"Time","Drop","PolicyVerdict","Trace"
2023-03-13 14:44:00,0,1.26,91.0
2023-03-13 14:46:00,0,1.52,92.0
2023-03-13 14:48:00,0,1.26,157
2023-03-13 14:50:00,0.0200,1.10,88.0
2023-03-13 14:52:00,0,1.10,88.9
2023-03-13 14:54:00,0.0400,1.26,89.1
2023-03-13 14:56:00,0.0200,1.50,93.4
2023-03-13 14:58:00,0.0200,1.26,89.6
2023-03-13 15:00:00,0.0200,1.10,88.5
2023-03-13 15:02:00,0.0200,1.10,91.9
2023-03-13 15:04:00,0.0400,1.26,89.2
2023-03-13 15:06:00,0.0400,1.50,92.8
2023-03-13 15:08:00,0,1.10,88.4
2023-03-13 15:10:00,0,1.26,87.6
2023-03-13 15:12:00,0,1.10,88.4
2023-03-13 15:14:00,0.0200,1.26,89.6
2023-03-13 15:16:00,0,1.50,91.6
2023-03-13 15:18:00,0.0400,1.10,89.1
2023-03-13 15:20:00,0.0400,1.10,167
2023-03-13 15:22:00,0.0800,1.26,89.8
2023-03-13 15:24:00,0.0400,1.26,89.6
2023-03-13 15:26:00,0.0200,1.50,94.1
2023-03-13 15:28:00,0.0800,1.26,88.7
2023-03-13 15:30:00,0,1.12,222
2023-03-13 15:32:00,0,1.26,90.2
2023-03-13 15:34:00,0,1.10,88.2
2023-03-13 15:36:00,0,1.50,95.4
2023-03-13 15:38:00,0.0200,1.26,89.1
2023-03-13 15:40:00,0.0400,1.10,138
2023-03-13 15:42:00,0.0600,1.26,90.6
2023-03-13 15:44:00,0,1.26,91.6
2023-03-13 15:46:00,0.0600,1.64,95.7
2023-03-13 15:48:00,0.0600,1.26,91.2
2023-03-13 15:50:00,0.0400,1.10,89.6
2023-03-13 15:52:00,0.0200,1.24,90.1
2023-03-13 15:54:00,0.0200,1.10,89.6
2023-03-13 15:56:00,0,1.62,93.8
2023-03-13 15:58:00,0,1.26,89.4
2023-03-13 16:00:00,0,1.12,89.5
2023-03-13 16:02:00,0.0200,1.10,102
2023-03-13 16:04:00,0,1.14,88.9
2023-03-13 16:06:00,0.0200,1.62,94.1
2023-03-13 16:08:00,0,1.10,88.3
2023-03-13 16:10:00,0.0400,1.12,87.5
2023-03-13 16:12:00,0.0400,1.26,186
2023-03-13 16:14:00,0.0400,1.10,87.9
2023-03-13 16:16:00,0,1.62,94.1
2023-03-13 16:18:00,0.0200,1.26,90.3
2023-03-13 16:20:00,0,1.14,89.4
2023-03-13 16:22:00,0,1.26,210
2023-03-13 16:24:00,0,1.10,88.5
2023-03-13 16:26:00,0.0400,1.50,93.8
2023-03-13 16:28:00,0,1.26,89.9
2023-03-13 16:30:00,0,1.28,90.2
2023-03-13 16:32:00,0.0600,1.28,128
2023-03-13 16:34:00,0.0400,1.10,89.0
2023-03-13 16:36:00,0,1.62,94.1
2023-03-13 16:38:00,0.0800,1.12,88.3
2023-03-13 16:40:00,0.0200,1.30,89.9
2023-03-13 16:42:00,0,1.10,89.7
2023-03-13 16:44:00,0,1.10,90.4
2023-03-13 16:46:00,0,1.62,93.7
2023-03-13 16:48:00,0,1.10,88.3
2023-03-13 16:50:00,0,1.30,90.1
2023-03-13 16:52:00,0,1.26,90.6
2023-03-13 16:54:00,0.0400,1.10,121
2023-03-13 16:56:00,0.0800,1.62,91.6
2023-03-13 16:58:00,0.0600,1.10,88.5
2023-03-13 17:00:00,0.0400,1.30,90.0
2023-03-13 17:02:00,0.0200,1.10,89.7
2023-03-13 17:04:00,0.0600,1.10,203
2023-03-13 17:06:00,0,1.62,95.9
2023-03-13 17:08:00,0,1.10,87.9
2023-03-13 17:10:00,0,1.12,89.2
2023-03-13 17:12:00,0,1.12,90.7
2023-03-13 17:14:00,0.0200,1.26,189
2023-03-13 17:16:00,0.0200,1.62,93.6
2023-03-13 17:18:00,0,1.10,90.1
2023-03-13 17:20:00,0.0200,1.28,90.2
2023-03-13 17:22:00,0.0600,1.10,90.6
2023-03-13 17:24:00,0.0800,1.10,107
2023-03-13 17:26:00,0.0200,1.62,93.3
2023-03-13 17:28:00,0.0600,1.10,88.8
2023-03-13 17:30:00,0,1.30,89.6
2023-03-13 17:32:00,0,1.10,89.5
2023-03-13 17:34:00,0,1.26,89.7
2023-03-13 17:36:00,0.0400,1.46,93.1
2023-03-13 17:38:00,0,1.12,90.5
2023-03-13 17:40:00,0,1.30,91.0
2023-03-13 17:42:00,0.0200,1.10,88.8
2023-03-13 17:44:00,0.120,1.26,91.7
2023-03-13 17:46:00,0,1.48,137
2023-03-13 17:48:00,0.0200,1.26,90.2
2023-03-13 17:50:00,0.0600,1.12,89.0
2023-03-13 17:52:00,0.0400,1.10,89.1
2023-03-13 17:54:00,0,1.26,91.0
2023-03-13 17:56:00,0,1.46,214
2023-03-13 17:58:00,0,1.26,89.5
2023-03-13 18:00:00,0.0200,1.30,89.3
2023-03-13 18:02:00,0.0400,1.28,89.2
2023-03-13 18:04:00,0.0200,1.26,88.7
2023-03-13 18:06:00,0.0200,1.46,184
2023-03-13 18:08:00,0.0400,1.10,92.0
2023-03-13 18:10:00,0,1.14,90.5
2023-03-13 18:12:00,0.0600,1.26,89.3
2023-03-13 18:14:00,0.0200,1.26,89.7
2023-03-13 18:16:00,0,1.46,98.3
2023-03-13 18:18:00,0,1.26,90.3
2023-03-13 18:20:00,0,1.14,90
2023-03-13 18:22:00,0,1.26,89.5
2023-03-13 18:24:00,0,1.10,86.9
2023-03-13 18:26:00,0.0200,1.46,92.8
2023-03-13 18:28:00,0.0200,1.26,89.0
2023-03-13 18:30:00,0.0600,1.14,88.7
2023-03-13 18:32:00,0.0200,1.10,89.2
2023-03-13 18:34:00,0.0200,1.26,89.2
2023-03-13 18:36:00,0.0200,1.60,93.7
2023-03-13 18:38:00,0.0200,1.26,154
2023-03-13 18:40:00,0.0200,1.14,89.2
2023-03-13 18:42:00,0,1.26,90.0
2023-03-13 18:44:00,0,1.26,91.3
2023-03-13 18:46:00,0,1.62,92.4
2023-03-13 18:48:00,0.0600,1.26,222
2023-03-13 18:50:00,0,1.14,88.6
2023-03-13 18:52:00,0,1.26,88.5
2023-03-13 18:54:00,0.100,1.12,88.6
2023-03-13 18:56:00,0.0400,1.62,93.2
2023-03-13 18:58:00,0.0400,1.10,158
2023-03-13 19:00:00,0.0600,1.14,89.0
2023-03-13 19:02:00,0.0200,1.26,90.1
2023-03-13 19:04:00,0,1.10,87.2
2023-03-13 19:06:00,0,1.62,92.2
2023-03-13 19:08:00,0,1.26,89.8
2023-03-13 19:10:00,0,1.28,88.7
2023-03-13 19:12:00,0,1.10,88.3
2023-03-13 19:14:00,0,1.10,89.0
2023-03-13 19:16:00,0,1.64,93.3
2023-03-13 19:18:00,0.0400,1.10,87.6
2023-03-13 19:20:00,0.0400,1.30,87.9
2023-03-13 19:22:00,0.0200,1.26,89.8
2023-03-13 19:24:00,0.0600,1.10,88.0
2023-03-13 19:26:00,0.0200,1.62,91.8
2023-03-13 19:28:00,0,1.12,86.9
2023-03-13 19:30:00,0,1.32,174
2023-03-13 19:32:00,0,1.26,88.8
2023-03-13 19:34:00,0,1.10,88.5
2023-03-13 19:36:00,0.0200,1.62,91.6
2023-03-13 19:38:00,0.0200,1.10,87
2023-03-13 19:40:00,0.0200,1.30,219
2023-03-13 19:42:00,0.0200,1.10,88.2
2023-03-13 19:44:00,0.0600,1.10,89.8
2023-03-13 19:46:00,0.0600,1.62,92.8
2023-03-13 19:48:00,0.0200,1.10,85.8
2023-03-13 19:50:00,0.0800,1.30,141
2023-03-13 19:52:00,0,1.10,89.3
2023-03-13 19:54:00,0,1.24,88.5
2023-03-13 19:56:00,0,1.62,92.1
2023-03-13 19:58:00,0.0400,1.10,85.1
2023-03-13 20:00:00,0.0800,1.30,87.3
2023-03-13 20:02:00,0,1.10,87.9
2023-03-13 20:04:00,0.0400,1.26,89.5
2023-03-13 20:06:00,0.0800,1.46,93.7
2023-03-13 20:08:00,0.100,1.10,90.0
2023-03-13 20:10:00,0.0400,1.30,89.2
2023-03-13 20:12:00,0,1.10,104
2023-03-13 20:14:00,0,1.26,89.6
2023-03-13 20:16:00,0,1.62,94.1
2023-03-13 20:18:00,0,1.10,89.0
2023-03-13 20:20:00,0,1.26,89.4
2023-03-13 20:22:00,0.0200,1.10,185
2023-03-13 20:24:00,0,1.10,88.1
2023-03-13 20:26:00,0.0200,1.46,92.4
2023-03-13 20:28:00,0,1.10,87.8
2023-03-13 20:30:00,0.0600,1.10,87.9
2023-03-13 20:32:00,0,1.10,203
2023-03-13 20:34:00,0,1.10,88.6
2023-03-13 20:36:00,0.0200,1.46,91.6
2023-03-13 20:38:00,0.0200,1.24,87.6
2023-03-13 20:40:00,0,1.10,87.9
2023-03-13 20:42:00,0,1.10,120
2023-03-13 20:44:00,0,1.26,91.3
2023-03-13 20:46:00,0.0600,1.48,93.0
2023-03-13 20:48:00,0.0200,1.26,88.7
2023-03-13 20:50:00,0.0400,1.10,87.6
2023-03-13 20:52:00,0,1.10,87.6
2023-03-13 20:54:00,0.0600,1.24,89.2
2023-03-13 20:56:00,0.0200,1.46,91.0
2023-03-13 20:58:00,0.0200,1.26,87.7
2023-03-13 21:00:00,0.0600,1.26,87.0
2023-03-13 21:02:00,0.0200,1.24,89.1
2023-03-13 21:04:00,0,1.26,116
2023-03-13 21:06:00,0,1.46,92.3
2023-03-13 21:08:00,0,1.26,88.5
2023-03-13 21:10:00,0.0200,1.10,86.9
2023-03-13 21:12:00,0,1.26,89.9
2023-03-13 21:14:00,0.0200,1.10,199
2023-03-13 21:16:00,0,1.62,91.5
2023-03-13 21:18:00,0.0400,1.26,88.3
2023-03-13 21:20:00,0.0800,1.10,88.1
2023-03-13 21:22:00,0.0600,1.26,90.0
2023-03-13 21:24:00,0.0200,1.14,186
2023-03-13 21:26:00,0,1.46,95.4
2023-03-13 21:28:00,0,1.28,88.2
2023-03-13 21:30:00,0,1.24,87.9
2023-03-13 21:32:00,0,1.10,90.1
2023-03-13 21:34:00,0.0200,1.10,102
2023-03-13 21:36:00,0.0400,1.46,91.9
2023-03-13 21:38:00,0.0400,1.10,88.0
2023-03-13 21:40:00,0.0400,1.26,88.4
2023-03-13 21:42:00,0.0200,1.24,88.5
2023-03-13 21:44:00,0.100,1.10,89.1
2023-03-13 21:46:00,0.0600,1.62,91.5
2023-03-13 21:48:00,0.0200,1.10,88.6
2023-03-13 21:50:00,0,1.26,87.4
2023-03-13 21:52:00,0,1.10,88.6
2023-03-13 21:54:00,0,1.10,89.2
2023-03-13 21:56:00,0,1.62,139
2023-03-13 21:58:00,0,1.10,88.5
2023-03-13 22:00:00,0.0200,1.10,88.1
2023-03-13 22:02:00,0.0400,1.30,90.4
2023-03-13 22:04:00,0.0800,1.10,88.4
2023-03-13 22:06:00,0.0400,1.62,220
2023-03-13 22:08:00,0.0600,1.10,89.3
2023-03-13 22:10:00,0.0200,1.10,87.5
2023-03-13 22:12:00,0.0200,1.10,89.5
2023-03-13 22:14:00,0,1.24,88.5
2023-03-13 22:16:00,0,1.62,174
2023-03-13 22:18:00,0,1.10,87.7
2023-03-13 22:20:00,0.0200,1.26,88.0
2023-03-13 22:22:00,0,1.12,88.9
2023-03-13 22:24:00,0,1.26,89.2
2023-03-13 22:26:00,0.0200,1.46,97.8
2023-03-13 22:28:00,0.0200,1.10,87.8
2023-03-13 22:30:00,0.0400,1.26,88.6
2023-03-13 22:32:00,0.0200,1.10,89.5
2023-03-13 22:34:00,0.0200,1.30,88.2
2023-03-13 22:36:00,0,1.46,91.9
2023-03-13 22:38:00,0,1.10,87.5
2023-03-13 22:40:00,0,1.30,89.9
2023-03-13 22:42:00,0,1.10,92.6
2023-03-13 22:44:00,0,1.26,91.7
2023-03-13 22:46:00,0.0600,1.62,93.2
2023-03-13 22:48:00,0.0200,1.26,155
2023-03-13 22:50:00,0.0600,1.26,89.0
2023-03-13 22:52:00,0.0400,1.10,88.0
2023-03-13 22:54:00,0.0200,1.26,89.7
2023-03-13 22:56:00,0.0400,1.46,93.1
2023-03-13 22:58:00,0.0400,1.26,222
2023-03-13 23:00:00,0.0200,1.10,88.8
2023-03-13 23:02:00,0,1.10,90.1
2023-03-13 23:04:00,0,1.26,89.6
2023-03-13 23:06:00,0,1.48,92.2
2023-03-13 23:08:00,0.0400,1.26,158
2023-03-13 23:10:00,0.0200,1.26,89.6
2023-03-13 23:12:00,0.0200,1.10,89.5
2023-03-13 23:14:00,0.0200,1.26,90.2
2023-03-13 23:16:00,0,1.46,93.1
2023-03-13 23:18:00,0.0200,1.26,88.8
2023-03-13 23:20:00,0.0600,1.26,90.5
2023-03-13 23:22:00,0.100,1.24,89.8
2023-03-13 23:24:00,0.0200,1.28,89.8
2023-03-13 23:26:00,0,1.46,92.2
2023-03-13 23:28:00,0,1.26,88.5
2023-03-13 23:30:00,0,1.12,89.2
2023-03-13 23:32:00,0.0200,1.26,89.6
2023-03-13 23:34:00,0,1.10,88.4
2023-03-13 23:36:00,0.0400,1.44,91.7
2023-03-13 23:38:00,0.0600,1.14,88.6
2023-03-13 23:40:00,0.0400,1.12,166
2023-03-13 23:42:00,0.0600,1.26,88.9
2023-03-13 23:44:00,0.0400,1.10,88.9
2023-03-13 23:46:00,0.0400,1.46,93.9
2023-03-13 23:48:00,0,1.26,88.4
2023-03-13 23:50:00,0,1.10,221
2023-03-13 23:52:00,0,1.10,89.9
2023-03-13 23:54:00,0,1.26,90.6
2023-03-13 23:56:00,0.0200,1.64,95.7
2023-03-13 23:58:00,0.0400,1.26,88.5
2023-03-14 00:00:00,0,1.10,139
2023-03-14 00:02:00,0.0600,1.26,90.4
2023-03-14 00:04:00,0,1.12,88.1
2023-03-14 00:06:00,0.0800,1.50,93.3
2023-03-14 00:08:00,0.0200,1.26,88.1
2023-03-14 00:10:00,0.0400,1.10,88.8
2023-03-14 00:12:00,0,1.26,90.1
2023-03-14 00:14:00,0,1.10,87.6
2023-03-14 00:16:00,0,1.66,92.6
2023-03-14 00:18:00,0,1.26,89.5
2023-03-14 00:20:00,0,1.10,87.9
2023-03-14 00:22:00,0.0200,1.30,102
2023-03-14 00:24:00,0,1.10,88.8
2023-03-14 00:26:00,0.0600,1.66,94.8
2023-03-14 00:28:00,0,1.26,89.2
2023-03-14 00:30:00,0.0400,1.24,88.9
2023-03-14 00:32:00,0.0600,1.10,184
2023-03-14 00:34:00,0.0400,1.10,89.2
2023-03-14 00:36:00,0,1.50,93.5
2023-03-14 00:38:00,0,1.10,89.2
2023-03-14 00:40:00,0,1.10,88.3
2023-03-14 00:42:00,0,1.26,211
2023-03-14 00:44:00,0.0400,1.10,89.9
2023-03-14 00:46:00,0,1.66,93.6
2023-03-14 00:48:00,0,1.10,88.7
2023-03-14 00:50:00,0.0200,1.26,91.8
2023-03-14 00:52:00,0.0600,1.26,130
2023-03-14 00:54:00,0.0600,1.10,88.2
2023-03-14 00:56:00,0,1.66,93.7
2023-03-14 00:58:00,0.0400,1.10,88.5
2023-03-14 01:00:00,0,1.26,90.1
2023-03-14 01:02:00,0,1.26,90.4
2023-03-14 01:04:00,0,1.26,88.4
2023-03-14 01:06:00,0.0200,1.54,95.3
2023-03-14 01:08:00,0.0400,1.10,88.8
2023-03-14 01:10:00,0.0200,1.26,88.5
2023-03-14 01:12:00,0,1.26,92.0
2023-03-14 01:14:00,0.0600,1.26,119
2023-03-14 01:16:00,0.0400,1.66,93.3
2023-03-14 01:18:00,0.0200,1.10,88.3
2023-03-14 01:20:00,0.0600,1.26,88.7
2023-03-14 01:22:00,0.0400,1.12,90.1
2023-03-14 01:24:00,0,1.26,202
2023-03-14 01:26:00,0,1.64,92.9
2023-03-14 01:28:00,0,1.10,88.6
2023-03-14 01:30:00,0.0400,1.26,89.6
2023-03-14 01:32:00,0,1.10,89.3
2023-03-14 01:34:00,0,1.24,199
2023-03-14 01:36:00,0,1.66,93.7
2023-03-14 01:38:00,0.0800,1.22,88.4
2023-03-14 01:40:00,0.0800,1.26,87.6
2023-03-14 01:42:00,0,1.10,91.7
2023-03-14 01:44:00,0,1.10,112
2023-03-14 01:46:00,0.0200,1.52,93.5
2023-03-14 01:48:00,0,1.26,90.5
2023-03-14 01:50:00,0,1.26,89.7
2023-03-14 01:52:00,0,1.10,89.8
2023-03-14 01:54:00,0.0400,1.26,91.5
2023-03-14 01:56:00,0.0400,1.52,92.4
2023-03-14 01:58:00,0.0200,1.26,90.4
2023-03-14 02:00:00,0.0400,1.10,89.4
2023-03-14 02:02:00,0.0400,1.12,90.1
2023-03-14 02:04:00,0,1.26,89.5
2023-03-14 02:06:00,0,1.50,138
2023-03-14 02:08:00,0.0800,1.26,89.8
2023-03-14 02:10:00,0.0200,1.26,88.5
2023-03-14 02:12:00,0,1.24,91.9
2023-03-14 02:14:00,0,1.26,89.6
2023-03-14 02:16:00,0,1.48,214
2023-03-14 02:18:00,0,1.10,89.3
2023-03-14 02:20:00,0.0600,1.26,88.2
2023-03-14 02:22:00,0.0200,1.26,89.8
2023-03-14 02:24:00,0,1.26,89.6
2023-03-14 02:26:00,0.0200,1.50,178
2023-03-14 02:28:00,0.0400,1.26,89.8
2023-03-14 02:30:00,0,1.12,88.8
2023-03-14 02:32:00,0.0400,1.26,90.2
2023-03-14 02:34:00,0,1.10,87.3
2023-03-14 02:36:00,0,1.50,98.6
2023-03-14 02:38:00,0,1.26,88.6
2023-03-14 02:40:00,0,1.10,88.6
2023-03-14 02:42:00,0.0400,1.26,90.9
2023-03-14 02:44:00,0.0200,1.26,91.0
2023-03-14 02:46:00,0,1.66,92.5
2023-03-14 02:48:00,0.0600,1.26,88.1
2023-03-14 02:50:00,0.0600,1.10,87.4
2023-03-14 02:52:00,0.0600,1.26,89.9
2023-03-14 02:54:00,0.0600,1.26,87.9
2023-03-14 02:56:00,0.0200,1.66,93.3
2023-03-14 02:58:00,0,1.26,137
2023-03-14 03:00:00,0,1.10,88.2
2023-03-14 03:02:00,0,1.10,89.1
2023-03-14 03:04:00,0.0600,1.10,89.0
2023-03-14 03:06:00,0.0400,1.66,93.5
2023-03-14 03:08:00,0,1.10,214
2023-03-14 03:10:00,0.0200,1.10,89.0
2023-03-14 03:12:00,0.0200,1.26,89.8
2023-03-14 03:14:00,0.0800,1.10,91
2023-03-14 03:16:00,0.0400,1.66,92.9
2023-03-14 03:18:00,0,1.26,173
2023-03-14 03:20:00,0,1.14,88.5
2023-03-14 03:22:00,0,1.10,88.6
2023-03-14 03:24:00,0,1.10,90.0
2023-03-14 03:26:00,0,1.66,94.1
2023-03-14 03:28:00,0.0200,1.28,96.7
2023-03-14 03:30:00,0,1.28,89.7
2023-03-14 03:32:00,0,1.26,90.7
2023-03-14 03:34:00,0,1.10,87
2023-03-14 03:36:00,0.0400,1.62,92.2
2023-03-14 03:38:00,0.0400,1.10,87.9
2023-03-14 03:40:00,0.0400,1.30,90.6
2023-03-14 03:42:00,0,1.30,89.9
2023-03-14 03:44:00,0.0200,1.10,91.4
2023-03-14 03:46:00,0,1.62,95.0
2023-03-14 03:48:00,0,1.10,88.2
2023-03-14 03:50:00,0,1.28,156
2023-03-14 03:52:00,0,1.26,88.9
2023-03-14 03:54:00,0.0200,1.24,88.9
2023-03-14 03:56:00,0.0800,1.62,93.2
2023-03-14 03:58:00,0.0400,1.14,87.9
2023-03-14 04:00:00,0.0400,1.14,220
2023-03-14 04:02:00,0.0400,1.12,89.6
2023-03-14 04:04:00,0.100,1.26,88.8
2023-03-14 04:06:00,0.0600,1.62,101
2023-03-14 04:08:00,0,1.10,88.4
2023-03-14 04:10:00,0,1.30,164
2023-03-14 04:12:00,0,1.10,89.9
2023-03-14 04:14:00,0,1.26,87.7
2023-03-14 04:16:00,0.0400,1.46,93.2
2023-03-14 04:18:00,0.0200,1.10,89.3
2023-03-14 04:20:00,0,1.30,91.0
2023-03-14 04:22:00,0,1.10,88.8
2023-03-14 04:24:00,0.0600,1.10,89.1
2023-03-14 04:26:00,0,1.62,93.4
2023-03-14 04:28:00,0.0600,1.26,87.9
2023-03-14 04:30:00,0.0200,1.30,88.9
2023-03-14 04:32:00,0.0400,1.10,89.5
2023-03-14 04:34:00,0,1.10,89.0
2023-03-14 04:36:00,0,1.48,94.0
2023-03-14 04:38:00,0,1.26,88.8
2023-03-14 04:40:00,0.0200,1.14,89.4
2023-03-14 04:42:00,0,1.10,166
2023-03-14 04:44:00,0.0600,1.30,90.9
2023-03-14 04:46:00,0.0400,1.46,93.4
2023-03-14 04:48:00,0.0600,1.26,89.0
2023-03-14 04:50:00,0.0600,1.30,91.1
2023-03-14 04:52:00,0.0200,1.10,220
2023-03-14 04:54:00,0.0400,1.10,87.6
2023-03-14 04:56:00,0,1.46,93.0
2023-03-14 04:58:00,0,1.26,89.4
2023-03-14 05:00:00,0,1.14,91.1
2023-03-14 05:02:00,0,1.24,161
2023-03-14 05:04:00,0.0200,1.10,88.8
2023-03-14 05:06:00,0.0200,1.46,94.2
2023-03-14 05:08:00,0.0600,1.26,90.2
2023-03-14 05:10:00,0.0600,1.14,89.5
2023-03-14 05:12:00,0.0400,1.10,90.6
2023-03-14 05:14:00,0.0400,1.10,87.4
2023-03-14 05:16:00,0.0400,1.46,91.6
2023-03-14 05:18:00,0.0400,1.26,90.1
2023-03-14 05:20:00,0,1.14,88.0
2023-03-14 05:22:00,0,1.26,90.5
2023-03-14 05:24:00,0,1.26,88.0
2023-03-14 05:26:00,0,1.46,91.0
2023-03-14 05:28:00,0,1.10,88.8
2023-03-14 05:30:00,0,1.12,88.7
2023-03-14 05:32:00,0.0200,1.26,91.8
2023-03-14 05:34:00,0.0400,1.26,147
2023-03-14 05:36:00,0,1.46,93.0
2023-03-14 05:38:00,0.0400,1.26,90.6
2023-03-14 05:40:00,0.0200,1.18,88.7
2023-03-14 05:42:00,0,1.26,90.5
2023-03-14 05:44:00,0,1.26,219
2023-03-14 05:46:00,0,1.60,92.5
2023-03-14 05:48:00,0,1.26,90.3
2023-03-14 05:50:00,0.0400,1.12,88.1
2023-03-14 05:52:00,0.0600,1.26,90.3
2023-03-14 05:54:00,0.0400,1.12,182
2023-03-14 05:56:00,0,1.64,91.6
2023-03-14 05:58:00,0.0600,1.26,89.0
2023-03-14 06:00:00,0.0600,1.12,88.5
2023-03-14 06:02:00,0.0200,1.26,89.2
2023-03-14 06:04:00,0.0400,1.10,102
2023-03-14 06:06:00,0.0200,1.62,93.8
2023-03-14 06:08:00,0,1.26,89.4
2023-03-14 06:10:00,0,1.28,90.5
2023-03-14 06:12:00,0,1.26,90.1
2023-03-14 06:14:00,0.0600,1.10,88.0
2023-03-14 06:16:00,0,1.62,93.8
2023-03-14 06:18:00,0.0400,1.12,90.2
2023-03-14 06:20:00,0.0200,1.26,89.1
2023-03-14 06:22:00,0.0400,1.26,90.7
2023-03-14 06:24:00,0.0200,1.10,89.4
2023-03-14 06:26:00,0.0200,1.62,124
2023-03-14 06:28:00,0.0200,1.10,88.6
2023-03-14 06:30:00,0.0600,1.14,88.4
2023-03-14 06:32:00,0,1.30,89.7
2023-03-14 06:34:00,0,1.10,87.0
2023-03-14 06:36:00,0,1.62,202
2023-03-14 06:38:00,0.0200,1.10,90.2
2023-03-14 06:40:00,0.0200,1.14,87.0
2023-03-14 06:42:00,0,1.26,88.1
2023-03-14 06:44:00,0.0200,1.10,89.4
2023-03-14 06:46:00,0.0400,1.62,209
2023-03-14 06:48:00,0.0200,1.10,86.7
2023-03-14 06:50:00,0.120,1.30,89.1
2023-03-14 06:52:00,0.0400,1.12,89.3
2023-03-14 06:54:00,0.0200,1.26,89.0
2023-03-14 06:56:00,0,1.62,130
2023-03-14 06:58:00,0,1.10,88.7
2023-03-14 07:00:00,0,1.30,89.5
2023-03-14 07:02:00,0.0600,1.10,88.8
2023-03-14 07:04:00,0,1.26,89.4
