"Time","10250/TCP","3000/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","8765/TCP","9093/TCP","9443/TCP"
2023-03-13 19:52:00,3.22,,1.62,,6.20,9.04,3.38,2.58,1.92,,5.20,,1.72,1.68
2023-03-13 19:54:00,3.36,,1.52,,6.22,8.54,3.16,2.48,2,,5.18,,1.64,1.68
2023-03-13 19:56:00,3.38,,1.88,2.20,6.36,8.72,3.18,2.54,2.02,,5.08,,1.74,
2023-03-13 19:58:00,3.26,,1.58,,6.12,8.12,3.28,2.50,2.12,,5.14,,1.60,1.68
2023-03-13 20:00:00,3.30,,1.52,,6.52,8.78,3.20,2.50,2.02,,5.16,,1.68,1.68
2023-03-13 20:02:00,3.34,,1.62,,6.32,8.42,3.32,2.52,2.08,,5.18,,1.48,1.68
2023-03-13 20:04:00,3.32,,1.52,,6.12,9.48,3.22,2.48,2.08,,5.22,,1.70,1.68
2023-03-13 20:06:00,3.66,,1.88,1.80,6.24,9.32,3.26,2.54,2.02,,5.24,,1.78,
2023-03-13 20:08:00,3.38,,1.66,,6.30,9.46,3.16,2.52,2.14,,5.14,,1.84,1.68
2023-03-13 20:10:00,3.42,,1.52,,6.56,9.40,3.16,2.48,2.02,,5.16,,1.72,1.68
2023-03-13 20:12:00,3.42,,,,6.20,13.0,3.30,2.54,2.14,3.98,5.20,,1.72,1.74
2023-03-13 20:14:00,3.36,,1.52,,6.22,9.38,3.24,2.52,2.12,,5.24,,1.72,1.68
2023-03-13 20:16:00,3.42,,1.88,2.24,6.20,9.18,3.22,2.56,2.08,,5.18,,1.76,
2023-03-13 20:18:00,3.36,,1.58,,6.22,9.30,3.26,2.50,2.08,,5.20,,1.74,1.68
2023-03-13 20:20:00,3.36,,1.52,,6.30,9.18,3.28,2.52,2,,5.16,,1.74,1.66
2023-03-13 20:22:00,3.28,,,,6.22,16.4,3.32,2.48,2.10,67.1,5.20,,1.80,1.68
2023-03-13 20:24:00,3.42,,1.52,,6.12,9.14,3.24,2.54,2.04,,5.16,,1.70,1.68
2023-03-13 20:26:00,3.08,,1.88,1.80,6.64,9.22,3.14,2.54,2.08,,5.18,,1.78,
2023-03-13 20:28:00,3.34,,1.58,,6.18,9.12,3.16,2.50,2.10,,5.22,,1.76,1.68
2023-03-13 20:30:00,3.38,,1.52,,6.18,9.12,3.26,2.56,2.10,,5.12,,1.76,1.68
2023-03-13 20:32:00,3.28,,,,6.10,11.0,3.44,2.54,2.08,94.3,5.20,,1.82,1.68
2023-03-13 20:34:00,3.30,,1.52,,6.32,9.20,3.24,2.54,1.96,,5.12,,1.68,1.66
2023-03-13 20:36:00,3.34,,1.88,1.82,6.28,8.82,3.12,2.56,2.20,,5.18,,1.76,
2023-03-13 20:38:00,3.30,,1.58,,6.28,8.84,3.22,2.50,2.14,,5.22,,1.70,1.68
2023-03-13 20:40:00,3.32,,1.52,,6.18,9.20,3.20,2.50,2.08,,5.16,,1.76,1.68
2023-03-13 20:42:00,3.42,,,,6.28,8.92,3.36,2.52,2.18,28.5,5.22,,1.74,1.68
2023-03-13 20:44:00,3.38,,1.70,,6.34,8.98,3.34,2.54,2.06,,5.18,,1.82,1.68
2023-03-13 20:46:00,3.42,,2.06,1.88,6.34,8.96,3.24,2.54,2.14,,5.16,,,1.68
2023-03-13 20:48:00,3.40,,1.58,,6.18,9.06,3.22,2.52,2.04,,5.20,,1.68,1.68
2023-03-13 20:50:00,3.32,,1.52,,6.22,8.80,3.04,2.56,2.02,,5.22,,1.78,1.68
2023-03-13 20:52:00,3.38,,1.62,,6.36,8.78,3.20,2.56,2.10,,5.20,,1.70,1.68
2023-03-13 20:54:00,3.48,,1.52,,6.10,8.90,3.20,2.52,2.08,,5.24,,1.74,1.64
2023-03-13 20:56:00,3.44,,1.88,1.82,6.38,8.58,3.10,2.56,2.04,,5.14,,,1.70
2023-03-13 20:58:00,3.28,,1.58,,6.38,8.44,3.22,2.52,2.12,,5.12,,1.74,1.68
2023-03-13 21:00:00,3.30,,1.52,,6.18,8.64,3.26,2.50,2.08,,5.22,,1.72,1.68
2023-03-13 21:02:00,3.46,,1.62,,6.30,9.22,3.32,2.48,2,,5.24,,1.68,1.68
2023-03-13 21:04:00,3.34,,,,6.32,15.9,3.10,2.50,2.10,10.1,5.18,,1.60,1.68
2023-03-13 21:06:00,3.48,,1.88,2.20,6.60,9.10,3.04,2.50,1.96,,5.18,,,1.68
2023-03-13 21:08:00,3.34,,1.66,,6.34,9.18,3.00,2.54,2.14,,5.20,,1.72,1.68
2023-03-13 21:10:00,3.30,,1.52,,6.14,8.94,3.14,2.52,2,,5.20,,1.74,1.68
2023-03-13 21:12:00,3.36,,1.62,,6.48,9.18,3.18,2.52,1.98,,5.22,,1.78,1.66
2023-03-13 21:14:00,3.30,,,,6.12,15.3,3.32,2.56,2.12,81.3,5.18,,1.64,1.68
2023-03-13 21:16:00,3.36,,1.88,2.30,6.44,8.86,3.32,2.58,2.14,,5.12,,,1.66
2023-03-13 21:18:00,3.38,,1.60,,6.32,8.96,3.26,2.54,2.06,,5.18,,1.76,1.70
2023-03-13 21:20:00,3.38,,1.52,,6.28,9.06,3.12,2.60,2.12,,5.18,,1.72,1.68
2023-03-13 21:22:00,3.26,,1.62,,6.30,8.94,3.28,2.54,2.12,,5.24,,1.74,1.72
2023-03-13 21:24:00,3.38,,1.52,,6.52,8.54,3.40,2.48,2.22,85.7,5.14,,,1.68
2023-03-13 21:26:00,3.32,,2.68,2.72,6.28,8.74,3.34,2.52,2.14,,5.14,,,1.78
2023-03-13 21:28:00,3.44,,1.58,,6.18,8.82,3.26,2.56,2.18,,5.16,,1.66,1.70
2023-03-13 21:30:00,3.48,,1.52,,6.26,8.84,3.24,2.56,2.04,,5.20,,1.78,1.68
2023-03-13 21:32:00,3.42,,1.62,,6.46,8.74,3.12,2.50,2.10,,5.18,,1.70,1.68
2023-03-13 21:34:00,3.34,,,,5.94,9.06,3.28,2.52,2.08,14.8,5.18,,1.78,1.76
2023-03-13 21:36:00,3.44,,1.88,1.82,6.36,9.18,3.20,2.52,2.12,,5.18,,,1.74
2023-03-13 21:38:00,3.26,,1.58,,6.20,8.78,3.24,2.54,2.04,,5.22,,1.72,1.68
2023-03-13 21:40:00,3.36,1.52,,,6.28,8.98,3.14,2.52,2.08,,5.12,,1.64,1.68
2023-03-13 21:42:00,3.16,,1.62,,6.38,8.70,3.28,2.52,2.08,,5.24,,1.70,1.68
2023-03-13 21:44:00,3.22,,1.70,,6.14,8.82,3.28,2.50,2.14,,5.26,,1.80,1.68
2023-03-13 21:46:00,3.32,,2.06,2.22,6.06,8.70,3.16,2.52,1.86,,5.24,,1.74,
2023-03-13 21:48:00,3.32,,1.58,,6.20,8.96,3.26,2.56,2.06,,5.24,,1.80,1.66
2023-03-13 21:50:00,3.28,,1.52,,6.14,9.02,2.98,2.52,2.18,,5.22,,1.76,1.68
2023-03-13 21:52:00,3.24,,1.62,,6.48,8.88,3.04,2.42,2.08,,5.14,,1.80,1.66
2023-03-13 21:54:00,3.22,,1.52,,6.28,8.90,3.14,2.58,2,,5.22,,1.74,1.68
2023-03-13 21:56:00,3.28,,1.88,3.04,5.96,15.6,3.30,2.54,2.02,26.9,5.20,,,
2023-03-13 21:58:00,3.36,,1.58,,6.30,8.92,3.26,2.56,2.12,,5.18,,1.60,1.70
2023-03-13 22:00:00,3.36,,1.52,,6.20,9.24,3.30,2.52,2.16,,5.20,,1.76,1.68
2023-03-13 22:02:00,3.36,,1.62,,6.42,9.02,3.32,2.54,2.14,,5.22,,1.76,1.74
2023-03-13 22:04:00,3.24,,1.52,,6.40,9.02,3.32,2.54,2.10,,5.12,,1.80,1.70
2023-03-13 22:06:00,3.56,,1.88,3.06,6.30,16.2,3.36,2.50,2.10,94.0,5.18,,,
2023-03-13 22:08:00,3.38,,1.66,,6.28,8.96,3.30,2.54,2.08,,5.24,,1.76,1.68
2023-03-13 22:10:00,3.32,,1.52,,6.04,8.86,3.24,2.56,2.04,,5.26,,1.62,1.68
2023-03-13 22:12:00,3.34,,1.62,,6.40,9.08,3.32,2.54,2.16,,5.16,,1.78,1.68
2023-03-13 22:14:00,3.26,,1.52,,6.34,9.20,3.16,2.54,2.04,,5.16,,1.78,1.68
2023-03-13 22:16:00,3.36,,1.88,2.20,6.24,9.26,3.28,2.60,2.10,71.6,5.14,,,
2023-03-13 22:18:00,3.28,,1.58,,6.38,8.84,3.38,2.56,2.16,,5.22,,1.74,1.68
2023-03-13 22:20:00,3.36,,1.52,,6.12,9.22,2.90,2.54,2.08,,5.16,,1.64,1.66
2023-03-13 22:22:00,3.38,,1.62,,6.10,9.08,3.22,2.58,2,,5.14,,1.70,1.66
2023-03-13 22:24:00,3.42,,1.52,,6.20,9.42,3.20,2.50,2.14,,5.22,,1.74,1.66
2023-03-13 22:26:00,3.16,,1.88,2.22,6.22,8.98,2.96,2.48,2.10,6.42,5.22,,,
2023-03-13 22:28:00,3.38,,1.58,,6.12,8.82,3.16,2.48,2,,5.20,,1.78,1.66
2023-03-13 22:30:00,3.44,,1.52,,6.16,8.88,3.16,2.58,1.98,,5.14,,1.64,1.68
2023-03-13 22:32:00,3.48,,1.62,,6.14,8.96,3.24,2.56,1.94,,5.20,,1.62,1.66
2023-03-13 22:34:00,3.36,,1.52,,6.20,8.82,3.26,2.62,2.12,,5.12,,1.68,1.68
2023-03-13 22:36:00,3.48,,1.88,1.90,6.24,8.50,3.26,2.56,2.08,,5.16,,1.78,
2023-03-13 22:38:00,3.40,,1.58,,6.12,8.78,3.30,2.54,2,,5.18,,1.70,1.68
2023-03-13 22:40:00,3.46,,1.52,,6.32,8.42,3.32,2.62,2.04,,5.18,,1.70,1.68
2023-03-13 22:42:00,3.52,,1.84,1.72,6.22,8.98,3.30,2.52,2.16,,5.20,,1.68,
2023-03-13 22:44:00,3.50,,1.70,,6.22,8.82,3.16,2.50,2.08,,5.14,,1.74,1.68
2023-03-13 22:46:00,3.54,,2.06,2.10,6.42,8.52,3.28,2.46,2.12,,5.10,,1.74,
2023-03-13 22:48:00,3.38,,,,6.44,16.3,3.28,2.60,2.12,40.9,5.16,,1.64,1.68
2023-03-13 22:50:00,3.38,,1.52,,6.08,8.84,3.08,2.58,2,,5.14,,1.64,1.68
2023-03-13 22:52:00,3.42,,1.62,,6.04,8.54,3.04,2.52,2.16,,5.18,,1.68,1.68
2023-03-13 22:54:00,3.38,,1.52,,6.22,8.80,3.20,2.52,2.04,,5.12,,1.72,1.68
2023-03-13 22:56:00,3.36,,1.88,1.82,6.08,9.12,3.24,2.52,2.12,,5.20,,1.80,
2023-03-13 22:58:00,3.38,,,1.76,6.22,16.3,3.44,2.52,2.20,99.2,5.18,,1.74,
2023-03-13 23:00:00,3.32,,1.52,,6.28,9.22,3.28,2.46,2.06,,5.18,,1.68,1.68
2023-03-13 23:02:00,3.32,,1.62,,6.14,9.20,3.16,2.54,2.08,,5.24,,1.74,1.76
2023-03-13 23:04:00,3.44,,1.52,,6.28,9.24,2.88,2.46,2.16,,5.22,,1.74,1.68
2023-03-13 23:06:00,3.36,,1.88,1.78,6.16,9.10,3.18,2.52,2.14,,5.24,,1.70,
2023-03-13 23:08:00,3.42,,,,6.22,9.06,3.12,2.54,1.88,60.3,5.10,,1.76,1.66
2023-03-13 23:10:00,3.24,,1.52,,6.14,9.32,2.98,2.52,2.02,,5.20,,1.76,1.68
2023-03-13 23:12:00,3.48,,1.62,,5.78,9.06,3.32,2.50,2.02,,5.14,,1.80,1.68
2023-03-13 23:14:00,3.48,,1.52,,5.98,9.18,3.26,2.54,2.10,,5.18,,1.74,1.72
2023-03-13 23:16:00,3.44,,1.88,1.86,6.30,9.20,3.34,2.50,2.08,,5.24,,1.72,
2023-03-13 23:18:00,3.32,,1.58,,5.98,8.80,3.24,2.48,2.12,,5.20,,1.66,1.68
2023-03-13 23:20:00,3.34,,1.52,,6.18,9.36,3.20,2.56,2.20,,5.16,,1.70,1.68
2023-03-13 23:22:00,3.54,,1.62,,6.14,8.94,3.34,2.56,2.04,,5.22,,1.74,1.68
2023-03-13 23:24:00,3.34,,1.52,,6.32,8.94,3.22,2.62,2.04,,5.20,,1.82,1.70
2023-03-13 23:26:00,3.52,,1.88,1.80,6.28,8.88,3.16,2.52,2.18,,5.08,,1.72,
2023-03-13 23:28:00,3.24,,1.58,,6.04,9.16,3.18,2.60,2.04,,5.16,,1.76,1.68
2023-03-13 23:30:00,3.38,,1.52,,6.14,8.74,3.14,2.58,2.16,,5.16,,1.78,1.68
2023-03-13 23:32:00,3.44,,1.62,,6.24,8.82,3.34,2.48,2.10,,5.18,,1.72,1.68
2023-03-13 23:34:00,3.38,,1.52,,6.14,9.18,3.10,2.54,2.02,,5.08,,1.72,1.68
2023-03-13 23:36:00,3.40,,1.88,1.74,6.30,8.56,3.18,2.56,2.10,,5.20,,,1.68
2023-03-13 23:38:00,3.42,,1.58,,6.46,8.86,3.30,2.50,2.14,,5.14,,1.68,1.64
2023-03-13 23:40:00,3.38,,,,6.28,15.3,3.18,2.56,2.08,51.8,5.10,,1.80,1.70
2023-03-13 23:42:00,3.48,,1.62,,6.18,8.50,3.24,2.46,2.04,,5.20,,1.70,1.68
2023-03-13 23:44:00,3.18,,1.70,,6.30,8.48,3.20,2.46,2.08,,5.20,,1.70,1.66
2023-03-13 23:46:00,3.46,,2.06,2.38,6.30,9.04,3.18,2.56,2.06,,5.20,,1.72,
2023-03-13 23:48:00,3.34,,1.58,,6.18,8.58,3.02,2.54,1.90,,5.20,,1.72,1.68
2023-03-13 23:50:00,3.30,,,,6.36,15.8,3.36,2.48,2,99.3,5.16,,1.72,1.70
2023-03-13 23:52:00,3.44,,1.62,,6.28,9.18,3.36,2.50,2.14,,5.16,,1.62,1.68
2023-03-13 23:54:00,3.40,,1.52,,6.32,9.32,3.22,2.54,2.12,,5.18,,1.70,1.68
2023-03-13 23:56:00,3.48,,1.88,2.24,6.48,9.06,3.30,2.56,2.08,,5.20,,1.80,
2023-03-13 23:58:00,3.32,,1.58,,6.04,9.18,3.20,2.50,2.16,,5.26,,1.70,1.68
2023-03-14 00:00:00,3.34,,,,6.32,9.36,3.28,2.58,2.10,44.3,5.18,,1.80,1.70
2023-03-14 00:02:00,3.56,,1.62,,6.10,9.20,3.30,2.52,2.08,,5.22,,1.72,1.66
2023-03-14 00:04:00,3.34,,1.52,,6.22,8.86,3.22,2.58,2.12,,5.22,,1.66,1.68
2023-03-14 00:06:00,3.44,,1.88,1.76,6.54,8.92,3.20,2.48,2.08,,5.24,,,1.68
2023-03-14 00:08:00,3.34,,1.66,,5.96,8.94,3.24,2.50,2.10,,5.22,,1.66,1.68
2023-03-14 00:10:00,3.48,,1.52,,6.44,8.98,3.24,2.52,2.10,,5.14,,1.72,1.68
2023-03-14 00:12:00,3.46,,1.62,,6.30,8.88,3.26,2.48,2.02,,5.18,,1.74,1.68
2023-03-14 00:14:00,3.26,,1.52,,6.04,8.98,3.30,2.48,2.14,,5.20,,1.64,1.68
2023-03-14 00:16:00,3.38,,1.88,2.22,6.50,8.72,2.94,2.50,2.14,,5.14,,,1.68
2023-03-14 00:18:00,3.40,,1.58,,6.04,8.96,3.24,2.52,2.14,,5.16,,1.68,1.68
2023-03-14 00:20:00,3.26,,1.52,,5.96,9.32,3.30,2.52,1.92,,5.24,,1.78,1.68
2023-03-14 00:22:00,3.22,,,1.76,6.68,12.8,3.24,2.52,2.04,1.82,5.20,,1.78,
2023-03-14 00:24:00,3.14,,1.52,,6.30,9.22,3.22,2.54,2.02,,5.20,,1.80,1.68
2023-03-14 00:26:00,3.44,,1.88,2.22,6.36,9.20,3.18,2.56,2.04,,5.16,,1.80,
2023-03-14 00:28:00,3.32,,1.58,,6.30,9.04,3.16,2.52,2.10,,5.12,,1.74,1.68
2023-03-14 00:30:00,3.36,,1.52,,6.28,8.74,3.26,2.52,2.04,,5.10,,1.74,1.66
2023-03-14 00:32:00,3.42,,,,6.36,16.1,3.42,2.48,2.16,64.4,5.24,,1.72,1.68
2023-03-14 00:34:00,3.30,,1.52,,6.24,9.24,3.26,2.54,2.06,,5.16,,1.78,1.68
2023-03-14 00:36:00,3.50,,1.88,1.76,6.70,8.92,3.12,2.52,2.20,,5.18,,,1.70
2023-03-14 00:38:00,3.38,,1.58,,6.14,9.04,3.12,2.56,2.14,,5.14,,1.78,1.76
2023-03-14 00:40:00,3.34,,1.52,,6.30,8.68,3.32,2.50,2.06,,5.18,,1.70,1.68
2023-03-14 00:42:00,3.40,,,,6.28,12.6,3.42,2.56,2.20,95.6,5.18,,1.74,1.68
2023-03-14 00:44:00,3.32,,1.70,,6.04,8.76,3.36,2.50,2.10,,5.14,,1.86,1.68
2023-03-14 00:46:00,3.36,,2.06,2.22,6.44,8.82,3.18,2.56,2.06,,5.22,,1.72,
2023-03-14 00:48:00,3.26,,1.58,,6.22,9.10,3.28,2.54,2.12,,5.18,,1.72,1.68
2023-03-14 00:50:00,3.52,,1.52,,6.26,9.20,3.24,2.62,2,,5.26,,1.74,1.68
2023-03-14 00:52:00,3.30,,,,6.30,8.92,3.34,2.50,2.02,36.6,5.18,,1.78,1.68
2023-03-14 00:54:00,3.36,,1.52,,6.06,9.32,3.28,2.50,2.18,,5.16,,1.76,1.68
2023-03-14 00:56:00,3.28,,1.88,2.22,6.42,9.22,3.14,2.52,2.06,,5.22,,1.72,
2023-03-14 00:58:00,3.30,,1.58,,6.08,9.14,3.16,2.40,2.04,,5.16,,1.76,1.66
2023-03-14 01:00:00,3.34,,1.52,,6.24,9.14,3.04,2.56,2.06,,5.22,,1.80,1.68
2023-03-14 01:02:00,3.40,,1.62,,6.26,8.96,3.10,2.52,1.86,,5.18,,1.74,1.80
2023-03-14 01:04:00,3.20,,1.52,,6.40,8.88,3.18,2.50,2.10,,5.24,,1.70,1.68
2023-03-14 01:06:00,3.42,,1.88,2.16,6.82,9.14,3.28,2.50,2.10,,5.20,,1.72,
2023-03-14 01:08:00,3.26,,1.66,,6.08,9.06,3.24,2.52,2.10,,5.18,,1.78,1.68
2023-03-14 01:10:00,3.44,,1.52,,6.20,8.72,3.22,2.48,2.10,,5.16,,1.72,1.68
2023-03-14 01:12:00,3.34,,1.62,,6.30,9.28,3.16,2.54,2.10,,5.20,,1.74,1.68
2023-03-14 01:14:00,3.38,,,,6.16,15.8,3.36,2.54,2.18,10.5,5.24,,1.78,1.64
2023-03-14 01:16:00,3.50,,1.88,2.28,6.66,8.66,3.24,2.60,2.08,,5.14,,1.72,
2023-03-14 01:18:00,3.42,,1.58,,6.18,8.92,3.32,2.52,2.18,,5.20,,1.66,1.66
2023-03-14 01:20:00,3.42,,1.52,,6.18,9.02,3.22,2.54,2.12,,5.18,,1.72,1.68
2023-03-14 01:22:00,3.44,,1.62,,6.30,8.66,3.22,2.52,2.20,,5.16,,1.68,1.66
2023-03-14 01:24:00,3.30,,,,6.06,16.0,3.46,2.58,2.04,80.6,5.16,,1.68,1.68
2023-03-14 01:26:00,3.46,,1.88,2.20,6.42,8.84,3.22,2.54,2.10,,5.14,,,1.66
2023-03-14 01:28:00,3.38,,1.58,,6.16,8.78,3.30,2.54,2.08,,5.10,,1.68,1.66
2023-03-14 01:30:00,3.42,1.52,,,6.12,8.86,3.24,2.52,2.10,,5.14,,1.68,1.68
2023-03-14 01:32:00,3.32,,1.62,,6.42,8.52,3.20,2.54,2.06,,5.12,,1.64,1.66
2023-03-14 01:34:00,3.34,,,,5.90,10.9,3.42,2.50,2.12,91.7,5.10,,1.74,1.68
2023-03-14 01:36:00,3.26,,1.88,2.16,6.38,8.60,3.28,2.58,2.08,,5.18,,1.70,
2023-03-14 01:38:00,3.22,,1.58,,6.28,8.98,3.14,2.56,2.10,,5.18,,1.64,1.68
2023-03-14 01:40:00,3.38,,1.52,,5.98,8.56,3.14,2.52,2.16,,5.14,,1.64,1.66
2023-03-14 01:42:00,3.42,,1.62,,6.50,8.76,3.32,2.58,2.16,,5,,1.84,1.68
2023-03-14 01:44:00,3.36,,1.70,,6.20,9.12,3.34,2.52,2.06,19.6,5.18,,1.78,
2023-03-14 01:46:00,3.44,,2.06,1.84,6.26,9.34,3.22,2.56,2.14,,5.20,,1.70,
2023-03-14 01:48:00,3.24,,1.58,,6.42,9.12,3.28,2.52,2.10,,5.18,,1.80,1.68
2023-03-14 01:50:00,3.40,,1.52,,6.36,9.34,3.32,2.56,2.12,,5.18,,1.72,1.68
2023-03-14 01:52:00,3.48,,1.62,,6.36,9.16,3.26,2.52,2.10,,5.16,,1.68,1.68
2023-03-14 01:54:00,3.48,1.52,,,6.34,9.26,3.24,2.58,2.12,,5.20,,1.74,1.68
2023-03-14 01:56:00,3.48,,1.88,1.82,6.60,8.96,3.34,2.50,2.12,,5.22,,1.74,
2023-03-14 01:58:00,3.38,,1.58,,6.14,9.22,3.26,2.52,2,,5.20,,1.66,1.68
2023-03-14 02:00:00,3.44,,1.52,,6.14,9.28,3.22,2.54,2.06,,5.22,,1.72,1.68
2023-03-14 02:02:00,3.52,,1.62,,6.46,9.04,3.20,2.52,1.98,,5.14,,1.78,1.76
2023-03-14 02:04:00,3.36,,1.52,,6.10,9.26,3.28,2.54,1.96,,5.26,,1.78,1.68
2023-03-14 02:06:00,3.40,,1.88,2.64,6.62,16,3.28,2.52,2.06,24.1,5.24,,,
2023-03-14 02:08:00,3.38,,1.66,,6.36,8.92,3.20,2.52,2.02,,5.28,,1.68,1.70
2023-03-14 02:10:00,3.24,,1.52,,6.08,9,3.08,2.52,1.94,,5.18,,1.72,1.68
2023-03-14 02:12:00,3.28,,1.62,,6.34,9.08,3.28,2.52,2.04,,5.24,,1.76,1.68
2023-03-14 02:14:00,3.50,,1.52,,6.28,9.28,3.22,2.58,2,,5.14,,1.72,1.68
2023-03-14 02:16:00,3.36,,1.88,2.70,6.42,16.2,3.46,2.56,2.08,89.7,5.18,,,
2023-03-14 02:18:00,3.38,,1.58,,6.40,8.94,3.22,2.58,2.04,,5.18,,1.72,1.70
2023-03-14 02:20:00,3.24,,1.52,,6.22,9.08,3,2.52,2.04,,5.16,,1.74,1.68
2023-03-14 02:22:00,3.44,,1.62,,6.20,9.06,3.18,2.40,2.08,,5.18,,1.84,1.68
2023-03-14 02:24:00,3.42,,1.52,,6.26,9.20,3.30,2.56,2.12,,5.16,,1.66,1.76
2023-03-14 02:26:00,3.48,,1.88,2.26,6.48,8.86,3.46,2.58,2.08,72.8,5.24,,,
2023-03-14 02:28:00,3.44,,1.58,,6.34,8.82,3.34,2.54,2,,5.22,,1.62,1.70
2023-03-14 02:30:00,3.42,,1.52,,6.28,8.86,3.20,2.56,2.16,,5.16,,1.68,1.68
2023-03-14 02:32:00,3.42,,1.62,,6.34,8.74,3.28,2.54,2.14,,5.20,,1.58,1.68
2023-03-14 02:34:00,3.46,,1.52,,6.12,8.78,3.10,2.50,2.06,,5.20,,1.70,1.68
2023-03-14 02:36:00,3.38,,1.88,1.84,6.48,8.60,3.14,2.52,2.04,6.68,5.20,,,
2023-03-14 02:38:00,3.38,,1.58,,6.16,8.76,3.14,2.54,2.06,,5.10,,1.72,1.70
2023-03-14 02:40:00,3.34,,1.52,,6.46,8.44,3.26,2.52,1.98,,5.12,,1.64,1.68
2023-03-14 02:42:00,3.62,,1.62,,6.14,8.70,3.14,2.54,2.02,,5.20,,1.64,1.68
2023-03-14 02:44:00,3.48,,1.70,,6.24,9.10,3.34,2.52,2.04,,5.22,,1.70,1.68
2023-03-14 02:46:00,3.40,,2.06,2.18,6.60,9.24,3.08,2.50,2.06,,5.10,,1.72,
2023-03-14 02:48:00,3.36,,1.58,,6.22,9.08,3.22,2.52,2,,5.16,,1.68,1.68
2023-03-14 02:50:00,3.22,,1.52,,6.26,8.78,3.18,2.54,2.14,,5.16,,1.64,1.70
2023-03-14 02:52:00,3.58,,1.62,,6.20,9.02,3.20,2.48,2,,5.18,,1.68,1.68
2023-03-14 02:54:00,3.20,,1.52,,6.44,8.90,2.98,2.52,2,,5.20,,1.62,1.68
2023-03-14 02:56:00,3.40,,1.88,2.24,6.32,9.16,2.98,2.50,2.04,,5.18,,,1.68
2023-03-14 02:58:00,3.24,,,1.76,6.46,16.1,3.36,2.54,2.04,25.7,5.18,,,1.68
2023-03-14 03:00:00,3.42,,1.52,,6.34,9.00,3.08,2.52,2.26,,5.20,,1.64,1.68
2023-03-14 03:02:00,3.36,,1.62,,6.28,8.96,3.14,2.52,2.08,,5.14,,1.66,1.68
2023-03-14 03:04:00,3.44,,1.52,,6.40,8.64,3.30,2.54,2.10,,5.18,,1.68,1.70
2023-03-14 03:06:00,3.46,,1.88,2.12,6.52,9.26,3.18,2.52,2.10,,5.16,,,1.68
2023-03-14 03:08:00,3.42,,,,6.18,16.2,3.44,2.52,2.04,92.0,5.20,,1.72,1.68
2023-03-14 03:10:00,3.38,,1.52,,6.22,9.02,3.18,2.50,2.04,,5.16,,1.68,1.66
2023-03-14 03:12:00,3.42,,1.62,,6.28,8.88,3.22,2.58,2.12,,5.22,,1.70,1.66
2023-03-14 03:14:00,3.38,,1.52,,6.24,9.34,3.22,2.52,2.08,,5.20,,1.80,1.68
2023-03-14 03:16:00,3.30,,1.88,2.16,6.46,9.12,3.18,2.48,2.06,,5.28,,1.72,
2023-03-14 03:18:00,3.42,,,,6.22,9.34,3.32,2.58,2.12,72.3,5.24,,1.76,1.68
2023-03-14 03:20:00,3.38,,1.52,,6.48,9.22,3.28,2.46,2.12,,5.08,,1.76,1.68
2023-03-14 03:22:00,3.38,,1.62,,6.24,9.10,3.12,2.50,2.04,,5.14,,1.72,1.66
2023-03-14 03:24:00,3.34,,,,6.32,9.18,3.26,2.48,2.08,,5.18,1.52,1.68,1.68
2023-03-14 03:26:00,3.50,,1.88,2.22,6.56,9.22,3.22,2.54,1.94,,5.20,,1.74,
2023-03-14 03:28:00,3.30,,,,6.60,8.90,3,2.56,2.08,8.30,5.18,,1.74,1.68
2023-03-14 03:30:00,3.34,,1.52,,6.44,8.52,3.28,2.52,2.02,,5.18,,1.78,1.68
2023-03-14 03:32:00,3.38,,1.62,,6.10,9.02,3.26,2.52,1.98,,5.12,,1.82,1.68
2023-03-14 03:34:00,3.20,,1.52,,6.30,8.88,2.96,2.54,1.90,,5.14,,1.80,1.68
2023-03-14 03:36:00,3.34,,1.88,2.12,6.36,8.70,3.10,2.58,2.04,,5.18,,1.70,
2023-03-14 03:38:00,3.40,,1.58,,6.16,8.84,3.30,2.54,2.12,,5.10,,1.80,1.68
2023-03-14 03:40:00,3.38,,1.52,,6.52,9,3.28,2.50,2.08,,5.22,,1.80,1.68
2023-03-14 03:42:00,3.46,,1.62,,6.22,9.10,3.22,2.60,2.12,,5.18,,1.76,1.76
2023-03-14 03:44:00,3.44,,1.70,,6.28,9.44,3.26,2.54,2.08,,5.12,,1.62,1.66
2023-03-14 03:46:00,3.44,,2.06,2.58,6.52,9.26,3.18,2.58,2.12,,5.18,,,1.68
2023-03-14 03:48:00,3.36,,1.58,,6.20,9.04,3.26,2.46,2.12,,5.20,,1.74,1.76
2023-03-14 03:50:00,3.54,,,,6.56,16.0,3.32,2.58,2.06,40.6,5.24,,1.72,1.70
2023-03-14 03:52:00,3.38,,1.62,,6.40,8.80,3.26,2.54,2.02,,5.12,,1.72,1.68
2023-03-14 03:54:00,3.48,,1.52,,6.34,8.90,3.24,2.58,2.10,,5.22,,1.80,1.68
2023-03-14 03:56:00,3.38,,1.88,2.28,6.44,9.10,3.18,2.50,2.02,,5.18,,1.68,
2023-03-14 03:58:00,3.38,,1.58,,6.38,9.14,3.14,2.48,2.06,,5.16,,1.72,1.66
