"Time","to-endpoint","to-overlay","to-stack"
2023-03-14 05:56:00,50.6,12.4,28.7
2023-03-14 05:58:00,49.3,11.3,28.4
2023-03-14 06:00:00,48.5,11.6,28.4
2023-03-14 06:02:00,49.2,11.5,28.5
2023-03-14 06:04:00,49.0,24.4,28.6
2023-03-14 06:06:00,50.9,14.1,28.8
2023-03-14 06:08:00,49.1,11.8,28.5
2023-03-14 06:10:00,49.6,12.5,28.4
2023-03-14 06:12:00,49.9,11.4,28.7
2023-03-14 06:14:00,48.6,10.9,28.5
2023-03-14 06:16:00,51.3,13.4,29.1
2023-03-14 06:18:00,49.2,12.3,28.7
2023-03-14 06:20:00,49.3,11.5,28.3
2023-03-14 06:22:00,49.5,12.6,28.6
2023-03-14 06:24:00,49.1,11.5,28.8
2023-03-14 06:26:00,69.1,26.1,29.3
2023-03-14 06:28:00,48.9,11.2,28.5
2023-03-14 06:30:00,48.9,11.1,28.5
2023-03-14 06:32:00,49.7,11.0,29.0
