"Time","avg","min","max"
2023-03-13 18:04:00,90.0,90.0,90.0
2023-03-13 18:06:00,186,186,186
2023-03-13 18:08:00,93.1,93.1,93.1
2023-03-13 18:10:00,91.7,91.7,91.7
2023-03-13 18:12:00,90.7,90.7,90.7
2023-03-13 18:14:00,90.9,90.9,90.9
2023-03-13 18:16:00,99.7,99.7,99.7
2023-03-13 18:18:00,91.6,91.6,91.6
2023-03-13 18:20:00,91.1,91.1,91.1
2023-03-13 18:22:00,90.8,90.8,90.8
2023-03-13 18:24:00,88.0,88.0,88.0
2023-03-13 18:26:00,94.2,94.2,94.2
2023-03-13 18:28:00,90.3,90.3,90.3
2023-03-13 18:30:00,89.9,89.9,89.9
2023-03-13 18:32:00,90.3,90.3,90.3
2023-03-13 18:34:00,90.4,90.4,90.4
2023-03-13 18:36:00,95.3,95.3,95.3
2023-03-13 18:38:00,155,155,155
2023-03-13 18:40:00,90.4,90.4,90.4
2023-03-13 18:42:00,91.3,91.3,91.3
2023-03-13 18:44:00,92.5,92.5,92.5
2023-03-13 18:46:00,94.0,94.0,94.0
2023-03-13 18:48:00,224,224,224
2023-03-13 18:50:00,89.7,89.7,89.7
2023-03-13 18:52:00,89.7,89.7,89.7
2023-03-13 18:54:00,89.8,89.8,89.8
2023-03-13 18:56:00,94.9,94.9,94.9
2023-03-13 18:58:00,159,159,159
2023-03-13 19:00:00,90.2,90.2,90.2
2023-03-13 19:02:00,91.3,91.3,91.3
2023-03-13 19:04:00,88.3,88.3,88.3
2023-03-13 19:06:00,93.8,93.8,93.8
2023-03-13 19:08:00,91.1,91.1,91.1
2023-03-13 19:10:00,90.0,90.0,90.0
2023-03-13 19:12:00,89.4,89.4,89.4
2023-03-13 19:14:00,90.1,90.1,90.1
2023-03-13 19:16:00,95.0,95.0,95.0
2023-03-13 19:18:00,88.8,88.8,88.8
2023-03-13 19:20:00,89.2,89.2,89.2
2023-03-13 19:22:00,91.1,91.1,91.1
2023-03-13 19:24:00,89.1,89.1,89.1
2023-03-13 19:26:00,93.5,93.5,93.5
2023-03-13 19:28:00,88.0,88.0,88.0
2023-03-13 19:30:00,175,175,175
2023-03-13 19:32:00,90.0,90.0,90.0
2023-03-13 19:34:00,89.6,89.6,89.6
2023-03-13 19:36:00,93.2,93.2,93.2
2023-03-13 19:38:00,88.1,88.1,88.1
2023-03-13 19:40:00,220,220,220
2023-03-13 19:42:00,89.4,89.4,89.4
2023-03-13 19:44:00,90.9,90.9,90.9
2023-03-13 19:46:00,94.5,94.5,94.5
2023-03-13 19:48:00,86.9,86.9,86.9
2023-03-13 19:50:00,142,142,142
2023-03-13 19:52:00,90.4,90.4,90.4
2023-03-13 19:54:00,89.8,89.8,89.8
2023-03-13 19:56:00,93.7,93.7,93.7
2023-03-13 19:58:00,86.2,86.2,86.2
2023-03-13 20:00:00,88.6,88.6,88.6
2023-03-13 20:02:00,89,89,89
2023-03-13 20:04:00,90.8,90.8,90.8
2023-03-13 20:06:00,95.2,95.2,95.2
2023-03-13 20:08:00,91.2,91.2,91.2
2023-03-13 20:10:00,90.6,90.6,90.6
2023-03-13 20:12:00,105,105,105
2023-03-13 20:14:00,90.9,90.9,90.9
2023-03-13 20:16:00,95.7,95.7,95.7
2023-03-13 20:18:00,90.1,90.1,90.1
2023-03-13 20:20:00,90.7,90.7,90.7
2023-03-13 20:22:00,186,186,186
2023-03-13 20:24:00,89.2,89.2,89.2
2023-03-13 20:26:00,93.8,93.8,93.8
2023-03-13 20:28:00,88.9,88.9,88.9
2023-03-13 20:30:00,89.1,89.1,89.1
2023-03-13 20:32:00,204,204,204
2023-03-13 20:34:00,89.7,89.7,89.7
2023-03-13 20:36:00,93.1,93.1,93.1
2023-03-13 20:38:00,88.9,88.9,88.9
2023-03-13 20:40:00,89.0,89.0,89.0
2023-03-13 20:42:00,121,121,121
2023-03-13 20:44:00,92.6,92.6,92.6
2023-03-13 20:46:00,94.5,94.5,94.5
2023-03-13 20:48:00,90.0,90.0,90.0
2023-03-13 20:50:00,88.7,88.7,88.7
2023-03-13 20:52:00,88.7,88.7,88.7
2023-03-13 20:54:00,90.5,90.5,90.5
2023-03-13 20:56:00,92.5,92.5,92.5
2023-03-13 20:58:00,89.0,89.0,89.0
2023-03-13 21:00:00,88.4,88.4,88.4
2023-03-13 21:02:00,90.3,90.3,90.3
2023-03-13 21:04:00,117,117,117
2023-03-13 21:06:00,93.8,93.8,93.8
2023-03-13 21:08:00,89.8,89.8,89.8
2023-03-13 21:10:00,88.0,88.0,88.0
2023-03-13 21:12:00,91.1,91.1,91.1
2023-03-13 21:14:00,200,200,200
2023-03-13 21:16:00,93.1,93.1,93.1
2023-03-13 21:18:00,89.6,89.6,89.6
2023-03-13 21:20:00,89.3,89.3,89.3
2023-03-13 21:22:00,91.3,91.3,91.3
2023-03-13 21:24:00,187,187,187
2023-03-13 21:26:00,96.9,96.9,96.9
2023-03-13 21:28:00,89.5,89.5,89.5
2023-03-13 21:30:00,89.1,89.1,89.1
2023-03-13 21:32:00,91.2,91.2,91.2
2023-03-13 21:34:00,103,103,103
2023-03-13 21:36:00,93.4,93.4,93.4
2023-03-13 21:38:00,89.1,89.1,89.1
2023-03-13 21:40:00,89.7,89.7,89.7
2023-03-13 21:42:00,89.8,89.8,89.8
2023-03-13 21:44:00,90.3,90.3,90.3
2023-03-13 21:46:00,93.2,93.2,93.2
2023-03-13 21:48:00,89.7,89.7,89.7
2023-03-13 21:50:00,88.6,88.6,88.6
2023-03-13 21:52:00,89.7,89.7,89.7
2023-03-13 21:54:00,90.3,90.3,90.3
2023-03-13 21:56:00,140,140,140
2023-03-13 21:58:00,89.6,89.6,89.6
2023-03-13 22:00:00,89.2,89.2,89.2
2023-03-13 22:02:00,91.7,91.7,91.7
2023-03-13 22:04:00,89.6,89.6,89.6
2023-03-13 22:06:00,222,222,222
2023-03-13 22:08:00,90.4,90.4,90.4
2023-03-13 22:10:00,88.6,88.6,88.6
2023-03-13 22:12:00,90.6,90.6,90.6
2023-03-13 22:14:00,89.7,89.7,89.7
2023-03-13 22:16:00,176,176,176
2023-03-13 22:18:00,88.8,88.8,88.8
2023-03-13 22:20:00,89.3,89.3,89.3
2023-03-13 22:22:00,90.0,90.0,90.0
2023-03-13 22:24:00,90.5,90.5,90.5
2023-03-13 22:26:00,99.3,99.3,99.3
2023-03-13 22:28:00,88.9,88.9,88.9
2023-03-13 22:30:00,89.9,89.9,89.9
2023-03-13 22:32:00,90.7,90.7,90.7
2023-03-13 22:34:00,89.5,89.5,89.5
2023-03-13 22:36:00,93.3,93.3,93.3
2023-03-13 22:38:00,88.6,88.6,88.6
2023-03-13 22:40:00,91.2,91.2,91.2
2023-03-13 22:42:00,93.7,93.7,93.7
2023-03-13 22:44:00,93,93,93
2023-03-13 22:46:00,94.9,94.9,94.9
2023-03-13 22:48:00,156,156,156
2023-03-13 22:50:00,90.3,90.3,90.3
2023-03-13 22:52:00,89.1,89.1,89.1
2023-03-13 22:54:00,91.0,91.0,91.0
2023-03-13 22:56:00,94.6,94.6,94.6
2023-03-13 22:58:00,224,224,224
2023-03-13 23:00:00,90.0,90.0,90.0
2023-03-13 23:02:00,91.2,91.2,91.2
2023-03-13 23:04:00,90.8,90.8,90.8
2023-03-13 23:06:00,93.6,93.6,93.6
2023-03-13 23:08:00,159,159,159
2023-03-13 23:10:00,90.9,90.9,90.9
2023-03-13 23:12:00,90.6,90.6,90.6
2023-03-13 23:14:00,91.5,91.5,91.5
2023-03-13 23:16:00,94.6,94.6,94.6
2023-03-13 23:18:00,90.0,90.0,90.0
2023-03-13 23:20:00,91.8,91.8,91.8
2023-03-13 23:22:00,91.2,91.2,91.2
2023-03-13 23:24:00,91.1,91.1,91.1
2023-03-13 23:26:00,93.7,93.7,93.7
2023-03-13 23:28:00,89.8,89.8,89.8
2023-03-13 23:30:00,90.3,90.3,90.3
2023-03-13 23:32:00,90.9,90.9,90.9
2023-03-13 23:34:00,89.5,89.5,89.5
2023-03-13 23:36:00,93.2,93.2,93.2
2023-03-13 23:38:00,89.8,89.8,89.8
2023-03-13 23:40:00,167,167,167
2023-03-13 23:42:00,90.2,90.2,90.2
2023-03-13 23:44:00,90.1,90.1,90.1
2023-03-13 23:46:00,95.4,95.4,95.4
2023-03-13 23:48:00,89.6,89.6,89.6
2023-03-13 23:50:00,222,222,222
2023-03-13 23:52:00,91.0,91.0,91.0
2023-03-13 23:54:00,91.9,91.9,91.9
2023-03-13 23:56:00,97.3,97.3,97.3
2023-03-13 23:58:00,89.8,89.8,89.8
2023-03-14 00:00:00,140,140,140
2023-03-14 00:02:00,91.7,91.7,91.7
2023-03-14 00:04:00,89.2,89.2,89.2
2023-03-14 00:06:00,94.9,94.9,94.9
2023-03-14 00:08:00,89.4,89.4,89.4
2023-03-14 00:10:00,89.9,89.9,89.9
2023-03-14 00:12:00,91.4,91.4,91.4
2023-03-14 00:14:00,88.7,88.7,88.7
2023-03-14 00:16:00,94.3,94.3,94.3
2023-03-14 00:18:00,90.7,90.7,90.7
2023-03-14 00:20:00,89.0,89.0,89.0
2023-03-14 00:22:00,104,104,104
2023-03-14 00:24:00,89.9,89.9,89.9
2023-03-14 00:26:00,96.6,96.6,96.6
2023-03-14 00:28:00,90.5,90.5,90.5
2023-03-14 00:30:00,90.2,90.2,90.2
2023-03-14 00:32:00,185,185,185
2023-03-14 00:34:00,90.4,90.4,90.4
2023-03-14 00:36:00,95.0,95.0,95.0
2023-03-14 00:38:00,90.3,90.3,90.3
2023-03-14 00:40:00,89.4,89.4,89.4
2023-03-14 00:42:00,212,212,212
2023-03-14 00:44:00,91.1,91.1,91.1
2023-03-14 00:46:00,95.2,95.2,95.2
2023-03-14 00:48:00,89.8,89.8,89.8
2023-03-14 00:50:00,93.0,93.0,93.0
2023-03-14 00:52:00,132,132,132
2023-03-14 00:54:00,89.4,89.4,89.4
2023-03-14 00:56:00,95.4,95.4,95.4
2023-03-14 00:58:00,89.6,89.6,89.6
2023-03-14 01:00:00,91.3,91.3,91.3
2023-03-14 01:02:00,91.6,91.6,91.6
2023-03-14 01:04:00,89.6,89.6,89.6
2023-03-14 01:06:00,96.9,96.9,96.9
2023-03-14 01:08:00,89.9,89.9,89.9
2023-03-14 01:10:00,89.8,89.8,89.8
2023-03-14 01:12:00,93.2,93.2,93.2
2023-03-14 01:14:00,120,120,120
2023-03-14 01:16:00,95.0,95.0,95.0
2023-03-14 01:18:00,89.5,89.5,89.5
2023-03-14 01:20:00,90.1,90.1,90.1
2023-03-14 01:22:00,91.3,91.3,91.3
2023-03-14 01:24:00,204,204,204
2023-03-14 01:26:00,94.6,94.6,94.6
2023-03-14 01:28:00,89.7,89.7,89.7
2023-03-14 01:30:00,90.9,90.9,90.9
2023-03-14 01:32:00,90.4,90.4,90.4
2023-03-14 01:34:00,200,200,200
2023-03-14 01:36:00,95.4,95.4,95.4
2023-03-14 01:38:00,89.7,89.7,89.7
2023-03-14 01:40:00,88.9,88.9,88.9
2023-03-14 01:42:00,92.8,92.8,92.8
2023-03-14 01:44:00,114,114,114
2023-03-14 01:46:00,95.1,95.1,95.1
2023-03-14 01:48:00,91.8,91.8,91.8
2023-03-14 01:50:00,91.0,91.0,91.0
2023-03-14 01:52:00,90.9,90.9,90.9
2023-03-14 01:54:00,92.8,92.8,92.8
2023-03-14 01:56:00,94,94,94
2023-03-14 01:58:00,91.7,91.7,91.7
2023-03-14 02:00:00,90.5,90.5,90.5
2023-03-14 02:02:00,91.3,91.3,91.3
2023-03-14 02:04:00,90.8,90.8,90.8
2023-03-14 02:06:00,140,140,140
2023-03-14 02:08:00,91.1,91.1,91.1
2023-03-14 02:10:00,89.7,89.7,89.7
2023-03-14 02:12:00,93.1,93.1,93.1
2023-03-14 02:14:00,90.9,90.9,90.9
2023-03-14 02:16:00,215,215,215
2023-03-14 02:18:00,90.4,90.4,90.4
2023-03-14 02:20:00,89.5,89.5,89.5
2023-03-14 02:22:00,91.0,91.0,91.0
2023-03-14 02:24:00,90.8,90.8,90.8
2023-03-14 02:26:00,180,180,180
2023-03-14 02:28:00,91.1,91.1,91.1
2023-03-14 02:30:00,89.9,89.9,89.9
2023-03-14 02:32:00,91.5,91.5,91.5
2023-03-14 02:34:00,88.4,88.4,88.4
2023-03-14 02:36:00,100,100,100
2023-03-14 02:38:00,89.9,89.9,89.9
2023-03-14 02:40:00,89.7,89.7,89.7
2023-03-14 02:42:00,92.2,92.2,92.2
2023-03-14 02:44:00,92.3,92.3,92.3
2023-03-14 02:46:00,94.1,94.1,94.1
2023-03-14 02:48:00,89.4,89.4,89.4
2023-03-14 02:50:00,88.6,88.6,88.6
2023-03-14 02:52:00,91.2,91.2,91.2
2023-03-14 02:54:00,89.2,89.2,89.2
2023-03-14 02:56:00,95.0,95.0,95.0
2023-03-14 02:58:00,138,138,138
2023-03-14 03:00:00,89.3,89.3,89.3
2023-03-14 03:02:00,90.2,90.2,90.2
2023-03-14 03:04:00,90.2,90.2,90.2
2023-03-14 03:06:00,95.2,95.2,95.2
2023-03-14 03:08:00,215,215,215
2023-03-14 03:10:00,90.1,90.1,90.1
2023-03-14 03:12:00,91.1,91.1,91.1
2023-03-14 03:14:00,92.2,92.2,92.2
2023-03-14 03:16:00,94.6,94.6,94.6
2023-03-14 03:18:00,174,174,174
2023-03-14 03:20:00,89.6,89.6,89.6
2023-03-14 03:22:00,89.7,89.7,89.7
2023-03-14 03:24:00,91.1,91.1,91.1
2023-03-14 03:26:00,95.8,95.8,95.8
2023-03-14 03:28:00,98.0,98.0,98.0
2023-03-14 03:30:00,90.9,90.9,90.9
2023-03-14 03:32:00,92.0,92.0,92.0
2023-03-14 03:34:00,88.1,88.1,88.1
2023-03-14 03:36:00,93.8,93.8,93.8
2023-03-14 03:38:00,89.0,89.0,89.0
2023-03-14 03:40:00,91.9,91.9,91.9
2023-03-14 03:42:00,91.2,91.2,91.2
2023-03-14 03:44:00,92.6,92.6,92.6
2023-03-14 03:46:00,96.6,96.6,96.6
2023-03-14 03:48:00,89.3,89.3,89.3
2023-03-14 03:50:00,157,157,157
2023-03-14 03:52:00,90.2,90.2,90.2
2023-03-14 03:54:00,90.2,90.2,90.2
2023-03-14 03:56:00,94.9,94.9,94.9
2023-03-14 03:58:00,89.1,89.1,89.1
2023-03-14 04:00:00,222,222,222
2023-03-14 04:02:00,90.8,90.8,90.8
2023-03-14 04:04:00,90.2,90.2,90.2
2023-03-14 04:06:00,103,103,103
2023-03-14 04:08:00,89.5,89.5,89.5
2023-03-14 04:10:00,165,165,165
2023-03-14 04:12:00,91.0,91.0,91.0
2023-03-14 04:14:00,89.0,89.0,89.0
2023-03-14 04:16:00,94.7,94.7,94.7
2023-03-14 04:18:00,90.4,90.4,90.4
2023-03-14 04:20:00,92.3,92.3,92.3
2023-03-14 04:22:00,89.9,89.9,89.9
2023-03-14 04:24:00,90.2,90.2,90.2
2023-03-14 04:26:00,95,95,95
2023-03-14 04:28:00,89.3,89.3,89.3
2023-03-14 04:30:00,90.2,90.2,90.2
2023-03-14 04:32:00,90.7,90.7,90.7
2023-03-14 04:34:00,90.1,90.1,90.1
2023-03-14 04:36:00,95.5,95.5,95.5
2023-03-14 04:38:00,90.1,90.1,90.1
2023-03-14 04:40:00,90.5,90.5,90.5
2023-03-14 04:42:00,167,167,167
2023-03-14 04:44:00,92.2,92.2,92.2
2023-03-14 04:46:00,94.9,94.9,94.9
2023-03-14 04:48:00,90.3,90.3,90.3
2023-03-14 04:50:00,92.5,92.5,92.5
2023-03-14 04:52:00,221,221,221
2023-03-14 04:54:00,88.7,88.7,88.7
2023-03-14 04:56:00,94.5,94.5,94.5
2023-03-14 04:58:00,90.7,90.7,90.7
2023-03-14 05:00:00,92.3,92.3,92.3
2023-03-14 05:02:00,162,162,162
2023-03-14 05:04:00,89.9,89.9,89.9
2023-03-14 05:06:00,95.7,95.7,95.7
2023-03-14 05:08:00,91.5,91.5,91.5
2023-03-14 05:10:00,90.7,90.7,90.7
2023-03-14 05:12:00,91.7,91.7,91.7
2023-03-14 05:14:00,88.5,88.5,88.5
2023-03-14 05:16:00,93.1,93.1,93.1
2023-03-14 05:18:00,91.4,91.4,91.4
2023-03-14 05:20:00,89.1,89.1,89.1
2023-03-14 05:22:00,91.8,91.8,91.8
2023-03-14 05:24:00,89.3,89.3,89.3
2023-03-14 05:26:00,92.5,92.5,92.5
2023-03-14 05:28:00,89.9,89.9,89.9
2023-03-14 05:30:00,89.8,89.8,89.8
2023-03-14 05:32:00,93.1,93.1,93.1
2023-03-14 05:34:00,148,148,148
2023-03-14 05:36:00,94.5,94.5,94.5
2023-03-14 05:38:00,91.9,91.9,91.9
2023-03-14 05:40:00,89.9,89.9,89.9
2023-03-14 05:42:00,91.7,91.7,91.7
2023-03-14 05:44:00,220,220,220
2023-03-14 05:46:00,94.1,94.1,94.1
2023-03-14 05:48:00,91.5,91.5,91.5
2023-03-14 05:50:00,89.3,89.3,89.3
2023-03-14 05:52:00,91.6,91.6,91.6
2023-03-14 05:54:00,183,183,183
2023-03-14 05:56:00,93.3,93.3,93.3
2023-03-14 05:58:00,90.3,90.3,90.3
2023-03-14 06:00:00,89.7,89.7,89.7
2023-03-14 06:02:00,90.5,90.5,90.5
2023-03-14 06:04:00,103,103,103
2023-03-14 06:06:00,95.4,95.4,95.4
2023-03-14 06:08:00,90.7,90.7,90.7
2023-03-14 06:10:00,91.8,91.8,91.8
2023-03-14 06:12:00,91.4,91.4,91.4
2023-03-14 06:14:00,89.2,89.2,89.2
2023-03-14 06:16:00,95.4,95.4,95.4
2023-03-14 06:18:00,91.3,91.3,91.3
2023-03-14 06:20:00,90.4,90.4,90.4
2023-03-14 06:22:00,92.0,92.0,92.0
2023-03-14 06:24:00,90.6,90.6,90.6
2023-03-14 06:26:00,126,126,126
2023-03-14 06:28:00,89.7,89.7,89.7
2023-03-14 06:30:00,89.6,89.6,89.6
2023-03-14 06:32:00,91.0,91.0,91.0
2023-03-14 06:34:00,88.1,88.1,88.1
2023-03-14 06:36:00,204,204,204
2023-03-14 06:38:00,91.3,91.3,91.3
2023-03-14 06:40:00,88.1,88.1,88.1
2023-03-14 06:42:00,89.3,89.3,89.3
2023-03-14 06:44:00,90.5,90.5,90.5
2023-03-14 06:46:00,210,210,210
2023-03-14 06:48:00,87.8,87.8,87.8
2023-03-14 06:50:00,90.5,90.5,90.5
2023-03-14 06:52:00,90.5,90.5,90.5
2023-03-14 06:54:00,90.3,90.3,90.3
2023-03-14 06:56:00,132,132,132
2023-03-14 06:58:00,89.8,89.8,89.8
2023-03-14 07:00:00,90.8,90.8,90.8
2023-03-14 07:02:00,89.9,89.9,89.9
2023-03-14 07:04:00,90.6,90.6,90.6
2023-03-14 07:06:00,94.6,94.6,94.6
2023-03-14 07:08:00,88.1,88.1,88.1
2023-03-14 07:10:00,89.2,89.2,89.2
2023-03-14 07:12:00,88.0,88.0,88.0
2023-03-14 07:14:00,91.0,91.0,91.0
