"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-11 08:00:00,8.72,15.6,1071,45.9,3.19,25.7,0,2.76,737,30.1,17.5
2023-03-11 08:01:00,8.72,15.6,1071,45.9,3.19,25.7,0,2.76,737,30.1,17.5
2023-03-11 08:02:00,8.72,15.6,1071,45.9,3.19,25.7,0,2.76,737,30.1,17.5
2023-03-11 08:03:00,8.72,15.6,1071,45.9,3.19,25.7,0,2.76,737,30.1,17.5
2023-03-11 08:04:00,8.72,15.6,1071,45.9,3.19,25.7,0,2.76,737,30.1,17.5
2023-03-11 08:05:00,7.99,15.2,1278,43.9,2.98,22.2,0.00333,3.15,842,28.5,26.2
2023-03-11 08:06:00,7.99,15.2,1278,43.9,2.98,22.2,0.00333,3.15,842,28.5,26.2
2023-03-11 08:07:00,7.99,15.2,1278,43.9,2.98,22.2,0.00333,3.15,842,28.5,26.2
2023-03-11 08:08:00,7.99,15.2,1278,43.9,2.98,22.2,0.00333,3.15,842,28.5,26.2
2023-03-11 08:09:00,7.99,15.2,1278,43.9,2.98,22.2,0.00333,3.15,842,28.5,26.2
2023-03-11 08:10:00,7.86,15.0,1067,40.9,2.92,22.7,0.00667,2.79,838,30.9,17.2
2023-03-11 08:11:00,7.86,15.0,1067,40.9,2.92,22.7,0.00667,2.79,838,30.9,17.2
2023-03-11 08:12:00,7.86,15.0,1067,40.9,2.92,22.7,0.00667,2.79,838,30.9,17.2
2023-03-11 08:13:00,7.86,15.0,1067,40.9,2.92,22.7,0.00667,2.79,838,30.9,17.2
2023-03-11 08:14:00,7.86,15.0,1067,40.9,2.92,22.7,0.00667,2.79,838,30.9,17.2
2023-03-11 08:15:00,8,15.2,1404,57.4,3.28,21.7,0.00667,2.86,987,32.0,26.2
2023-03-11 08:16:00,8,15.2,1404,57.4,3.28,21.7,0.00667,2.86,987,32.0,26.2
2023-03-11 08:17:00,8,15.2,1404,57.4,3.28,21.7,0.00667,2.86,987,32.0,26.2
2023-03-11 08:18:00,8,15.2,1404,57.4,3.28,21.7,0.00667,2.86,987,32.0,26.2
2023-03-11 08:19:00,8,15.2,1404,57.4,3.28,21.7,0.00667,2.86,987,32.0,26.2
2023-03-11 08:20:00,7.70,15.1,1029,45.1,2.97,22.4,0,3.15,730,30.2,17.4
