"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-11 08:00:00,1460,2758,913732,7958,500,7046,0,234,640654,3051,7802
2023-03-11 08:02:00,1460,2758,913732,7958,500,7046,0,234,640654,3051,7802
2023-03-11 08:04:00,1460,2758,913732,7958,500,7046,0,234,640654,3051,7802
2023-03-11 08:06:00,1388,2717,1094185,7829,453,6065,0.233,277,715882,2907,20249
2023-03-11 08:08:00,1388,2717,1094185,7829,453,6065,0.233,277,715882,2907,20249
2023-03-11 08:10:00,1357,2679,966044,7450,421,6008,0.467,243,770210,3095,7825
2023-03-11 08:12:00,1357,2679,966044,7450,421,6008,0.467,243,770210,3095,7825
2023-03-11 08:14:00,1357,2679,966044,7450,421,6008,0.467,243,770210,3095,7825
2023-03-11 08:16:00,1375,2703,1622434,9175,521,5898,0.467,247,1146100,3236,20438
2023-03-11 08:18:00,1375,2703,1622434,9175,521,5898,0.467,247,1146100,3236,20438
2023-03-11 08:20:00,1357,2697,912134,7950,453,5972,0,287,644852,3050,7842
2023-03-11 08:22:00,1357,2697,912134,7950,453,5972,0,287,644852,3050,7842
2023-03-11 08:24:00,1357,2697,912134,7950,453,5972,0,287,644852,3050,7842
2023-03-11 08:26:00,1765,2687,1183779,7784,447,5826,0,262,774059,3231,20569
2023-03-11 08:28:00,1765,2687,1183779,7784,447,5826,0,262,774059,3231,20569
2023-03-11 08:30:00,1438,2686,1031242,8104,486,5624,0,262,843803,3109,7827
2023-03-11 08:32:00,1438,2686,1031242,8104,486,5624,0,262,843803,3109,7827
2023-03-11 08:34:00,1438,2686,1031242,8104,486,5624,0,262,843803,3109,7827
2023-03-11 08:36:00,1386,2703,1582202,8174,544,5998,0,228,1110565,3222,20527
2023-03-11 08:38:00,1386,2703,1582202,8174,544,5998,0,228,1110565,3222,20527
2023-03-11 08:40:00,1345,2745,911490,8386,444,5951,0.233,235,733729,3115,7929
2023-03-11 08:42:00,1345,2745,911490,8386,444,5951,0.233,235,733729,3115,7929
2023-03-11 08:44:00,1345,2745,911490,8386,444,5951,0.233,235,733729,3115,7929
2023-03-11 08:46:00,1776,2751,1178989,7805,438,6429,0.467,256,791749,3111,20233
2023-03-11 08:48:00,1776,2751,1178989,7805,438,6429,0.467,256,791749,3111,20233
2023-03-11 08:50:00,1388,2670,925965,7488,503,5959,0.233,205,681644,3044,7847
2023-03-11 08:52:00,1388,2670,925965,7488,503,5959,0.233,205,681644,3044,7847
2023-03-11 08:54:00,1388,2670,925965,7488,503,5959,0.233,205,681644,3044,7847
2023-03-11 08:56:00,1390,2630,1071440,7945,414,5881,0.233,274,740743,3109,20737
2023-03-11 08:58:00,1390,2630,1071440,7945,414,5881,0.233,274,740743,3109,20737
2023-03-11 09:00:00,1451,2703,919946,7461,431,5188,0,239,652021,2944,7886
2023-03-11 09:02:00,1451,2703,919946,7461,431,5188,0,239,652021,2944,7886
2023-03-11 09:04:00,1451,2703,919946,7461,431,5188,0,239,652021,2944,7886
2023-03-11 09:06:00,1711,2686,1129173,7864,491,6713,0,282,811726,3095,20316
2023-03-11 09:08:00,1711,2686,1129173,7864,491,6713,0,282,811726,3095,20316
2023-03-11 09:10:00,1402,2713,903120,7546,487,5953,0,270,676524,2972,7979
2023-03-11 09:12:00,1402,2713,903120,7546,487,5953,0,270,676524,2972,7979
2023-03-11 09:14:00,1402,2713,903120,7546,487,5953,0,270,676524,2972,7979
2023-03-11 09:16:00,1361,2675,1091171,7860,426,5867,0,227,786018,3054,20338
2023-03-11 09:18:00,1361,2675,1091171,7860,426,5867,0,227,786018,3054,20338
2023-03-11 09:20:00,1356,2765,928957,7691,494,6137,0,224,640642,3139,7982
2023-03-11 09:22:00,1356,2765,928957,7691,494,6137,0,224,640642,3139,7982
2023-03-11 09:24:00,1356,2765,928957,7691,494,6137,0,224,640642,3139,7982
2023-03-11 09:26:00,1750,2638,1144506,7473,423,5939,0,263,833727,3048,20299
2023-03-11 09:28:00,1750,2638,1144506,7473,423,5939,0,263,833727,3048,20299
2023-03-11 09:30:00,1451,2725,885662,7980,480,5956,0,239,644185,3078,7828
2023-03-11 09:32:00,1451,2725,885662,7980,480,5956,0,239,644185,3078,7828
2023-03-11 09:34:00,1451,2725,885662,7980,480,5956,0,239,644185,3078,7828
2023-03-11 09:36:00,1383,2631,1108223,7684,469,5297,0,257,827416,2973,20404
2023-03-11 09:38:00,1383,2631,1108223,7684,469,5297,0,257,827416,2973,20404
2023-03-11 09:40:00,1759,2763,969301,7737,463,5875,0.467,246,648796,2972,8170
2023-03-11 09:42:00,1759,2763,969301,7737,463,5875,0.467,246,648796,2972,8170
2023-03-11 09:44:00,1759,2763,969301,7737,463,5875,0.467,246,648796,2972,8170
2023-03-11 09:46:00,1315,2677,1053924,7631,457,5923,0,264,809573,3114,20229
2023-03-11 09:48:00,1315,2677,1053924,7631,457,5923,0,264,809573,3114,20229
2023-03-11 09:50:00,1428,2664,878068,7736,463,5978,0.467,230,638028,3000,8107
2023-03-11 09:52:00,1428,2664,878068,7736,463,5978,0.467,230,638028,3000,8107
2023-03-11 09:54:00,1428,2664,878068,7736,463,5978,0.467,230,638028,3000,8107
2023-03-11 09:56:00,1349,2627,1124743,7579,433,6560,0,257,787033,3040,20236
2023-03-11 09:58:00,1349,2627,1124743,7579,433,6560,0,257,787033,3040,20236
2023-03-11 10:00:00,1825,2730,998218,7718,480,6066,0.233,257,725530,3118,8032
2023-03-11 10:02:00,1825,2730,998218,7718,480,6066,0.233,257,725530,3118,8032
2023-03-11 10:04:00,1825,2730,998218,7718,480,6066,0.233,257,725530,3118,8032
2023-03-11 10:06:00,1382,2718,1052554,7776,452,5324,0,251,740707,3104,20579
2023-03-11 10:08:00,1382,2718,1052554,7776,452,5324,0,251,740707,3104,20579
2023-03-11 10:10:00,1392,2652,910357,7783,417,6428,0,250,683106,3042,7641
2023-03-11 10:12:00,1392,2652,910357,7783,417,6428,0,250,683106,3042,7641
2023-03-11 10:14:00,1392,2652,910357,7783,417,6428,0,250,683106,3042,7641
2023-03-11 10:16:00,1745,2759,1136944,7725,471,6136,0,233,842590,3095,20495
2023-03-11 10:18:00,1745,2759,1136944,7725,471,6136,0,233,842590,3095,20495
2023-03-11 10:20:00,1304,2686,952214,7481,483,5165,0,240,629527,2954,7775
2023-03-11 10:22:00,1304,2686,952214,7481,483,5165,0,240,629527,2954,7775
2023-03-11 10:24:00,1304,2686,952214,7481,483,5165,0,240,629527,2954,7775
2023-03-11 10:26:00,1411,2706,1078747,6887,437,6699,0,219,787335,3000,20527
2023-03-11 10:28:00,1411,2706,1078747,6887,437,6699,0,219,787335,3000,20527
2023-03-11 10:30:00,1466,2704,861976,8271,425,4813,0,260,643969,3026,7923
2023-03-11 10:32:00,1466,2704,861976,8271,425,4813,0,260,643969,3026,7923
2023-03-11 10:34:00,1466,2704,861976,8271,425,4813,0,260,643969,3026,7923
2023-03-11 10:36:00,1311,2624,1153420,7432,449,7243,0,248,802254,2956,20513
2023-03-11 10:38:00,1311,2624,1153420,7432,449,7243,0,248,802254,2956,20513
2023-03-11 10:40:00,1779,2714,910012,7365,490,5844,0.467,278,636108,3214,7843
2023-03-11 10:42:00,1779,2714,910012,7365,490,5844,0.467,278,636108,3214,7843
2023-03-11 10:44:00,1779,2714,910012,7365,490,5844,0.467,278,636108,3214,7843
2023-03-11 10:46:00,1351,2695,1126693,7115,499,5986,0,251,833154,3008,20418
2023-03-11 10:48:00,1351,2695,1126693,7115,499,5986,0,251,833154,3008,20418
2023-03-11 10:50:00,1371,2692,876371,7734,424,5321,0.467,238,607732,3052,8028
2023-03-11 10:52:00,1371,2692,876371,7734,424,5321,0.467,238,607732,3052,8028
2023-03-11 10:54:00,1371,2692,876371,7734,424,5321,0.467,238,607732,3052,8028
2023-03-11 10:56:00,1433,2658,1101775,7894,498,6482,0,250,781970,3219,20316
2023-03-11 10:58:00,1433,2658,1101775,7894,498,6482,0,250,781970,3219,20316
2023-03-11 11:00:00,1794,2792,984868,7571,443,4889,0,251,736492,3003,8049
2023-03-11 11:02:00,1794,2792,984868,7571,443,4889,0,251,736492,3003,8049
2023-03-11 11:04:00,1794,2792,984868,7571,443,4889,0,251,736492,3003,8049
2023-03-11 11:06:00,1359,2686,1063177,7774,438,7080,0.233,245,776406,3018,20570
2023-03-11 11:08:00,1359,2686,1063177,7774,438,7080,0.233,245,776406,3018,20570
2023-03-11 11:10:00,1393,2646,874999,7758,420,5223,0,250,601045,3043,7723
2023-03-11 11:12:00,1393,2646,874999,7758,420,5223,0,250,601045,3043,7723
2023-03-11 11:14:00,1393,2646,874999,7758,420,5223,0,250,601045,3043,7723
