"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-11 08:00:00,5438,3613,3293,7661,194,39712,0,192,3150,456,120
2023-03-11 08:02:00,5438,3613,3293,7661,194,39712,0,192,3150,456,120
2023-03-11 08:04:00,5438,3613,3293,7661,194,39712,0,192,3150,456,120
2023-03-11 08:06:00,4436,3563,3987,7382,179,34066,0.187,858,3739,448,231
2023-03-11 08:08:00,4436,3563,3987,7382,179,34066,0.187,858,3739,448,231
2023-03-11 08:10:00,4376,3567,3491,7240,217,34873,0,243,3599,466,118
2023-03-11 08:12:00,4376,3567,3491,7240,217,34873,0,243,3599,466,118
2023-03-11 08:14:00,4376,3567,3491,7240,217,34873,0,243,3599,466,118
2023-03-11 08:16:00,4766,3724,6581,71003,200,33299,0.0467,789,6506,544,231
2023-03-11 08:18:00,4766,3724,6581,71003,200,33299,0.0467,789,6506,544,231
2023-03-11 08:20:00,4347,3543,3199,7659,178,34432,0,980,3097,455,120
2023-03-11 08:22:00,4347,3543,3199,7659,178,34432,0,980,3097,455,120
2023-03-11 08:24:00,4347,3543,3199,7659,178,34432,0,980,3097,455,120
2023-03-11 08:26:00,18510,3529,4320,8201,173,33756,0,642,3872,460,234
2023-03-11 08:28:00,18510,3529,4320,8201,173,33756,0,642,3872,460,234
2023-03-11 08:30:00,5578,3844,3665,9749,449,27784,0,712,3859,533,118
2023-03-11 08:32:00,5578,3844,3665,9749,449,27784,0,712,3859,533,118
2023-03-11 08:34:00,5578,3844,3665,9749,449,27784,0,712,3859,533,118
2023-03-11 08:36:00,7464,6507,5089,18231,3735,34970,0.140,190,4561,1364,236
2023-03-11 08:38:00,7464,6507,5089,18231,3735,34970,0.140,190,4561,1364,236
2023-03-11 08:40:00,4299,3719,3324,10404,176,33784,0,192,3470,491,121
2023-03-11 08:42:00,4299,3719,3324,10404,176,33784,0,192,3470,491,121
2023-03-11 08:44:00,4299,3719,3324,10404,176,33784,0,192,3470,491,121
2023-03-11 08:46:00,18437,3607,4252,7608,175,40935,0.0467,743,4012,462,235
2023-03-11 08:48:00,18437,3607,4252,7608,175,40935,0.0467,743,4012,462,235
2023-03-11 08:50:00,4403,3487,3314,7010,192,34526,0.0467,178,3271,455,120
2023-03-11 08:52:00,4403,3487,3314,7010,192,34526,0.0467,178,3271,455,120
2023-03-11 08:54:00,4403,3487,3314,7010,192,34526,0.0467,178,3271,455,120
2023-03-11 08:56:00,4426,3435,4053,7686,166,32993,0,628,3885,463,238
2023-03-11 08:58:00,4426,3435,4053,7686,166,32993,0,628,3885,463,238
2023-03-11 09:00:00,5366,3557,3195,7364,170,34914,0,395,3154,434,122
2023-03-11 09:02:00,5366,3557,3195,7364,170,34914,0,395,3154,434,122
2023-03-11 09:04:00,5366,3557,3195,7364,170,34914,0,395,3154,434,122
2023-03-11 09:06:00,18224,3496,4132,7390,189,33353,0,890,3998,473,232
2023-03-11 09:08:00,18224,3496,4132,7390,189,33353,0,890,3998,473,232
2023-03-11 09:10:00,4451,3543,3293,7062,190,34142,0,861,3354,440,121
2023-03-11 09:12:00,4451,3543,3293,7062,190,34142,0,861,3354,440,121
2023-03-11 09:14:00,4451,3543,3293,7062,190,34142,0,861,3354,440,121
2023-03-11 09:16:00,4351,3521,4006,7828,163,34486,0,189,4018,455,237
2023-03-11 09:18:00,4351,3521,4006,7828,163,34486,0,189,4018,455,237
