"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-11 09:30:00,948165,925127,701981,2974995,710457,557401
2023-03-11 09:32:00,849937,631969,721768,2703917,684581,561478
2023-03-11 09:34:00,833990,941196,730597,2836610,676656,534044
2023-03-11 09:36:00,917815,643791,701550,2714321,746265,583390
2023-03-11 09:38:00,934280,889079,703705,2720580,778525,646295
2023-03-11 09:40:00,963856,812323,708121,2882930,813157,638275
2023-03-11 09:42:00,4386144,800526,1311185,5117672,2438526,5174675
2023-03-11 09:44:00,1592002,943398,764770,3666430,881815,1671847
2023-03-11 09:46:00,984123,634887,707367,2735884,793150,622588
2023-03-11 09:48:00,1342997,896444,704034,2612447,1322045,537519
2023-03-11 09:50:00,883189,752313,695779,2810909,705348,553140
2023-03-11 09:52:00,1791029,762360,1824236,3541739,722775,1368184
2023-03-11 09:54:00,837327,928279,729604,2782758,676244,535616
2023-03-11 09:56:00,897980,636148,697942,2687270,708643,560039
2023-03-11 09:58:00,821116,862265,692398,2572129,673856,526337
2023-03-11 10:00:00,1034066,640341,700985,2940867,834641,664602
2023-03-11 10:02:00,2200709,939994,2320539,3964048,764810,1782914
2023-03-11 10:04:00,857710,920067,731740,2796680,702829,555176
2023-03-11 10:06:00,912886,644802,696209,2681059,727251,567906
2023-03-11 10:08:00,834949,864642,696219,2607810,674196,534864
2023-03-11 10:10:00,835223,618813,694536,3400364,710595,545408
2023-03-11 10:12:00,2334456,951847,2764022,4090398,757490,2102784
2023-03-11 10:14:00,837446,909803,730539,2778775,675222,538725
2023-03-11 10:16:00,889315,645249,694738,2661310,703346,543189
2023-03-11 10:18:00,814146,855721,696431,2591733,668520,527091
2023-03-11 10:20:00,854844,628058,702784,2782427,674924,555037
2023-03-11 10:22:00,2277024,924174,2763733,4002291,750044,2095518
2023-03-11 10:24:00,1068208,817140,730482,2844732,899519,531432
2023-03-11 10:26:00,971459,768573,696711,2774786,738841,578664
2023-03-11 10:28:00,1127398,910120,694018,2642544,1228069,525039
2023-03-11 10:30:00,888644,671676,695768,2879596,668771,527896
2023-03-11 10:32:00,1944940,876886,2420490,3654066,698019,1857703
2023-03-11 10:34:00,844082,640931,727125,2807978,665789,524170
2023-03-11 10:36:00,914424,911302,698566,2732831,711054,541637
2023-03-11 10:38:00,853481,890519,696903,2629658,669305,533511
2023-03-11 10:40:00,885787,635916,700487,3477032,671583,529659
2023-03-11 10:42:00,1631148,867251,1995052,3378213,706428,1531702
2023-03-11 10:44:00,852395,650452,739572,2794752,673683,549749
2023-03-11 10:46:00,887184,908530,667719,2696120,702101,510776
2023-03-11 10:48:00,886982,917396,691517,2683981,699736,549127
2023-03-11 10:50:00,846404,617669,699755,2797163,672246,545412
2023-03-11 10:52:00,1237281,856650,1182535,2991071,701351,919473
2023-03-11 10:54:00,818418,650849,717391,2727047,669674,526615
2023-03-11 10:56:00,834402,907561,688044,3190145,703413,564278
2023-03-11 10:58:00,854060,924731,687614,2603013,700700,549951
2023-03-11 11:00:00,815742,618009,699007,2761687,667710,531796
2023-03-11 11:02:00,859734,888718,786655,2580586,702576,637692
2023-03-11 11:04:00,823689,655749,723211,2760521,672248,529376
2023-03-11 11:06:00,992918,909420,685388,2588963,894120,527816
2023-03-11 11:08:00,850786,893326,689800,2576707,699406,566943
2023-03-11 11:10:00,803423,628777,698678,2698036,673778,540427
2023-03-11 11:12:00,1082669,868767,698310,2607721,703822,803907
2023-03-11 11:14:00,821581,656273,722608,2732287,672142,543658
2023-03-11 11:16:00,798011,893923,688677,2552407,666186,527272
2023-03-11 11:18:00,833835,909554,691042,2553665,704904,553177
2023-03-11 11:20:00,805472,597949,702062,2685301,673656,541431
2023-03-11 11:22:00,844788,896664,689909,2596569,701590,537470
2023-03-11 11:24:00,820147,652894,727444,2733619,671330,538386
2023-03-11 11:26:00,799275,851572,690453,2543395,673261,550774
2023-03-11 11:28:00,1117529,824431,690232,2559628,1259854,558834
2023-03-11 11:30:00,804467,724087,697895,2736950,671932,528078
2023-03-11 11:32:00,853364,891938,688700,2551778,707892,550911
2023-03-11 11:34:00,862442,654449,724802,2770452,667679,545596
2023-03-11 11:36:00,838764,952819,690595,2637734,664981,532675
2023-03-11 11:38:00,857789,775276,690674,2575572,700430,571088
2023-03-11 11:40:00,798816,710489,700296,2716679,672141,531936
2023-03-11 11:42:00,839869,874523,689332,2554941,705437,538569
2023-03-11 11:44:00,871405,666070,724489,2782936,704096,557503
2023-03-11 11:46:00,798297,852747,689341,2556941,666009,533160
2023-03-11 11:48:00,847784,619860,695884,2561493,698687,555440
2023-03-11 11:50:00,820841,890723,706552,2716175,673326,555146
2023-03-11 11:52:00,800462,886577,698724,2532374,706812,524553
2023-03-11 11:54:00,1040275,637167,732716,3017555,707417,547934
2023-03-11 11:56:00,815792,801051,700721,2569514,668353,546884
2023-03-11 11:58:00,920674,604594,700238,2624181,703819,578379
2023-03-11 12:00:00,806987,830027,708137,2770131,668771,530809
2023-03-11 12:02:00,814361,859181,702812,2563685,674241,539644
2023-03-11 12:04:00,1330303,659472,1135657,3291782,752511,836946
2023-03-11 12:06:00,827435,836058,706005,2589853,669581,534028
2023-03-11 12:08:00,872859,603620,703888,2635085,709606,561416
2023-03-11 12:10:00,1068275,862539,727579,2747604,674833,770421
2023-03-11 12:12:00,820748,840441,700811,2598391,673925,525016
2023-03-11 12:14:00,1617933,714092,1515058,3536057,753988,1153722
2023-03-11 12:16:00,828398,825707,705732,2592107,668668,531478
2023-03-11 12:18:00,861559,672643,702776,2632731,710713,546924
2023-03-11 12:20:00,876390,824515,712998,2772776,672233,540476
2023-03-11 12:22:00,822851,781825,704236,2571528,670676,526307
2023-03-11 12:24:00,1930121,764617,1969643,3867645,751597,1472974
2023-03-11 12:26:00,828607,843464,702514,2562786,669866,547372
2023-03-11 12:28:00,865234,602494,702211,2639691,706308,547430
2023-03-11 12:30:00,891446,846992,714042,3481924,707607,545668
2023-03-11 12:32:00,828219,731368,705446,2590853,668129,538358
2023-03-11 12:34:00,2337761,921508,2516395,4242128,750520,1895317
2023-03-11 12:36:00,820334,860293,703842,2595671,676593,529058
2023-03-11 12:38:00,822724,578051,701631,2558010,672913,540127
