"Time","Drop","PolicyVerdict","Trace"
2023-02-22 12:28:00,0.0200,1.10,86.1
2023-02-22 12:30:00,0,1.30,89.8
2023-02-22 12:32:00,0.0400,1.10,95
2023-02-22 12:34:00,0,1.34,88.9
2023-02-22 12:36:00,0,1.10,86.8
2023-02-22 12:38:00,0,1.34,86.9
2023-02-22 12:40:00,0,1.10,89.4
2023-02-22 12:42:00,0,1.30,88.1
2023-02-22 12:44:00,0,1.14,87.6
2023-02-22 12:46:00,0,1.30,87.8
2023-02-22 12:48:00,0.0400,1.10,84.9
2023-02-22 12:50:00,0,1.34,88.9
2023-02-22 12:52:00,0.260,1.30,87.0
2023-02-22 12:54:00,0.100,1.34,89.0
2023-02-22 12:56:00,0.0400,1.30,87.3
2023-02-22 12:58:00,0.0200,1.30,86.5
2023-02-22 13:00:00,0,1.30,88.2
2023-02-22 13:02:00,0,1.10,85.3
2023-02-22 13:04:00,0,1.34,88.9
2023-02-22 13:06:00,0,1.10,86.4
2023-02-22 13:08:00,0,1.30,85.5
2023-02-22 13:10:00,0,1.10,87.8
2023-02-22 13:12:00,0.0200,1.30,85.2
2023-02-22 13:14:00,0.0200,1.14,86.8
2023-02-22 13:16:00,0.0200,1.30,87.1
2023-02-22 13:18:00,0,1.14,86.6
2023-02-22 13:20:00,0,1.30,88.8
2023-02-22 13:22:00,0,1.10,86.2
2023-02-22 13:24:00,0,1.34,91.9
2023-02-22 13:26:00,0,1.30,87.8
2023-02-22 13:28:00,0,1.10,88.5
2023-02-22 13:30:00,0,1.30,90.0
2023-02-22 13:32:00,0,1.10,86.2
2023-02-22 13:34:00,0,1.34,123
2023-02-22 13:36:00,0,1.10,87.8
2023-02-22 13:38:00,0.0600,1.30,88.1
2023-02-22 13:40:00,0.0200,1.10,89.4
2023-02-22 13:42:00,0.0400,1.30,86.1
2023-02-22 13:44:00,0.0600,1.14,144
2023-02-22 13:46:00,0.0200,1.30,87.1
2023-02-22 13:48:00,0,1.10,86.2
2023-02-22 13:50:00,0,1.30,89.3
2023-02-22 13:52:00,0,1.30,85.7
2023-02-22 13:54:00,0,1.34,170
2023-02-22 13:56:00,0,1.30,86.7
2023-02-22 13:58:00,0.0600,1.10,86.0
2023-02-22 14:00:00,0.0400,1.30,87.4
2023-02-22 14:02:00,0.160,1.10,85.1
2023-02-22 14:04:00,0.0800,1.34,203
2023-02-22 14:06:00,0.120,1.10,85.6
2023-02-22 14:08:00,0.0200,1.30,84.6
2023-02-22 14:10:00,0.0200,1.10,86.5
2023-02-22 14:12:00,0,1.30,84.1
2023-02-22 14:14:00,0,1.18,215
2023-02-22 14:16:00,0,1.30,85.0
2023-02-22 14:18:00,0,1.10,83.2
2023-02-22 14:20:00,0,1.30,86.7
2023-02-22 14:22:00,0,1.30,83.9
2023-02-22 14:24:00,0.0200,1.34,215
2023-02-22 14:26:00,0,1.28,85.3
2023-02-22 14:28:00,0.0200,1.10,83.3
2023-02-22 14:30:00,0,1.30,86.9
2023-02-22 14:32:00,0,1.10,81.9
2023-02-22 14:34:00,0,1.34,189
2023-02-22 14:36:00,0,1.10,84.1
2023-02-22 14:38:00,0,1.30,83.3
2023-02-22 14:40:00,0,1.10,87.3
2023-02-22 14:42:00,0,1.28,85.2
2023-02-22 14:44:00,0,1.14,164
2023-02-22 14:46:00,0,1.30,86.3
2023-02-22 14:48:00,0.0800,1.10,85.3
2023-02-22 14:50:00,0.0400,1.30,89.8
2023-02-22 14:52:00,0.0600,1.30,85.2
2023-02-22 14:54:00,0.120,1.34,137
2023-02-22 14:56:00,0.0800,1.30,86.9
2023-02-22 14:58:00,0,1.10,84.9
2023-02-22 15:00:00,0,1.30,89.9
2023-02-22 15:02:00,0,1.10,85.0
2023-02-22 15:04:00,0,1.34,116
2023-02-22 15:06:00,0,1.10,86.1
2023-02-22 15:08:00,0,1.30,85.9
2023-02-22 15:10:00,0.0600,1.14,88.5
2023-02-22 15:12:00,0.0400,1.30,85.4
2023-02-22 15:14:00,0.0200,1.34,92.5
2023-02-22 15:16:00,0.0600,1.30,85.4
2023-02-22 15:18:00,0,1.30,85.1
2023-02-22 15:20:00,0,1.10,87.3
2023-02-22 15:22:00,0,1.28,84.9
2023-02-22 15:24:00,0,1.14,86.6
2023-02-22 15:26:00,0,1.30,86.6
2023-02-22 15:28:00,0,1.10,84.3
2023-02-22 15:30:00,0,1.30,88.4
2023-02-22 15:32:00,0,1.10,83.0
2023-02-22 15:34:00,0,1.34,86.7
2023-02-22 15:36:00,0.0400,1.10,84.8
2023-02-22 15:38:00,0.0200,1.30,85.2
2023-02-22 15:40:00,0.100,1.10,87.6
2023-02-22 15:42:00,0.0200,1.30,84.1
2023-02-22 15:44:00,0.0200,1.34,85.7
2023-02-22 15:46:00,0,1.30,86.7
2023-02-22 15:48:00,0,1.32,84.5
2023-02-22 15:50:00,0,1.10,87.7
2023-02-22 15:52:00,0,1.34,84.2
2023-02-22 15:54:00,0,1.14,87.1
2023-02-22 15:56:00,0,1.30,87.9
2023-02-22 15:58:00,0.0600,1.10,83.4
2023-02-22 16:00:00,0.100,1.30,87.3
2023-02-22 16:02:00,0.0400,1.10,83.8
2023-02-22 16:04:00,0.100,1.34,87.1
2023-02-22 16:06:00,0.0200,1.10,87.9
2023-02-22 16:08:00,0.0400,1.30,84.5
2023-02-22 16:10:00,0,1.10,86.2
2023-02-22 16:12:00,0,1.28,84.4
2023-02-22 16:14:00,0,1.34,86.4
2023-02-22 16:16:00,0,1.30,117
2023-02-22 16:18:00,0,1.30,83.6
2023-02-22 16:20:00,0,1.10,86.1
2023-02-22 16:22:00,0,1.30,83.9
2023-02-22 16:24:00,0.0200,1.14,86.1
2023-02-22 16:26:00,0.0200,1.30,138
2023-02-22 16:28:00,0,1.12,83.2
2023-02-22 16:30:00,0,1.28,87.3
2023-02-22 16:32:00,0,1.10,83.6
2023-02-22 16:34:00,0,1.34,86.4
2023-02-22 16:36:00,0,1.10,156
2023-02-22 16:38:00,0,1.28,82.9
2023-02-22 16:40:00,0,1.10,87.2
2023-02-22 16:42:00,0,1.30,84.1
2023-02-22 16:44:00,0.0200,1.14,86.6
2023-02-22 16:46:00,0.0800,1.28,176
2023-02-22 16:48:00,0.140,1.30,83.6
2023-02-22 16:50:00,0.0800,1.30,87.9
2023-02-22 16:52:00,0.0800,1.34,85.9
2023-02-22 16:54:00,0,1.14,86.5
2023-02-22 16:56:00,0.0600,1.30,205
2023-02-22 16:58:00,0,1.10,87.4
2023-02-22 17:00:00,0,1.28,91.0
2023-02-22 17:02:00,0,1.10,86.2
2023-02-22 17:04:00,0,1.34,88.1
2023-02-22 17:06:00,0,1.10,216
2023-02-22 17:08:00,0,1.30,87.2
2023-02-22 17:10:00,0.0200,1.10,89.9
2023-02-22 17:12:00,0.0600,1.30,86.0
2023-02-22 17:14:00,0.0800,1.14,88.6
2023-02-22 17:16:00,0.120,1.30,216
2023-02-22 17:18:00,0.0400,1.32,87.1
2023-02-22 17:20:00,0,1.30,88.8
2023-02-22 17:22:00,0,1.30,84.9
2023-02-22 17:24:00,0,1.14,88.0
2023-02-22 17:26:00,0,1.30,203
2023-02-22 17:28:00,0,1.10,86.6
2023-02-22 17:30:00,0,1.30,88.5
2023-02-22 17:32:00,0,1.10,84.5
2023-02-22 17:34:00,0,1.32,88.6
2023-02-22 17:36:00,0,1.10,174
2023-02-22 17:38:00,0.0400,1.30,87.1
2023-02-22 17:40:00,0.0200,1.10,89.5
2023-02-22 17:42:00,0,1.30,85.1
2023-02-22 17:44:00,0,1.14,87.2
2023-02-22 17:46:00,0,1.30,152
2023-02-22 17:48:00,0,1.28,86.4
2023-02-22 17:50:00,0,1.14,87.7
2023-02-22 17:52:00,0,1.30,84.3
2023-02-22 17:54:00,0,1.14,88.4
2023-02-22 17:56:00,0.0400,1.30,130
2023-02-22 17:58:00,0,1.10,85.1
2023-02-22 18:00:00,0.0800,1.30,87.6
2023-02-22 18:02:00,0.100,1.10,83.7
2023-02-22 18:04:00,0,1.34,88.3
2023-02-22 18:06:00,0.0800,1.10,107
2023-02-22 18:08:00,0,1.30,83.8
2023-02-22 18:10:00,0,1.10,87.4
2023-02-22 18:12:00,0,1.30,84.2
2023-02-22 18:14:00,0,1.34,88.3
2023-02-22 18:16:00,0,1.30,87.5
2023-02-22 18:18:00,0,1.30,84.4
2023-02-22 18:20:00,0.0800,1.10,86.5
2023-02-22 18:22:00,0.0200,1.30,84.2
2023-02-22 18:24:00,0.0200,1.14,86.5
2023-02-22 18:26:00,0.0400,1.30,85.1
2023-02-22 18:28:00,0.0200,1.10,83.9
2023-02-22 18:30:00,0,1.30,87.0
2023-02-22 18:32:00,0,1.10,82.9
2023-02-22 18:34:00,0,1.34,86.0
2023-02-22 18:36:00,0,1.10,83.7
2023-02-22 18:38:00,0,1.30,84
2023-02-22 18:40:00,0,1.10,87.3
2023-02-22 18:42:00,0,1.30,82.1
2023-02-22 18:44:00,0.100,1.34,86.6
2023-02-22 18:46:00,0.0400,1.28,84.7
2023-02-22 18:48:00,0.0400,1.30,83.4
2023-02-22 18:50:00,0.100,1.10,86.7
2023-02-22 18:52:00,0.100,1.30,82.8
2023-02-22 18:54:00,0.0400,1.14,83.9
2023-02-22 18:56:00,0,1.30,84.9
2023-02-22 18:58:00,0,1.10,82.6
2023-02-22 19:00:00,0,1.30,86.1
2023-02-22 19:02:00,0,1.10,82.1
2023-02-22 19:04:00,0,1.34,85.1
2023-02-22 19:06:00,0.0200,1.10,83.0
2023-02-22 19:08:00,0.0800,1.30,82.8
2023-02-22 19:10:00,0.100,1.10,86.1
2023-02-22 19:12:00,0.0600,1.30,82.3
2023-02-22 19:14:00,0.100,1.34,84.2
2023-02-22 19:16:00,0.0400,1.10,81.9
2023-02-22 19:18:00,0.0200,1.30,105
2023-02-22 19:20:00,0,1.10,84.9
2023-02-22 19:22:00,0,1.30,80.4
2023-02-22 19:24:00,0,1.14,83.2
2023-02-22 19:26:00,0,1.30,82
2023-02-22 19:28:00,0,1.10,126
2023-02-22 19:30:00,0,1.30,84.3
2023-02-22 19:32:00,0.0200,1.10,79.8
2023-02-22 19:34:00,0.0200,1.34,83.9
2023-02-22 19:36:00,0,1.10,82.2
2023-02-22 19:38:00,0.0400,1.30,148
2023-02-22 19:40:00,0,1.30,85.1
2023-02-22 19:42:00,0,1.30,80.8
2023-02-22 19:44:00,0,1.34,83.0
2023-02-22 19:46:00,0,1.10,82.8
2023-02-22 19:48:00,0,1.30,180
2023-02-22 19:50:00,0,1.10,82.7
2023-02-22 19:52:00,0,1.30,80.0
2023-02-22 19:54:00,0.0400,1.14,83.1
2023-02-22 19:56:00,0.0800,1.30,83.6
2023-02-22 19:58:00,0.0800,1.10,198
2023-02-22 20:00:00,0.120,1.30,83.7
2023-02-22 20:02:00,0.0600,1.10,82.8
2023-02-22 20:04:00,0,1.34,85.3
2023-02-22 20:06:00,0,1.10,84.1
2023-02-22 20:08:00,0,1.30,215
2023-02-22 20:10:00,0,1.30,88.6
2023-02-22 20:12:00,0,1.30,85.3
2023-02-22 20:14:00,0,1.34,88.2
2023-02-22 20:16:00,0,1.10,87.0
2023-02-22 20:18:00,0.0200,1.30,214
2023-02-22 20:20:00,0.0200,1.10,87.7
2023-02-22 20:22:00,0.0200,1.30,86.1
2023-02-22 20:24:00,0.0600,1.14,87.2
2023-02-22 20:26:00,0,1.30,86.8
2023-02-22 20:28:00,0,1.10,185
2023-02-22 20:30:00,0,1.30,87.9
2023-02-22 20:32:00,0,1.10,85.9
2023-02-22 20:34:00,0,1.34,86.9
2023-02-22 20:36:00,0,1.10,84.1
2023-02-22 20:38:00,0,1.30,165
2023-02-22 20:40:00,0,1.30,94.7
2023-02-22 20:42:00,0.0400,1.10,88.8
2023-02-22 20:44:00,0.0600,1.34,86.9
2023-02-22 20:46:00,0,1.10,83.3
2023-02-22 20:48:00,0.0600,1.28,142
2023-02-22 20:50:00,0.0200,1.10,87.5
2023-02-22 20:52:00,0.0800,1.30,86.4
2023-02-22 20:54:00,0,1.14,85.9
2023-02-22 20:56:00,0,1.30,83.9
2023-02-22 20:58:00,0,1.10,120
2023-02-22 21:00:00,0,1.30,89.6
2023-02-22 21:02:00,0,1.10,84.9
2023-02-22 21:04:00,0,1.34,87.5
2023-02-22 21:06:00,0.0600,1.30,85.0
2023-02-22 21:08:00,0.180,1.30,101
2023-02-22 21:10:00,0.0400,1.30,89.6
2023-02-22 21:12:00,0.0600,1.30,85.5
2023-02-22 21:14:00,0.0200,1.34,87.5
2023-02-22 21:16:00,0.0800,1.10,84.4
2023-02-22 21:18:00,0,1.30,85.2
2023-02-22 21:20:00,0,1.10,87.5
2023-02-22 21:22:00,0,1.30,85.0
2023-02-22 21:24:00,0,1.14,86.3
2023-02-22 21:26:00,0,1.30,83.8
2023-02-22 21:28:00,0,1.10,84.6
2023-02-22 21:30:00,0,1.30,87.9
2023-02-22 21:32:00,0.0200,1.10,82.7
2023-02-22 21:34:00,0,1.34,87.5
2023-02-22 21:36:00,0.0200,1.10,82.3
2023-02-22 21:38:00,0,1.30,85.5
2023-02-22 21:40:00,0,1.30,89.6
2023-02-22 21:42:00,0,1.30,83.5
2023-02-22 21:44:00,0,1.34,86.2
2023-02-22 21:46:00,0,1.10,83.2
2023-02-22 21:48:00,0,1.30,83.9
2023-02-22 21:50:00,0,1.10,87.4
2023-02-22 21:52:00,0,1.30,83.6
2023-02-22 21:54:00,0.0600,1.14,86.7
2023-02-22 21:56:00,0.0600,1.28,82.4
2023-02-22 21:58:00,0.0800,1.10,82.9
2023-02-22 22:00:00,0.0400,1.30,87.4
2023-02-22 22:02:00,0.0600,1.10,80.8
2023-02-22 22:04:00,0,1.34,87.5
2023-02-22 22:06:00,0,1.10,81.9
2023-02-22 22:08:00,0,1.30,83.3
2023-02-22 22:10:00,0,1.30,106
2023-02-22 22:12:00,0,1.10,81.3
2023-02-22 22:14:00,0,1.34,86.5
2023-02-22 22:16:00,0.0200,1.10,82
2023-02-22 22:18:00,0.0400,1.30,82.9
2023-02-22 22:20:00,0.100,1.10,132
2023-02-22 22:22:00,0.0800,1.30,81.8
2023-02-22 22:24:00,0.0200,1.14,86
2023-02-22 22:26:00,0,1.30,82.7
2023-02-22 22:28:00,0,1.10,81.5
2023-02-22 22:30:00,0,1.28,154
2023-02-22 22:32:00,0,1.10,81.0
2023-02-22 22:34:00,0,1.34,84.6
2023-02-22 22:36:00,0,1.10,81.9
2023-02-22 22:38:00,0,1.30,81.9
2023-02-22 22:40:00,0.0200,1.30,175
2023-02-22 22:42:00,0.0200,1.28,82.0
2023-02-22 22:44:00,0.0400,1.36,85.1
2023-02-22 22:46:00,0.120,1.10,82.2
2023-02-22 22:48:00,0.0600,1.30,81.7
2023-02-22 22:50:00,0.0400,1.10,193
2023-02-22 22:52:00,0,1.30,82.7
2023-02-22 22:54:00,0,1.14,82.7
2023-02-22 22:56:00,0,1.30,81.5
2023-02-22 22:58:00,0,1.10,81.3
2023-02-22 23:00:00,0,1.30,211
2023-02-22 23:02:00,0,1.10,80.7
2023-02-22 23:04:00,0.0600,1.34,85.0
2023-02-22 23:06:00,0.140,1.10,81.6
2023-02-22 23:08:00,0.140,1.30,82.1
2023-02-22 23:10:00,0.120,1.30,209
2023-02-22 23:12:00,0.0600,1.30,81.3
2023-02-22 23:14:00,0.0200,1.34,85.5
2023-02-22 23:16:00,0,1.10,82.9
2023-02-22 23:18:00,0,1.30,83.6
2023-02-22 23:20:00,0,1.14,214
2023-02-22 23:22:00,0,1.30,84.0
2023-02-22 23:24:00,0,1.14,84.4
2023-02-22 23:26:00,0,1.30,84.0
2023-02-22 23:28:00,0,1.10,83.9
2023-02-22 23:30:00,0.0400,1.28,186
2023-02-22 23:32:00,0,1.10,82.8
2023-02-22 23:34:00,0,1.34,85.6
2023-02-22 23:36:00,0.0200,1.10,83.6
2023-02-22 23:38:00,0,1.30,83.2
2023-02-22 23:40:00,0,1.28,163
2023-02-22 23:42:00,0,1.30,83.5
2023-02-22 23:44:00,0,1.34,85.1
2023-02-22 23:46:00,0,1.10,84.9
2023-02-22 23:48:00,0,1.30,83.3
2023-02-22 23:50:00,0,1.10,142
2023-02-22 23:52:00,0,1.30,82.6
2023-02-22 23:54:00,0.0400,1.14,86.4
2023-02-22 23:56:00,0.0400,1.30,84.9
2023-02-22 23:58:00,0.0600,1.10,81.4
2023-02-23 00:00:00,0.0200,1.30,120
2023-02-23 00:02:00,0.0200,1.10,81.5
2023-02-23 00:04:00,0,1.34,85.2
2023-02-23 00:06:00,0,1.10,83.6
2023-02-23 00:08:00,0,1.30,83.5
2023-02-23 00:10:00,0,1.30,98.6
2023-02-23 00:12:00,0,1.30,81.3
2023-02-23 00:14:00,0.0400,1.34,85.1
2023-02-23 00:16:00,0.0200,1.10,82.0
2023-02-23 00:18:00,0.0800,1.30,80.8
2023-02-23 00:20:00,0.0400,1.14,84.0
2023-02-23 00:22:00,0.0400,1.30,81.4
2023-02-23 00:24:00,0,1.14,83.3
2023-02-23 00:26:00,0,1.28,81.8
2023-02-23 00:28:00,0,1.10,80.0
2023-02-23 00:30:00,0,1.30,84.6
2023-02-23 00:32:00,0,1.10,82.4
2023-02-23 00:34:00,0,1.34,83.8
2023-02-23 00:36:00,0,1.10,78.9
2023-02-23 00:38:00,0,1.30,80.5
2023-02-23 00:40:00,0.0200,1.30,85.2
2023-02-23 00:42:00,0.0800,1.10,80.8
2023-02-23 00:44:00,0.0400,1.34,83.3
2023-02-23 00:46:00,0.0600,1.10,79.6
2023-02-23 00:48:00,0.0400,1.30,81.1
2023-02-23 00:50:00,0,1.10,83.0
2023-02-23 00:52:00,0,1.28,82.4
2023-02-23 00:54:00,0,1.14,81.6
2023-02-23 00:56:00,0,1.30,85.5
2023-02-23 00:58:00,0,1.10,83.8
2023-02-23 01:00:00,0,1.30,88.2
2023-02-23 01:02:00,0.0600,1.10,84.9
2023-02-23 01:04:00,0.0200,1.34,86.6
2023-02-23 01:06:00,0.120,1.30,84.1
2023-02-23 01:08:00,0.0800,1.30,85
2023-02-23 01:10:00,0.0600,1.30,89.3
2023-02-23 01:12:00,0.0600,1.30,89.3
2023-02-23 01:14:00,0,1.34,87.1
2023-02-23 01:16:00,0,1.10,82.7
2023-02-23 01:18:00,0,1.34,85.4
2023-02-23 01:20:00,0,1.10,87.1
2023-02-23 01:22:00,0,1.30,117
2023-02-23 01:24:00,0,1.14,85.1
2023-02-23 01:26:00,0.0800,1.30,82.9
2023-02-23 01:28:00,0.0200,1.10,83.8
2023-02-23 01:30:00,0.0800,1.30,87.7
2023-02-23 01:32:00,0.0200,1.10,134
2023-02-23 01:34:00,0,1.36,84.7
2023-02-23 01:36:00,0.0200,1.28,82.9
2023-02-23 01:38:00,0,1.30,84.6
2023-02-23 01:40:00,0,1.30,88.6
2023-02-23 01:42:00,0,1.30,157
2023-02-23 01:44:00,0,1.34,86.2
2023-02-23 01:46:00,0,1.10,82.1
2023-02-23 01:48:00,0,1.30,84.0
2023-02-23 01:50:00,0.0400,1.10,87.0
2023-02-23 01:52:00,0.0400,1.32,174
2023-02-23 01:54:00,0,1.14,85.0
2023-02-23 01:56:00,0,1.30,82.4
2023-02-23 01:58:00,0.0600,1.10,82.4
2023-02-23 02:00:00,0.0600,1.30,86.8
2023-02-23 02:02:00,0,1.10,197
2023-02-23 02:04:00,0,1.34,86.7
2023-02-23 02:06:00,0,1.30,83.2
2023-02-23 02:08:00,0,1.30,82.0
2023-02-23 02:10:00,0,1.30,87.6
2023-02-23 02:12:00,0.0200,1.10,206
2023-02-23 02:14:00,0,1.34,87.8
2023-02-23 02:16:00,0.0600,1.10,83.2
2023-02-23 02:18:00,0.100,1.30,83.9
2023-02-23 02:20:00,0.0600,1.10,86.9
2023-02-23 02:22:00,0.0400,1.30,206
2023-02-23 02:24:00,0,1.14,86.1
2023-02-23 02:26:00,0,1.30,82.8
2023-02-23 02:28:00,0,1.10,84.8
2023-02-23 02:30:00,0,1.30,90.4
2023-02-23 02:32:00,0,1.10,199
2023-02-23 02:34:00,0,1.34,89.5
2023-02-23 02:36:00,0.0400,1.30,85.0
2023-02-23 02:38:00,0.0600,1.30,85.3
2023-02-23 02:40:00,0.0600,1.30,91.3
2023-02-23 02:42:00,0.0400,1.10,170
2023-02-23 02:44:00,0.0400,1.34,87.1
2023-02-23 02:46:00,0.0200,1.10,84.8
2023-02-23 02:48:00,0,1.28,84.4
2023-02-23 02:50:00,0,1.10,88.2
2023-02-23 02:52:00,0,1.26,149
2023-02-23 02:54:00,0,1.14,85.2
2023-02-23 02:56:00,0,1.30,84.6
2023-02-23 02:58:00,0,1.10,84.2
2023-02-23 03:00:00,0.0200,1.30,89.6
2023-02-23 03:02:00,0.0400,1.10,125
2023-02-23 03:04:00,0.0200,1.34,86.5
2023-02-23 03:06:00,0.0400,1.10,83.7
2023-02-23 03:08:00,0.0800,1.30,83.7
2023-02-23 03:10:00,0,1.30,90.7
2023-02-23 03:12:00,0,1.10,105
2023-02-23 03:14:00,0,1.34,87.2
2023-02-23 03:16:00,0,1.14,83.7
2023-02-23 03:18:00,0,1.30,84.6
2023-02-23 03:20:00,0,1.10,88.1
2023-02-23 03:22:00,0,1.30,86.0
2023-02-23 03:24:00,0.0800,1.12,84.6
2023-02-23 03:26:00,0.0200,1.30,84.4
2023-02-23 03:28:00,0.0200,1.10,82.8
2023-02-23 03:30:00,0,1.30,88.4
2023-02-23 03:32:00,0.0600,1.10,82.5
2023-02-23 03:34:00,0.0200,1.34,85.0
2023-02-23 03:36:00,0,1.30,84.7
2023-02-23 03:38:00,0,1.28,83.1
2023-02-23 03:40:00,0,1.28,88.2
2023-02-23 03:42:00,0,1.10,83.1
2023-02-23 03:44:00,0,1.34,85.4
2023-02-23 03:46:00,0,1.10,83.6
2023-02-23 03:48:00,0.0200,1.32,82.4
2023-02-23 03:50:00,0.0400,1.10,88.0
2023-02-23 03:52:00,0.0600,1.30,82.5
2023-02-23 03:54:00,0.0200,1.14,83.7
2023-02-23 03:56:00,0.0400,1.30,83.7
2023-02-23 03:58:00,0.0400,1.10,81.4
2023-02-23 04:00:00,0,1.30,86.1
2023-02-23 04:02:00,0,1.10,79.9
2023-02-23 04:04:00,0,1.34,84.6
2023-02-23 04:06:00,0,1.30,83.7
2023-02-23 04:08:00,0,1.34,82.1
2023-02-23 04:10:00,0,1.30,86.2
2023-02-23 04:12:00,0.0800,1.10,80.6
2023-02-23 04:14:00,0.0200,1.34,85.7
2023-02-23 04:16:00,0.0800,1.10,82.7
2023-02-23 04:18:00,0.120,1.34,82.3
2023-02-23 04:20:00,0.0400,1.10,84.2
2023-02-23 04:22:00,0,1.30,83.4
2023-02-23 04:24:00,0,1.14,109
2023-02-23 04:26:00,0,1.30,81.5
2023-02-23 04:28:00,0,1.10,81.4
2023-02-23 04:30:00,0,1.26,84.8
2023-02-23 04:32:00,0,1.32,83.7
2023-02-23 04:34:00,0,1.34,132
2023-02-23 04:36:00,0.0600,1.30,82.1
2023-02-23 04:38:00,0.0600,1.10,80.6
2023-02-23 04:40:00,0.0600,1.28,86.4
2023-02-23 04:42:00,0.0400,1.10,82.8
2023-02-23 04:44:00,0.0800,1.34,149
2023-02-23 04:46:00,0.0200,1.10,79.9
2023-02-23 04:48:00,0,1.30,82.3
2023-02-23 04:50:00,0,1.10,84.8
2023-02-23 04:52:00,0,1.30,82.7
2023-02-23 04:54:00,0,1.14,170
2023-02-23 04:56:00,0,1.30,81.3
2023-02-23 04:58:00,0,1.30,81.2
2023-02-23 05:00:00,0.0600,1.28,84.4
2023-02-23 05:02:00,0,1.28,81.1
2023-02-23 05:04:00,0.0600,1.16,188
2023-02-23 05:06:00,0.0600,1.30,80.9
2023-02-23 05:08:00,0,1.10,80.6
2023-02-23 05:10:00,0,1.30,84.2
2023-02-23 05:12:00,0,1.10,79.8
2023-02-23 05:14:00,0,1.34,209
2023-02-23 05:16:00,0,1.10,79.7
2023-02-23 05:18:00,0,1.28,82.1
2023-02-23 05:20:00,0,1.14,84.2
2023-02-23 05:22:00,0.0800,1.28,79.4
2023-02-23 05:24:00,0.0600,1.14,207
2023-02-23 05:26:00,0.0400,1.30,78.3
2023-02-23 05:28:00,0.0400,1.30,81.4
2023-02-23 05:30:00,0.0800,1.10,82.9
2023-02-23 05:32:00,0.0400,1.30,78.0
2023-02-23 05:34:00,0,1.14,201
2023-02-23 05:36:00,0,1.30,78.9
2023-02-23 05:38:00,0,1.10,79.7
2023-02-23 05:40:00,0,1.30,86.8
2023-02-23 05:42:00,0,1.10,79.9
2023-02-23 05:44:00,0,1.32,182
2023-02-23 05:46:00,0.0200,1.10,81.4
2023-02-23 05:48:00,0.0400,1.30,82.9
2023-02-23 05:50:00,0.0200,1.10,84.8
2023-02-23 05:52:00,0.0600,1.28,81.0
2023-02-23 05:54:00,0.0600,1.32,160
2023-02-23 05:56:00,0,1.30,80.8
2023-02-23 05:58:00,0,1.28,82.3
2023-02-23 06:00:00,0,1.10,84.7
2023-02-23 06:02:00,0,1.30,80.9
2023-02-23 06:04:00,0,1.14,138
2023-02-23 06:06:00,0,1.30,81.6
2023-02-23 06:08:00,0,1.10,81.3
2023-02-23 06:10:00,0.0200,1.30,83.9
2023-02-23 06:12:00,0.0800,1.10,80.8
2023-02-23 06:14:00,0.0400,1.34,119
2023-02-23 06:16:00,0.100,1.10,80.1
2023-02-23 06:18:00,0.0600,1.28,81.6
2023-02-23 06:20:00,0,1.30,84.2
2023-02-23 06:22:00,0,1.30,79.7
2023-02-23 06:24:00,0,1.34,97.2
2023-02-23 06:26:00,0,1.32,80.3
