"Time","DROPPED","FORWARDED"
2023-02-22 19:20:00,0,86.0
2023-02-22 19:22:00,0,81.7
2023-02-22 19:24:00,0,84.4
2023-02-22 19:26:00,0,83.3
2023-02-22 19:28:00,0,127
2023-02-22 19:30:00,0,85.6
2023-02-22 19:32:00,0.0200,80.9
2023-02-22 19:34:00,0.0200,85.2
2023-02-22 19:36:00,0,83.3
2023-02-22 19:38:00,0.0400,149
2023-02-22 19:40:00,0,86.4
2023-02-22 19:42:00,0,82.1
2023-02-22 19:44:00,0,84.4
2023-02-22 19:46:00,0,83.9
2023-02-22 19:48:00,0,181
2023-02-22 19:50:00,0,83.8
2023-02-22 19:52:00,0,81.3
2023-02-22 19:54:00,0.0400,84.2
2023-02-22 19:56:00,0.0800,84.9
2023-02-22 19:58:00,0.0800,199
2023-02-22 20:00:00,0.120,85.0
2023-02-22 20:02:00,0.0600,83.9
2023-02-22 20:04:00,0,86.6
2023-02-22 20:06:00,0,85.2
2023-02-22 20:08:00,0,216
2023-02-22 20:10:00,0,89.9
2023-02-22 20:12:00,0,86.6
2023-02-22 20:14:00,0,89.5
2023-02-22 20:16:00,0,88.1
2023-02-22 20:18:00,0.0200,215
2023-02-22 20:20:00,0.0200,88.8
2023-02-22 20:22:00,0.0200,87.4
2023-02-22 20:24:00,0.0600,88.3
2023-02-22 20:26:00,0,88.1
2023-02-22 20:28:00,0,186
2023-02-22 20:30:00,0,89.2
2023-02-22 20:32:00,0,87.0
2023-02-22 20:34:00,0,88.2
2023-02-22 20:36:00,0,85.2
2023-02-22 20:38:00,0,167
2023-02-22 20:40:00,0,96.0
2023-02-22 20:42:00,0.0400,89.9
2023-02-22 20:44:00,0.0600,88.3
2023-02-22 20:46:00,0,84.4
2023-02-22 20:48:00,0.0600,143
2023-02-22 20:50:00,0.0200,88.6
2023-02-22 20:52:00,0.0800,87.7
2023-02-22 20:54:00,0,87.0
2023-02-22 20:56:00,0,85.2
2023-02-22 20:58:00,0,121
2023-02-22 21:00:00,0,90.9
2023-02-22 21:02:00,0,86.0
2023-02-22 21:04:00,0,88.8
2023-02-22 21:06:00,0.0600,86.3
2023-02-22 21:08:00,0.180,102
2023-02-22 21:10:00,0.0400,90.9
2023-02-22 21:12:00,0.0600,86.8
2023-02-22 21:14:00,0.0200,88.9
2023-02-22 21:16:00,0.0800,85.5
2023-02-22 21:18:00,0,86.5
2023-02-22 21:20:00,0,88.6
2023-02-22 21:22:00,0,86.3
2023-02-22 21:24:00,0,87.5
2023-02-22 21:26:00,0,85.1
2023-02-22 21:28:00,0,85.7
2023-02-22 21:30:00,0,89.2
2023-02-22 21:32:00,0.0200,83.8
2023-02-22 21:34:00,0,88.8
2023-02-22 21:36:00,0.0200,83.4
2023-02-22 21:38:00,0,86.8
2023-02-22 21:40:00,0,90.9
2023-02-22 21:42:00,0,84.8
2023-02-22 21:44:00,0,87.6
2023-02-22 21:46:00,0,84.3
2023-02-22 21:48:00,0,85.2
2023-02-22 21:50:00,0,88.5
2023-02-22 21:52:00,0,84.9
2023-02-22 21:54:00,0.0600,87.8
2023-02-22 21:56:00,0.0600,83.7
2023-02-22 21:58:00,0.0800,84.0
2023-02-22 22:00:00,0.0400,88.7
2023-02-22 22:02:00,0.0600,81.9
2023-02-22 22:04:00,0,88.8
2023-02-22 22:06:00,0,83.0
2023-02-22 22:08:00,0,84.6
2023-02-22 22:10:00,0,107
2023-02-22 22:12:00,0,82.4
2023-02-22 22:14:00,0,87.8
2023-02-22 22:16:00,0.0200,83.1
2023-02-22 22:18:00,0.0400,84.2
2023-02-22 22:20:00,0.100,134
2023-02-22 22:22:00,0.0800,83.1
2023-02-22 22:24:00,0.0200,87.1
2023-02-22 22:26:00,0,84.0
2023-02-22 22:28:00,0,82.6
2023-02-22 22:30:00,0,156
2023-02-22 22:32:00,0,82.1
2023-02-22 22:34:00,0,85.9
2023-02-22 22:36:00,0,83.0
2023-02-22 22:38:00,0,83.2
2023-02-22 22:40:00,0.0200,177
2023-02-22 22:42:00,0.0200,83.3
2023-02-22 22:44:00,0.0400,86.4
2023-02-22 22:46:00,0.120,83.3
2023-02-22 22:48:00,0.0600,83.0
2023-02-22 22:50:00,0.0400,194
2023-02-22 22:52:00,0,84.0
2023-02-22 22:54:00,0,83.9
2023-02-22 22:56:00,0,82.8
2023-02-22 22:58:00,0,82.4
2023-02-22 23:00:00,0,213
2023-02-22 23:02:00,0,81.8
2023-02-22 23:04:00,0.0600,86.3
2023-02-22 23:06:00,0.140,82.7
2023-02-22 23:08:00,0.140,83.4
2023-02-22 23:10:00,0.120,211
2023-02-22 23:12:00,0.0600,82.6
2023-02-22 23:14:00,0.0200,86.8
2023-02-22 23:16:00,0,84.0
2023-02-22 23:18:00,0,84.9
2023-02-22 23:20:00,0,215
2023-02-22 23:22:00,0,85.3
2023-02-22 23:24:00,0,85.6
2023-02-22 23:26:00,0,85.3
2023-02-22 23:28:00,0,85
2023-02-22 23:30:00,0.0400,187
2023-02-22 23:32:00,0,83.9
2023-02-22 23:34:00,0,87.0
2023-02-22 23:36:00,0.0200,84.7
2023-02-22 23:38:00,0,84.5
2023-02-22 23:40:00,0,164
2023-02-22 23:42:00,0,84.8
2023-02-22 23:44:00,0,86.5
2023-02-22 23:46:00,0,86.0
2023-02-22 23:48:00,0,84.6
2023-02-22 23:50:00,0,143
2023-02-22 23:52:00,0,83.9
2023-02-22 23:54:00,0.0400,87.5
2023-02-22 23:56:00,0.0400,86.2
2023-02-22 23:58:00,0.0600,82.5
2023-02-23 00:00:00,0.0200,121
2023-02-23 00:02:00,0.0200,82.6
2023-02-23 00:04:00,0,86.6
2023-02-23 00:06:00,0,84.7
2023-02-23 00:08:00,0,84.8
2023-02-23 00:10:00,0,99.9
2023-02-23 00:12:00,0,82.6
2023-02-23 00:14:00,0.0400,86.5
2023-02-23 00:16:00,0.0200,83.1
2023-02-23 00:18:00,0.0800,82.1
2023-02-23 00:20:00,0.0400,85.1
2023-02-23 00:22:00,0.0400,82.7
2023-02-23 00:24:00,0,84.4
2023-02-23 00:26:00,0,83.0
2023-02-23 00:28:00,0,81.1
2023-02-23 00:30:00,0,85.9
2023-02-23 00:32:00,0,83.5
2023-02-23 00:34:00,0,85.1
2023-02-23 00:36:00,0,80
2023-02-23 00:38:00,0,81.8
2023-02-23 00:40:00,0.0200,86.5
2023-02-23 00:42:00,0.0800,81.9
2023-02-23 00:44:00,0.0400,84.6
2023-02-23 00:46:00,0.0600,80.7
2023-02-23 00:48:00,0.0400,82.4
2023-02-23 00:50:00,0,84.1
2023-02-23 00:52:00,0,83.6
2023-02-23 00:54:00,0,82.7
2023-02-23 00:56:00,0,86.8
2023-02-23 00:58:00,0,84.9
2023-02-23 01:00:00,0,89.5
2023-02-23 01:02:00,0.0600,86.0
2023-02-23 01:04:00,0.0200,88.0
2023-02-23 01:06:00,0.120,85.4
2023-02-23 01:08:00,0.0800,86.3
2023-02-23 01:10:00,0.0600,90.6
2023-02-23 01:12:00,0.0600,90.6
2023-02-23 01:14:00,0,88.4
2023-02-23 01:16:00,0,83.8
2023-02-23 01:18:00,0,86.8
2023-02-23 01:20:00,0,88.2
2023-02-23 01:22:00,0,119
2023-02-23 01:24:00,0,86.2
2023-02-23 01:26:00,0.0800,84.2
2023-02-23 01:28:00,0.0200,84.9
2023-02-23 01:30:00,0.0800,89.0
2023-02-23 01:32:00,0.0200,135
2023-02-23 01:34:00,0,86.1
2023-02-23 01:36:00,0.0200,84.2
2023-02-23 01:38:00,0,85.9
2023-02-23 01:40:00,0,89.9
2023-02-23 01:42:00,0,158
2023-02-23 01:44:00,0,87.5
2023-02-23 01:46:00,0,83.2
2023-02-23 01:48:00,0,85.3
2023-02-23 01:50:00,0.0400,88.1
2023-02-23 01:52:00,0.0400,176
2023-02-23 01:54:00,0,86.1
2023-02-23 01:56:00,0,83.7
2023-02-23 01:58:00,0.0600,83.5
2023-02-23 02:00:00,0.0600,88.1
2023-02-23 02:02:00,0,198
2023-02-23 02:04:00,0,88.0
2023-02-23 02:06:00,0,84.5
2023-02-23 02:08:00,0,83.3
2023-02-23 02:10:00,0,88.9
2023-02-23 02:12:00,0.0200,208
2023-02-23 02:14:00,0,89.1
2023-02-23 02:16:00,0.0600,84.3
2023-02-23 02:18:00,0.100,85.2
2023-02-23 02:20:00,0.0600,88.0
2023-02-23 02:22:00,0.0400,208
2023-02-23 02:24:00,0,87.2
2023-02-23 02:26:00,0,84.1
2023-02-23 02:28:00,0,85.9
2023-02-23 02:30:00,0,91.7
2023-02-23 02:32:00,0,200
2023-02-23 02:34:00,0,90.9
2023-02-23 02:36:00,0.0400,86.3
2023-02-23 02:38:00,0.0600,86.6
2023-02-23 02:40:00,0.0600,92.6
2023-02-23 02:42:00,0.0400,171
2023-02-23 02:44:00,0.0400,88.5
2023-02-23 02:46:00,0.0200,85.9
2023-02-23 02:48:00,0,85.7
2023-02-23 02:50:00,0,89.3
2023-02-23 02:52:00,0,150
2023-02-23 02:54:00,0,86.4
2023-02-23 02:56:00,0,85.9
2023-02-23 02:58:00,0,85.3
2023-02-23 03:00:00,0.0200,90.9
2023-02-23 03:02:00,0.0400,126
2023-02-23 03:04:00,0.0200,87.9
2023-02-23 03:06:00,0.0400,84.8
2023-02-23 03:08:00,0.0800,85.0
2023-02-23 03:10:00,0,92.0
2023-02-23 03:12:00,0,107
2023-02-23 03:14:00,0,88.5
2023-02-23 03:16:00,0,84.8
2023-02-23 03:18:00,0,85.9
2023-02-23 03:20:00,0,89.2
2023-02-23 03:22:00,0,87.3
2023-02-23 03:24:00,0.0800,85.7
2023-02-23 03:26:00,0.0200,85.7
2023-02-23 03:28:00,0.0200,83.9
2023-02-23 03:30:00,0,89.7
2023-02-23 03:32:00,0.0600,83.6
2023-02-23 03:34:00,0.0200,86.3
2023-02-23 03:36:00,0,86.0
2023-02-23 03:38:00,0,84.4
2023-02-23 03:40:00,0,89.5
2023-02-23 03:42:00,0,84.2
2023-02-23 03:44:00,0,86.7
2023-02-23 03:46:00,0,84.7
2023-02-23 03:48:00,0.0200,83.7
2023-02-23 03:50:00,0.0400,89.1
2023-02-23 03:52:00,0.0600,83.8
2023-02-23 03:54:00,0.0200,84.9
2023-02-23 03:56:00,0.0400,85.0
2023-02-23 03:58:00,0.0400,82.5
2023-02-23 04:00:00,0,87.4
2023-02-23 04:02:00,0,81.0
2023-02-23 04:04:00,0,86.0
2023-02-23 04:06:00,0,85.0
2023-02-23 04:08:00,0,83.5
2023-02-23 04:10:00,0,87.5
2023-02-23 04:12:00,0.0800,81.7
2023-02-23 04:14:00,0.0200,87.1
2023-02-23 04:16:00,0.0800,83.8
2023-02-23 04:18:00,0.120,83.6
2023-02-23 04:20:00,0.0400,85.3
2023-02-23 04:22:00,0,84.7
2023-02-23 04:24:00,0,110
2023-02-23 04:26:00,0,82.8
2023-02-23 04:28:00,0,82.5
2023-02-23 04:30:00,0,86.1
2023-02-23 04:32:00,0,85
2023-02-23 04:34:00,0,134
2023-02-23 04:36:00,0.0600,83.4
2023-02-23 04:38:00,0.0600,81.7
2023-02-23 04:40:00,0.0600,87.7
2023-02-23 04:42:00,0.0400,83.9
2023-02-23 04:44:00,0.0800,151
2023-02-23 04:46:00,0.0200,81.0
2023-02-23 04:48:00,0,83.6
2023-02-23 04:50:00,0,85.9
2023-02-23 04:52:00,0,84.0
2023-02-23 04:54:00,0,171
2023-02-23 04:56:00,0,82.6
2023-02-23 04:58:00,0,82.5
2023-02-23 05:00:00,0.0600,85.6
2023-02-23 05:02:00,0,82.4
2023-02-23 05:04:00,0.0600,189
2023-02-23 05:06:00,0.0600,82.2
2023-02-23 05:08:00,0,81.7
2023-02-23 05:10:00,0,85.5
2023-02-23 05:12:00,0,80.9
2023-02-23 05:14:00,0,210
2023-02-23 05:16:00,0,80.8
2023-02-23 05:18:00,0,83.4
2023-02-23 05:20:00,0,85.3
2023-02-23 05:22:00,0.0800,80.7
2023-02-23 05:24:00,0.0600,208
2023-02-23 05:26:00,0.0400,79.6
2023-02-23 05:28:00,0.0400,82.7
2023-02-23 05:30:00,0.0800,84.0
2023-02-23 05:32:00,0.0400,79.3
2023-02-23 05:34:00,0,202
2023-02-23 05:36:00,0,80.2
2023-02-23 05:38:00,0,80.8
2023-02-23 05:40:00,0,88.1
2023-02-23 05:42:00,0,81.0
2023-02-23 05:44:00,0,184
2023-02-23 05:46:00,0.0200,82.5
2023-02-23 05:48:00,0.0400,84.2
2023-02-23 05:50:00,0.0200,85.9
2023-02-23 05:52:00,0.0600,82.2
2023-02-23 05:54:00,0.0600,161
2023-02-23 05:56:00,0,82.1
2023-02-23 05:58:00,0,83.6
2023-02-23 06:00:00,0,85.8
2023-02-23 06:02:00,0,82.2
2023-02-23 06:04:00,0,139
2023-02-23 06:06:00,0,82.9
2023-02-23 06:08:00,0,82.4
2023-02-23 06:10:00,0.0200,85.2
2023-02-23 06:12:00,0.0800,81.9
2023-02-23 06:14:00,0.0400,121
2023-02-23 06:16:00,0.100,81.2
2023-02-23 06:18:00,0.0600,82.8
2023-02-23 06:20:00,0,85.5
2023-02-23 06:22:00,0,81.0
2023-02-23 06:24:00,0,98.5
2023-02-23 06:26:00,0,81.6
2023-02-23 06:28:00,0,82.4
2023-02-23 06:30:00,0,84.4
2023-02-23 06:32:00,0,80.6
2023-02-23 06:34:00,0.0400,83.1
2023-02-23 06:36:00,0.0200,81.6
2023-02-23 06:38:00,0.0400,79.8
2023-02-23 06:40:00,0.0800,92.0
2023-02-23 06:42:00,0.0400,80.2
2023-02-23 06:44:00,0.0200,86.9
2023-02-23 06:46:00,0,80.6
2023-02-23 06:48:00,0,82.0
2023-02-23 06:50:00,0,85.4
2023-02-23 06:52:00,0,82.2
2023-02-23 06:54:00,0,83.4
2023-02-23 06:56:00,0.0200,79.9
2023-02-23 06:58:00,0.0400,81.7
2023-02-23 07:00:00,0.0400,85.0
2023-02-23 07:02:00,0.0400,80.5
2023-02-23 07:04:00,0.0400,82.9
2023-02-23 07:06:00,0.0800,81.3
2023-02-23 07:08:00,0.0400,81.1
2023-02-23 07:10:00,0,87.0
2023-02-23 07:12:00,0,80.1
2023-02-23 07:14:00,0,83.3
2023-02-23 07:16:00,0,80.5
2023-02-23 07:18:00,0,80.9
2023-02-23 07:20:00,0.0200,86.3
2023-02-23 07:22:00,0.0800,81.9
2023-02-23 07:24:00,0.0600,83.5
2023-02-23 07:26:00,0.0600,85.9
2023-02-23 07:28:00,0.0800,80.9
2023-02-23 07:30:00,0.0200,84.6
2023-02-23 07:32:00,0.0600,80.8
2023-02-23 07:34:00,0,82.0
2023-02-23 07:36:00,0,115
2023-02-23 07:38:00,0,79.1
2023-02-23 07:40:00,0,86.5
2023-02-23 07:42:00,0,79.6
2023-02-23 07:44:00,0,83.5
2023-02-23 07:46:00,0.100,136
2023-02-23 07:48:00,0.100,81.6
2023-02-23 07:50:00,0.0400,84.3
2023-02-23 07:52:00,0,80.8
2023-02-23 07:54:00,0.0600,83.6
2023-02-23 07:56:00,0,159
2023-02-23 07:58:00,0,80.2
2023-02-23 08:00:00,0,83.6
2023-02-23 08:02:00,0,81.1
2023-02-23 08:04:00,0,81.8
2023-02-23 08:06:00,0,177
2023-02-23 08:08:00,0,81.1
2023-02-23 08:10:00,0.0800,91.3
2023-02-23 08:12:00,0.0800,85.5
2023-02-23 08:14:00,0,88.5
2023-02-23 08:16:00,0.0600,205
2023-02-23 08:18:00,0.0200,85.7
2023-02-23 08:20:00,0,88.5
2023-02-23 08:22:00,0,86.2
2023-02-23 08:24:00,0,88.0
2023-02-23 08:26:00,0,208
2023-02-23 08:28:00,0,85.6
2023-02-23 08:30:00,0,89.3
2023-02-23 08:32:00,0.0200,87.0
2023-02-23 08:34:00,0.0400,86.4
2023-02-23 08:36:00,0.0200,207
2023-02-23 08:38:00,0.0200,84.5
2023-02-23 08:40:00,0.0600,90.8
2023-02-23 08:42:00,0,84.8
2023-02-23 08:44:00,0,88.1
2023-02-23 08:46:00,0,193
2023-02-23 08:48:00,0,85.2
2023-02-23 08:50:00,0,88.4
2023-02-23 08:52:00,0,88.6
2023-02-23 08:54:00,0,89.3
2023-02-23 08:56:00,0.0400,173
2023-02-23 08:58:00,0.0200,88.0
2023-02-23 09:00:00,0.0400,91.0
2023-02-23 09:02:00,0.0200,88.2
2023-02-23 09:04:00,0.0400,88.5
2023-02-23 09:06:00,0.0200,151
2023-02-23 09:08:00,0,86.7
2023-02-23 09:10:00,0,91.1
2023-02-23 09:12:00,0,87.1
2023-02-23 09:14:00,0,88.9
2023-02-23 09:16:00,0,128
2023-02-23 09:18:00,0,87.4
2023-02-23 09:20:00,0.0200,90.5
2023-02-23 09:22:00,0.100,86.9
2023-02-23 09:24:00,0.0800,88.7
2023-02-23 09:26:00,0.100,107
2023-02-23 09:28:00,0.0800,87.5
2023-02-23 09:30:00,0.0600,89.3
2023-02-23 09:32:00,0,85.1
2023-02-23 09:34:00,0,89.0
2023-02-23 09:36:00,0,88.9
2023-02-23 09:38:00,0,86.2
2023-02-23 09:40:00,0,91.1
2023-02-23 09:42:00,0,85.1
2023-02-23 09:44:00,0.100,88.1
2023-02-23 09:46:00,0.0600,85.9
2023-02-23 09:48:00,0.0400,86.3
2023-02-23 09:50:00,0.0600,90.0
2023-02-23 09:52:00,0.0200,84.0
2023-02-23 09:54:00,0,89.9
2023-02-23 09:56:00,0,83.9
2023-02-23 09:58:00,0,86.7
2023-02-23 10:00:00,0,88.5
2023-02-23 10:02:00,0,84.9
2023-02-23 10:04:00,0,87.7
2023-02-23 10:06:00,0,86.0
2023-02-23 10:08:00,0.0400,84.5
2023-02-23 10:10:00,0.100,88.1
2023-02-23 10:12:00,0.0400,83.8
2023-02-23 10:14:00,0.100,89.5
2023-02-23 10:16:00,0.0200,84.2
2023-02-23 10:18:00,0,85.2
