"Time","ICMPv4","TCP","UDP"
2023-02-23 05:26:00,0.180,42.8,0.440
2023-02-23 05:28:00,0.180,43.9,0.400
2023-02-23 05:30:00,0.180,43.9,1.68
2023-02-23 05:32:00,0.180,42.7,0.400
2023-02-23 05:34:00,0.180,141,1.80
2023-02-23 05:36:00,0.180,43.3,0.400
2023-02-23 05:38:00,0.180,43.2,0.0400
2023-02-23 05:40:00,0.180,45.7,2.42
2023-02-23 05:42:00,0.180,44.1,0.0800
2023-02-23 05:44:00,0.180,127,0.420
2023-02-23 05:46:00,0.180,45.0,0.0800
2023-02-23 05:48:00,0.180,45.1,0.440
2023-02-23 05:50:00,0.180,45.3,1.58
2023-02-23 05:52:00,0.180,44.7,0.420
2023-02-23 05:54:00,0.180,108,0.420
2023-02-23 05:56:00,0.180,44.2,0.440
2023-02-23 05:58:00,0.180,45.1,0.380
2023-02-23 06:00:00,0.180,45.0,1.66
2023-02-23 06:02:00,0.180,44.6,0.400
2023-02-23 06:04:00,0.180,89.9,0.0400
2023-02-23 06:06:00,0.180,44.8,0.400
2023-02-23 06:08:00,0.180,45.0,0.0400
2023-02-23 06:10:00,0.180,44.3,1.96
2023-02-23 06:12:00,0.180,44.8,0.0800
2023-02-23 06:14:00,0.180,73.2,0.440
2023-02-23 06:16:00,0.180,44.4,0.0800
2023-02-23 06:18:00,0.180,44.9,0.420
2023-02-23 06:20:00,0.180,44.7,1.82
2023-02-23 06:22:00,0.180,43.9,0.440
2023-02-23 06:24:00,0.180,54.5,0.440
2023-02-23 06:26:00,0.180,44.3,0.440
2023-02-23 06:28:00,0.180,44.6,0.440
2023-02-23 06:30:00,0.180,44.3,1.66
2023-02-23 06:32:00,0.180,43.7,0.400
2023-02-23 06:34:00,0.180,43.8,0.0400
2023-02-23 06:36:00,0.180,44.2,0.360
2023-02-23 06:38:00,0.180,43.4,0.0400
2023-02-23 06:40:00,0.180,44.7,2.96
2023-02-23 06:42:00,0.180,43.5,0.0800
2023-02-23 06:44:00,0.180,44.6,0.440
2023-02-23 06:46:00,0.180,43.8,0.0800
2023-02-23 06:48:00,0.180,44.4,0.440
2023-02-23 06:50:00,0.180,44.4,1.60
2023-02-23 06:52:00,0.180,44.4,0.440
2023-02-23 06:54:00,0.180,44,0.440
2023-02-23 06:56:00,0.180,43.1,0.400
2023-02-23 06:58:00,0.180,44.3,0.420
2023-02-23 07:00:00,0.180,43.8,1.54
2023-02-23 07:02:00,0.180,43.5,0.400
2023-02-23 07:04:00,0.180,44.3,0.0400
2023-02-23 07:06:00,0.180,43.2,0.380
2023-02-23 07:08:00,0.180,43.4,0.0400
2023-02-23 07:10:00,0.180,44.1,1.94
2023-02-23 07:12:00,0.180,42.9,0.0800
2023-02-23 07:14:00,0.180,43.4,0.440
2023-02-23 07:16:00,0.180,43.2,0.0800
2023-02-23 07:18:00,0.180,43.2,0.420
2023-02-23 07:20:00,0.180,44.0,1.82
2023-02-23 07:22:00,0.180,43.7,0.440
2023-02-23 07:24:00,0.180,43.5,0.420
2023-02-23 07:26:00,0.180,47.5,0.440
2023-02-23 07:28:00,0.180,43.1,0.440
2023-02-23 07:30:00,0.180,43.3,1.52
2023-02-23 07:32:00,0.180,43.2,0.400
2023-02-23 07:34:00,0.180,43,0.0400
2023-02-23 07:36:00,0.180,67.7,2.16
2023-02-23 07:38:00,0.180,42.3,0.0400
2023-02-23 07:40:00,0.180,44,2.48
2023-02-23 07:42:00,0.180,42.9,0.0800
2023-02-23 07:44:00,0.180,43.4,0.440
2023-02-23 07:46:00,0.180,86.3,1.84
2023-02-23 07:48:00,0.180,43.3,0.440
2023-02-23 07:50:00,0.180,43.3,1.88
2023-02-23 07:52:00,0.180,43.3,0.440
2023-02-23 07:54:00,0.180,43.7,0.440
2023-02-23 07:56:00,0.180,104,2.20
2023-02-23 07:58:00,0.180,42.6,0.440
2023-02-23 08:00:00,0.180,43.0,1.68
2023-02-23 08:02:00,0.180,43.3,0.400
2023-02-23 08:04:00,0.180,43,0.0400
2023-02-23 08:06:00,0.180,120,2.14
2023-02-23 08:08:00,0.180,43.8,0.0400
2023-02-23 08:10:00,0.180,47.7,1.92
2023-02-23 08:12:00,0.180,46.5,0.0800
2023-02-23 08:14:00,0.180,46.5,0.440
2023-02-23 08:16:00,0.180,144,1.84
2023-02-23 08:18:00,0.180,46.1,0.440
2023-02-23 08:20:00,0.180,46.3,1.56
2023-02-23 08:22:00,0.180,46.0,0.440
2023-02-23 08:24:00,0.180,46.4,0.300
2023-02-23 08:26:00,0.180,146,2.20
2023-02-23 08:28:00,0.180,46.0,0.440
2023-02-23 08:30:00,0.180,47.0,1.66
2023-02-23 08:32:00,0.180,46.2,0.400
2023-02-23 08:34:00,0.180,45.8,0.0400
2023-02-23 08:36:00,0.180,146,2.16
2023-02-23 08:38:00,0.180,45.8,0.0400
2023-02-23 08:40:00,0.180,46.9,2.38
2023-02-23 08:42:00,0.180,45.1,0.0800
2023-02-23 08:44:00,0.180,46.5,0.440
2023-02-23 08:46:00,0.180,134,0.960
2023-02-23 08:48:00,0.180,46.0,0.440
2023-02-23 08:50:00,0.180,46.0,1.78
2023-02-23 08:52:00,0.180,47.3,0.440
2023-02-23 08:54:00,0.180,47.3,0.440
2023-02-23 08:56:00,0.180,119,0.440
2023-02-23 08:58:00,0.180,47.6,0.440
2023-02-23 09:00:00,0.180,47.7,1.56
2023-02-23 09:02:00,0.180,47.4,0.400
2023-02-23 09:04:00,0.180,47.2,0.0400
2023-02-23 09:06:00,0.180,101,0.400
2023-02-23 09:08:00,0.180,46.9,0.0400
2023-02-23 09:10:00,0.180,47.6,1.92
2023-02-23 09:12:00,0.180,47.0,0.0800
2023-02-23 09:14:00,0.180,47.2,0.440
2023-02-23 09:16:00,0.180,81.8,0.0800
2023-02-23 09:18:00,0.180,46.8,0.440
2023-02-23 09:20:00,0.180,47.0,1.92
2023-02-23 09:22:00,0.180,47.2,0.420
2023-02-23 09:24:00,0.180,46.6,0.440
2023-02-23 09:26:00,0.180,64.1,0.200
2023-02-23 09:28:00,0.180,46.6,0.440
2023-02-23 09:30:00,0.180,46.9,1.58
2023-02-23 09:32:00,0.180,45.8,0.400
2023-02-23 09:34:00,0.180,47.3,0.0400
2023-02-23 09:36:00,0.180,48.3,0.400
2023-02-23 09:38:00,0.180,46.3,0.0400
2023-02-23 09:40:00,0.180,47.0,2.42
2023-02-23 09:42:00,0.180,46.2,0.0800
2023-02-23 09:44:00,0.180,46.3,0.440
2023-02-23 09:46:00,0.180,46.7,0.320
2023-02-23 09:48:00,0.180,46.1,0.440
2023-02-23 09:50:00,0.180,46.7,1.94
2023-02-23 09:52:00,0.180,45.2,0.440
2023-02-23 09:54:00,0.180,46.7,0.440
2023-02-23 09:56:00,0.180,45.4,0.0800
2023-02-23 09:58:00,0.180,46.3,0.440
2023-02-23 10:00:00,0.180,46.2,1.58
2023-02-23 10:02:00,0.180,45.7,0.400
2023-02-23 10:04:00,0.180,46.1,0.0400
2023-02-23 10:06:00,0.180,46.2,0.380
2023-02-23 10:08:00,0.180,45.9,0.0400
2023-02-23 10:10:00,0.180,45.7,1.88
2023-02-23 10:12:00,0.180,45.2,0.320
2023-02-23 10:14:00,0.180,46.6,0.440
2023-02-23 10:16:00,0.180,45.0,0.440
2023-02-23 10:18:00,0.180,45.8,0.200
2023-02-23 10:20:00,0.180,45.4,1.90
2023-02-23 10:22:00,0.180,45.0,0.0800
2023-02-23 10:24:00,0.180,46.1,0.420
2023-02-23 10:26:00,0.180,45.3,0.0800
2023-02-23 10:28:00,0.180,47.2,0.420
2023-02-23 10:30:00,0.180,45.6,1.56
2023-02-23 10:32:00,0.180,45.4,0.400
2023-02-23 10:34:00,0.180,44.6,0.0400
2023-02-23 10:36:00,0.180,45.4,0.400
2023-02-23 10:38:00,0.180,66.9,1.80
2023-02-23 10:40:00,0.180,46.9,3.64
2023-02-23 10:42:00,0.180,45.3,0.440
2023-02-23 10:44:00,0.180,45.6,0.200
2023-02-23 10:46:00,0.180,45.0,0.440
2023-02-23 10:48:00,0.180,84.0,1.84
2023-02-23 10:50:00,0.180,46.5,1.92
2023-02-23 10:52:00,0.180,44.6,0.0800
2023-02-23 10:54:00,0.180,44.3,0.440
2023-02-23 10:56:00,0.180,44.2,0.0800
2023-02-23 10:58:00,0.180,101,2.20
2023-02-23 11:00:00,0.180,44.7,1.60
2023-02-23 11:02:00,0.180,44.4,0.400
2023-02-23 11:04:00,0.180,45.0,0.280
2023-02-23 11:06:00,0.180,44,0.400
2023-02-23 11:08:00,0.180,117,2.16
2023-02-23 11:10:00,0.180,44.7,1.54
2023-02-23 11:12:00,0.180,44.5,0.400
2023-02-23 11:14:00,0.180,44.6,0.0800
2023-02-23 11:16:00,0.180,43.8,0.440
2023-02-23 11:18:00,0.180,133,1.84
2023-02-23 11:20:00,0.180,44.6,1.94
2023-02-23 11:22:00,0.180,43.5,0.0800
2023-02-23 11:24:00,0.180,43.9,0.420
2023-02-23 11:26:00,0.180,43.9,0.0800
2023-02-23 11:28:00,0.180,147,2.20
2023-02-23 11:30:00,0.180,44.0,1.80
2023-02-23 11:32:00,0.180,43.8,0.380
2023-02-23 11:34:00,0.180,44.2,0.380
2023-02-23 11:36:00,0.180,44.5,0.400
2023-02-23 11:38:00,0.180,143,2.16
2023-02-23 11:40:00,0.180,44.6,2.04
2023-02-23 11:42:00,0.180,43.8,0.400
2023-02-23 11:44:00,0.180,43.9,0.0800
2023-02-23 11:46:00,0.180,44.2,0.420
2023-02-23 11:48:00,0.180,139,1.84
2023-02-23 11:50:00,0.180,45.0,1.92
2023-02-23 11:52:00,0.180,42.8,0.0800
2023-02-23 11:54:00,0.180,45.0,0.440
2023-02-23 11:56:00,0.180,44.3,0.0800
2023-02-23 11:58:00,0.180,119,0.440
2023-02-23 12:00:00,0.180,44.3,1.96
2023-02-23 12:02:00,0.180,43.2,0.440
2023-02-23 12:04:00,0.180,45.9,0.400
2023-02-23 12:06:00,0.180,45.1,0.0400
2023-02-23 12:08:00,0.180,106,0.400
2023-02-23 12:10:00,0.180,46.1,1.52
2023-02-23 12:12:00,0.180,45.3,0.380
2023-02-23 12:14:00,0.180,45.4,0.0800
2023-02-23 12:16:00,0.180,45.0,0.440
2023-02-23 12:18:00,0.180,87.9,0.0800
2023-02-23 12:20:00,0.180,45.4,1.92
2023-02-23 12:22:00,0.180,45.6,0.0800
2023-02-23 12:24:00,0.180,45.0,0.420
2023-02-23 12:26:00,0.180,45.4,0.320
2023-02-23 12:28:00,0.180,70.3,0.440
2023-02-23 12:30:00,0.180,45.9,1.94
2023-02-23 12:32:00,0.180,45,0.440
2023-02-23 12:34:00,0.180,45.9,0.400
2023-02-23 12:36:00,0.180,45.0,0.160
2023-02-23 12:38:00,0.180,52.8,0.400
2023-02-23 12:40:00,0.180,44.8,2.04
2023-02-23 12:42:00,0.180,44.9,0.400
2023-02-23 12:44:00,0.180,45.0,0.0800
2023-02-23 12:46:00,0.180,45.0,0.440
2023-02-23 12:48:00,0.180,45.1,0.0800
2023-02-23 12:50:00,0.180,44.9,1.94
2023-02-23 12:52:00,0.180,45.3,0.0800
2023-02-23 12:54:00,0.180,44.9,0.440
2023-02-23 12:56:00,0.180,44.2,0.320
2023-02-23 12:58:00,0.180,44.3,0.440
2023-02-23 13:00:00,0.180,45.2,1.94
2023-02-23 13:02:00,0.180,45.3,0.200
2023-02-23 13:04:00,0.180,44.5,0.400
2023-02-23 13:06:00,0.180,43.3,0.0400
2023-02-23 13:08:00,0.180,44.3,0.400
2023-02-23 13:10:00,0.180,44.5,1.52
2023-02-23 13:12:00,0.180,44.7,0.400
2023-02-23 13:14:00,0.180,44.2,0.0800
2023-02-23 13:16:00,0.180,44.5,0.440
2023-02-23 13:18:00,0.180,44.1,0.0800
2023-02-23 13:20:00,0.180,44.9,1.90
2023-02-23 13:22:00,0.180,43.9,0.440
2023-02-23 13:24:00,0.180,44.5,0.420
2023-02-23 13:26:00,0.180,43.1,0.400
2023-02-23 13:28:00,0.180,43.4,0.200
2023-02-23 13:30:00,0.180,45.0,1.92
2023-02-23 13:32:00,0.180,43.8,0.0800
2023-02-23 13:34:00,0.180,43.8,0.380
2023-02-23 13:36:00,0.180,43.6,0.0400
2023-02-23 13:38:00,0.180,43.7,0.400
2023-02-23 13:40:00,0.180,50.5,1.70
2023-02-23 13:42:00,0.180,43.6,0.380
2023-02-23 13:44:00,0.180,43.9,0.0400
2023-02-23 13:46:00,0.180,44.4,0.440
2023-02-23 13:48:00,0.180,44.8,0.300
2023-02-23 13:50:00,0.180,70.3,3.70
2023-02-23 13:52:00,0.180,42.9,0.440
2023-02-23 13:54:00,0.180,43.9,0.200
2023-02-23 13:56:00,0.180,43.0,0.420
2023-02-23 13:58:00,0.180,44.2,0.0800
2023-02-23 14:00:00,0.180,87.2,3.68
2023-02-23 14:02:00,0.180,42.5,0.0800
2023-02-23 14:04:00,0.180,43.5,0.380
2023-02-23 14:06:00,0.180,42.5,0.0400
2023-02-23 14:08:00,0.180,43.1,0.380
2023-02-23 14:10:00,0.180,105,3.28
2023-02-23 14:12:00,0.180,43,0.400
2023-02-23 14:14:00,0.180,43.7,0.0400
2023-02-23 14:16:00,0.180,43.0,0.440
2023-02-23 14:18:00,0.180,43.0,0.320
2023-02-23 14:20:00,0.180,122,3.70
2023-02-23 14:22:00,0.180,43.5,0.440
2023-02-23 14:24:00,0.180,43.3,0.200
2023-02-23 14:26:00,0.180,43.1,0.400
2023-02-23 14:28:00,0.180,42.9,0.0800
2023-02-23 14:30:00,0.180,138,3.72
2023-02-23 14:32:00,0.180,43.1,0.0800
2023-02-23 14:34:00,0.180,42.7,0.380
2023-02-23 14:36:00,0.180,42.4,0.0400
2023-02-23 14:38:00,0.180,43.4,0.400
2023-02-23 14:40:00,0.180,143,3.82
2023-02-23 14:42:00,0.180,42.9,0.400
2023-02-23 14:44:00,0.180,43.0,0.0400
2023-02-23 14:46:00,0.180,43.1,0.400
2023-02-23 14:48:00,0.180,43.1,0.440
2023-02-23 14:50:00,0.180,144,3.70
2023-02-23 14:52:00,0.180,43.0,0.440
2023-02-23 14:54:00,0.180,42.6,0.0800
2023-02-23 14:56:00,0.180,42.5,0.440
2023-02-23 14:58:00,0.180,42.9,0.0800
2023-02-23 15:00:00,0.180,136,2.80
2023-02-23 15:02:00,0.180,42.5,0.0800
2023-02-23 15:04:00,0.180,43,0.440
2023-02-23 15:06:00,0.180,42.1,0.0400
2023-02-23 15:08:00,0.180,42.1,0.400
2023-02-23 15:10:00,0.180,113,1.54
2023-02-23 15:12:00,0.180,42.9,0.400
2023-02-23 15:14:00,0.180,43.3,0.260
2023-02-23 15:16:00,0.180,43.5,0.440
2023-02-23 15:18:00,0.180,43.6,0.420
2023-02-23 15:20:00,0.180,101,1.96
2023-02-23 15:22:00,0.180,47.9,0.440
2023-02-23 15:24:00,0.180,47.9,0.200
2023-02-23 15:26:00,0.180,47.7,0.440
2023-02-23 15:28:00,0.180,47.5,0.0800
2023-02-23 15:30:00,0.180,87.1,1.94
2023-02-23 15:32:00,0.180,47.5,0.0800
2023-02-23 15:34:00,0.180,48.2,0.440
2023-02-23 15:36:00,0.180,47.5,0.0400
2023-02-23 15:38:00,0.180,47.8,0.400
2023-02-23 15:40:00,0.180,69.6,2.06
2023-02-23 15:42:00,0.180,47.6,0.400
2023-02-23 15:44:00,0.180,47.6,0.280
2023-02-23 15:46:00,0.180,47.7,0.440
2023-02-23 15:48:00,0.180,47.4,0.440
2023-02-23 15:50:00,0.180,51.9,1.96
2023-02-23 15:52:00,0.180,47.3,0.440
2023-02-23 15:54:00,0.180,47.9,0.200
2023-02-23 15:56:00,0.180,47.4,0.440
2023-02-23 15:58:00,0.180,47.2,0.0800
2023-02-23 16:00:00,0.180,47.8,1.96
2023-02-23 16:02:00,0.180,47.2,0.0800
2023-02-23 16:04:00,0.180,47.6,0.440
2023-02-23 16:06:00,0.180,47.1,0.0400
2023-02-23 16:08:00,0.180,46.8,0.400
2023-02-23 16:10:00,0.180,47.3,1.54
2023-02-23 16:12:00,0.180,46.8,0.400
2023-02-23 16:14:00,0.180,46.5,0.0400
2023-02-23 16:16:00,0.180,46.6,0.440
2023-02-23 16:18:00,0.180,47.1,0.440
2023-02-23 16:20:00,0.180,47.1,1.96
2023-02-23 16:22:00,0.180,46.4,0.440
2023-02-23 16:24:00,0.180,46.8,0.0800
2023-02-23 16:26:00,0.180,46.2,0.440
2023-02-23 16:28:00,0.180,46.2,0.0800
2023-02-23 16:30:00,0.180,46.7,1.94
2023-02-23 16:32:00,0.180,45.9,0.0800
2023-02-23 16:34:00,0.180,46.4,0.440
2023-02-23 16:36:00,0.180,46.4,0.0400
2023-02-23 16:38:00,0.180,45.9,0.400
2023-02-23 16:40:00,0.180,47.1,2.56
2023-02-23 16:42:00,0.180,46.5,0.400
2023-02-23 16:44:00,0.180,46.6,0.400
2023-02-23 16:46:00,0.180,45.7,0.400
2023-02-23 16:48:00,0.180,46.3,0.440
2023-02-23 16:50:00,0.180,47,1.68
2023-02-23 16:52:00,0.180,55.5,1.32
2023-02-23 16:54:00,0.180,45.8,0.0800
2023-02-23 16:56:00,0.180,46.7,0.440
2023-02-23 16:58:00,0.180,45.1,0.0800
2023-02-23 17:00:00,0.180,45.8,2

