"Time","to-endpoint","to-overlay","to-stack"
2023-02-22 18:32:00,46.2,10.3,26.3
2023-02-22 18:34:00,46.0,14.1,25.9
2023-02-22 18:36:00,46.4,11.0,26.3
2023-02-22 18:38:00,46.7,10.7,26.5
2023-02-22 18:40:00,47.6,13.1,26.6
2023-02-22 18:42:00,45.4,11.1,25.6
2023-02-22 18:44:00,46.7,13.8,26.1
2023-02-22 18:46:00,46.9,11.6,26.2
2023-02-22 18:48:00,46.3,10.9,26.2
2023-02-22 18:50:00,47.1,13.2,26.4
2023-02-22 18:52:00,45.9,11.0,25.9
2023-02-22 18:54:00,45.5,12.6,25.8
2023-02-22 18:56:00,47.0,11.5,26.4
2023-02-22 18:58:00,45.9,10.7,26
2023-02-22 19:00:00,46.8,13.3,25.9
2023-02-22 19:02:00,45.6,10.6,25.9
2023-02-22 19:04:00,45.9,13.3,25.9
2023-02-22 19:06:00,45.7,11.4,25.9
2023-02-22 19:08:00,46.0,10.8,26.0
2023-02-22 19:10:00,46.3,13.8,25.9
2023-02-22 19:12:00,45.5,11.2,25.6
2023-02-22 19:14:00,46.2,12.0,26.0
2023-02-22 19:16:00,46.0,10.0,25.9
2023-02-22 19:18:00,54.3,24.3,26.3
2023-02-22 19:20:00,46.8,11.7,26.4
2023-02-22 19:22:00,45.1,9.86,25.4
2023-02-22 19:24:00,45.4,12.1,25.7
2023-02-22 19:26:00,45.6,10.8,25.6
2023-02-22 19:28:00,62.4,38.4,25.6
2023-02-22 19:30:00,46.7,11.6,26.0
2023-02-22 19:32:00,44.4,9.90,25.5
2023-02-22 19:34:00,45.8,12.3,25.7
2023-02-22 19:36:00,45.5,11.0,25.7
2023-02-22 19:38:00,68.9,53.1,25.6
2023-02-22 19:40:00,47.3,11.4,26.3
2023-02-22 19:42:00,45.3,9.96,25.6
2023-02-22 19:44:00,45.3,12.2,25.5
2023-02-22 19:46:00,45.5,11.7,25.7
2023-02-22 19:48:00,78.2,76.1,25.7
2023-02-22 19:50:00,45.9,10.9,25.9
2023-02-22 19:52:00,44.9,9.82,25.2
2023-02-22 19:54:00,45.3,11.9,25.8
2023-02-22 19:56:00,45.8,12.0,25.7
2023-02-22 19:58:00,82.5,89.7,25.5
2023-02-22 20:00:00,46.6,11.3,25.8
2023-02-22 20:02:00,46.5,9.96,26.4
2023-02-22 20:04:00,46.6,12.5,26.2
2023-02-22 20:06:00,46.3,11.6,26.2
2023-02-22 20:08:00,93.4,93.8,27.3
2023-02-22 20:10:00,49.8,11.3,27.4
2023-02-22 20:12:00,48.4,9.82,27.1
2023-02-22 20:14:00,48.8,12.1,27.2
2023-02-22 20:16:00,48.9,10.7,27.4
2023-02-22 20:18:00,92.8,93.6,27.3
2023-02-22 20:20:00,49.3,10.9,27.5
2023-02-22 20:22:00,48.1,11.0,27.0
2023-02-22 20:24:00,48.2,11.8,27.2
2023-02-22 20:26:00,48.8,10.9,27.1
2023-02-22 20:28:00,79.7,77.8,27.3
2023-02-22 20:30:00,49.4,11.2,27.3
2023-02-22 20:32:00,47.7,11.1,27.1
2023-02-22 20:34:00,47.9,12.2,26.8
2023-02-22 20:36:00,47.6,9.62,26.9
2023-02-22 20:38:00,74.7,63.6,27.2
2023-02-22 20:40:00,50.6,16.2,27.9
2023-02-22 20:42:00,48.0,13.7,27.1
2023-02-22 20:44:00,48.0,12.2,26.8
2023-02-22 20:46:00,47.1,9.58,26.7
2023-02-22 20:48:00,66.4,48.5,26.8
2023-02-22 20:50:00,48.9,11.5,27.2
2023-02-22 20:52:00,47.9,11.6,26.9
2023-02-22 20:54:00,47.4,11.8,26.7
2023-02-22 20:56:00,47.2,10.1,26.6
2023-02-22 20:58:00,58.9,34.4,27.0
2023-02-22 21:00:00,49.8,12.3,27.5
