,Time,Type,Response,Code
0,2023-03-19 23:04:59.550695,Public,0.004998,200
0,2023-03-19 23:04:59.670456,Public,0.017225,200
0,2023-03-19 23:04:59.778395,Public,0.005025,200
0,2023-03-19 23:04:59.898157,Public,0.016995,200
0,2023-03-19 23:05:00.027828,Public,0.024828,200
0,2023-03-19 23:05:00.149306,Public,0.016488,200
0,2023-03-19 23:05:00.267782,Public,0.014843,200
0,2023-03-19 23:05:00.388984,Public,0.017245,200
0,2023-03-19 23:05:00.511034,Public,0.017804,200
0,2023-03-19 23:05:00.632508,Public,0.017366,200
0,2023-03-19 23:05:00.748425,Public,0.0121,200
0,2023-03-19 23:05:00.865101,Public,0.013691,200
0,2023-03-19 23:05:00.972574,Public,0.00502,200
0,2023-03-19 23:05:01.079056,Public,0.005106,200
0,2023-03-19 23:05:01.185397,Public,0.004935,200
0,2023-03-19 23:05:01.292780,Public,0.006054,200
0,2023-03-19 23:05:01.399018,Public,0.004916,200
0,2023-03-19 23:05:01.505356,Public,0.005006,200
0,2023-03-19 23:05:01.612613,Public,0.005697,200
0,2023-03-19 23:05:01.718543,Public,0.004604,200
0,2023-03-19 23:05:01.831069,Public,0.010287,200
0,2023-03-19 23:05:01.937333,Public,0.004708,200
0,2023-03-19 23:05:02.058134,Public,0.018114,200
0,2023-03-19 23:05:02.180653,Public,0.01849,200
0,2023-03-19 23:05:02.293642,Public,0.009988,200
0,2023-03-19 23:05:02.408310,Public,0.012468,200
0,2023-03-19 23:05:02.523943,Public,0.012745,200
0,2023-03-19 23:05:02.630679,Public,0.004951,200
0,2023-03-19 23:05:02.737444,Public,0.005349,200
0,2023-03-19 23:05:02.848147,Public,0.008903,200
0,2023-03-19 23:05:02.972116,Public,0.021096,200
0,2023-03-19 23:05:03.091985,Public,0.016272,200
0,2023-03-19 23:05:03.214901,Public,0.019158,200
0,2023-03-19 23:05:03.336198,Public,0.017515,200
0,2023-03-19 23:05:03.456876,Public,0.01731,200
0,2023-03-19 23:05:03.578597,Public,0.018118,200
0,2023-03-19 23:05:03.699257,Public,0.0166,200
0,2023-03-19 23:05:03.821286,Public,0.017682,200
0,2023-03-19 23:05:03.944142,Public,0.018573,200
0,2023-03-19 23:05:04.052579,Public,0.005635,200
0,2023-03-19 23:05:04.158699,Public,0.004793,200
0,2023-03-19 23:05:04.265809,Public,0.005729,200
0,2023-03-19 23:05:04.381987,Public,0.013526,200
0,2023-03-19 23:05:04.502787,Public,0.017426,200
0,2023-03-19 23:05:04.624904,Public,0.018394,200
0,2023-03-19 23:05:04.737643,Public,0.008636,200
0,2023-03-19 23:05:04.843796,Public,0.004745,200
0,2023-03-19 23:05:04.965213,Public,0.018921,200
0,2023-03-19 23:05:05.086094,Public,0.017059,200
0,2023-03-19 23:05:05.208146,Public,0.018091,200
0,2023-03-19 23:05:05.329796,Public,0.017419,200
0,2023-03-19 23:05:05.451714,Public,0.017312,200
0,2023-03-19 23:05:05.577984,Public,0.022279,200
0,2023-03-19 23:05:05.699308,Public,0.017707,200
0,2023-03-19 23:05:05.807690,Public,0.00545,200
0,2023-03-19 23:05:05.913868,Public,0.004846,200
0,2023-03-19 23:05:06.020051,Public,0.004872,200
0,2023-03-19 23:05:06.126384,Public,0.004987,200
0,2023-03-19 23:05:06.232842,Public,0.005114,200
0,2023-03-19 23:05:06.352558,Public,0.016982,200
0,2023-03-19 23:05:06.471013,Public,0.01531,200
0,2023-03-19 23:05:06.589893,Public,0.015255,200
0,2023-03-19 23:05:06.711073,Public,0.01783,200
0,2023-03-19 23:05:06.834656,Public,0.019058,200
0,2023-03-19 23:05:06.949280,Public,0.011648,200
0,2023-03-19 23:05:07.056462,Public,0.005736,200
0,2023-03-19 23:05:07.177001,Public,0.017921,200
0,2023-03-19 23:05:07.297870,Public,0.016363,200
0,2023-03-19 23:05:07.421215,Public,0.018751,200
0,2023-03-19 23:05:07.544993,Public,0.019765,200
0,2023-03-19 23:05:07.668671,Public,0.019721,200
0,2023-03-19 23:05:07.777233,Public,0.005006,200
0,2023-03-19 23:05:07.885115,Public,0.006426,200
