,Time,Type,Response,Code
0,2023-03-19 21:00:00.204914,Public,0.006965,200
0,2023-03-19 21:00:00.312205,Public,0.00563,200
0,2023-03-19 21:00:00.418959,Public,0.00543,200
0,2023-03-19 21:00:00.526354,Public,0.005994,200
0,2023-03-19 21:00:00.632514,Public,0.004819,200
0,2023-03-19 21:00:00.742394,Public,0.00811,200
0,2023-03-19 21:00:00.850666,Public,0.005983,200
0,2023-03-19 21:00:00.957624,Public,0.00528,200
0,2023-03-19 21:00:01.065057,Public,0.005945,200
0,2023-03-19 21:00:01.171869,Public,0.005458,200
0,2023-03-19 21:00:01.281357,Public,0.007974,200
0,2023-03-19 21:00:01.388488,Public,0.005515,200
0,2023-03-19 21:00:01.494769,Public,0.004973,200
0,2023-03-19 21:00:01.602319,Public,0.006038,200
0,2023-03-19 21:00:01.708695,Public,0.005028,200
0,2023-03-19 21:00:01.817794,Public,0.00494,200
0,2023-03-19 21:00:01.924250,Public,0.005067,200
0,2023-03-19 21:00:02.039970,Public,0.013596,200
0,2023-03-19 21:00:02.162224,Public,0.018654,200
0,2023-03-19 21:00:02.282190,Public,0.016295,200
0,2023-03-19 21:00:02.389504,Public,0.005365,200
0,2023-03-19 21:00:02.495859,Public,0.004889,200
0,2023-03-19 21:00:02.602338,Public,0.005111,200
0,2023-03-19 21:00:02.708755,Public,0.005048,200
0,2023-03-19 21:00:02.815319,Public,0.00518,200
0,2023-03-19 21:00:02.921669,Public,0.004977,200
0,2023-03-19 21:00:03.028229,Public,0.005182,200
0,2023-03-19 21:00:03.134792,Public,0.005224,200
0,2023-03-19 21:00:03.242572,Public,0.005999,200
0,2023-03-19 21:00:03.349918,Public,0.005603,200
0,2023-03-19 21:00:03.457309,Public,0.005763,200
0,2023-03-19 21:00:03.565467,Public,0.006552,200
0,2023-03-19 21:00:03.672591,Public,0.005469,200
0,2023-03-19 21:00:03.779788,Public,0.005472,200
0,2023-03-19 21:00:03.886862,Public,0.005395,200
0,2023-03-19 21:00:03.994679,Public,0.006243,200
0,2023-03-19 21:00:04.102333,Public,0.005917,200
0,2023-03-19 21:00:04.208912,Public,0.004994,200
0,2023-03-19 21:00:04.315855,Public,0.00552,200
0,2023-03-19 21:00:04.423028,Public,0.005567,200
0,2023-03-19 21:00:04.531409,Public,0.006627,200
0,2023-03-19 21:00:04.639518,Public,0.006406,200
0,2023-03-19 21:00:04.746253,Public,0.005222,200
0,2023-03-19 21:00:04.853638,Public,0.005991,200
0,2023-03-19 21:00:04.960021,Public,0.005079,200
0,2023-03-19 21:00:05.066375,Public,0.005031,200
0,2023-03-19 21:00:05.172715,Public,0.004972,200
0,2023-03-19 21:00:05.283508,Public,0.009406,200
0,2023-03-19 21:00:05.390123,Public,0.005214,200
0,2023-03-19 21:00:05.502596,Public,0.011039,200
0,2023-03-19 21:00:05.609336,Public,0.005295,200
0,2023-03-19 21:00:05.715599,Public,0.004894,200
0,2023-03-19 21:00:05.821984,Public,0.005024,200
0,2023-03-19 21:00:05.928223,Public,0.004911,200
0,2023-03-19 21:00:06.034953,Public,0.005394,200
0,2023-03-19 21:00:06.141907,Public,0.005582,200
0,2023-03-19 21:00:06.248457,Public,0.005233,200
