"Time","Transmit Total","Receive Total"
2023-02-22 13:54:00,528223,432095
2023-02-22 13:56:00,526764,428959
2023-02-22 13:58:00,374755,275352
2023-02-22 14:00:00,391120,294486
2023-02-22 14:02:00,417721,298545
2023-02-22 14:04:00,533630,435401
2023-02-22 14:06:00,535703,436265
2023-02-22 14:08:00,373297,275648
2023-02-22 14:10:00,379514,282875
2023-02-22 14:12:00,379970,280249
2023-02-22 14:14:00,538227,425987
2023-02-22 14:16:00,556212,448224
2023-02-22 14:18:00,416968,298652
2023-02-22 14:20:00,427739,309914
2023-02-22 14:22:00,373191,276296
2023-02-22 14:24:00,507558,402762
2023-02-22 14:26:00,545182,443895
2023-02-22 14:28:00,374364,275126
2023-02-22 14:30:00,388359,291021
2023-02-22 14:32:00,379823,281435
2023-02-22 14:34:00,484059,377623
2023-02-22 14:36:00,537819,438542
2023-02-22 14:38:00,374831,278062
2023-02-22 14:40:00,382217,285848
2023-02-22 14:42:00,439747,315826
2023-02-22 14:44:00,489958,362533
2023-02-22 14:46:00,536248,436795
2023-02-22 14:48:00,370767,273791
2023-02-22 14:50:00,383584,287104
2023-02-22 14:52:00,389500,289217
2023-02-22 14:54:00,413709,311839
2023-02-22 14:56:00,545188,444404
2023-02-22 14:58:00,376528,279728
2023-02-22 15:00:00,388343,291705
2023-02-22 15:02:00,387592,287179
2023-02-22 15:04:00,440101,320439
2023-02-22 15:06:00,535527,435072
2023-02-22 15:08:00,369093,271364
2023-02-22 15:10:00,394721,288469
2023-02-22 15:12:00,416398,304618
2023-02-22 15:14:00,370869,277310
2023-02-22 15:16:00,535933,437349
2023-02-22 15:18:00,377122,280911
2023-02-22 15:20:00,370107,276156
2023-02-22 15:22:00,396498,295915
2023-02-22 15:24:00,365781,272460
2023-02-22 15:26:00,549199,448254
2023-02-22 15:28:00,390567,291605
2023-02-22 15:30:00,370286,275103
2023-02-22 15:32:00,432994,310525
2023-02-22 15:34:00,365099,272179
2023-02-22 15:36:00,533904,434117
2023-02-22 15:38:00,396467,302209
2023-02-22 15:40:00,365010,271047
2023-02-22 15:42:00,399080,295808
2023-02-22 15:44:00,366109,272460
2023-02-22 15:46:00,531475,431164
2023-02-22 15:48:00,401518,312208
2023-02-22 15:50:00,365196,271878
2023-02-22 15:52:00,397433,296449
2023-02-22 15:54:00,392460,291431
2023-02-22 15:56:00,595286,473627
2023-02-22 15:58:00,468029,356729
2023-02-22 16:00:00,367826,273437
2023-02-22 16:02:00,388891,287521
2023-02-22 16:04:00,372989,279185
2023-02-22 16:06:00,527799,429229
2023-02-22 16:08:00,446250,358505
2023-02-22 16:10:00,364680,271122
2023-02-22 16:12:00,397943,294829
2023-02-22 16:14:00,377028,283034
2023-02-22 16:16:00,524653,426384
2023-02-22 16:18:00,523037,412672
2023-02-22 16:20:00,364137,270581
2023-02-22 16:22:00,396099,295633
2023-02-22 16:24:00,380851,285807
2023-02-22 16:26:00,531990,433528
2023-02-22 16:28:00,497119,402226
2023-02-22 16:30:00,372753,278918
2023-02-22 16:32:00,386502,286643
2023-02-22 16:34:00,387918,292624
2023-02-22 16:36:00,518438,422194
2023-02-22 16:38:00,511868,415158
2023-02-22 16:40:00,363773,269973
2023-02-22 16:42:00,391407,288611
2023-02-22 16:44:00,388078,295528
2023-02-22 16:46:00,569510,453512
2023-02-22 16:48:00,532424,432629
2023-02-22 16:50:00,364266,273230
2023-02-22 16:52:00,383560,284287
2023-02-22 16:54:00,403418,299265
2023-02-22 16:56:00,524666,424479
2023-02-22 16:58:00,537148,435233
2023-02-22 17:00:00,386364,291525
2023-02-22 17:02:00,374958,277380
2023-02-22 17:04:00,393079,298172
2023-02-22 17:06:00,508820,405916
2023-02-22 17:08:00,535144,434665
2023-02-22 17:10:00,376640,281446
2023-02-22 17:12:00,378830,278532
2023-02-22 17:14:00,433772,316759
2023-02-22 17:16:00,599772,464787
2023-02-22 17:18:00,581551,622522
2023-02-22 17:20:00,387966,535702
2023-02-22 17:22:00,377110,341151
2023-02-22 17:24:00,386318,291284
2023-02-22 17:26:00,520335,400107
2023-02-22 17:28:00,530318,427225
2023-02-22 17:30:00,389859,293117
2023-02-22 17:32:00,369082,271162
2023-02-22 17:34:00,388343,293594
2023-02-22 17:36:00,464449,355681
2023-02-22 17:38:00,568134,445536
2023-02-22 17:40:00,426514,308527
2023-02-22 17:42:00,378917,279337
2023-02-22 17:44:00,385991,289603
2023-02-22 17:46:00,447191,338846
2023-02-22 17:48:00,519862,421023
2023-02-22 17:50:00,381691,284963
2023-02-22 17:52:00,373149,275782
2023-02-22 17:54:00,386511,291749
2023-02-22 17:56:00,443130,336933
2023-02-22 17:58:00,565285,444807
2023-02-22 18:00:00,391401,295264
2023-02-22 18:02:00,371608,275383
2023-02-22 18:04:00,388839,293482
2023-02-22 18:06:00,412803,419439
2023-02-22 18:08:00,514053,526178
2023-02-22 18:10:00,401944,296971
2023-02-22 18:12:00,407622,296096
2023-02-22 18:14:00,384897,290151
2023-02-22 18:16:00,393873,296130
2023-02-22 18:18:00,514255,417380
2023-02-22 18:20:00,381855,286593
2023-02-22 18:22:00,378146,281292
2023-02-22 18:24:00,381810,286774
2023-02-22 18:26:00,451625,329382
2023-02-22 18:28:00,517496,418767
2023-02-22 18:30:00,387250,293140
2023-02-22 18:32:00,379232,281343
2023-02-22 18:34:00,369428,275687
2023-02-22 18:36:00,392500,294467
2023-02-22 18:38:00,512952,415673
2023-02-22 18:40:00,391136,300439
2023-02-22 18:42:00,393710,292230
2023-02-22 18:44:00,373343,279807
2023-02-22 18:46:00,395293,297716
2023-02-22 18:48:00,565792,446653
2023-02-22 18:50:00,395399,307504
2023-02-22 18:52:00,395811,294435
2023-02-22 18:54:00,366617,273967
2023-02-22 18:56:00,405403,304607
2023-02-22 18:58:00,518268,418971
2023-02-22 19:00:00,411280,327579
2023-02-22 19:02:00,388248,289746
2023-02-22 19:04:00,412034,299868
2023-02-22 19:06:00,440370,321073
2023-02-22 19:08:00,518114,421321
2023-02-22 19:10:00,451416,358159
2023-02-22 19:12:00,397927,299968
2023-02-22 19:14:00,367021,279525
2023-02-22 19:16:00,392822,295220
2023-02-22 19:18:00,528638,431112
2023-02-22 19:20:00,450411,367303
2023-02-22 19:22:00,396508,296345
2023-02-22 19:24:00,365608,273232
2023-02-22 19:26:00,447093,325873
2023-02-22 19:28:00,577981,455374
2023-02-22 19:30:00,467827,381453
2023-02-22 19:32:00,389762,289523
2023-02-22 19:34:00,365670,272857
2023-02-22 19:36:00,392239,292907
2023-02-22 19:38:00,532254,431700
2023-02-22 19:40:00,481534,392640
2023-02-22 19:42:00,399273,296712
2023-02-22 19:44:00,368972,276529
2023-02-22 19:46:00,394821,296908
2023-02-22 19:48:00,542840,442631
2023-02-22 19:50:00,510694,416707
2023-02-22 19:52:00,418324,308158
2023-02-22 19:54:00,368393,275872
2023-02-22 19:56:00,443238,321123
2023-02-22 19:58:00,530215,424214
2023-02-22 20:00:00,509066,412957
2023-02-22 20:02:00,389382,288955
2023-02-22 20:04:00,370652,277851
2023-02-22 20:06:00,382353,284312
2023-02-22 20:08:00,523328,414648
2023-02-22 20:10:00,507722,412876
2023-02-22 20:12:00,398933,296163
2023-02-22 20:14:00,382246,288093
2023-02-22 20:16:00,426562,308132
2023-02-22 20:18:00,571731,437765
2023-02-22 20:20:00,507315,413322
2023-02-22 20:22:00,398127,297627
2023-02-22 20:24:00,399874,295780
2023-02-22 20:26:00,380478,283626
2023-02-22 20:28:00,496197,381671
2023-02-22 20:30:00,506610,412013
2023-02-22 20:32:00,388304,287126
2023-02-22 20:34:00,383239,287243
2023-02-22 20:36:00,375791,280020
2023-02-22 20:38:00,466780,353875
2023-02-22 20:40:00,685803,550317
2023-02-22 20:42:00,769219,551374
2023-02-22 20:44:00,478700,345151
2023-02-22 20:46:00,421503,303829
2023-02-22 20:48:00,445323,338371
2023-02-22 20:50:00,530206,429741
2023-02-22 20:52:00,383542,283541
2023-02-22 20:54:00,384591,288766
2023-02-22 20:56:00,382629,284536
2023-02-22 20:58:00,416572,313277
2023-02-22 21:00:00,522083,422532
2023-02-22 21:02:00,375072,275977
2023-02-22 21:04:00,384995,288999
2023-02-22 21:06:00,375569,279229
2023-02-22 21:08:00,396105,296585
2023-02-22 21:10:00,532325,431891
2023-02-22 21:12:00,381884,280923
2023-02-22 21:14:00,436274,318088
2023-02-22 21:16:00,421832,303731
2023-02-22 21:18:00,410317,304261
2023-02-22 21:20:00,533677,433355
2023-02-22 21:22:00,381745,284066
2023-02-22 21:24:00,385243,289445
2023-02-22 21:26:00,384511,286487
2023-02-22 21:28:00,380500,283391
2023-02-22 21:30:00,578670,456154
2023-02-22 21:32:00,422019,305025
2023-02-22 21:34:00,385126,288824
2023-02-22 21:36:00,378515,281624
2023-02-22 21:38:00,376240,278633
2023-02-22 21:40:00,536461,434865
2023-02-22 21:42:00,392863,299493
2023-02-22 21:44:00,387502,291785
2023-02-22 21:46:00,386810,290497
2023-02-22 21:48:00,376593,281469
2023-02-22 21:50:00,534366,433604
2023-02-22 21:52:00,398633,311706
2023-02-22 21:54:00,384160,288356
2023-02-22 21:56:00,395539,295727
2023-02-22 21:58:00,363481,269512
2023-02-22 22:00:00,581085,457109
2023-02-22 22:02:00,470796,362606
2023-02-22 22:04:00,384758,289003
2023-02-22 22:06:00,393759,294901
2023-02-22 22:08:00,365835,271951
2023-02-22 22:10:00,535666,433481
2023-02-22 22:12:00,462102,373704
2023-02-22 22:14:00,388266,291795
2023-02-22 22:16:00,459943,329310
2023-02-22 22:18:00,418558,302551
2023-02-22 22:20:00,532483,431873
2023-02-22 22:22:00,483593,394712
2023-02-22 22:24:00,379877,282990
2023-02-22 22:26:00,399413,298725
2023-02-22 22:28:00,363699,268030
2023-02-22 22:30:00,530142,428646
2023-02-22 22:32:00,545913,428725
2023-02-22 22:34:00,419539,302206
2023-02-22 22:36:00,393484,294640
2023-02-22 22:38:00,365986,271446
2023-02-22 22:40:00,537404,435933
2023-02-22 22:42:00,572310,452909
2023-02-22 22:44:00,371688,277463
2023-02-22 22:46:00,393763,295414
2023-02-22 22:48:00,418895,301787
2023-02-22 22:50:00,596921,463604
2023-02-22 22:52:00,544518,444258
2023-02-22 22:54:00,367802,274433
2023-02-22 22:56:00,405518,304610
2023-02-22 22:58:00,364745,269913
2023-02-22 23:00:00,521755,416143
2023-02-22 23:02:00,532086,431004
2023-02-22 23:04:00,365420,272347
2023-02-22 23:06:00,393993,294534
2023-02-22 23:08:00,366936,272386
2023-02-22 23:10:00,520664,409991
2023-02-22 23:12:00,544481,440780
2023-02-22 23:14:00,420363,305004
2023-02-22 23:16:00,441670,320541
2023-02-22 23:18:00,379260,284171
2023-02-22 23:20:00,521320,399923
2023-02-22 23:22:00,560587,449868
2023-02-22 23:24:00,367817,275077
2023-02-22 23:26:00,401903,301560
2023-02-22 23:28:00,374737,279636
2023-02-22 23:30:00,471998,361039
2023-02-22 23:32:00,533742,433256
2023-02-22 23:34:00,367584,274317
2023-02-22 23:36:00,392360,293453
2023-02-22 23:38:00,429712,310985
2023-02-22 23:40:00,446196,335798
2023-02-22 23:42:00,543761,439996
2023-02-22 23:44:00,372423,278690
2023-02-22 23:46:00,390435,291683
2023-02-22 23:48:00,391211,294390
2023-02-22 23:50:00,421176,314437
2023-02-22 23:52:00,542868,442274
2023-02-22 23:54:00,369493,277700
2023-02-22 23:56:00,398277,297269
2023-02-22 23:58:00,382031,286038
2023-02-23 00:00:00,400694,298372
2023-02-23 00:02:00,579265,456188
2023-02-23 00:04:00,368731,275683
2023-02-23 00:06:00,381736,283344
2023-02-23 00:08:00,381380,284866
2023-02-23 00:10:00,383786,284091
2023-02-23 00:12:00,544015,441056
2023-02-23 00:14:00,383040,288967
2023-02-23 00:16:00,380833,284516
2023-02-23 00:18:00,390329,293497
2023-02-23 00:20:00,389084,282208
2023-02-23 00:22:00,608691,476155
2023-02-23 00:24:00,431144,314575
2023-02-23 00:26:00,382044,284355
2023-02-23 00:28:00,381432,284385
2023-02-23 00:30:00,369424,271841
2023-02-23 00:32:00,533578,432758
2023-02-23 00:34:00,391596,299948
2023-02-23 00:36:00,375657,279087
2023-02-23 00:38:00,382271,285516
2023-02-23 00:40:00,378606,279719
2023-02-23 00:42:00,540742,436859
2023-02-23 00:44:00,405476,317029
2023-02-23 00:46:00,375909,280391
2023-02-23 00:48:00,438506,320279
2023-02-23 00:50:00,375210,278598
2023-02-23 00:52:00,527011,427038
2023-02-23 00:54:00,400721,317365
2023-02-23 00:56:00,379113,281488
2023-02-23 00:58:00,380995,284032
2023-02-23 01:00:00,378917,281692
2023-02-23 01:02:00,524758,425248
2023-02-23 01:04:00,423235,340778
2023-02-23 01:06:00,375422,280013
2023-02-23 01:08:00,384120,288123
2023-02-23 01:10:00,393178,293099
2023-02-23 01:12:00,524417,423716
2023-02-23 01:14:00,452098,368185
2023-02-23 01:16:00,374843,279136
2023-02-23 01:18:00,455745,328236
2023-02-23 01:20:00,407955,299875
2023-02-23 01:22:00,521678,424800
2023-02-23 01:24:00,472499,388306
2023-02-23 01:26:00,384087,287286
2023-02-23 01:28:00,380843,284219
2023-02-23 01:30:00,387544,288704
2023-02-23 01:32:00,513945,417584
2023-02-23 01:34:00,538540,428040
2023-02-23 01:36:00,377886,282399
2023-02-23 01:38:00,379163,283369
2023-02-23 01:40:00,392738,291516
2023-02-23 01:42:00,525716,424917
2023-02-23 01:44:00,518013,426195
2023-02-23 01:46:00,384945,287854
2023-02-23 01:48:00,380682,284806
2023-02-23 01:50:00,389279,289926
2023-02-23 01:52:00,519698,422234
2023-02-23 01:54:00,595259,468282
2023-02-23 01:56:00,391332,292171
2023-02-23 01:58:00,364209,270448
2023-02-23 02:00:00,387540,287389
2023-02-23 02:02:00,511319,410632
2023-02-23 02:04:00,530022,433593
2023-02-23 02:06:00,391866,293333
2023-02-23 02:08:00,364166,270749
2023-02-23 02:10:00,396113,295494
2023-02-23 02:12:00,517006,410016
2023-02-23 02:14:00,538960,443114
2023-02-23 02:16:00,395824,603521
2023-02-23 02:18:00,421432,610985
2023-02-23 02:20:00,388441,289952
2023-02-23 02:22:00,505481,396909
2023-02-23 02:24:00,525609,429613
2023-02-23 02:26:00,394755,294543
2023-02-23 02:28:00,364063,270247
2023-02-23 02:30:00,389975,394563
2023-02-23 02:32:00,488939,481557
2023-02-23 02:34:00,520366,426065
2023-02-23 02:36:00,394220,295765
2023-02-23 02:38:00,411867,296281
2023-02-23 02:40:00,443133,320109
2023-02-23 02:42:00,480145,364633
2023-02-23 02:44:00,519608,424396
2023-02-23 02:46:00,392579,294789
2023-02-23 02:48:00,373183,279461
2023-02-23 02:50:00,388221,288716
2023-02-23 02:52:00,478255,356692
2023-02-23 02:54:00,511638,418667
2023-02-23 02:56:00,400868,301010
2023-02-23 02:58:00,365437,271802
2023-02-23 03:00:00,433923,311553
2023-02-23 03:02:00,474830,344513
2023-02-23 03:04:00,509331,415741
2023-02-23 03:06:00,393321,294481
2023-02-23 03:08:00,367386,273024
2023-02-23 03:10:00,386445,285267
2023-02-23 03:12:00,418200,311335
2023-02-23 03:14:00,517020,423148
2023-02-23 03:16:00,394186,295723
2023-02-23 03:18:00,381493,286849
2023-02-23 03:20:00,378855,279470
2023-02-23 03:22:00,459222,326593
2023-02-23 03:24:00,557699,442431
2023-02-23 03:26:00,397573,296549
2023-02-23 03:28:00,378938,282151
2023-02-23 03:30:00,374782,276737
2023-02-23 03:32:00,389994,289745
2023-02-23 03:34:00,511259,417936
2023-02-23 03:36:00,396182,298662
2023-02-23 03:38:00,384161,286885
2023-02-23 03:40:00,378468,280497
2023-02-23 03:42:00,445501,320585
2023-02-23 03:44:00,520616,426624
2023-02-23 03:46:00,398586,409383
2023-02-23 03:48:00,392330,295507
2023-02-23 03:50:00,372655,275205
2023-02-23 03:52:00,393995,293660
2023-02-23 03:54:00,513974,420866
2023-02-23 03:56:00,405253,315496
2023-02-23 03:58:00,382365,285160
2023-02-23 04:00:00,371511,274895
2023-02-23 04:02:00,391647,291695
2023-02-23 04:04:00,516259,423046
2023-02-23 04:06:00,411081,325887
2023-02-23 04:08:00,449617,320641
2023-02-23 04:10:00,397487,289825
2023-02-23 04:12:00,399062,295314
2023-02-23 04:14:00,533202,436910
2023-02-23 04:16:00,432722,347526
2023-02-23 04:18:00,392624,295565
2023-02-23 04:20:00,370029,272644
2023-02-23 04:22:00,392643,292626
2023-02-23 04:24:00,525962,430330
2023-02-23 04:26:00,457684,370737
2023-02-23 04:28:00,383544,285691
2023-02-23 04:30:00,370376,272801
2023-02-23 04:32:00,389302,289907
2023-02-23 04:34:00,577225,459543
2023-02-23 04:36:00,525736,415163
2023-02-23 04:38:00,380783,283138
2023-02-23 04:40:00,380871,282252
2023-02-23 04:42:00,397302,293827
2023-02-23 04:44:00,534621,437600
2023-02-23 04:46:00,493555,401099
2023-02-23 04:48:00,380678,283117
2023-02-23 04:50:00,374608,277381
2023-02-23 04:52:00,383170,282438
2023-02-23 04:54:00,573544,454367
2023-02-23 04:56:00,517345,419015
2023-02-23 04:58:00,382777,285235
2023-02-23 05:00:00,381030,283198
2023-02-23 05:02:00,379745,279695
2023-02-23 05:04:00,527113,427803
2023-02-23 05:06:00,545710,439002
2023-02-23 05:08:00,381085,283906
2023-02-23 05:10:00,396616,295873
2023-02-23 05:12:00,427846,304856
2023-02-23 05:14:00,528463,427298
2023-02-23 05:16:00,520204,423885
2023-02-23 05:18:00,381272,284794
2023-02-23 05:20:00,388161,287890
2023-02-23 05:22:00,369998,271169
2023-02-23 05:24:00,517264,412514
2023-02-23 05:26:00,524044,424820
2023-02-23 05:28:00,380001,281926
2023-02-23 05:30:00,388599,287885
2023-02-23 05:32:00,376225,278057
2023-02-23 05:34:00,510926,402680
2023-02-23 05:36:00,531977,435238
2023-02-23 05:38:00,378251,280907
2023-02-23 05:40:00,396813,295457
2023-02-23 05:42:00,427066,304852
2023-02-23 05:44:00,485405,376157
2023-02-23 05:46:00,524078,427507
2023-02-23 05:48:00,371571,275465
2023-02-23 05:50:00,390205,290234
2023-02-23 05:52:00,371781,274464
2023-02-23 05:54:00,459204,351546
2023-02-23 05:56:00,586216,464420
2023-02-23 05:58:00,419813,301760
2023-02-23 06:00:00,388386,288083
2023-02-23 06:02:00,379026,280938
2023-02-23 06:04:00,456370,341644
2023-02-23 06:06:00,548596,449168
2023-02-23 06:08:00,365710,271686
2023-02-23 06:10:00,396515,296065
2023-02-23 06:12:00,380563,279785
2023-02-23 06:14:00,415382,313670
2023-02-23 06:16:00,584872,463881
2023-02-23 06:18:00,411385,295744
2023-02-23 06:20:00,388702,291566
2023-02-23 06:22:00,375806,279022
2023-02-23 06:24:00,389633,291582
2023-02-23 06:26:00,540924,439951
2023-02-23 06:28:00,368782,274640
2023-02-23 06:30:00,387948,288117
2023-02-23 06:32:00,382111,284171
2023-02-23 06:34:00,372227,277811
2023-02-23 06:36:00,565226,456390
2023-02-23 06:38:00,364648,270383
2023-02-23 06:40:00,613624,451166
2023-02-23 06:42:00,688318,503942
2023-02-23 06:44:00,444231,311195
2023-02-23 06:46:00,632991,493292
2023-02-23 06:48:00,369862,278705
2023-02-23 06:50:00,401835,299157
2023-02-23 06:52:00,390998,290952
2023-02-23 06:54:00,369502,276898
2023-02-23 06:56:00,542042,441192
2023-02-23 06:58:00,379534,291989
2023-02-23 07:00:00,389071,288914
2023-02-23 07:02:00,397695,296839
2023-02-23 07:04:00,367259,274322
2023-02-23 07:06:00,546726,447166
2023-02-23 07:08:00,383937,301626
2023-02-23 07:10:00,438331,315481
2023-02-23 07:12:00,397986,293328
2023-02-23 07:14:00,365535,272565
2023-02-23 07:16:00,536638,436386
2023-02-23 07:18:00,404598,321959
2023-02-23 07:20:00,378094,278619
2023-02-23 07:22:00,389700,288635
2023-02-23 07:24:00,366867,274141
2023-02-23 07:26:00,542350,440763
2023-02-23 07:28:00,445039,360234
2023-02-23 07:30:00,376162,277837
2023-02-23 07:32:00,398015,297590
2023-02-23 07:34:00,386461,283889
2023-02-23 07:36:00,593051,471051
2023-02-23 07:38:00,511531,403789
2023-02-23 07:40:00,378043,279558
2023-02-23 07:42:00,399170,295359
2023-02-23 07:44:00,366806,273223
2023-02-23 07:46:00,537058,436943
2023-02-23 07:48:00,490436,398544
2023-02-23 07:50:00,372354,275162
2023-02-23 07:52:00,389575,289125
2023-02-23 07:54:00,368304,275520
2023-02-23 07:56:00,537573,435985
2023-02-23 07:58:00,514914,419344
2023-02-23 08:00:00,370284,272941
2023-02-23 08:02:00,397025,295972
2023-02-23 08:04:00,418094,303113
2023-02-23 08:06:00,585607,464672
2023-02-23 08:08:00,527298,429200
2023-02-23 08:10:00,378581,280031
2023-02-23 08:12:00,399333,296275
2023-02-23 08:14:00,379123,285778
2023-02-23 08:16:00,521663,421939
2023-02-23 08:18:00,527919,430626
2023-02-23 08:20:00,372492,275885
2023-02-23 08:22:00,388971,289163
2023-02-23 08:24:00,381265,286916
2023-02-23 08:26:00,514302,408706
2023-02-23 08:28:00,525611,428419
2023-02-23 08:30:00,391074,284303
2023-02-23 08:32:00,443202,321354
2023-02-23 08:34:00,385515,290616
2023-02-23 08:36:00,513220,406243
2023-02-23 08:38:00,525678,428122
2023-02-23 08:40:00,379153,280397
2023-02-23 08:42:00,395328,291482
2023-02-23 08:44:00,383903,288123
2023-02-23 08:46:00,482415,373693
2023-02-23 08:48:00,526764,429171
2023-02-23 08:50:00,421915,302435
2023-02-23 08:52:00,382292,282536
2023-02-23 08:54:00,386127,290779
2023-02-23 08:56:00,464347,352704
2023-02-23 08:58:00,530688,432232
2023-02-23 09:00:00,380241,282096
2023-02-23 09:02:00,383272,284866
2023-02-23 09:04:00,404998,299596
2023-02-23 09:06:00,464476,346988
2023-02-23 09:08:00,527552,429806
2023-02-23 09:10:00,391425,291304
2023-02-23 09:12:00,384903,282557
2023-02-23 09:14:00,384340,288408
2023-02-23 09:16:00,461537,336035
2023-02-23 09:18:00,527482,430132
2023-02-23 09:20:00,388797,288525
2023-02-23 09:22:00,372611,275412
2023-02-23 09:24:00,390539,295510
2023-02-23 09:26:00,400892,299478
2023-02-23 09:28:00,534446,436649
2023-02-23 09:30:00,390579,290837
2023-02-23 09:32:00,421655,301896
2023-02-23 09:34:00,430293,312945
2023-02-23 09:36:00,378900,283010
2023-02-23 09:38:00,519304,421692
2023-02-23 09:40:00,391823,593481
2023-02-23 09:42:00,379932,583001
2023-02-23 09:44:00,386182,289892
2023-02-23 09:46:00,382862,285440
2023-02-23 09:48:00,517292,419283
2023-02-23 09:50:00,390122,291806
2023-02-23 09:52:00,391780,284659
2023-02-23 09:54:00,409843,304783
2023-02-23 09:56:00,440736,319518
2023-02-23 09:58:00,567544,448750
2023-02-23 10:00:00,397945,304072
2023-02-23 10:02:00,376133,278438
2023-02-23 10:04:00,384101,288178
2023-02-23 10:06:00,387832,289600
2023-02-23 10:08:00,509895,413918
2023-02-23 10:10:00,405570,312623
2023-02-23 10:12:00,379256,277784
2023-02-23 10:14:00,384529,287872
2023-02-23 10:16:00,398039,299069
2023-02-23 10:18:00,511848,417218
2023-02-23 10:20:00,427002,339548
2023-02-23 10:22:00,372390,275114
2023-02-23 10:24:00,390554,294954
2023-02-23 10:26:00,444978,322679
2023-02-23 10:28:00,512690,415401
2023-02-23 10:30:00,447458,360177
2023-02-23 10:32:00,378395,280800
2023-02-23 10:34:00,379888,285880
2023-02-23 10:36:00,394258,294688
2023-02-23 10:38:00,508468,412957
2023-02-23 10:40:00,600030,514318
2023-02-23 10:42:00,567291,471383
2023-02-23 10:44:00,374825,280615
2023-02-23 10:46:00,404629,306549
2023-02-23 10:48:00,557056,440219
2023-02-23 10:50:00,567906,443748
2023-02-23 10:52:00,405594,296400
2023-02-23 10:54:00,371452,277906
2023-02-23 10:56:00,397877,297330
2023-02-23 10:58:00,509151,413734
2023-02-23 11:00:00,509916,413377
2023-02-23 11:02:00,388337,287651
2023-02-23 11:04:00,368777,276280
2023-02-23 11:06:00,393227,297259
2023-02-23 11:08:00,517693,423123
2023-02-23 11:10:00,580576,456905
2023-02-23 11:12:00,453313,327716
2023-02-23 11:14:00,368873,275597
2023-02-23 11:16:00,402897,304098
2023-02-23 11:18:00,513796,416711
2023-02-23 11:20:00,529468,429470
2023-02-23 11:22:00,389030,288177
2023-02-23 11:24:00,366912,274003
2023-02-23 11:26:00,398020,299372
