"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-16 18:00:00,65552384,65552384,65552384
2023-03-16 18:02:00,65552384,65552384,65552384
2023-03-16 18:04:00,65552384,65552384,65552384
2023-03-16 18:06:00,65552384,65552384,65552384
2023-03-16 18:08:00,65064960,65064960,65064960
2023-03-16 18:10:00,64847872,64847872,64847872
2023-03-16 18:12:00,64847872,64847872,64847872
2023-03-16 18:14:00,65384448,65384448,65384448
2023-03-16 18:16:00,65384448,65384448,65384448
2023-03-16 18:18:00,65384448,65384448,65384448
2023-03-16 18:20:00,64602112,64602112,64602112
2023-03-16 18:22:00,65941504,65941504,65941504
2023-03-16 18:24:00,66211840,66211840,66211840
2023-03-16 18:26:00,65658880,65658880,65658880
2023-03-16 18:28:00,65658880,65658880,65658880
2023-03-16 18:30:00,65658880,65658880,65658880
2023-03-16 18:32:00,66109440,66109440,66109440
2023-03-16 18:34:00,65986560,65986560,65986560
2023-03-16 18:36:00,66527232,66527232,66527232
2023-03-16 18:38:00,64765952,64765952,64765952
2023-03-16 18:40:00,65290240,65290240,65290240
2023-03-16 18:42:00,65290240,65290240,65290240
2023-03-16 18:44:00,65290240,65290240,65290240
2023-03-16 18:46:00,65290240,65290240,65290240
2023-03-16 18:48:00,65290240,65290240,65290240
2023-03-16 18:50:00,65290240,65290240,65290240
2023-03-16 18:52:00,65290240,65290240,65290240
2023-03-16 18:54:00,65290240,65290240,65290240
2023-03-16 18:56:00,65290240,65290240,65290240
2023-03-16 18:58:00,65290240,65290240,65290240
2023-03-16 19:00:00,65290240,65290240,65290240
2023-03-16 19:02:00,65290240,65290240,65290240
2023-03-16 19:04:00,65290240,65290240,65290240
2023-03-16 19:06:00,65290240,65290240,65290240
2023-03-16 19:08:00,65290240,65290240,65290240
2023-03-16 19:10:00,65290240,65290240,65290240
2023-03-16 19:12:00,65290240,65290240,65290240
2023-03-16 19:14:00,65290240,65290240,65290240
2023-03-16 19:16:00,65290240,65290240,65290240
2023-03-16 19:18:00,65290240,65290240,65290240
2023-03-16 19:20:00,65290240,65290240,65290240
2023-03-16 19:22:00,64319488,64319488,64319488
2023-03-16 19:24:00,65937408,65937408,65937408
2023-03-16 19:26:00,65937408,65937408,65937408
2023-03-16 19:28:00,65335296,65335296,65335296
2023-03-16 19:30:00,65396736,65396736,65396736
2023-03-16 19:32:00,66142208,66142208,66142208
2023-03-16 19:34:00,65683456,65683456,65683456
2023-03-16 19:36:00,65683456,65683456,65683456
