"Time","0(172.16.66.106:10250)","0(172.16.66.106:6443)","200(172.16.66.106:10250)","200(172.16.66.106:6443)","201(172.16.66.106:10250)","201(172.16.66.106:6443)","403(172.16.66.106:10250)","403(172.16.66.106:6443)","404(172.16.66.106:10250)","404(172.16.66.106:6443)","409(172.16.66.106:10250)","409(172.16.66.106:6443)","422(172.16.66.106:10250)","422(172.16.66.106:6443)","500(172.16.66.106:10250)","500(172.16.66.106:6443)"
2023-02-22 16:10:00,0,0,19.5,19.5,0.378,0.361,0,0,0,0,0,0,0,0,0,0
2023-02-22 16:12:00,0,0,19.5,19.6,0.394,0.389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 16:14:00,0,0,19.7,20.0,0.367,0.356,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 16:16:00,0,0,19.6,19.3,0.411,0.406,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 16:18:00,0,0,20.0,20.1,0.384,0.389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 16:20:00,0,0,19.2,19.3,0.378,0.361,0,0,0,0,0,0,0,0,0,0
2023-02-22 16:22:00,0,0,19.8,19.6,0.422,0.439,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 16:24:00,0,0,19.4,19.7,0.361,0.372,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 16:26:00,0,0,19.6,19.4,0.383,0.356,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 16:28:00,0,0,19.8,19.8,0.450,0.433,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 16:30:00,0,0,19.3,19.3,0.561,0.567,0,0,0,0,0,0,0,0,0,0
2023-02-22 16:32:00,0,0,19.7,19.6,0.517,0.567,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 16:34:00,0,0,19.6,19.6,0.372,0.389,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 16:36:00,0,0,19.5,19.2,0.378,0.361,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 16:38:00,0,0,19.6,19.7,0.383,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 16:40:00,0,0,19.4,19.5,0.339,0.339,0,0,0,0,0,0,0,0,0,0
2023-02-22 16:42:00,0,0,19.8,19.7,0.356,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 16:44:00,0,0,19.6,19.9,0.356,0.350,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 16:46:00,0,0,19.5,19.4,0.333,0.322,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 16:48:00,0,0,19.7,19.7,0.350,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 16:50:00,0,0,19.6,19.6,0.356,0.378,0,0,0,0,0,0,0,0,0,0
2023-02-22 16:52:00,0,0,19.6,19.5,0.378,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 16:54:00,0,0,19.5,19.7,0.372,0.361,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 16:56:00,0,0,19.5,19.4,0.344,0.339,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 16:58:00,0,0,19.8,19.8,0.350,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:00:00,0,0,19.6,19.5,0.361,0.367,0,0,0,0,0,0,0,0,0,0
2023-02-22 17:02:00,0,0,19.5,19.4,0.339,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:04:00,0,0,19.6,19.8,0.394,0.378,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 17:06:00,0,0,19.4,19.4,0.389,0.394,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 17:08:00,0,0,19.9,19.7,0.350,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:10:00,0,0,19.6,19.5,0.406,0.428,0,0,0,0,0,0,0,0,0,0
2023-02-22 17:12:00,0,0,19.6,19.6,0.400,0.417,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:14:00,0,0,19.7,19.8,0.372,0.372,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 17:16:00,0,0,19.5,19.5,0.439,0.428,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 17:18:00,0,0,19.6,19.5,0.544,0.539,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:20:00,0,0,19.4,19.3,0.578,0.589,0,0,0,0,0,0,0,0,0,0
2023-02-22 17:22:00,0,0,19.6,19.5,0.372,0.383,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:24:00,0,0,19.6,19.7,0.356,0.350,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 17:26:00,0,0,19.6,19.6,0.339,0.339,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 17:28:00,0,0,19.7,19.7,0.333,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:30:00,0,0,19.6,19.6,0.356,0.361,0,0,0,0,0,0,0,0,0,0
2023-02-22 17:32:00,0,0,19.9,19.8,0.333,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:34:00,0,0,19.4,19.8,0.372,0.372,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 17:36:00,0,0,19.5,19.5,0.361,0.350,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 17:38:00,0,0,19.6,19.7,0.361,0.328,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:40:00,0,0,19.4,19.4,0.350,0.350,0,0,0,0,0,0,0,0,0,0
2023-02-22 17:42:00,0,0,19.8,19.6,0.333,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:44:00,0,0,19.6,19.8,0.344,0.350,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 17:46:00,0,0,19.8,19.4,0.328,0.350,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 17:48:00,0,0,19.6,19.6,0.350,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:50:00,0,0,19.6,19.6,0.378,0.378,0,0,0,0,0,0,0,0,0,0
2023-02-22 17:52:00,0,0,19.4,19.4,0.383,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 17:54:00,0,0,19.7,19.7,0.411,0.411,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 17:56:00,0,0,19.9,19.8,0.378,0.367,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 17:58:00,0,0,19.3,19.5,0.378,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:00:00,0,0,19.5,19.5,0.400,0.428,0,0,0,0,0,0,0,0,0,0
2023-02-22 18:02:00,0,0,19.6,19.7,0.339,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:04:00,0,0,19.8,19.9,0.428,0.394,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 18:06:00,0,0,19.6,19.4,0.511,0.483,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 18:08:00,0,0,19.5,19.6,0.577,0.578,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:10:00,0,0,19.3,19.3,0.472,0.517,0,0,0,0,0,0,0,0,0,0
2023-02-22 18:12:00,0,0,19.8,19.7,0.367,0.394,0,0,0.0111,0.0111,0.00556,0.00556,0,0,0,0
2023-02-22 18:14:00,0,0,19.5,19.6,0.400,0.372,0,0,0,0.0111,0,0.00556,0,0,0,0
2023-02-22 18:16:00,0,0,19.7,19.5,0.367,0.356,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 18:18:00,0,0,19.5,19.6,0.322,0.311,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:20:00,0,0,19.4,19.3,0.378,0.383,0,0,0,0,0,0,0,0,0,0
2023-02-22 18:22:00,0,0,19.9,19.9,0.344,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:24:00,0,0,19.3,19.5,0.339,0.333,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 18:26:00,0,0,19.6,19.5,0.372,0.372,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 18:28:00,0,0,19.6,19.5,0.322,0.328,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:30:00,0,0,19.5,19.4,0.383,0.394,0,0,0,0,0,0,0,0,0,0
2023-02-22 18:32:00,0,0,19.5,19.5,0.361,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:34:00,0,0,19.3,19.4,0.356,0.350,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 18:36:00,0,0,19.6,19.5,0.394,0.400,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 18:38:00,0,0,19.4,19.4,0.333,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:40:00,0,0,19.8,19.6,0.389,0.350,0,0,0,0,0,0,0,0,0,0
2023-02-22 18:42:00,0,0,20.0,20.0,0.422,0.422,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:44:00,0,0,19.2,19.4,0.389,0.372,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 18:46:00,0,0,19.8,19.7,0.400,0.378,0,0,0.0111,0,0,0,0,0,0,0
2023-02-22 18:48:00,0,0,19.6,19.7,0.372,0.422,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:50:00,0,0,19.4,19.3,0.378,0.389,0,0,0,0,0,0,0,0,0,0
2023-02-22 18:52:00,0,0,19.3,19.5,0.356,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-02-22 18:54:00,0,0,19.4,19.5,0.428,0.400,0,0,0,0.0111,0,0,0,0,0,0
2023-02-22 18:56:00,0,0,19.6,19.5,0.578,0.583,0,0,0.0111,0,0,0,0,0,0,0
