,Time,Type,Response,Code
0,2023-03-12 04:14:08.580422,Public,0.018288,200
0,2023-03-12 04:14:08.699686,Public,0.016722,200
0,2023-03-12 04:14:08.817633,Public,0.01557,200
0,2023-03-12 04:14:08.936940,Public,0.016953,200
0,2023-03-12 04:14:09.055613,Public,0.016229,200
0,2023-03-12 04:14:09.172558,Public,0.014609,200
0,2023-03-12 04:14:09.291907,Public,0.016973,200
0,2023-03-12 04:14:09.411790,Public,0.017333,200
0,2023-03-12 04:14:09.531277,Public,0.017046,200
0,2023-03-12 04:14:09.648763,Public,0.015152,200
0,2023-03-12 04:14:09.767217,Public,0.016156,200
0,2023-03-12 04:14:09.886104,Public,0.016446,200
0,2023-03-12 04:14:10.006468,Public,0.017798,200
0,2023-03-12 04:14:10.124755,Public,0.015971,200
0,2023-03-12 04:14:10.243120,Public,0.015851,200
0,2023-03-12 04:14:10.362164,Public,0.016675,200
0,2023-03-12 04:14:10.481686,Public,0.017125,200
0,2023-03-12 04:14:10.601943,Public,0.017921,200
0,2023-03-12 04:14:10.719415,Public,0.015146,200
0,2023-03-12 04:14:10.838353,Public,0.016608,200
0,2023-03-12 04:14:10.957768,Public,0.016743,200
0,2023-03-12 04:14:11.077151,Public,0.016923,200
0,2023-03-12 04:14:11.194460,Public,0.014848,200
0,2023-03-12 04:14:11.313782,Public,0.016999,200
0,2023-03-12 04:14:11.433668,Public,0.017555,200
0,2023-03-12 04:14:11.553409,Public,0.017283,200
0,2023-03-12 04:14:11.672644,Public,0.016945,200
0,2023-03-12 04:14:11.790706,Public,0.01573,200
0,2023-03-12 04:14:11.910309,Public,0.017286,200
0,2023-03-12 04:14:12.029609,Public,0.016949,200
0,2023-03-12 04:14:12.148831,Public,0.016814,200
0,2023-03-12 04:14:12.266210,Public,0.01507,200
0,2023-03-12 04:14:12.385149,Public,0.016657,200
0,2023-03-12 04:14:12.504089,Public,0.016577,200
0,2023-03-12 04:14:12.622706,Public,0.016177,200
0,2023-03-12 04:14:12.739933,Public,0.014821,200
0,2023-03-12 04:14:12.859622,Public,0.017394,200
0,2023-03-12 04:14:12.978815,Public,0.016787,200
0,2023-03-12 04:14:13.098822,Public,0.017549,200
0,2023-03-12 04:14:13.216080,Public,0.014972,200
0,2023-03-12 04:14:13.335407,Public,0.016627,200
0,2023-03-12 04:14:13.454682,Public,0.016887,200
0,2023-03-12 04:14:13.574210,Public,0.01712,200
0,2023-03-12 04:14:13.692270,Public,0.015676,200
0,2023-03-12 04:14:13.810659,Public,0.016034,200
0,2023-03-12 04:14:13.930187,Public,0.017159,200
0,2023-03-12 04:14:14.049394,Public,0.016761,200
0,2023-03-12 04:14:14.167219,Public,0.015165,200
0,2023-03-12 04:14:14.286070,Public,0.016427,200
0,2023-03-12 04:14:14.405074,Public,0.016609,200
0,2023-03-12 04:14:14.524210,Public,0.016857,200
0,2023-03-12 04:14:14.641534,Public,0.015018,200
0,2023-03-12 04:14:14.760278,Public,0.016416,200
0,2023-03-12 04:14:14.880279,Public,0.017258,200
0,2023-03-12 04:14:14.999708,Public,0.017094,200
0,2023-03-12 04:14:15.117015,Public,0.015016,200
0,2023-03-12 04:14:15.235722,Public,0.01635,200
0,2023-03-12 04:14:15.355250,Public,0.017089,200
0,2023-03-12 04:14:15.471343,Public,0.013074,200
0,2023-03-12 04:14:15.590776,Public,0.016998,200
0,2023-03-12 04:14:15.710256,Public,0.017111,200
0,2023-03-12 04:14:15.828822,Public,0.016126,200
0,2023-03-12 04:14:15.947953,Public,0.016851,200
0,2023-03-12 04:14:16.065398,Public,0.015106,200
0,2023-03-12 04:14:16.184509,Public,0.016807,200
0,2023-03-12 04:14:16.304712,Public,0.017819,200
0,2023-03-12 04:14:16.423751,Public,0.016585,200
0,2023-03-12 04:14:16.541204,Public,0.01514,200
0,2023-03-12 04:14:16.660542,Public,0.016998,200
0,2023-03-12 04:14:16.779871,Public,0.016909,200
0,2023-03-12 04:14:16.898085,Public,0.01592,200
0,2023-03-12 04:14:17.016430,Public,0.016075,200
0,2023-03-12 04:14:17.135869,Public,0.017103,200
0,2023-03-12 04:14:17.254964,Public,0.016653,200
0,2023-03-12 04:14:17.374101,Public,0.016742,200
0,2023-03-12 04:14:17.491279,Public,0.014881,200
0,2023-03-12 04:14:17.609918,Public,0.016354,200
0,2023-03-12 04:14:17.729329,Public,0.016895,200
0,2023-03-12 04:14:17.848011,Public,0.016302,200
0,2023-03-12 04:14:17.965607,Public,0.015362,200
0,2023-03-12 04:14:18.084750,Public,0.016808,200
0,2023-03-12 04:14:18.204329,Public,0.01714,200
0,2023-03-12 04:14:18.321651,Public,0.015007,200
0,2023-03-12 04:14:18.441681,Public,0.017687,200
0,2023-03-12 04:14:18.561093,Public,0.017047,200
0,2023-03-12 04:14:18.680482,Public,0.016949,200
0,2023-03-12 04:14:18.800284,Public,0.017136,200
0,2023-03-12 04:14:18.917894,Public,0.015224,200
0,2023-03-12 04:14:19.036370,Public,0.016171,200
0,2023-03-12 04:14:19.155620,Public,0.016923,200
