,Time,Type,Response,Code
0,2023-03-12 00:11:31.550143,Public,0.018196,200
0,2023-03-12 00:11:31.669631,Public,0.016977,200
0,2023-03-12 00:11:31.787575,Public,0.01523,200
0,2023-03-12 00:11:31.905417,Public,0.015453,200
0,2023-03-12 00:11:32.024271,Public,0.016389,200
0,2023-03-12 00:11:32.142837,Public,0.016208,200
0,2023-03-12 00:11:32.259971,Public,0.014784,200
0,2023-03-12 00:11:32.379515,Public,0.016772,200
0,2023-03-12 00:11:32.498361,Public,0.0163,200
0,2023-03-12 00:11:32.615753,Public,0.015037,200
0,2023-03-12 00:11:32.734954,Public,0.016636,200
0,2023-03-12 00:11:32.854668,Public,0.017295,200
0,2023-03-12 00:11:32.973650,Public,0.016549,200
0,2023-03-12 00:11:33.091184,Public,0.015156,200
0,2023-03-12 00:11:33.209375,Public,0.015824,200
0,2023-03-12 00:11:33.328855,Public,0.017063,200
0,2023-03-12 00:11:33.447051,Public,0.015763,200
0,2023-03-12 00:11:33.564183,Public,0.014766,200
0,2023-03-12 00:11:33.683395,Public,0.016654,200
0,2023-03-12 00:11:33.803512,Public,0.017564,200
0,2023-03-12 00:11:33.922931,Public,0.016961,200
0,2023-03-12 00:11:34.040995,Public,0.015707,200
0,2023-03-12 00:11:34.159381,Public,0.015915,200
0,2023-03-12 00:11:34.278572,Public,0.01667,200
0,2023-03-12 00:11:34.397079,Public,0.015931,200
0,2023-03-12 00:11:34.514141,Public,0.014697,200
0,2023-03-12 00:11:34.633645,Public,0.017021,200
0,2023-03-12 00:11:34.752932,Public,0.016834,200
0,2023-03-12 00:11:34.872254,Public,0.016964,200
0,2023-03-12 00:11:34.990356,Public,0.015567,200
0,2023-03-12 00:11:35.108679,Public,0.01599,200
0,2023-03-12 00:11:35.227101,Public,0.016031,200
0,2023-03-12 00:11:35.346298,Public,0.016853,200
0,2023-03-12 00:11:35.465349,Public,0.016696,200
0,2023-03-12 00:11:35.583851,Public,0.016072,200
0,2023-03-12 00:11:35.703169,Public,0.017018,200
0,2023-03-12 00:11:35.823224,Public,0.01759,200
