"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-11 08:00:00,350384,1069972,927117,354390,868128,1839016
2023-03-11 08:02:00,444815,654393,1275919,525284,1144136,1563155
2023-03-11 08:04:00,351695,1105543,922847,355385,806633,1873393
2023-03-11 08:06:00,350647,583138,950809,379851,815606,1365826
2023-03-11 08:08:00,350739,1057917,972670,349271,776694,1826452
2023-03-11 08:10:00,352955,584249,933299,361377,787458,1663497
2023-03-11 08:12:00,489551,1262659,1613546,1053762,9557621,9915206
2023-03-11 08:14:00,351319,1111702,915573,352062,857341,1928126
2023-03-11 08:16:00,352409,581245,922968,379680,865332,1352675
2023-03-11 08:18:00,351770,1094734,906946,359780,874025,1859381
2023-03-11 08:20:00,355800,581578,963961,373920,893718,1354587
2023-03-11 08:22:00,684913,1434989,1628149,941574,1282244,2328929
2023-03-11 08:24:00,353043,577338,906317,353347,852474,1354592
2023-03-11 08:26:00,350263,1090102,955671,423883,863132,1868828
2023-03-11 08:28:00,395991,604689,1127462,621312,973476,1445988
2023-03-11 08:30:00,352398,1051205,925433,361581,875327,1824894
2023-03-11 08:32:00,829953,1672283,1837391,1209626,1226594,2538585
2023-03-11 08:34:00,353522,793825,941974,371580,883885,1892340
2023-03-11 08:36:00,358993,1104756,1003276,432778,942750,1925184
2023-03-11 08:38:00,383604,590647,976253,417249,915467,1418021
2023-03-11 08:40:00,349211,1076905,949836,350536,874187,1858618
2023-03-11 08:42:00,1058517,1510184,2201895,1504568,1292128,2366639
2023-03-11 08:44:00,351431,1088518,906952,354006,875068,1910482
2023-03-11 08:46:00,350962,573332,907431,358396,880141,1357263
2023-03-11 08:48:00,442889,1116144,1149674,523784,1017157,2033265
2023-03-11 08:50:00,354031,871283,924868,356990,855948,1665641
2023-03-11 08:52:00,1221477,2242945,2479687,1783181,1232412,3172333
2023-03-11 08:54:00,352447,1096234,918755,353824,860116,1882914
2023-03-11 08:56:00,348610,787382,902394,344044,866806,1565637
2023-03-11 08:58:00,451264,1150766,1230303,623875,1037203,2090697
2023-03-11 09:00:00,350420,574232,965021,365127,949787,1347511
2023-03-11 09:02:00,1217718,2204816,2432701,1782555,1151407,3182311
2023-03-11 09:04:00,356633,571353,1187402,907833,865114,1364530
2023-03-11 09:06:00,352925,1074556,923443,365840,880604,1856088
2023-03-11 09:08:00,413765,917893,1072489,472090,967742,1484619
2023-03-11 09:10:00,351165,1098242,933551,357406,884243,1876414
2023-03-11 09:12:00,1085816,2093958,2341692,1618145,1206891,3051892
2023-03-11 09:14:00,384480,612960,999270,412769,904177,1638608
2023-03-11 09:16:00,350270,1093539,920774,345903,868698,1875119
2023-03-11 09:18:00,411350,614419,1058610,462802,963014,1482269
2023-03-11 09:20:00,353040,1061880,900043,355890,871696,1838433
2023-03-11 09:22:00,794763,1184727,1809037,1120493,1194709,2071682
2023-03-11 09:24:00,418901,1103826,1649796,1757234,908668,1953749
2023-03-11 09:26:00,351862,572956,886126,347740,851537,1355913
2023-03-11 09:28:00,356208,1043428,946709,442704,895243,1819380
2023-03-11 09:30:00,351151,1024104,899219,357538,873040,1639561
