"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-11 08:00:00,82.8,141,182,90.2,149,183
2023-03-11 08:02:00,88.9,156,194,96.2,163,192
2023-03-11 08:04:00,83.6,146,183,91.3,149,185
2023-03-11 08:06:00,82.7,133,175,92.4,137,175
2023-03-11 08:08:00,83.5,142,178,86.7,139,183
2023-03-11 08:10:00,87.1,135,178,95.2,137,181
2023-03-11 08:12:00,122,236,254,121,381,295
2023-03-11 08:14:00,84.4,142,180,86.7,140,184
2023-03-11 08:16:00,84.8,133,170,91.0,137,174
2023-03-11 08:18:00,83.7,146,177,91.9,149,181
2023-03-11 08:20:00,88.2,133,170,91.2,138,173
2023-03-11 08:22:00,173,196,257,170,194,257
2023-03-11 08:24:00,85.5,128,172,89.6,134,174
2023-03-11 08:26:00,83.0,141,185,92.1,149,185
2023-03-11 08:28:00,101,146,189,109,151,190
2023-03-11 08:30:00,85.9,147,178,91.2,147,185
2023-03-11 08:32:00,219,200,298,217,201,291
2023-03-11 08:34:00,87.5,138,185,93.3,140,186
2023-03-11 08:36:00,93.9,150,194,101,155,195
2023-03-11 08:38:00,88.6,132,175,93.3,143,176
2023-03-11 08:40:00,81.6,145,183,89.9,147,186
2023-03-11 08:42:00,266,200,324,262,193,316
2023-03-11 08:44:00,84.0,145,183,91.2,149,184
2023-03-11 08:46:00,83.3,133,169,89.8,140,170
2023-03-11 08:48:00,88.0,155,187,92.1,155,190
2023-03-11 08:50:00,86.3,130,177,87.1,137,179
2023-03-11 08:52:00,302,211,367,298,206,358
2023-03-11 08:54:00,85.4,138,181,88.8,143,185
2023-03-11 08:56:00,81.5,138,172,83.8,139,175
2023-03-11 08:58:00,96.0,153,194,99.8,157,197
2023-03-11 09:00:00,82.4,134,167,87.1,136,168
2023-03-11 09:02:00,302,209,371,302,208,362
2023-03-11 09:04:00,89,130,174,96.1,133,174
2023-03-11 09:06:00,83.9,148,181,89.2,145,187
2023-03-11 09:08:00,87.9,147,176,92.9,150,180
2023-03-11 09:10:00,82.9,143,178,89.8,146,181
2023-03-11 09:12:00,255,187,345,264,188,336
2023-03-11 09:14:00,87.2,136,184,93.2,141,184
2023-03-11 09:16:00,80.8,140,178,85.5,140,181
2023-03-11 09:18:00,86.1,140,174,90.8,144,176
2023-03-11 09:20:00,86.3,138,176,87.3,144,181
2023-03-11 09:22:00,187,167,274,193,172,265
2023-03-11 09:24:00,144,143,203,134,145,215
2023-03-11 09:26:00,84.4,130,169,85.7,130,172
2023-03-11 09:28:00,88.5,139,178,91.7,145,182
2023-03-11 09:30:00,82.6,142,175,90.9,147,174
2023-03-11 09:32:00,147,163,242,156,168,237
2023-03-11 09:34:00,90.2,148,187,93.7,156,192
2023-03-11 09:36:00,92.2,132,176,98.2,134,177
2023-03-11 09:38:00,82.6,139,176,87.0,141,180
2023-03-11 09:40:00,139,130,190,128,134,199
2023-03-11 09:42:00,107,159,204,114,162,206
2023-03-11 09:44:00,92.2,142,184,100,151,182
2023-03-11 09:46:00,83.0,138,175,89.2,144,178
2023-03-11 09:48:00,83.7,143,178,92.8,149,182
2023-03-11 09:50:00,84,137,173,87.0,135,177
2023-03-11 09:52:00,81.8,156,183,85.3,152,189
2023-03-11 09:54:00,90.4,139,180,95.9,147,178
2023-03-11 09:56:00,84.2,137,175,90.4,145,179
2023-03-11 09:58:00,92.7,136,172,96.3,140,175
2023-03-11 10:00:00,84.5,144,176,89.3,145,179
