,Time,Type,Response,Code
0,2023-03-21 22:16:05.965188,Public,0.019522,200
0,2023-03-21 22:16:06.086956,Public,0.017589,200
0,2023-03-21 22:16:06.208656,Public,0.017492,200
0,2023-03-21 22:16:06.325750,Public,0.012974,200
0,2023-03-21 22:16:06.446688,Public,0.017901,200
0,2023-03-21 22:16:06.567829,Public,0.017062,200
0,2023-03-21 22:16:06.682003,Public,0.010388,200
0,2023-03-21 22:16:06.802867,Public,0.017653,200
0,2023-03-21 22:16:06.915158,Public,0.009002,200
0,2023-03-21 22:16:07.024225,Public,0.007081,200
0,2023-03-21 22:16:07.130766,Public,0.004995,200
0,2023-03-21 22:16:07.237246,Public,0.004897,200
0,2023-03-21 22:16:07.344762,Public,0.005815,200
0,2023-03-21 22:16:07.461502,Public,0.01457,200
0,2023-03-21 22:16:07.582646,Public,0.017278,200
0,2023-03-21 22:16:07.704440,Public,0.017484,200
0,2023-03-21 22:16:07.812145,Public,0.005312,200
0,2023-03-21 22:16:07.919206,Public,0.005389,200
0,2023-03-21 22:16:08.039162,Public,0.017289,200
0,2023-03-21 22:16:08.160848,Public,0.017862,200
0,2023-03-21 22:16:08.282659,Public,0.017725,200
0,2023-03-21 22:16:08.402285,Public,0.01581,200
0,2023-03-21 22:16:08.522864,Public,0.016903,200
0,2023-03-21 22:16:08.644879,Public,0.018374,200
0,2023-03-21 22:16:08.757585,Public,0.008405,200
0,2023-03-21 22:16:08.878542,Public,0.018066,200
0,2023-03-21 22:16:09.001118,Public,0.01862,200
0,2023-03-21 22:16:09.109808,Public,0.005247,200
0,2023-03-21 22:16:09.230611,Public,0.018208,200
0,2023-03-21 22:16:09.351749,Public,0.017117,200
0,2023-03-21 22:16:09.459556,Public,0.00505,200
0,2023-03-21 22:16:09.580590,Public,0.018474,200
0,2023-03-21 22:16:09.690776,Public,0.007035,200
0,2023-03-21 22:16:09.797661,Public,0.005424,200
0,2023-03-21 22:16:09.917843,Public,0.017543,200
0,2023-03-21 22:16:10.039206,Public,0.017309,200
0,2023-03-21 22:16:10.161151,Public,0.017758,200
0,2023-03-21 22:16:10.269634,Public,0.005144,200
0,2023-03-21 22:16:10.388479,Public,0.01627,200
0,2023-03-21 22:16:10.509287,Public,0.018024,200
0,2023-03-21 22:16:10.617876,Public,0.005739,200
0,2023-03-21 22:16:10.724583,Public,0.005261,200
0,2023-03-21 22:16:10.841294,Public,0.014284,200
0,2023-03-21 22:16:10.955256,Public,0.010564,200
0,2023-03-21 22:16:11.062602,Public,0.005364,200
0,2023-03-21 22:16:11.179620,Public,0.014608,200
0,2023-03-21 22:16:11.300082,Public,0.017237,200
0,2023-03-21 22:16:11.421495,Public,0.017415,200
0,2023-03-21 22:16:11.547104,Public,0.021475,200
0,2023-03-21 22:16:11.654824,Public,0.004841,200
0,2023-03-21 22:16:11.776347,Public,0.018976,200
0,2023-03-21 22:16:11.887112,Public,0.00774,200
0,2023-03-21 22:16:11.993631,Public,0.004741,200
0,2023-03-21 22:16:12.113778,Public,0.017636,200
0,2023-03-21 22:16:12.235433,Public,0.017532,200
0,2023-03-21 22:16:12.357769,Public,0.018003,200
0,2023-03-21 22:16:12.478875,Public,0.01693,200
0,2023-03-21 22:16:12.602507,Public,0.019677,200
0,2023-03-21 22:16:12.724035,Public,0.018019,200
0,2023-03-21 22:16:12.845950,Public,0.017845,200
0,2023-03-21 22:16:12.968105,Public,0.018171,200
0,2023-03-21 22:16:13.090109,Public,0.018023,200
0,2023-03-21 22:16:13.201156,Public,0.007736,200
0,2023-03-21 22:16:13.321538,Public,0.017828,200
0,2023-03-21 22:16:13.443075,Public,0.017544,200
0,2023-03-21 22:16:13.565599,Public,0.018529,200
0,2023-03-21 22:16:13.687824,Public,0.017928,200
0,2023-03-21 22:16:13.796795,Public,0.006245,200
0,2023-03-21 22:16:13.907562,Public,0.009126,200
0,2023-03-21 22:16:14.027921,Public,0.017199,200
0,2023-03-21 22:16:14.149936,Public,0.017647,200
0,2023-03-21 22:16:14.273380,Public,0.019412,200
0,2023-03-21 22:16:14.381156,Public,0.004952,200
0,2023-03-21 22:16:14.502542,Public,0.018913,200
0,2023-03-21 22:16:14.625866,Public,0.019355,200
0,2023-03-21 22:16:14.733866,Public,0.005248,200
0,2023-03-21 22:16:14.840426,Public,0.005224,200
0,2023-03-21 22:16:14.955202,Public,0.012458,200
0,2023-03-21 22:16:15.062102,Public,0.004853,200
0,2023-03-21 22:16:15.183142,Public,0.018553,200
0,2023-03-21 22:16:15.308733,Public,0.02142,200
0,2023-03-21 22:16:15.416744,Public,0.004951,200
0,2023-03-21 22:16:15.523376,Public,0.005329,200
0,2023-03-21 22:16:15.629482,Public,0.004793,200
0,2023-03-21 22:16:15.736387,Public,0.005534,200
0,2023-03-21 22:16:15.842734,Public,0.005006,200
0,2023-03-21 22:16:15.949448,Public,0.00539,200
0,2023-03-21 22:16:16.055798,Public,0.005044,200
0,2023-03-21 22:16:16.173753,Public,0.015967,200
0,2023-03-21 22:16:16.286001,Public,0.0099,200
0,2023-03-21 22:16:16.392920,Public,0.005486,200
0,2023-03-21 22:16:16.499253,Public,0.00503,200
0,2023-03-21 22:16:16.605761,Public,0.005129,200
0,2023-03-21 22:16:16.712196,Public,0.005075,200
0,2023-03-21 22:16:16.818645,Public,0.00509,200
0,2023-03-21 22:16:16.936541,Public,0.01588,200
0,2023-03-21 22:16:17.058097,Public,0.018653,200
0,2023-03-21 22:16:17.179002,Public,0.017256,200
0,2023-03-21 22:16:17.299238,Public,0.017048,200
0,2023-03-21 22:16:17.415378,Public,0.012508,200
0,2023-03-21 22:16:17.535925,Public,0.017394,200
0,2023-03-21 22:16:17.650866,Public,0.01101,200
0,2023-03-21 22:16:17.757580,Public,0.00523,200
0,2023-03-21 22:16:17.864819,Public,0.005704,200
0,2023-03-21 22:16:17.979031,Public,0.012191,200
0,2023-03-21 22:16:18.099500,Public,0.01756,200
0,2023-03-21 22:16:18.225242,Public,0.021854,200
0,2023-03-21 22:16:18.347149,Public,0.017966,200
0,2023-03-21 22:16:18.471380,Public,0.020349,200
0,2023-03-21 22:16:18.587629,Public,0.013737,200
0,2023-03-21 22:16:18.708188,Public,0.017613,200
0,2023-03-21 22:16:18.830468,Public,0.018229,200
0,2023-03-21 22:16:18.947896,Public,0.01377,200
0,2023-03-21 22:16:19.070083,Public,0.018534,200
0,2023-03-21 22:16:19.193215,Public,0.018452,200
0,2023-03-21 22:16:19.315307,Public,0.017924,200
0,2023-03-21 22:16:19.435177,Public,0.016065,200
0,2023-03-21 22:16:19.554934,Public,0.016932,200
0,2023-03-21 22:16:19.677649,Public,0.018639,200
0,2023-03-21 22:16:19.785973,Public,0.005481,200
0,2023-03-21 22:16:19.908346,Public,0.013953,200
0,2023-03-21 22:16:20.023361,Public,0.011924,200
0,2023-03-21 22:16:20.144898,Public,0.01779,200
0,2023-03-21 22:16:20.252680,Public,0.004838,200
0,2023-03-21 22:16:20.364611,Public,0.009991,200
0,2023-03-21 22:16:20.485433,Public,0.018044,200
0,2023-03-21 22:16:20.607857,Public,0.018009,200
0,2023-03-21 22:16:20.730466,Public,0.018605,200
0,2023-03-21 22:16:20.850667,Public,0.016636,200
0,2023-03-21 22:16:20.972673,Public,0.018052,200
0,2023-03-21 22:16:21.094090,Public,0.017482,200
0,2023-03-21 22:16:21.202080,Public,0.005173,200
0,2023-03-21 22:16:21.322664,Public,0.017922,200
0,2023-03-21 22:16:21.430734,Public,0.00526,200
0,2023-03-21 22:16:21.551916,Public,0.018544,200
0,2023-03-21 22:16:21.659461,Public,0.004735,200
0,2023-03-21 22:16:21.781024,Public,0.019207,200
0,2023-03-21 22:16:21.894459,Public,0.010087,200
0,2023-03-21 22:16:22.019159,Public,0.021609,200
0,2023-03-21 22:16:22.139681,Public,0.017382,200
0,2023-03-21 22:16:22.262100,Public,0.018423,200
0,2023-03-21 22:16:22.383930,Public,0.017694,200
0,2023-03-21 22:16:22.495407,Public,0.009018,200
0,2023-03-21 22:16:22.602184,Public,0.005068,200
0,2023-03-21 22:16:22.708228,Public,0.004751,200
0,2023-03-21 22:16:22.814899,Public,0.005297,200
0,2023-03-21 22:16:22.921494,Public,0.005124,200
0,2023-03-21 22:16:23.027729,Public,0.004908,200
0,2023-03-21 22:16:23.134003,Public,0.004994,200
0,2023-03-21 22:16:23.240353,Public,0.005015,200
0,2023-03-21 22:16:23.346625,Public,0.004962,200
0,2023-03-21 22:16:23.452814,Public,0.004863,200
0,2023-03-21 22:16:23.558944,Public,0.004786,200
0,2023-03-21 22:16:23.665670,Public,0.005382,200
0,2023-03-21 22:16:23.775218,Public,0.008099,200
0,2023-03-21 22:16:23.882147,Public,0.005559,200
0,2023-03-21 22:16:23.988402,Public,0.004901,200
0,2023-03-21 22:16:24.110301,Public,0.01947,200
0,2023-03-21 22:16:24.231376,Public,0.017569,200
0,2023-03-21 22:16:24.339614,Public,0.005342,200
0,2023-03-21 22:16:24.449156,Public,0.007924,200
0,2023-03-21 22:16:24.557773,Public,0.007081,200
0,2023-03-21 22:16:24.677775,Public,0.017259,200
0,2023-03-21 22:16:24.785839,Public,0.004996,200
0,2023-03-21 22:16:24.892182,Public,0.005009,200
0,2023-03-21 22:16:24.998691,Public,0.005107,200
0,2023-03-21 22:16:25.105139,Public,0.005084,200
0,2023-03-21 22:16:25.220940,Public,0.013672,200
0,2023-03-21 22:16:25.341032,Public,0.016395,200
0,2023-03-21 22:16:25.461414,Public,0.017446,200
0,2023-03-21 22:16:25.582465,Public,0.016892,200
0,2023-03-21 22:16:25.704642,Public,0.0178,200
0,2023-03-21 22:16:25.823438,Public,0.014858,200
0,2023-03-21 22:16:25.943557,Public,0.017042,200
0,2023-03-21 22:16:26.065864,Public,0.018186,200
0,2023-03-21 22:16:26.182608,Public,0.012682,200
0,2023-03-21 22:16:26.303621,Public,0.018005,200
0,2023-03-21 22:16:26.425861,Public,0.018204,200
0,2023-03-21 22:16:26.550608,Public,0.020354,200
0,2023-03-21 22:16:26.664388,Public,0.010353,200
0,2023-03-21 22:16:26.784058,Public,0.017043,200
0,2023-03-21 22:16:26.903695,Public,0.015838,200
0,2023-03-21 22:16:27.019881,Public,0.013395,200
0,2023-03-21 22:16:27.127711,Public,0.005487,200
0,2023-03-21 22:16:27.247410,Public,0.017042,200
0,2023-03-21 22:16:27.368501,Public,0.017133,200
0,2023-03-21 22:16:27.496596,Public,0.023982,200
0,2023-03-21 22:16:27.615754,Public,0.015657,200
0,2023-03-21 22:16:27.726882,Public,0.005934,200
0,2023-03-21 22:16:27.834243,Public,0.005856,200
0,2023-03-21 22:16:27.940714,Public,0.004984,200
0,2023-03-21 22:16:28.046978,Public,0.004933,200
0,2023-03-21 22:16:28.166810,Public,0.0172,200
0,2023-03-21 22:16:28.288477,Public,0.017517,200
0,2023-03-21 22:16:28.410097,Public,0.017567,200
0,2023-03-21 22:16:28.533585,Public,0.019294,200
0,2023-03-21 22:16:28.656011,Public,0.018203,200
0,2023-03-21 22:16:28.772845,Public,0.012744,200
0,2023-03-21 22:16:28.895508,Public,0.018615,200
0,2023-03-21 22:16:29.019342,Public,0.019798,200
0,2023-03-21 22:16:29.135339,Public,0.01235,200
0,2023-03-21 22:16:29.256488,Public,0.018014,200
0,2023-03-21 22:16:29.364571,Public,0.005323,200
0,2023-03-21 22:16:29.479766,Public,0.013242,200
0,2023-03-21 22:16:29.602274,Public,0.019532,200
0,2023-03-21 22:16:29.710874,Public,0.005658,200
0,2023-03-21 22:16:29.817482,Public,0.005262,200
0,2023-03-21 22:16:29.930814,Public,0.011124,200
0,2023-03-21 22:16:30.037773,Public,0.004873,200
0,2023-03-21 22:16:30.144152,Public,0.005058,200
0,2023-03-21 22:16:30.250438,Public,0.004956,200
0,2023-03-21 22:16:30.356765,Public,0.004984,200
0,2023-03-21 22:16:30.463697,Public,0.005579,200
0,2023-03-21 22:16:30.571464,Public,0.006254,200
0,2023-03-21 22:16:30.692414,Public,0.018479,200
0,2023-03-21 22:16:30.814668,Public,0.018655,200
0,2023-03-21 22:16:30.931985,Public,0.013866,200
0,2023-03-21 22:16:31.052981,Public,0.017581,200
0,2023-03-21 22:16:31.174357,Public,0.018116,200
0,2023-03-21 22:16:31.295490,Public,0.016957,200
0,2023-03-21 22:16:31.418884,Public,0.01945,200
0,2023-03-21 22:16:31.541293,Public,0.018988,200
0,2023-03-21 22:16:31.649427,Public,0.005118,200
0,2023-03-21 22:16:31.769092,Public,0.017148,200
0,2023-03-21 22:16:31.877005,Public,0.004812,200
