"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-02-22 11:00:00,0.982,0.00000463,0,0,0.000130,0,0.00339,0.0120
2023-02-22 11:02:00,0.986,0.00000926,0,0,0.000204,0,0.00342,0.0117
2023-02-22 11:04:00,0.981,0.0000139,0,0,0.000171,0,0.00349,0.0126
2023-02-22 11:06:00,0.982,0.0000185,0,0,0.000144,0,0.00346,0.0114
2023-02-22 11:08:00,0.983,0.0000231,0,0,0.000130,0,0.00332,0.0107
2023-02-22 11:10:00,0.981,0.00000926,0,0,0.000181,0,0.00337,0.0127
2023-02-22 11:12:00,0.981,0.0000278,0,0,0.000204,0,0.00346,0.0123
2023-02-22 11:14:00,0.974,0.0000185,0,0,0.000111,0,0.00340,0.0125
2023-02-22 11:16:00,0.983,0.0000139,0,0,0.000125,0,0.00346,0.0110
2023-02-22 11:18:00,0.982,0.0000185,0,0,0.000162,0,0.00338,0.0116
2023-02-22 11:20:00,0.982,0.0000139,0,0,0.000185,0,0.00335,0.0115
2023-02-22 11:22:00,0.981,0.0000139,0,0,0.000264,0,0.00350,0.0125
2023-02-22 11:24:00,0.980,0.00000463,0,0,0.000111,0,0.00348,0.0129
2023-02-22 11:26:00,0.982,0.0000278,0,0,0.000144,0,0.00347,0.0122
2023-02-22 11:28:00,0.982,0.0000231,0,0,0.000139,0,0.00356,0.0117
2023-02-22 11:30:00,0.982,0.0000231,0,0,0.000171,0,0.00360,0.0113
2023-02-22 11:32:00,0.966,0.0000232,0,0,0.000260,0,0.00351,0.0126
2023-02-22 11:34:00,0.981,0.0000185,0,0,0.000181,0,0.00355,0.0130
2023-02-22 11:36:00,0.981,0.0000231,0,0,0.000190,0,0.00372,0.0127
2023-02-22 11:38:00,0.981,0.0000139,0,0,0.000162,0,0.00332,0.0118
2023-02-22 11:40:00,0.982,0.0000139,0,0,0.000139,0,0.00365,0.0125
2023-02-22 11:42:00,0.980,0.0000231,0,0,0.000315,0,0.00369,0.0134
2023-02-22 11:44:00,0.981,0.0000185,0,0,0.000171,0,0.00353,0.0131
2023-02-22 11:46:00,0.983,0.0000185,0,0,0.000153,0,0.00387,0.0130
2023-02-22 11:48:00,0.982,0.0000139,0,0,0.000148,0,0.00343,0.0122
2023-02-22 11:50:00,0.981,0.0000324,0,0,0.000153,0,0.00352,0.0124
2023-02-22 11:52:00,0.987,0.00000463,0,0,0.000306,0,0.00373,0.0121
2023-02-22 11:54:00,0.981,0.0000185,0,0,0.000134,0,0.00334,0.0128
2023-02-22 11:56:00,0.982,0.0000185,0,0,0.000148,0,0.00351,0.0120
2023-02-22 11:58:00,0.982,0.0000231,0,0,0.000181,0,0.00334,0.0117
2023-02-22 12:00:00,0.982,0.0000185,0,0,0.000139,0,0.00337,0.0113
2023-02-22 12:02:00,0.981,0.00000926,0,0,0.000231,0,0.00347,0.0127
2023-02-22 12:04:00,0.975,0.0000139,0,0,0.000190,0,0.00335,0.0126
2023-02-22 12:06:00,0.987,0.0000185,0,0,0.000134,0,0.00347,0.0109
2023-02-22 12:08:00,0.983,0.0000185,0,0,0.000120,0,0.00323,0.0113
2023-02-22 12:10:00,0.982,0.0000323,0,0,0.000189,0,0.00353,0.0114
2023-02-22 12:12:00,0.981,0.00000463,0,0,0.000245,0,0.00336,0.0121
2023-02-22 12:14:00,0.981,0.0000185,0,0,0.000176,0,0.00333,0.0126
2023-02-22 12:16:00,0.982,0.00000926,0,0,0.000181,0,0.00354,0.0117
2023-02-22 12:18:00,0.983,0.00000926,0,0,0.000167,0,0.00337,0.0116
2023-02-22 12:20:00,0.985,0.0000139,0,0,0.000116,0,0.00343,0.0112
2023-02-22 12:22:00,0.981,0.0000185,0,0,0.000208,0,0.00340,0.0122
2023-02-22 12:24:00,0.981,0.0000185,0,0,0.000129,0,0.00347,0.0128
2023-02-22 12:26:00,0.982,0.0000185,0,0,0.000148,0,0.00358,0.0117
2023-02-22 12:28:00,0.982,0.0000139,0,0,0.000139,0,0.00331,0.0117
2023-02-22 12:30:00,0.983,0.00000926,0,0,0.000176,0,0.00348,0.0112
2023-02-22 12:32:00,0.982,0.00000926,0,0,0.000162,0,0.00335,0.0118
2023-02-22 12:34:00,0.975,0.0000185,0,0,0.000134,0,0.00333,0.0126
2023-02-22 12:36:00,0.982,0.0000139,0,0,0.000157,0,0.00346,0.0115
2023-02-22 12:38:00,0.982,0.0000139,0,0,0.000153,0,0.00334,0.0116
2023-02-22 12:40:00,0.982,0.0000232,0,0,0.000167,0,0.00356,0.0115
2023-02-22 12:42:00,0.982,0.0000278,0,0,0.000167,0,0.00336,0.0120
2023-02-22 12:44:00,0.980,0.0000232,0,0,0.0000927,0,0.00328,0.0126
2023-02-22 12:46:00,0.980,0.00000926,0,0,0.000148,0,0.00349,0.0117
2023-02-22 12:48:00,0.975,0.00000926,0,0,0.000144,0,0.00338,0.0113
2023-02-22 12:50:00,0.983,0.00000463,0,0,0.000144,0,0.00339,0.0116
