"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-21 20:30:00,0.914,0.00100,0,0,0.00125,0.00462,0.0157,0.0577
2023-03-21 20:32:00,0.935,0.000708,0,0,0.000833,0.00333,0.0149,0.0370
2023-03-21 20:34:00,0.927,0.000625,0,0,0.00117,0.00312,0.0144,0.0457
2023-03-21 20:36:00,0.919,0.000792,0,0,0.00142,0.00358,0.0168,0.0508
2023-03-21 20:38:00,0.924,0.000667,0,0,0.00108,0.00346,0.0155,0.0461
2023-03-21 20:40:00,0.926,0.000833,0,0,0.000833,0.00288,0.0149,0.0481
2023-03-21 20:42:00,0.914,0.000833,0,0,0.00133,0.00354,0.0153,0.0591
2023-03-21 20:44:00,0.926,0.000708,0,0,0.000917,0.00317,0.0154,0.0463
2023-03-21 20:46:00,0.933,0.00100,0,0,0.00121,0.00350,0.0152,0.0378
2023-03-21 20:48:00,0.916,0.000708,0,0,0.00104,0.00342,0.0146,0.0583
2023-03-21 20:50:00,0.923,0.000708,0,0,0.00125,0.00321,0.0159,0.0472
2023-03-21 20:52:00,0.920,0.000750,0,0,0.00279,0.00571,0.0170,0.0484
2023-03-21 20:54:00,0.914,0.00113,0,0,0.00250,0.00458,0.0156,0.0558
2023-03-21 20:56:00,0.933,0.000958,0,0,0.000958,0.00375,0.0164,0.0376
2023-03-21 20:58:00,0.924,0.000958,0,0,0.00100,0.00413,0.0165,0.0466
2023-03-21 21:00:00,0.915,0.000708,0,0,0.00121,0.00329,0.0160,0.0563
2023-03-21 21:02:00,0.925,0.000958,0,0,0.00108,0.00308,0.0145,0.0470
2023-03-21 21:04:00,0.923,0.000792,0,0,0.00213,0.00442,0.0150,0.0470
2023-03-21 21:06:00,0.921,0.000834,0,0,0.00150,0.00334,0.0157,0.0509
2023-03-21 21:08:00,0.927,0.000750,0,0,0.00104,0.00325,0.0154,0.0462
2023-03-21 21:10:00,0.931,0.000833,0,0,0.000792,0.00333,0.0156,0.0393
2023-03-21 21:12:00,0.918,0.000708,0,0,0.000542,0.00346,0.0154,0.0560
2023-03-21 21:14:00,0.921,0.000792,0,0,0.00183,0.00454,0.0151,0.0496
2023-03-21 21:16:00,0.928,0.000833,0,0,0.000875,0.00346,0.0142,0.0459
2023-03-21 21:18:00,0.917,0.000875,0,0,0.000875,0.00354,0.0145,0.0566
2023-03-21 21:20:00,0.932,0.000708,0,0,0.000625,0.00342,0.0156,0.0391
2023-03-21 21:22:00,0.928,0.000917,0,0,0.000667,0.00275,0.0143,0.0459
2023-03-21 21:24:00,0.905,0.000792,0,0,0.00238,0.00488,0.0159,0.0634
2023-03-21 21:26:00,0.928,0.000750,0,0,0.00104,0.00317,0.0153,0.0446
2023-03-21 21:28:00,0.927,0.000917,0,0,0.000833,0.00346,0.0153,0.0456
2023-03-21 21:30:00,0.926,0.000750,0,0,0.00104,0.00279,0.0144,0.0472
2023-03-21 21:32:00,0.927,0.000833,0,0,0.00121,0.00333,0.0154,0.0463
2023-03-21 21:34:00,0.925,0.000875,0,0,0.00212,0.00496,0.0174,0.0417
2023-03-21 21:36:00,0.914,0.000958,0,0,0.00137,0.00387,0.0159,0.0576
2023-03-21 21:38:00,0.926,0.000833,0,0,0.00100,0.00333,0.0158,0.0468
2023-03-21 21:40:00,0.927,0.000792,0,0,0.000708,0.00329,0.0145,0.0457
2023-03-21 21:42:00,0.914,0.000583,0,0,0.000583,0.00362,0.0165,0.0582
2023-03-21 21:44:00,0.926,0.000750,0,0,0.00154,0.00504,0.0170,0.0408
2023-03-21 21:46:00,0.920,0.000667,0,0,0.00263,0.00525,0.0149,0.0491
2023-03-21 21:48:00,0.912,0.000708,0,0,0.00133,0.00358,0.0161,0.0589
2023-03-21 21:50:00,0.930,0.000708,0,0,0.000750,0.00333,0.0147,0.0453
