"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-21 20:30:00,0.320,0.300,0.360
2023-03-21 20:32:00,0.410,0.400,0.390
2023-03-21 20:34:00,0.350,0.240,0.370
2023-03-21 20:36:00,0.290,0.210,0.340
2023-03-21 20:38:00,0.840,1.44,0.540
2023-03-21 20:40:00,0.620,0.300,0.500
2023-03-21 20:42:00,0.480,0.240,0.460
2023-03-21 20:44:00,0.420,0.310,0.440
2023-03-21 20:46:00,0.410,0.540,0.430
2023-03-21 20:48:00,0.350,0.240,0.400
2023-03-21 20:50:00,0.340,0.270,0.390
2023-03-21 20:52:00,0.310,0.350,0.370
2023-03-21 20:54:00,0.400,0.660,0.390
2023-03-21 20:56:00,0.360,0.220,0.370
2023-03-21 20:58:00,0.410,0.650,0.380
2023-03-21 21:00:00,0.410,0.580,0.380
2023-03-21 21:02:00,0.420,0.320,0.390
2023-03-21 21:04:00,0.290,0.0500,0.340
2023-03-21 21:06:00,0.230,0.0700,0.310
2023-03-21 21:08:00,0.160,0.0600,0.270
2023-03-21 21:10:00,0.130,0.100,0.250
2023-03-21 21:12:00,0.140,0.190,0.230
2023-03-21 21:14:00,0.140,0.130,0.220
2023-03-21 21:16:00,0.120,0.0600,0.200
2023-03-21 21:18:00,0.350,0.760,0.270
2023-03-21 21:20:00,0.330,0.300,0.270
2023-03-21 21:22:00,0.300,0.170,0.260
2023-03-21 21:24:00,0.370,0.540,0.290
2023-03-21 21:26:00,0.380,0.500,0.300
2023-03-21 21:28:00,0.290,0.140,0.270
2023-03-21 21:30:00,0.230,0.110,0.250
2023-03-21 21:32:00,0.220,0.120,0.250
2023-03-21 21:34:00,0.190,0.0800,0.230
2023-03-21 21:36:00,0.530,1.21,0.350
2023-03-21 21:38:00,0.850,1.01,0.500
2023-03-21 21:40:00,0.630,0.310,0.460
2023-03-21 21:42:00,0.570,0.390,0.450
2023-03-21 21:44:00,0.480,0.250,0.430
2023-03-21 21:46:00,0.370,0.180,0.400
2023-03-21 21:48:00,0.260,0.0500,0.350
2023-03-21 21:50:00,0.210,0.100,0.320
2023-03-21 21:52:00,0.190,0.140,0.290
2023-03-21 21:54:00,0.290,0.370,0.310
2023-03-21 21:56:00,0.290,0.370,0.310
2023-03-21 21:58:00,0.430,0.780,0.350
2023-03-21 22:00:00,0.560,0.980,0.400
2023-03-21 22:02:00,0.620,0.940,0.440
2023-03-21 22:04:00,0.530,0.450,0.430
2023-03-21 22:06:00,0.470,0.430,0.410
2023-03-21 22:08:00,0.350,0.150,0.370
2023-03-21 22:10:00,0.230,0.0200,0.320
2023-03-21 22:12:00,0.300,0.500,0.330
2023-03-21 22:14:00,0.220,0.120,0.300
2023-03-21 22:16:00,0.470,0.620,0.380
2023-03-21 22:18:00,0.520,0.650,0.410
2023-03-21 22:20:00,0.490,0.260,0.420
2023-03-21 22:22:00,1.03,1.80,0.620
2023-03-21 22:24:00,0.780,0.500,0.580
2023-03-21 22:26:00,0.720,0.620,0.580
2023-03-21 22:28:00,0.560,0.270,0.530
2023-03-21 22:30:00,0.400,0.110,0.470
2023-03-21 22:32:00,0.290,0.100,0.420
2023-03-21 22:34:00,0.200,0.0200,0.370
2023-03-21 22:36:00,0.200,0.190,0.350
2023-03-21 22:38:00,0.230,0.360,0.340
2023-03-21 22:40:00,0.290,0.340,0.350
2023-03-21 22:42:00,0.270,0.300,0.330
2023-03-21 22:44:00,0.380,0.720,0.360
2023-03-21 22:46:00,0.370,0.410,0.360
2023-03-21 22:48:00,0.290,0.140,0.330
2023-03-21 22:50:00,0.200,0.0400,0.290
2023-03-21 22:52:00,0.130,0,0.250
2023-03-21 22:54:00,0.100,0.0300,0.220
2023-03-21 22:56:00,0.130,0.280,0.210
2023-03-21 22:58:00,0.200,0.240,0.220
2023-03-21 23:00:00,0.240,0.300,0.240
2023-03-21 23:02:00,0.340,0.640,0.270
2023-03-21 23:04:00,0.370,0.320,0.290
2023-03-21 23:06:00,0.350,0.300,0.290
2023-03-21 23:08:00,0.400,0.430,0.310
2023-03-21 23:10:00,0.310,0.150,0.280
2023-03-21 23:12:00,0.270,0.170,0.270
2023-03-21 23:14:00,0.270,0.260,0.270
2023-03-21 23:16:00,0.220,0.140,0.250
2023-03-21 23:18:00,0.260,0.380,0.260
2023-03-21 23:20:00,0.650,1.31,0.400
2023-03-21 23:22:00,0.740,0.710,0.470
2023-03-21 23:24:00,0.600,0.420,0.450
2023-03-21 23:26:00,0.560,0.510,0.450
2023-03-21 23:28:00,0.470,0.290,0.430
2023-03-21 23:30:00,0.350,0.200,0.390
2023-03-21 23:32:00,0.270,0.110,0.350
