"Time","Read","Write"
2023-03-21 07:52:00,0,1057587
2023-03-21 07:54:00,0,812328
2023-03-21 07:56:00,0,941807
2023-03-21 07:58:00,0,1080338
2023-03-21 08:00:00,0,702100
2023-03-21 08:02:00,0,2086457
2023-03-21 08:04:00,0,839134
2023-03-21 08:06:00,0,954732
2023-03-21 08:08:00,0,1078022
2023-03-21 08:10:00,0,718029
2023-03-21 08:12:00,0,1033284
2023-03-21 08:14:00,819,844504
2023-03-21 08:16:00,0,942353
2023-03-21 08:18:00,0,1132726
2023-03-21 08:20:00,0,731682
2023-03-21 08:22:00,0,1056877
2023-03-21 08:24:00,0,839043
2023-03-21 08:26:00,0,940578
2023-03-21 08:28:00,0,1093996
2023-03-21 08:30:00,0,720822
2023-03-21 08:32:00,0,1101733
2023-03-21 08:34:00,0,877454
2023-03-21 08:36:00,0,935936
2023-03-21 08:38:00,137,1053719
2023-03-21 08:40:00,0,716527
2023-03-21 08:42:00,0,1062775
2023-03-21 08:44:00,0,843139
2023-03-21 08:46:00,0,958191
2023-03-21 08:48:00,0,1091038
2023-03-21 08:50:00,0,698048
2023-03-21 08:52:00,0,1089081
2023-03-21 08:54:00,0,850011
2023-03-21 08:56:00,0,941124
2023-03-21 08:58:00,0,1061183
2023-03-21 09:00:00,0,720122
2023-03-21 09:02:00,0,1447982
2023-03-21 09:04:00,0,1215056
2023-03-21 09:06:00,0,919415
2023-03-21 09:08:00,0,1061456
2023-03-21 09:10:00,0,723945
2023-03-21 09:12:00,0,1056768
2023-03-21 09:14:00,0,839407
2023-03-21 09:16:00,0,965882
2023-03-21 09:18:00,0,1088444
2023-03-21 09:20:00,0,736188
2023-03-21 09:22:00,0,1072833
2023-03-21 09:24:00,0,863755
2023-03-21 09:26:00,0,940624
2023-03-21 09:28:00,0,1066780
2023-03-21 09:30:00,0,698914
2023-03-21 09:32:00,0,1116251
2023-03-21 09:34:00,0,894157
2023-03-21 09:36:00,410,935390
2023-03-21 09:38:00,410,1074563
2023-03-21 09:40:00,0,756213
2023-03-21 09:42:00,0,1099730
2023-03-21 09:44:00,0,861025
2023-03-21 09:46:00,0,929428
2023-03-21 09:48:00,0,1104781
2023-03-21 09:50:00,0,724173
2023-03-21 09:52:00,0,1083620
2023-03-21 09:54:00,0,877409
2023-03-21 09:56:00,0,909266
2023-03-21 09:58:00,0,1068282
2023-03-21 10:00:00,0,718939
2023-03-21 10:02:00,0,2233640
2023-03-21 10:04:00,0,896159
2023-03-21 10:06:00,0,969523
2023-03-21 10:08:00,0,1107422
2023-03-21 10:10:00,0,747292
2023-03-21 10:12:00,0,1069648
2023-03-21 10:14:00,0,811372
2023-03-21 10:16:00,0,933160
2023-03-21 10:18:00,0,1075154
2023-03-21 10:20:00,0,725660
2023-03-21 10:22:00,0,1140645
2023-03-21 10:24:00,0,856938
2023-03-21 10:26:00,0,959966
2023-03-21 10:28:00,0,1066780
2023-03-21 10:30:00,0,730499
2023-03-21 10:32:00,0,1099139
2023-03-21 10:34:00,0,879366
2023-03-21 10:36:00,0,943172
2023-03-21 10:38:00,0,1076474
2023-03-21 10:40:00,0,712080
2023-03-21 10:42:00,0,1057815
2023-03-21 10:44:00,0,827028
2023-03-21 10:46:00,0,945357
2023-03-21 10:48:00,0,1085167
2023-03-21 10:50:00,0,718393
2023-03-21 10:52:00,0,1066553
2023-03-21 10:54:00,0,843321
2023-03-21 10:56:00,0,929838
2023-03-21 10:58:00,0,1100462
2023-03-21 11:00:00,0,717847
2023-03-21 11:02:00,0,1410071
2023-03-21 11:04:00,0,1252420
2023-03-21 11:06:00,0,974620
2023-03-21 11:08:00,0,1059453
2023-03-21 11:10:00,0,717528
2023-03-21 11:12:00,0,1055130
2023-03-21 11:14:00,0,842047
2023-03-21 11:16:00,0,926561
2023-03-21 11:18:00,0,1060363
2023-03-21 11:20:00,0,685033
2023-03-21 11:22:00,910,1297869
2023-03-21 11:24:00,910,1087169
2023-03-21 11:26:00,0,933660
