"Time","Transmit Total","Receive Total"
2023-03-21 04:32:00,561369,449402
2023-03-21 04:34:00,562949,459575
2023-03-21 04:36:00,594562,469739
2023-03-21 04:38:00,691376,582283
2023-03-21 04:40:00,569410,449452
2023-03-21 04:42:00,566344,459443
2023-03-21 04:44:00,554710,441660
2023-03-21 04:46:00,572951,459513
2023-03-21 04:48:00,664247,567620
2023-03-21 04:50:00,622642,489134
2023-03-21 04:52:00,578411,474582
2023-03-21 04:54:00,604830,466188
2023-03-21 04:56:00,623577,486358
2023-03-21 04:58:00,685707,583368
2023-03-21 05:00:00,667407,567231
2023-03-21 05:02:00,568190,487301
2023-03-21 05:04:00,562911,448733
2023-03-21 05:06:00,567824,452481
2023-03-21 05:08:00,662649,563138
2023-03-21 05:10:00,662269,552126
2023-03-21 05:12:00,569141,466589
2023-03-21 05:14:00,556188,440799
2023-03-21 05:16:00,570797,457625
2023-03-21 05:18:00,628791,526930
2023-03-21 05:20:00,647517,540948
2023-03-21 05:22:00,572156,468675
2023-03-21 05:24:00,605608,467177
2023-03-21 05:26:00,573754,468945
2023-03-21 05:28:00,577530,457881
2023-03-21 05:30:00,645455,538996
2023-03-21 05:32:00,565484,463205
2023-03-21 05:34:00,560038,444258
2023-03-21 05:36:00,583211,481280
2023-03-21 05:38:00,600353,474249
2023-03-21 05:40:00,650482,538784
2023-03-21 05:42:00,614456,496531
2023-03-21 05:44:00,558241,449374
2023-03-21 05:46:00,566308,466792
2023-03-21 05:48:00,631479,485501
2023-03-21 05:50:00,672658,565862
2023-03-21 05:52:00,677785,542032
2023-03-21 05:54:00,552732,442640
2023-03-21 05:56:00,583240,474031
2023-03-21 05:58:00,589997,469481
2023-03-21 06:00:00,656392,562477
2023-03-21 06:02:00,689887,567173
2023-03-21 06:04:00,548971,441268
2023-03-21 06:06:00,730255,620575
2023-03-21 06:08:00,1007526,758663
2023-03-21 06:10:00,616843,538221
2023-03-21 06:12:00,735469,590317
2023-03-21 06:14:00,608761,476959
2023-03-21 06:16:00,576546,470481
2023-03-21 06:18:00,567894,456792
2023-03-21 06:20:00,551485,463186
2023-03-21 06:22:00,687069,561303
