"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-11 08:30:00,8.17,15.4,1153,49.9,3.31,21.3,0,1352,24.2,17.6
2023-03-11 08:31:00,8.17,15.4,1153,49.9,3.31,21.3,0,1352,24.2,17.6
2023-03-11 08:32:00,8.17,15.4,1153,49.9,3.31,21.3,0,1352,24.2,17.6
2023-03-11 08:33:00,8.17,15.4,1153,49.9,3.31,21.3,0,1352,24.2,17.6
2023-03-11 08:34:00,8.17,15.4,1153,49.9,3.31,21.3,0,1352,24.2,17.6
2023-03-11 08:35:00,8.22,15.0,1272,44.9,3.25,22.2,0,1557,23.7,26.4
2023-03-11 08:36:00,8.22,15.0,1272,44.9,3.25,22.2,0,1557,23.7,26.4
2023-03-11 08:37:00,8.22,15.0,1272,44.9,3.25,22.2,0,1557,23.7,26.4
2023-03-11 08:38:00,8.22,15.0,1272,44.9,3.25,22.2,0,1557,23.7,26.4
2023-03-11 08:39:00,8.22,15.0,1272,44.9,3.25,22.2,0,1557,23.7,26.4
2023-03-11 08:40:00,12.7,15.1,1072,42.7,2.91,21.2,0.00333,1266,23.5,17.6
2023-03-11 08:41:00,12.7,15.1,1072,42.7,2.91,21.2,0.00333,1266,23.5,17.6
2023-03-11 08:42:00,12.7,15.1,1072,42.7,2.91,21.2,0.00333,1266,23.5,17.6
2023-03-11 08:43:00,12.7,15.1,1072,42.7,2.91,21.2,0.00333,1266,23.5,17.6
2023-03-11 08:44:00,12.7,15.1,1072,42.7,2.91,21.2,0.00333,1266,23.5,17.6
2023-03-11 08:45:00,8.06,15.0,1251,42.9,3.00,22.0,0,1521,22.8,26.0
2023-03-11 08:46:00,8.06,15.0,1251,42.9,3.00,22.0,0,1521,22.8,26.0
2023-03-11 08:47:00,8.06,15.0,1251,42.9,3.00,22.0,0,1521,22.8,26.0
2023-03-11 08:48:00,8.06,15.0,1251,42.9,3.00,22.0,0,1521,22.8,26.0
2023-03-11 08:49:00,8.06,15.0,1251,42.9,3.00,22.0,0,1521,22.8,26.0
2023-03-11 08:50:00,8.08,15.6,1262,51.9,3.93,21.9,0.00333,1516,24.9,17.5
2023-03-11 08:51:00,8.08,15.6,1262,51.9,3.93,21.9,0.00333,1516,24.9,17.5
2023-03-11 08:52:00,8.08,15.6,1262,51.9,3.93,21.9,0.00333,1516,24.9,17.5
2023-03-11 08:53:00,8.08,15.6,1262,51.9,3.93,21.9,0.00333,1516,24.9,17.5
2023-03-11 08:54:00,8.08,15.6,1262,51.9,3.93,21.9,0.00333,1516,24.9,17.5
2023-03-11 08:55:00,8.14,15.2,1316,43.4,3.12,21.6,0.00333,1550,24.6,26.0
2023-03-11 08:56:00,8.14,15.2,1316,43.4,3.12,21.6,0.00333,1550,24.6,26.0
2023-03-11 08:57:00,8.14,15.2,1316,43.4,3.12,21.6,0.00333,1550,24.6,26.0
2023-03-11 08:58:00,8.14,15.2,1316,43.4,3.12,21.6,0.00333,1550,24.6,26.0
2023-03-11 08:59:00,8.14,15.2,1316,43.4,3.12,21.6,0.00333,1550,24.6,26.0
2023-03-11 09:00:00,13.0,15.5,1066,46.1,3.06,21.8,0.00333,1246,22.4,17.4
2023-03-11 09:01:00,13.0,15.5,1066,46.1,3.06,21.8,0.00333,1246,22.4,17.4
2023-03-11 09:02:00,13.0,15.5,1066,46.1,3.06,21.8,0.00333,1246,22.4,17.4
