"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-11 08:30:00,1398,2733,1100515,8348,483,5852,0,1266828,2517,8034
2023-03-11 08:31:00,1398,2733,1100515,8348,483,5852,0,1266828,2517,8034
2023-03-11 08:32:00,1398,2733,1100515,8348,483,5852,0,1266828,2517,8034
2023-03-11 08:33:00,1398,2733,1100515,8348,483,5852,0,1266828,2517,8034
2023-03-11 08:34:00,1398,2733,1100515,8348,483,5852,0,1266828,2517,8034
2023-03-11 08:35:00,1421,2668,1097867,7884,480,6086,0,1329751,2471,20320
2023-03-11 08:36:00,1421,2668,1097867,7884,480,6086,0,1329751,2471,20320
2023-03-11 08:37:00,1421,2668,1097867,7884,480,6086,0,1329751,2471,20320
2023-03-11 08:38:00,1421,2668,1097867,7884,480,6086,0,1329751,2471,20320
2023-03-11 08:39:00,1421,2668,1097867,7884,480,6086,0,1329751,2471,20320
2023-03-11 08:40:00,1744,2684,1019292,7654,438,5887,0.233,1168723,2479,7808
2023-03-11 08:41:00,1744,2684,1019292,7654,438,5887,0.233,1168723,2479,7808
2023-03-11 08:42:00,1744,2684,1019292,7654,438,5887,0.233,1168723,2479,7808
2023-03-11 08:43:00,1744,2684,1019292,7654,438,5887,0.233,1168723,2479,7808
2023-03-11 08:44:00,1744,2684,1019292,7654,438,5887,0.233,1168723,2479,7808
2023-03-11 08:45:00,1391,2681,1099432,7690,459,5937,0,1315112,2426,20350
2023-03-11 08:46:00,1391,2681,1099432,7690,459,5937,0,1315112,2426,20350
2023-03-11 08:47:00,1391,2681,1099432,7690,459,5937,0,1315112,2426,20350
2023-03-11 08:48:00,1391,2681,1099432,7690,459,5937,0,1315112,2426,20350
2023-03-11 08:49:00,1391,2681,1099432,7690,459,5937,0,1315112,2426,20350
2023-03-11 08:50:00,1366,2731,1384993,8133,525,5940,0.233,1654929,2588,7845
2023-03-11 08:51:00,1366,2731,1384993,8133,525,5940,0.233,1654929,2588,7845
2023-03-11 08:52:00,1366,2731,1384993,8133,525,5940,0.233,1654929,2588,7845
2023-03-11 08:53:00,1366,2731,1384993,8133,525,5940,0.233,1654929,2588,7845
2023-03-11 08:54:00,1366,2731,1384993,8133,525,5940,0.233,1654929,2588,7845
2023-03-11 08:55:00,1416,2691,1154947,7284,466,5810,0.233,1339289,2527,20601
2023-03-11 08:56:00,1416,2691,1154947,7284,466,5810,0.233,1339289,2527,20601
2023-03-11 08:57:00,1416,2691,1154947,7284,466,5810,0.233,1339289,2527,20601
2023-03-11 08:58:00,1416,2691,1154947,7284,466,5810,0.233,1339289,2527,20601
2023-03-11 08:59:00,1416,2691,1154947,7284,466,5810,0.233,1339289,2527,20601
2023-03-11 09:00:00,1782,2766,993941,8219,458,5899,0.233,1134269,2384,7670
2023-03-11 09:01:00,1782,2766,993941,8219,458,5899,0.233,1134269,2384,7670
2023-03-11 09:02:00,1782,2766,993941,8219,458,5899,0.233,1134269,2384,7670
2023-03-11 09:03:00,1782,2766,993941,8219,458,5899,0.233,1134269,2384,7670
2023-03-11 09:04:00,1782,2766,993941,8219,458,5899,0.233,1134269,2384,7670
2023-03-11 09:05:00,1416,2642,1083278,7781,460,5981,0.233,1306648,2444,20605
2023-03-11 09:06:00,1416,2642,1083278,7781,460,5981,0.233,1306648,2444,20605
2023-03-11 09:07:00,1416,2642,1083278,7781,460,5981,0.233,1306648,2444,20605
2023-03-11 09:08:00,1416,2642,1083278,7781,460,5981,0.233,1306648,2444,20605
2023-03-11 09:09:00,1416,2642,1083278,7781,460,5981,0.233,1306648,2444,20605
2023-03-11 09:10:00,1325,2748,950556,7585,462,5932,0,1084281,2378,7680
2023-03-11 09:11:00,1325,2748,950556,7585,462,5932,0,1084281,2378,7680
2023-03-11 09:12:00,1325,2748,950556,7585,462,5932,0,1084281,2378,7680
2023-03-11 09:13:00,1325,2748,950556,7585,462,5932,0,1084281,2378,7680
2023-03-11 09:14:00,1325,2748,950556,7585,462,5932,0,1084281,2378,7680
2023-03-11 09:15:00,1429,2733,1105071,7732,459,6088,0,1300872,2317,20412
2023-03-11 09:16:00,1429,2733,1105071,7732,459,6088,0,1300872,2317,20412
2023-03-11 09:17:00,1429,2733,1105071,7732,459,6088,0,1300872,2317,20412
2023-03-11 09:18:00,1429,2733,1105071,7732,459,6088,0,1300872,2317,20412
2023-03-11 09:19:00,1429,2733,1105071,7732,459,6088,0,1300872,2317,20412
2023-03-11 09:20:00,1732,2626,959501,7555,453,5863,0.233,1117038,2445,8162
2023-03-11 09:21:00,1732,2626,959501,7555,453,5863,0.233,1117038,2445,8162
2023-03-11 09:22:00,1732,2626,959501,7555,453,5863,0.233,1117038,2445,8162
2023-03-11 09:23:00,1732,2626,959501,7555,453,5863,0.233,1117038,2445,8162
2023-03-11 09:24:00,1732,2626,959501,7555,453,5863,0.233,1117038,2445,8162
2023-03-11 09:25:00,1337,2696,1129228,7731,460,6111,0,1314635,2405,20066
2023-03-11 09:26:00,1337,2696,1129228,7731,460,6111,0,1314635,2405,20066
2023-03-11 09:27:00,1337,2696,1129228,7731,460,6111,0,1314635,2405,20066
2023-03-11 09:28:00,1337,2696,1129228,7731,460,6111,0,1314635,2405,20066
2023-03-11 09:29:00,1337,2696,1129228,7731,460,6111,0,1314635,2405,20066
2023-03-11 09:30:00,1470,2644,930462,7685,448,5921,0,1075695,2416,8069
2023-03-11 09:31:00,1470,2644,930462,7685,448,5921,0,1075695,2416,8069
2023-03-11 09:32:00,1470,2644,930462,7685,448,5921,0,1075695,2416,8069
2023-03-11 09:33:00,1470,2644,930462,7685,448,5921,0,1075695,2416,8069
2023-03-11 09:34:00,1470,2644,930462,7685,448,5921,0,1075695,2416,8069
2023-03-11 09:35:00,1366,2743,1117296,7397,472,5877,0,1328286,2412,20504
2023-03-11 09:36:00,1366,2743,1117296,7397,472,5877,0,1328286,2412,20504
2023-03-11 09:37:00,1366,2743,1117296,7397,472,5877,0,1328286,2412,20504
2023-03-11 09:38:00,1366,2743,1117296,7397,472,5877,0,1328286,2412,20504
2023-03-11 09:39:00,1366,2743,1117296,7397,472,5877,0,1328286,2412,20504
2023-03-11 09:40:00,1723,2600,985265,7713,449,6022,0,1133063,2391,7875
2023-03-11 09:41:00,1723,2600,985265,7713,449,6022,0,1133063,2391,7875
2023-03-11 09:42:00,1723,2600,985265,7713,449,6022,0,1133063,2391,7875
2023-03-11 09:43:00,1723,2600,985265,7713,449,6022,0,1133063,2391,7875
2023-03-11 09:44:00,1723,2600,985265,7713,449,6022,0,1133063,2391,7875
2023-03-11 09:45:00,1401,2777,1100618,7582,456,5840,0,1295076,2399,20045
2023-03-11 09:46:00,1401,2777,1100618,7582,456,5840,0,1295076,2399,20045
2023-03-11 09:47:00,1401,2777,1100618,7582,456,5840,0,1295076,2399,20045
2023-03-11 09:48:00,1401,2777,1100618,7582,456,5840,0,1295076,2399,20045
2023-03-11 09:49:00,1401,2777,1100618,7582,456,5840,0,1295076,2399,20045
2023-03-11 09:50:00,1408,2672,923884,7675,459,5992,0.233,1070750,2407,7909
2023-03-11 09:51:00,1408,2672,923884,7675,459,5992,0.233,1070750,2407,7909
