"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-11 09:00:00,1474,2656,1024434,7752,453,5964,0,692655,3138,7808,0
2023-03-11 09:01:00,1474,2656,1024434,7752,453,5964,0,692655,3138,7808,0
2023-03-11 09:02:00,1474,2656,1024434,7752,453,5964,0,692655,3138,7808,0
2023-03-11 09:03:00,1474,2656,1024434,7752,453,5964,0,692655,3138,7808,0
2023-03-11 09:04:00,1474,2656,1024434,7752,453,5964,0,692655,3138,7808,0
2023-03-11 09:05:00,1374,2919,1146625,7736,459,6100,0.233,777617,3085,20231,0
2023-03-11 09:06:00,1374,2919,1146625,7736,459,6100,0.233,777617,3085,20231,0
2023-03-11 09:07:00,1374,2919,1146625,7736,459,6100,0.233,777617,3085,20231,0
2023-03-11 09:08:00,1374,2919,1146625,7736,459,6100,0.233,777617,3085,20231,0
2023-03-11 09:09:00,1374,2919,1146625,7736,459,6100,0.233,777617,3085,20231,0
2023-03-11 09:10:00,1416,2516,1475772,8449,535,5914,0.233,1015359,3242,7868,0
2023-03-11 09:11:00,1416,2516,1475772,8449,535,5914,0.233,1015359,3242,7868,0
2023-03-11 09:12:00,1416,2516,1475772,8449,535,5914,0.233,1015359,3242,7868,0
2023-03-11 09:13:00,1416,2516,1475772,8449,535,5914,0.233,1015359,3242,7868,0
2023-03-11 09:14:00,1416,2516,1475772,8449,535,5914,0.233,1015359,3242,7868,0
2023-03-11 09:15:00,1361,2681,1195187,8067,468,6036,0.467,830914,3220,20384,0
2023-03-11 09:16:00,1361,2681,1195187,8067,468,6036,0.467,830914,3220,20384,0
2023-03-11 09:17:00,1361,2681,1195187,8067,468,6036,0.467,830914,3220,20384,0
2023-03-11 09:18:00,1361,2681,1195187,8067,468,6036,0.467,830914,3220,20384,0
2023-03-11 09:19:00,1361,2681,1195187,8067,468,6036,0.467,830914,3220,20384,0
2023-03-11 09:20:00,1969,2726,1016404,7678,464,6046,0,652560,3039,7913,0
2023-03-11 09:21:00,1969,2726,1016404,7678,464,6046,0,652560,3039,7913,0
2023-03-11 09:22:00,1969,2726,1016404,7678,464,6046,0,652560,3039,7913,0
2023-03-11 09:23:00,1969,2726,1016404,7678,464,6046,0,652560,3039,7913,0
2023-03-11 09:24:00,1969,2726,1016404,7678,464,6046,0,652560,3039,7913,0
2023-03-11 09:25:00,1170,2673,1184840,7884,449,5593,0.233,798151,3144,21653,0.467
2023-03-11 09:26:00,1170,2673,1184840,7884,449,5593,0.233,798151,3144,21653,0.467
2023-03-11 09:27:00,1170,2673,1184840,7884,449,5593,0.233,798151,3144,21653,0.467
2023-03-11 09:28:00,1170,2673,1184840,7884,449,5593,0.233,798151,3144,21653,0.467
2023-03-11 09:29:00,1170,2673,1184840,7884,449,5593,0.233,798151,3144,21653,0.467
2023-03-11 09:30:00,1663,2894,973364,7737,454,6235,0,656872,2976,6849,0.233
2023-03-11 09:31:00,1663,2894,973364,7737,454,6235,0,656872,2976,6849,0.233
2023-03-11 09:32:00,1663,2894,973364,7737,454,6235,0,656872,2976,6849,0.233
2023-03-11 09:33:00,1663,2894,973364,7737,454,6235,0,656872,2976,6849,0.233
2023-03-11 09:34:00,1663,2894,973364,7737,454,6235,0,656872,2976,6849,0.233
2023-03-11 09:35:00,1144,2469,1131164,7250,470,6058,0,772185,3129,21591,0
2023-03-11 09:36:00,1144,2469,1131164,7250,470,6058,0,772185,3129,21591,0
2023-03-11 09:37:00,1144,2469,1131164,7250,470,6058,0,772185,3129,21591,0
2023-03-11 09:38:00,1144,2469,1131164,7250,470,6058,0,772185,3129,21591,0
2023-03-11 09:39:00,1144,2469,1131164,7250,470,6058,0,772185,3129,21591,0
2023-03-11 09:40:00,1751,2660,1066272,7775,458,5797,0,689880,3128,6790,0
2023-03-11 09:41:00,1751,2660,1066272,7775,458,5797,0,689880,3128,6790,0
2023-03-11 09:42:00,1751,2660,1066272,7775,458,5797,0,689880,3128,6790,0
2023-03-11 09:43:00,1751,2660,1066272,7775,458,5797,0,689880,3128,6790,0
2023-03-11 09:44:00,1751,2660,1066272,7775,458,5797,0,689880,3128,6790,0
2023-03-11 09:45:00,1373,2661,1135115,7665,462,6242,0,807236,3026,20374,0
2023-03-11 09:46:00,1373,2661,1135115,7665,462,6242,0,807236,3026,20374,0
2023-03-11 09:47:00,1373,2661,1135115,7665,462,6242,0,807236,3026,20374,0
2023-03-11 09:48:00,1373,2661,1135115,7665,462,6242,0,807236,3026,20374,0
2023-03-11 09:49:00,1373,2661,1135115,7665,462,6242,0,807236,3026,20374,0
2023-03-11 09:50:00,1601,3003,1024449,7548,447,5859,0,644540,3095,8886,0
2023-03-11 09:51:00,1601,3003,1024449,7548,447,5859,0,644540,3095,8886,0
2023-03-11 09:52:00,1601,3003,1024449,7548,447,5859,0,644540,3095,8886,0
2023-03-11 09:53:00,1601,3003,1024449,7548,447,5859,0,644540,3095,8886,0
2023-03-11 09:54:00,1601,3003,1024449,7548,447,5859,0,644540,3095,8886,0
2023-03-11 09:55:00,1160,2660,1116057,7495,471,5927,0,772206,3112,19264,0
2023-03-11 09:56:00,1160,2660,1116057,7495,471,5927,0,772206,3112,19264,0
2023-03-11 09:57:00,1160,2660,1116057,7495,471,5927,0,772206,3112,19264,0
2023-03-11 09:58:00,1160,2660,1116057,7495,471,5927,0,772206,3112,19264,0
2023-03-11 09:59:00,1160,2660,1116057,7495,471,5927,0,772206,3112,19264,0
