"Time","Receive Errors (192.168.0.211:9796)","Receive Errors (192.168.0.221:9796)","Receive Errors (192.168.0.222:9796)","Receive Total (192.168.0.211:9796)","Receive Total (192.168.0.221:9796)","Receive Total (192.168.0.222:9796)","Transmit Errors (192.168.0.211:9796)","Transmit Errors (192.168.0.221:9796)","Transmit Errors (192.168.0.222:9796)","Receive Dropped (192.168.0.211:9796)","Receive Dropped (192.168.0.221:9796)","Receive Dropped (192.168.0.222:9796)","Transmit Dropped (192.168.0.211:9796)","Transmit Dropped (192.168.0.221:9796)","Transmit Dropped (192.168.0.222:9796)","Transmit Total (192.168.0.211:9796)","Transmit Total (192.168.0.221:9796)","Transmit Total (192.168.0.222:9796)"
2023-03-16 19:50:00,0,0,0,209,123,275,0,0,0,0,0,0,0,0,0,264,126,228
2023-03-16 19:52:00,0,0,0,214,127,271,0,0,0,0,0,0,0,0,0,270,135,229
2023-03-16 19:54:00,0,0,0,211,125,252,0,0,0,0,0,0,0,0,0,251,129,221
2023-03-16 19:56:00,0,0,0,286,195,257,0,0,0,0,0,0,0,0,0,339,198,222
2023-03-16 19:58:00,0,0,0,284,189,254,0,0,0,0,0,0,0,0,0,340,198,221
2023-03-16 20:00:00,0,0,0,203,125,251,0,0,0,0,0,0,0,0,0,247,128,214
2023-03-16 20:02:00,0,0,0,209,127,249,0,0,0,0,0,0,0,0,0,253,136,217
2023-03-16 20:04:00,0,0,0,206,121,249,0,0,0,0,0,0,0,0,0,249,125,217
2023-03-16 20:06:00,0,0,0,239,196,252,0,0,0,0,0,0,0,0,0,297,202,217
2023-03-16 20:08:00,0,0,0,287,194,267,0,0,0,0,0,0,0,0,0,351,197,228
2023-03-16 20:10:00,0,0,0,211,121,275,0,0,0,0,0,0,0,0,0,265,123,229
2023-03-16 20:12:00,0,0,0,207,125,247,0,0,0,0,0,0,0,0,0,254,133,215
2023-03-16 20:14:00,0,0,0,205,121,254,0,0,0,0,0,0,0,0,0,248,125,218
2023-03-16 20:16:00,0,0,0,210,155,243,0,0,0,0,0,0,0,0,0,253,163,214
2023-03-16 20:18:00,0,0,0,294,197,260,0,0,0,0,0,0,0,0,0,344,201,229
2023-03-16 20:20:00,0,0,0,209,122,254,0,0,0,0,0,0,0,0,0,251,125,220
2023-03-16 20:22:00,0,0,0,209,127,249,0,0,0,0,0,0,0,0,0,256,135,218
2023-03-16 20:24:00,0,0,0,205,123,259,0,0,0,0,0,0,0,0,0,249,126,222
2023-03-16 20:26:00,0,0,0,215,127,268,0,0,0,0,0,0,0,0,0,269,135,229
2023-03-16 20:28:00,0,0,0,295,197,279,0,0,0,0,0,0,0,0,0,358,200,237
2023-03-16 20:30:00,0,0,0,237,125,256,0,0,0,0,0,0,0,0,0,279,128,220
2023-03-16 20:32:00,0,0,0,214,129,252,0,0,0,0,0,0,0,0,0,254,138,220
2023-03-16 20:34:00,0,0,0,212,123,261,0,0,0,0,0,0,0,0,0,251,126,224
2023-03-16 20:36:00,0,0,0,216,128,247,0,0,0,0,0,0,0,0,0,257,137,218
2023-03-16 20:38:00,0,0,0,293,196,261,0,0,0,0,0,0,0,0,0,346,199,226
2023-03-16 20:40:00,0,0,0,282,150,256,0,0,0,0,0,0,0,0,0,330,152,220
2023-03-16 20:42:00,0,0,0,213,127,251,0,0,0,0,0,0,0,0,0,253,131,219
2023-03-16 20:44:00,0,0,0,215,126,263,0,0,0,0,0,0,0,0,0,253,128,225
2023-03-16 20:46:00,0,0,0,216,130,246,0,0,0,0,0,0,0,0,0,253,137,216
2023-03-16 20:48:00,0,0,0,300,197,279,0,0,0,0,0,0,0,0,0,358,200,238
2023-03-16 20:50:00,0,0,0,296,198,281,0,0,0,0,0,0,0,0,0,350,206,238
2023-03-16 20:52:00,0,0,0,216,124,255,0,0,0,0,0,0,0,0,0,256,127,223
2023-03-16 20:54:00,0,0,0,212,122,267,0,0,0,0,0,0,0,0,0,257,124,224
2023-03-16 20:56:00,0,0,0,213,127,251,0,0,0,0,0,0,0,0,0,258,134,217
2023-03-16 20:58:00,0,0,0,238,197,261,0,0,0,0,0,0,0,0,0,281,199,225
2023-03-16 21:00:00,0,0,0,286,199,245,0,0,0,0,0,0,0,0,0,334,206,216
2023-03-16 21:02:00,0,0,0,214,126,251,0,0,0,0,0,0,0,0,0,253,130,219
2023-03-16 21:04:00,0,0,0,224,125,289,0,0,0,0,0,0,0,0,0,272,128,242
2023-03-16 21:06:00,0,0,0,218,128,252,0,0,0,0,0,0,0,0,0,257,137,222
2023-03-16 21:08:00,0,0,0,219,142,269,0,0,0,0,0,0,0,0,0,261,145,230
2023-03-16 21:10:00,0,0,0,286,199,248,0,0,0,0,0,0,0,0,0,333,208,217
2023-03-16 21:12:00,0,0,0,215,126,251,0,0,0,0,0,0,0,0,0,255,129,218
2023-03-16 21:14:00,0,0,0,217,127,262,0,0,0,0,0,0,0,0,0,253,130,225
2023-03-16 21:16:00,0,0,0,214,127,246,0,0,0,0,0,0,0,0,0,252,133,217
2023-03-16 21:18:00,0,0,0,214,123,261,0,0,0,0,0,0,0,0,0,254,125,224
2023-03-16 21:20:00,0,0,0,284,195,247,0,0,0,0,0,0,0,0,0,332,203,218
2023-03-16 21:22:00,0,0,0,250,123,257,0,0,0,0,0,0,0,0,0,296,126,224
2023-03-16 21:24:00,0,0,0,214,128,261,0,0,0,0,0,0,0,0,0,251,132,223
2023-03-16 21:26:00,0,0,0,222,124,272,0,0,0,0,0,0,0,0,0,270,126,233
2023-03-16 21:28:00,0,0,0,222,123,284,0,0,0,0,0,0,0,0,0,273,125,240
2023-03-16 21:30:00,0,0,0,285,197,246,0,0,0,0,0,0,0,0,0,334,205,216
2023-03-16 21:32:00,0,0,0,286,159,258,0,0,0,0,0,0,0,0,0,335,162,222
2023-03-16 21:34:00,0,0,0,214,128,249,0,0,0,0,0,0,0,0,0,252,136,218
2023-03-16 21:36:00,0,0,0,219,125,252,0,0,0,0,0,0,0,0,0,258,129,222
2023-03-16 21:38:00,0,0,0,221,124,268,0,0,0,0,0,0,0,0,0,261,127,231
2023-03-16 21:40:00,0,0,0,268,201,246,0,0,0,0,0,0,0,0,0,315,209,217
2023-03-16 21:42:00,0,0,0,287,196,271,0,0,0,0,0,0,0,0,0,343,200,229
2023-03-16 21:44:00,0,0,0,213,129,249,0,0,0,0,0,0,0,0,0,250,138,218
2023-03-16 21:46:00,0,0,0,214,125,247,0,0,0,0,0,0,0,0,0,254,128,218
2023-03-16 21:48:00,0,0,0,217,124,264,0,0,0,0,0,0,0,0,0,257,127,227
2023-03-16 21:50:00,0,0,0,225,182,248,0,0,0,0,0,0,0,0,0,265,191,217
2023-03-16 21:52:00,0,0,0,288,194,265,0,0,0,0,0,0,0,0,0,339,197,227
2023-03-16 21:54:00,0,0,0,214,128,251,0,0,0,0,0,0,0,0,0,252,136,219
2023-03-16 21:56:00,0,0,0,220,122,272,0,0,0,0,0,0,0,0,0,271,125,231
2023-03-16 21:58:00,0,0,0,217,124,283,0,0,0,0,0,0,0,0,0,272,130,236
2023-03-16 22:00:00,0,0,0,206,132,243,0,0,0,0,0,0,0,0,0,250,135,212
2023-03-16 22:02:00,0,0,0,285,194,261,0,0,0,0,0,0,0,0,0,338,196,224
2023-03-16 22:04:00,0,0,0,210,126,248,0,0,0,0,0,0,0,0,0,251,135,216
2023-03-16 22:06:00,0,0,0,209,123,252,0,0,0,0,0,0,0,0,0,255,126,218
2023-03-16 22:08:00,0,0,0,213,125,254,0,0,0,0,0,0,0,0,0,260,133,221
2023-03-16 22:10:00,0,0,0,206,124,245,0,0,0,0,0,0,0,0,0,249,127,214
2023-03-16 22:12:00,0,0,0,286,193,283,0,0,0,0,0,0,0,0,0,353,194,235
2023-03-16 22:14:00,0,0,0,257,127,276,0,0,0,0,0,0,0,0,0,315,136,234
2023-03-16 22:16:00,0,0,0,216,125,258,0,0,0,0,0,0,0,0,0,256,129,222
2023-03-16 22:18:00,0,0,0,217,128,252,0,0,0,0,0,0,0,0,0,258,136,221
2023-03-16 22:20:00,0,0,0,213,125,247,0,0,0,0,0,0,0,0,0,251,129,217
2023-03-16 22:22:00,0,0,0,283,194,264,0,0,0,0,0,0,0,0,0,338,197,224
2023-03-16 22:24:00,0,0,0,281,172,253,0,0,0,0,0,0,0,0,0,333,180,218
2023-03-16 22:26:00,0,0,0,211,123,256,0,0,0,0,0,0,0,0,0,255,124,220
2023-03-16 22:28:00,0,0,0,216,126,273,0,0,0,0,0,0,0,0,0,270,135,232
2023-03-16 22:30:00,0,0,0,213,122,268,0,0,0,0,0,0,0,0,0,266,126,228
2023-03-16 22:32:00,0,0,0,254,192,263,0,0,0,0,0,0,0,0,0,313,195,221
2023-03-16 22:34:00,0,0,0,281,198,261,0,0,0,0,0,0,0,0,0,340,203,223
2023-03-16 22:36:00,0,0,0,210,122,256,0,0,0,0,0,0,0,0,0,257,125,219
2023-03-16 22:38:00,0,0,0,210,125,252,0,0,0,0,0,0,0,0,0,257,133,219
2023-03-16 22:40:00,0,0,0,206,123,245,0,0,0,0,0,0,0,0,0,249,126,215
2023-03-16 22:42:00,0,0,0,211,171,250,0,0,0,0,0,0,0,0,0,256,179,218
2023-03-16 22:44:00,0,0,0,279,195,251,0,0,0,0,0,0,0,0,0,332,198,219
2023-03-16 22:46:00,0,0,0,211,124,253,0,0,0,0,0,0,0,0,0,256,125,219
2023-03-16 22:48:00,0,0,0,208,125,247,0,0,0,0,0,0,0,0,0,253,133,217
2023-03-16 22:50:00,0,0,0,211,122,275,0,0,0,0,0,0,0,0,0,265,126,229
2023-03-16 22:52:00,0,0,0,213,127,271,0,0,0,0,0,0,0,0,0,269,135,228
2023-03-16 22:54:00,0,0,0,280,196,251,0,0,0,0,0,0,0,0,0,332,199,218
2023-03-16 22:56:00,0,0,0,208,124,257,0,0,0,0,0,0,0,0,0,254,127,222
2023-03-16 22:58:00,0,0,0,210,126,251,0,0,0,0,0,0,0,0,0,255,136,221
2023-03-16 23:00:00,0,0,0,205,123,252,0,0,0,0,0,0,0,0,0,249,126,217
2023-03-16 23:02:00,0,0,0,208,124,248,0,0,0,0,0,0,0,0,0,253,134,215
2023-03-16 23:04:00,0,0,0,281,195,252,0,0,0,0,0,0,0,0,0,334,199,219
2023-03-16 23:06:00,0,0,0,266,127,260,0,0,0,0,0,0,0,0,0,316,130,225
2023-03-16 23:08:00,0,0,0,213,126,257,0,0,0,0,0,0,0,0,0,259,136,223
2023-03-16 23:10:00,0,0,0,205,122,251,0,0,0,0,0,0,0,0,0,248,125,217
2023-03-16 23:12:00,0,0,0,211,128,249,0,0,0,0,0,0,0,0,0,255,137,217
2023-03-16 23:14:00,0,0,0,291,195,277,0,0,0,0,0,0,0,0,0,351,199,234
2023-03-16 23:16:00,0,0,0,287,177,257,0,0,0,0,0,0,0,0,0,341,184,223
2023-03-16 23:18:00,0,0,0,208,121,249,0,0,0,0,0,0,0,0,0,260,126,217
2023-03-16 23:20:00,0,0,0,209,125,259,0,0,0,0,0,0,0,0,0,257,128,219
2023-03-16 23:22:00,0,0,0,212,127,251,0,0,0,0,0,0,0,0,0,258,136,219
2023-03-16 23:24:00,0,0,0,244,193,255,0,0,0,0,0,0,0,0,0,294,197,218
2023-03-16 23:26:00,0,0,0,285,195,246,0,0,0,0,0,0,0,0,0,339,203,217
2023-03-16 23:28:00,0,0,0,210,121,250,0,0,0,0,0,0,0,0,0,254,125,217
2023-03-16 23:30:00,0,0,0,211,122,274,0,0,0,0,0,0,0,0,0,265,124,228
2023-03-16 23:32:00,0,0,0,213,125,270,0,0,0,0,0,0,0,0,0,270,133,227
2023-03-16 23:34:00,0,0,0,207,157,258,0,0,0,0,0,0,0,0,0,248,161,219
2023-03-16 23:36:00,0,0,0,286,199,251,0,0,0,0,0,0,0,0,0,340,208,220
2023-03-16 23:38:00,0,0,0,211,123,255,0,0,0,0,0,0,0,0,0,258,127,221
2023-03-16 23:40:00,0,0,0,205,122,254,0,0,0,0,0,0,0,0,0,248,126,218
2023-03-16 23:42:00,0,0,0,208,128,249,0,0,0,0,0,0,0,0,0,253,138,217
2023-03-16 23:44:00,0,0,0,203,122,256,0,0,0,0,0,0,0,0,0,247,125,219
2023-03-16 23:46:00,0,0,0,283,198,246,0,0,0,0,0,0,0,0,0,338,208,216
2023-03-16 23:48:00,0,0,0,229,123,255,0,0,0,0,0,0,0,0,0,275,127,223
2023-03-16 23:50:00,0,0,0,205,123,252,0,0,0,0,0,0,0,0,0,249,130,217
2023-03-16 23:52:00,0,0,0,207,126,250,0,0,0,0,0,0,0,0,0,254,131,217
2023-03-16 23:54:00,0,0,0,207,121,257,0,0,0,0,0,0,0,0,0,249,125,220
2023-03-16 23:56:00,0,0,0,288,197,247,0,0,0,0,0,0,0,0,0,339,207,219
2023-03-16 23:58:00,0,0,0,280,138,278,0,0,0,0,0,0,0,0,0,343,143,235
2023-03-17 00:00:00,0,0,0,210,124,264,0,0,0,0,0,0,0,0,0,260,133,222
2023-03-17 00:02:00,0,0,0,206,122,245,0,0,0,0,0,0,0,0,0,248,126,212
2023-03-17 00:04:00,0,0,0,207,121,254,0,0,0,0,0,0,0,0,0,246,123,218
2023-03-17 00:06:00,0,0,0,289,198,248,0,0,0,0,0,0,0,0,0,340,206,219
2023-03-17 00:08:00,0,0,0,294,185,272,0,0,0,0,0,0,0,0,0,346,190,233
2023-03-17 00:10:00,0,0,0,206,125,241,0,0,0,0,0,0,0,0,0,246,134,211
2023-03-17 00:12:00,0,0,0,211,122,249,0,0,0,0,0,0,0,0,0,252,126,218
2023-03-17 00:14:00,0,0,0,207,121,256,0,0,0,0,0,0,0,0,0,246,125,218
2023-03-17 00:16:00,0,0,0,249,198,269,0,0,0,0,0,0,0,0,0,304,208,227
2023-03-17 00:18:00,0,0,0,298,195,298,0,0,0,0,0,0,0,0,0,365,198,245
2023-03-17 00:20:00,0,0,0,208,125,242,0,0,0,0,0,0,0,0,0,245,135,213
2023-03-17 00:22:00,0,0,0,213,124,253,0,0,0,0,0,0,0,0,0,255,128,220
2023-03-17 00:24:00,0,0,0,209,123,257,0,0,0,0,0,0,0,0,0,247,127,220
2023-03-17 00:26:00,0,0,0,213,151,246,0,0,0,0,0,0,0,0,0,253,157,217
2023-03-17 00:28:00,0,0,0,290,195,264,0,0,0,0,0,0,0,0,0,339,198,228
2023-03-17 00:30:00,0,0,0,209,126,241,0,0,0,0,0,0,0,0,0,246,136,212
2023-03-17 00:32:00,0,0,0,212,123,250,0,0,0,0,0,0,0,0,0,252,127,218
2023-03-17 00:34:00,0,0,0,213,126,254,0,0,0,0,0,0,0,0,0,250,134,221
2023-03-17 00:36:00,0,0,0,223,125,273,0,0,0,0,0,0,0,0,0,274,129,234
2023-03-17 00:38:00,0,0,0,299,196,292,0,0,0,0,0,0,0,0,0,362,198,244
2023-03-17 00:40:00,0,0,0,236,126,247,0,0,0,0,0,0,0,0,0,275,134,218
2023-03-17 00:42:00,0,0,0,216,124,261,0,0,0,0,0,0,0,0,0,255,128,225
2023-03-17 00:44:00,0,0,0,215,127,252,0,0,0,0,0,0,0,0,0,253,136,221
2023-03-17 00:46:00,0,0,0,217,126,248,0,0,0,0,0,0,0,0,0,257,131,218
2023-03-17 00:48:00,0,0,0,293,197,269,0,0,0,0,0,0,0,0,0,341,201,233
2023-03-17 00:50:00,0,0,0,276,153,245,0,0,0,0,0,0,0,0,0,326,163,214
2023-03-17 00:52:00,0,0,0,207,122,257,0,0,0,0,0,0,0,0,0,254,125,218
2023-03-17 00:54:00,0,0,0,213,125,272,0,0,0,0,0,0,0,0,0,268,135,229
2023-03-17 00:56:00,0,0,0,216,122,276,0,0,0,0,0,0,0,0,0,276,126,231
2023-03-17 00:58:00,0,0,0,287,194,261,0,0,0,0,0,0,0,0,0,342,198,225
2023-03-17 01:00:00,0,0,0,279,195,246,0,0,0,0,0,0,0,0,0,333,201,215
2023-03-17 01:02:00,0,0,0,208,121,258,0,0,0,0,0,0,0,0,0,253,124,221
2023-03-17 01:04:00,0,0,0,212,127,250,0,0,0,0,0,0,0,0,0,252,136,219
2023-03-17 01:06:00,0,0,0,208,122,246,0,0,0,0,0,0,0,0,0,253,126,215
2023-03-17 01:08:00,0,0,0,233,197,260,0,0,0,0,0,0,0,0,0,284,205,225
2023-03-17 01:10:00,0,0,0,283,193,249,0,0,0,0,0,0,0,0,0,333,198,219
2023-03-17 01:12:00,0,0,0,211,123,257,0,0,0,0,0,0,0,0,0,253,126,222
2023-03-17 01:14:00,0,0,0,210,126,247,0,0,0,0,0,0,0,0,0,252,134,217
2023-03-17 01:16:00,0,0,0,208,120,252,0,0,0,0,0,0,0,0,0,252,125,218
2023-03-17 01:18:00,0,0,0,212,143,250,0,0,0,0,0,0,0,0,0,256,152,219
2023-03-17 01:20:00,0,0,0,286,196,250,0,0,0,0,0,0,0,0,0,333,200,220
2023-03-17 01:22:00,0,0,0,214,126,264,0,0,0,0,0,0,0,0,0,255,129,226
2023-03-17 01:24:00,0,0,0,220,130,276,0,0,0,0,0,0,0,0,0,268,140,234
2023-03-17 01:26:00,0,0,0,215,125,255,0,0,0,0,0,0,0,0,0,253,129,221
2023-03-17 01:28:00,0,0,0,211,127,249,0,0,0,0,0,0,0,0,0,255,137,218
2023-03-17 01:30:00,0,0,0,278,193,247,0,0,0,0,0,0,0,0,0,331,197,216
2023-03-17 01:32:00,0,0,0,244,123,261,0,0,0,0,0,0,0,0,0,294,126,223
2023-03-17 01:34:00,0,0,0,205,125,248,0,0,0,0,0,0,0,0,0,249,131,216
2023-03-17 01:36:00,0,0,0,209,121,253,0,0,0,0,0,0,0,0,0,254,124,218
2023-03-17 01:38:00,0,0,0,214,127,255,0,0,0,0,0,0,0,0,0,261,136,223
2023-03-17 01:40:00,0,0,0,282,194,248,0,0,0,0,0,0,0,0,0,335,198,217
2023-03-17 01:42:00,0,0,0,292,164,284,0,0,0,0,0,0,0,0,0,353,173,237
2023-03-17 01:44:00,0,0,0,212,125,251,0,0,0,0,0,0,0,0,0,251,129,219
2023-03-17 01:46:00,0,0,0,212,124,253,0,0,0,0,0,0,0,0,0,253,126,219
2023-03-17 01:48:00,0,0,0,216,129,252,0,0,0,0,0,0,0,0,0,258,138,221
2023-03-17 01:50:00,0,0,0,272,195,254,0,0,0,0,0,0,0,0,0,322,200,220
2023-03-17 01:52:00,0,0,0,282,197,251,0,0,0,0,0,0,0,0,0,339,205,220
2023-03-17 01:54:00,0,0,0,208,124,257,0,0,0,0,0,0,0,0,0,259,128,220
2023-03-17 01:56:00,0,0,0,209,119,251,0,0,0,0,0,0,0,0,0,254,122,217
2023-03-17 01:58:00,0,0,0,212,126,250,0,0,0,0,0,0,0,0,0,257,134,221
2023-03-17 02:00:00,0,0,0,223,176,257,0,0,0,0,0,0,0,0,0,266,180,222
2023-03-17 02:02:00,0,0,0,282,197,251,0,0,0,0,0,0,0,0,0,336,206,219
2023-03-17 02:04:00,0,0,0,211,127,251,0,0,0,0,0,0,0,0,0,251,131,219
2023-03-17 02:06:00,0,0,0,227,171,376,0,0,0,0,0,0,0,0,0,278,159,317
2023-03-17 02:08:00,0,0,0,307,196,487,0,0,0,0,0,0,0,0,0,424,182,396
2023-03-17 02:10:00,0,0,0,227,153,308,0,0,0,0,0,0,0,0,0,290,146,257
2023-03-17 02:12:00,0,0,0,280,196,250,0,0,0,0,0,0,0,0,0,336,204,217
2023-03-17 02:14:00,0,0,0,205,123,244,0,0,0,0,0,0,0,0,0,249,126,214
2023-03-17 02:16:00,0,0,0,208,124,256,0,0,0,0,0,0,0,0,0,254,131,220
2023-03-17 02:18:00,0,0,0,211,123,252,0,0,0,0,0,0,0,0,0,257,127,220
2023-03-17 02:20:00,0,0,0,204,123,248,0,0,0,0,0,0,0,0,0,247,126,212
2023-03-17 02:22:00,0,0,0,282,195,250,0,0,0,0,0,0,0,0,0,338,204,217
2023-03-17 02:24:00,0,0,0,255,123,251,0,0,0,0,0,0,0,0,0,302,127,221
2023-03-17 02:26:00,0,0,0,211,126,251,0,0,0,0,0,0,0,0,0,255,134,219
2023-03-17 02:28:00,0,0,0,209,124,250,0,0,0,0,0,0,0,0,0,254,127,218
2023-03-17 02:30:00,0,0,0,214,122,276,0,0,0,0,0,0,0,0,0,267,125,231
2023-03-17 02:32:00,0,0,0,279,197,249,0,0,0,0,0,0,0,0,0,336,205,217
2023-03-17 02:34:00,0,0,0,281,166,259,0,0,0,0,0,0,0,0,0,333,169,221
2023-03-17 02:36:00,0,0,0,212,125,258,0,0,0,0,0,0,0,0,0,264,134,220
2023-03-17 02:38:00,0,0,0,209,121,255,0,0,0,0,0,0,0,0,0,257,124,220
2023-03-17 02:40:00,0,0,0,205,121,253,0,0,0,0,0,0,0,0,0,249,125,217
2023-03-17 02:42:00,0,0,0,253,197,249,0,0,0,0,0,0,0,0,0,306,207,216
2023-03-17 02:44:00,0,0,0,279,193,257,0,0,0,0,0,0,0,0,0,333,196,221
2023-03-17 02:46:00,0,0,0,222,127,274,0,0,0,0,0,0,0,0,0,273,136,233
2023-03-17 02:48:00,0,0,0,221,122,277,0,0,0,0,0,0,0,0,0,272,126,237
2023-03-17 02:50:00,0,0,0,207,122,252,0,0,0,0,0,0,0,0,0,249,129,218
2023-03-17 02:52:00,0,0,0,210,164,248,0,0,0,0,0,0,0,0,0,255,168,215
2023-03-17 02:54:00,0,0,0,279,191,253,0,0,0,0,0,0,0,0,0,332,193,216
2023-03-17 02:56:00,0,0,0,205,123,243,0,0,0,0,0,0,0,0,0,250,131,210
2023-03-17 02:58:00,0,0,0,209,122,254,0,0,0,0,0,0,0,0,0,251,126,219
2023-03-17 03:00:00,0,0,0,205,127,241,0,0,0,0,0,0,0,0,0,246,136,212
