,Time,Type,Response,Code
0,2023-02-22 22:08:30.278610,Public,0.018554,200
0,2023-02-22 22:08:30.397083,Public,0.015918,200
0,2023-02-22 22:08:30.516344,Public,0.016908,200
0,2023-02-22 22:08:30.635575,Public,0.016862,200
0,2023-02-22 22:08:30.753041,Public,0.015072,200
0,2023-02-22 22:08:30.871984,Public,0.016571,200
0,2023-02-22 22:08:30.991519,Public,0.017044,200
0,2023-02-22 22:08:31.110745,Public,0.016742,200
0,2023-02-22 22:08:31.227705,Public,0.014615,200
0,2023-02-22 22:08:31.347355,Public,0.017272,200
0,2023-02-22 22:08:31.466614,Public,0.016816,200
0,2023-02-22 22:08:31.585764,Public,0.016562,200
0,2023-02-22 22:08:31.703082,Public,0.014948,200
0,2023-02-22 22:08:31.822124,Public,0.016686,200
0,2023-02-22 22:08:31.941613,Public,0.017052,200
0,2023-02-22 22:08:32.061031,Public,0.016892,200
0,2023-02-22 22:08:32.180206,Public,0.016819,200
0,2023-02-22 22:08:32.297513,Public,0.014937,200
0,2023-02-22 22:08:32.416474,Public,0.016547,200
0,2023-02-22 22:08:32.535855,Public,0.016875,200
0,2023-02-22 22:08:32.655447,Public,0.017239,200
0,2023-02-22 22:08:32.772396,Public,0.014563,200
0,2023-02-22 22:08:32.892017,Public,0.017246,200
0,2023-02-22 22:08:33.011105,Public,0.016612,200
0,2023-02-22 22:08:33.130365,Public,0.0169,200
0,2023-02-22 22:08:33.250614,Public,0.017847,200
0,2023-02-22 22:08:33.368297,Public,0.01517,200
0,2023-02-22 22:08:33.487584,Public,0.016918,200
0,2023-02-22 22:08:33.606516,Public,0.01647,200
0,2023-02-22 22:08:33.726006,Public,0.017048,200
0,2023-02-22 22:08:33.843175,Public,0.0148,200
0,2023-02-22 22:08:33.963359,Public,0.017621,200
0,2023-02-22 22:08:34.082448,Public,0.016611,200
0,2023-02-22 22:08:34.202048,Public,0.01705,200
0,2023-02-22 22:08:34.321431,Public,0.016875,200
0,2023-02-22 22:08:34.438650,Public,0.014857,200
0,2023-02-22 22:08:34.557965,Public,0.016941,200
0,2023-02-22 22:08:34.677365,Public,0.01697,200
0,2023-02-22 22:08:34.795507,Public,0.015841,200
0,2023-02-22 22:08:34.912755,Public,0.014837,200
0,2023-02-22 22:08:35.032015,Public,0.01685,200
0,2023-02-22 22:08:35.151534,Public,0.016887,200
0,2023-02-22 22:08:35.273344,Public,0.019117,200
0,2023-02-22 22:08:35.392952,Public,0.017227,200
0,2023-02-22 22:08:35.511077,Public,0.015783,200
0,2023-02-22 22:08:35.629873,Public,0.016066,200
0,2023-02-22 22:08:35.748814,Public,0.016507,200
0,2023-02-22 22:08:35.868103,Public,0.016708,200
0,2023-02-22 22:08:35.986445,Public,0.015965,200
0,2023-02-22 22:08:36.103901,Public,0.015093,200
0,2023-02-22 22:08:36.223021,Public,0.016754,200
0,2023-02-22 22:08:36.342328,Public,0.016912,200
0,2023-02-22 22:08:36.460242,Public,0.015178,200
0,2023-02-22 22:08:36.578767,Public,0.016234,200
0,2023-02-22 22:08:36.697941,Public,0.016729,200
0,2023-02-22 22:08:36.817422,Public,0.016926,200
0,2023-02-22 22:08:36.935456,Public,0.01569,200
0,2023-02-22 22:08:37.052796,Public,0.01498,200
0,2023-02-22 22:08:37.172025,Public,0.016799,200
0,2023-02-22 22:08:37.291209,Public,0.016621,200
0,2023-02-22 22:08:37.408911,Public,0.015269,200
0,2023-02-22 22:08:37.528096,Public,0.016792,200
0,2023-02-22 22:08:37.647450,Public,0.01686,200
0,2023-02-22 22:08:37.767566,Public,0.01766,200
0,2023-02-22 22:08:37.885010,Public,0.015074,200
0,2023-02-22 22:08:38.005312,Public,0.017961,200
0,2023-02-22 22:08:38.124291,Public,0.016606,200
0,2023-02-22 22:08:38.243594,Public,0.016778,200
0,2023-02-22 22:08:38.362751,Public,0.016783,200
0,2023-02-22 22:08:38.480012,Public,0.014909,200
0,2023-02-22 22:08:38.599357,Public,0.016907,200
0,2023-02-22 22:08:38.718836,Public,0.016993,200
0,2023-02-22 22:08:38.838128,Public,0.016958,200
0,2023-02-22 22:08:38.956176,Public,0.015515,200
0,2023-02-22 22:08:39.074499,Public,0.015897,200
0,2023-02-22 22:08:39.194002,Public,0.017061,200
0,2023-02-22 22:08:39.313270,Public,0.016785,200
0,2023-02-22 22:08:39.431285,Public,0.015567,200
0,2023-02-22 22:08:39.549489,Public,0.01583,200
0,2023-02-22 22:08:39.669085,Public,0.017195,200
0,2023-02-22 22:08:39.788455,Public,0.016919,200
0,2023-02-22 22:08:39.907644,Public,0.016829,200
0,2023-02-22 22:08:40.023973,Public,0.013949,200
0,2023-02-22 22:08:40.143321,Public,0.016995,200
0,2023-02-22 22:08:40.262415,Public,0.016729,200
0,2023-02-22 22:08:40.379791,Public,0.014959,200
0,2023-02-22 22:08:40.499132,Public,0.01698,200
