,Time,Type,Response,Code
0,2023-02-23 14:08:46.370277,Public,0.01825,200
0,2023-02-23 14:08:46.489497,Public,0.016688,200
0,2023-02-23 14:08:46.610780,Public,0.018559,200
0,2023-02-23 14:08:46.730444,Public,0.017003,200
0,2023-02-23 14:08:46.851443,Public,0.018299,200
0,2023-02-23 14:08:46.971073,Public,0.017264,200
0,2023-02-23 14:08:47.090047,Public,0.016639,200
0,2023-02-23 14:08:47.209842,Public,0.017039,200
0,2023-02-23 14:08:47.330326,Public,0.017915,200
0,2023-02-23 14:08:47.448892,Public,0.016249,200
0,2023-02-23 14:08:47.568396,Public,0.01717,200
0,2023-02-23 14:08:47.688160,Public,0.017224,200
0,2023-02-23 14:08:47.807145,Public,0.016594,200
0,2023-02-23 14:08:47.924883,Public,0.015414,200
0,2023-02-23 14:08:48.043580,Public,0.016403,200
0,2023-02-23 14:08:48.163492,Public,0.017564,200
0,2023-02-23 14:08:48.283032,Public,0.017129,200
0,2023-02-23 14:08:48.402230,Public,0.016862,200
0,2023-02-23 14:08:48.520264,Public,0.015712,200
0,2023-02-23 14:08:48.638453,Public,0.015706,200
0,2023-02-23 14:08:48.757635,Public,0.01676,200
0,2023-02-23 14:08:48.876967,Public,0.016817,200
0,2023-02-23 14:08:48.995943,Public,0.016691,200
0,2023-02-23 14:08:49.113032,Public,0.014788,200
0,2023-02-23 14:08:49.233067,Public,0.017487,200
0,2023-02-23 14:08:49.352689,Public,0.016758,200
0,2023-02-23 14:08:49.472866,Public,0.017638,200
0,2023-02-23 14:08:49.592189,Public,0.016874,200
0,2023-02-23 14:08:49.711368,Public,0.016856,200
0,2023-02-23 14:08:49.829138,Public,0.015271,200
0,2023-02-23 14:08:49.950711,Public,0.019212,200
0,2023-02-23 14:08:50.069437,Public,0.016355,200
0,2023-02-23 14:08:50.188527,Public,0.016621,200
0,2023-02-23 14:08:50.307705,Public,0.016829,200
0,2023-02-23 14:08:50.425204,Public,0.015173,200
0,2023-02-23 14:08:50.544472,Public,0.016867,200
0,2023-02-23 14:08:50.662877,Public,0.015842,200
0,2023-02-23 14:08:50.780836,Public,0.01561,200
0,2023-02-23 14:08:50.899481,Public,0.016296,200
0,2023-02-23 14:08:51.019421,Public,0.017544,200
0,2023-02-23 14:08:51.138955,Public,0.017058,200
0,2023-02-23 14:08:51.258208,Public,0.01681,200
0,2023-02-23 14:08:51.376223,Public,0.015256,200
0,2023-02-23 14:08:51.495523,Public,0.016916,200
0,2023-02-23 14:08:51.615460,Public,0.017519,200
0,2023-02-23 14:08:51.735329,Public,0.017217,200
0,2023-02-23 14:08:51.854330,Public,0.016581,200
0,2023-02-23 14:08:51.972563,Public,0.015849,200
0,2023-02-23 14:08:52.091916,Public,0.016826,200
0,2023-02-23 14:08:52.211322,Public,0.016937,200
0,2023-02-23 14:08:52.331600,Public,0.017657,200
0,2023-02-23 14:08:52.451168,Public,0.017149,200
0,2023-02-23 14:08:52.569987,Public,0.016476,200
0,2023-02-23 14:08:52.688160,Public,0.015805,200
0,2023-02-23 14:08:52.807462,Public,0.01692,200
0,2023-02-23 14:08:52.926847,Public,0.016829,200
0,2023-02-23 14:08:53.046925,Public,0.017671,200
0,2023-02-23 14:08:53.165517,Public,0.016275,200
0,2023-02-23 14:08:53.283480,Public,0.015495,200
0,2023-02-23 14:08:53.403071,Public,0.017236,200
0,2023-02-23 14:08:53.522397,Public,0.016953,200
0,2023-02-23 14:08:53.642569,Public,0.017685,200
0,2023-02-23 14:08:53.761949,Public,0.017048,200
0,2023-02-23 14:08:53.879485,Public,0.015149,200
0,2023-02-23 14:08:53.999555,Public,0.017682,200
0,2023-02-23 14:08:54.119027,Public,0.017043,200
0,2023-02-23 14:08:54.238196,Public,0.016656,200
