"Time","Transmit Total (192.168.0.211:9796)","Transmit Total (192.168.0.221:9796)","Transmit Total (192.168.0.222:9796)","Receive Total (192.168.0.211:9796)","Receive Total (192.168.0.221:9796)","Receive Total (192.168.0.222:9796)"
2023-03-20 14:32:00,236402,144573,177752,149859,126522,166538
2023-03-20 14:34:00,242895,136124,188672,154567,123895,184860
2023-03-20 14:36:00,238355,151520,179169,158023,128960,162761
2023-03-20 14:38:00,321253,169202,190059,212787,176182,175514
2023-03-20 14:40:00,295960,158152,188681,199268,137909,182252
2023-03-20 14:42:00,236256,135029,179426,155203,120961,165551
2023-03-20 14:44:00,239343,131959,185491,154898,121009,179615
2023-03-20 14:46:00,238217,149133,176961,157303,127929,159517
2023-03-20 14:48:00,318524,169204,192381,214112,176680,183548
2023-03-20 14:50:00,335450,179714,198860,205949,174930,184198
2023-03-20 14:52:00,239380,134739,184245,159167,120749,169162
2023-03-20 14:54:00,241732,137300,191864,157217,123787,188521
2023-03-20 14:56:00,247794,155077,186780,154663,130689,173894
2023-03-20 14:58:00,280194,167968,190715,184316,175804,186680
2023-03-20 15:00:00,314094,188408,178863,209509,185760,163882
2023-03-20 15:02:00,238282,134858,178654,154364,120789,165071
2023-03-20 15:04:00,245644,136434,189461,159245,123949,183985
2023-03-20 15:06:00,270538,142632,207396,160890,124666,193407
2023-03-20 15:08:00,270828,148418,221548,164378,146968,214378
2023-03-20 15:10:00,313774,185880,179800,212630,184681,162911
2023-03-20 15:12:00,235295,137047,177855,152975,123481,165356
2023-03-20 15:14:00,242870,157744,182639,159364,136385,170681
2023-03-20 15:16:00,246845,137573,184028,164412,124153,168382
2023-03-20 15:18:00,237598,132746,190491,159821,121226,183739
2023-03-20 15:20:00,313363,185999,178113,210521,184659,161952
2023-03-20 15:22:00,255463,134056,194067,170804,120507,188935
2023-03-20 15:24:00,240150,157697,179876,157244,133809,165851
2023-03-20 15:26:00,247199,137110,186269,165044,123308,170143
2023-03-20 15:28:00,241826,134120,197051,164653,121331,189780
2023-03-20 15:30:00,338612,190011,203900,207298,186635,191637
2023-03-20 15:32:00,300905,140200,186298,197995,131844,182416
2023-03-20 15:34:00,241487,156011,179718,156462,133055,165019
2023-03-20 15:36:00,247451,138373,185923,164401,124589,170067
2023-03-20 15:38:00,242991,142780,195522,161567,124541,187912
2023-03-20 15:40:00,310437,177349,176465,204808,180165,163691
2023-03-20 15:42:00,307926,159186,188081,204793,166072,182635
2023-03-20 15:44:00,236787,154480,176555,155522,132185,161182
2023-03-20 15:46:00,245871,138253,180310,158680,124272,166261
2023-03-20 15:48:00,241215,151890,181832,156950,130314,168605
2023-03-20 15:50:00,271339,169425,178126,177144,176481,164373
2023-03-20 15:52:00,349532,161159,226822,208796,170549,222035
2023-03-20 15:54:00,236193,155498,175092,154031,133603,159884
2023-03-20 15:56:00,244049,137432,191022,160289,123727,186509
2023-03-20 15:58:00,237315,154222,181494,158775,130391,166297
2023-03-20 16:00:00,242696,147944,179144,156011,141323,166244
2023-03-20 16:02:00,313903,164332,190946,207496,172548,187484
2023-03-20 16:04:00,232513,156921,177544,154116,132530,163989
2023-03-20 16:06:00,246564,135260,191203,161062,122816,185955
2023-03-20 16:08:00,243302,152093,186966,160136,129432,170725
2023-03-20 16:10:00,265294,139713,202885,156929,125886,190224
2023-03-20 16:12:00,316218,164557,188879,205776,173343,184940
2023-03-20 16:14:00,252357,143675,175916,167152,125504,163089
2023-03-20 16:16:00,246213,134700,189909,160804,122631,183770
2023-03-20 16:18:00,239291,151249,179860,158645,128956,163626
2023-03-20 16:20:00,239299,138376,176887,155943,124344,163909
2023-03-20 16:22:00,320702,187526,186248,208938,186867,174551
2023-03-20 16:24:00,306098,147238,180057,207614,140337,165753
2023-03-20 16:26:00,245362,133893,192053,164752,122089,184223
2023-03-20 16:28:00,239608,152199,181752,161759,130130,163997
2023-03-20 16:30:00,241498,137405,188000,158938,123969,183784
2023-03-20 16:32:00,338011,189007,205575,203645,186211,193359
2023-03-20 16:34:00,307717,165889,179577,205107,172825,165966
2023-03-20 16:36:00,257515,136031,204799,164871,123143,197988
2023-03-20 16:38:00,245874,155149,190145,164366,130797,174025
2023-03-20 16:40:00,236408,135433,186743,154280,122692,182338
2023-03-20 16:42:00,259291,183106,177275,164904,179841,163837
2023-03-20 16:44:00,299462,165761,178724,202110,172694,164294
2023-03-20 16:46:00,252968,150928,194130,171449,134108,186436
2023-03-20 16:48:00,268881,136561,208581,162345,122661,194613
2023-03-20 16:50:00,235472,135880,183068,154636,124041,177424
2023-03-20 16:52:00,247339,154652,184364,160799,132648,167734
2023-03-20 16:54:00,232512,152407,183697,154831,151760,176340
2023-03-20 16:56:00,318969,183307,179805,212663,183492,162392
2023-03-20 16:58:00,250302,138313,185783,163885,125123,171314
2023-03-20 17:00:00,234591,133496,182406,152717,122558,178271
2023-03-20 17:02:00,243564,154513,180271,158954,137930,164958
2023-03-20 17:04:00,258397,133866,215036,160802,120313,210155
2023-03-20 17:06:00,319224,188971,184807,213633,186492,169636
2023-03-20 17:08:00,255293,137203,192917,170781,123693,177228
2023-03-20 17:10:00,234064,132404,188721,161169,119318,182148
2023-03-20 17:12:00,245879,158285,185641,162790,133950,170201
2023-03-20 17:14:00,234481,132192,190331,160052,119272,183529
2023-03-20 17:16:00,320590,187681,185066,214022,185996,168443
2023-03-20 17:18:00,302040,143391,186231,198145,131464,172794
2023-03-20 17:20:00,233824,144372,183997,155842,126240,178184
2023-03-20 17:22:00,255821,138433,194025,158395,124561,180833
2023-03-20 17:24:00,233422,130220,187026,155927,118864,181103
2023-03-20 17:26:00,316188,185223,181793,215873,184413,163118
2023-03-20 17:28:00,319783,162904,193864,216199,166126,184616
2023-03-20 17:30:00,234480,148252,172536,154501,127155,155438
2023-03-20 17:32:00,269722,138271,209622,158791,124553,195862
2023-03-20 17:34:00,239515,133834,191956,159103,120833,187581
2023-03-20 17:36:00,281261,191230,182871,186745,188668,168438
2023-03-20 17:38:00,326827,168613,204513,222693,178166,197009
2023-03-20 17:40:00,237341,154721,176564,158238,132676,161364
2023-03-20 17:42:00,249589,140196,185189,163598,127735,170953
2023-03-20 17:44:00,242388,143130,189231,159981,125413,184519
2023-03-20 17:46:00,236936,158392,180193,160418,151060,165420
2023-03-20 17:48:00,318474,165213,196212,218157,176180,190398
2023-03-20 17:50:00,257781,151193,201299,162770,129680,186155
2023-03-20 17:52:00,273106,138177,212016,162010,125707,199362
2023-03-20 17:54:00,241287,153170,183260,160445,132419,172743
2023-03-20 17:56:00,236530,135809,179785,159885,122429,165360
2023-03-20 17:58:00,316977,162904,192188,213297,175014,185810
2023-03-20 18:00:00,245440,148695,174045,167877,129109,158376
2023-03-20 18:02:00,245759,137983,195303,163745,125454,191695
2023-03-20 18:04:00,243529,155708,179302,158507,135785,165747
2023-03-20 18:06:00,241188,135583,182323,159585,122900,169490
2023-03-20 18:08:00,322452,168584,198565,212621,177056,195262
2023-03-20 18:10:00,297014,163458,176647,199684,145116,164502
2023-03-20 18:12:00,240467,135408,189029,156289,123840,185852
2023-03-20 18:14:00,241014,155982,177512,157349,134956,165020
2023-03-20 18:16:00,271029,134727,213267,160574,122432,200867
2023-03-20 18:18:00,319138,178459,194040,214145,181734,188442
2023-03-20 18:20:00,309597,174968,177893,209090,178362,165644
2023-03-20 18:22:00,241903,136921,188743,155127,125862,185409
2023-03-20 18:24:00,240908,154735,179996,160400,133415,164830
2023-03-20 18:26:00,236839,134514,179660,159826,121566,165427
2023-03-20 18:28:00,274578,186955,191342,183407,186598,181672
2023-03-20 18:30:00,314120,165696,180227,210809,173511,167069
2023-03-20 18:32:00,261910,131087,213288,160712,120837,206791
2023-03-20 18:34:00,244119,152519,180243,162583,132259,162926
2023-03-20 18:36:00,241902,135162,194713,165253,122425,188630
2023-03-20 18:38:00,250259,168400,191071,166433,152728,175637
2023-03-20 18:40:00,314254,168018,181863,214007,176520,168162
2023-03-20 18:42:00,236737,134009,190892,159181,121966,186681
2023-03-20 18:44:00,245496,158161,186591,164086,135055,171536
2023-03-20 18:46:00,238225,131755,189277,158022,120192,184848
2023-03-20 18:48:00,245713,155767,180782,156299,133386,167251
2023-03-20 18:50:00,310647,169146,177011,206347,176956,164924
2023-03-20 18:52:00,286972,143710,215907,175839,125657,211365
2023-03-20 18:54:00,264224,146008,204184,158156,129079,192214
2023-03-20 18:56:00,237763,130248,188558,160111,119468,182851
2023-03-20 18:58:00,245116,154213,182568,163681,132820,165840
2023-03-20 19:00:00,311734,168929,177396,207527,177520,165590
2023-03-20 19:02:00,308332,162341,178314,202969,149830,167766
2023-03-20 19:04:00,240920,138621,181090,159464,125370,167568
2023-03-20 19:06:00,243302,132590,190112,159629,121904,184727
2023-03-20 19:08:00,245394,156375,183089,157711,134883,168181
2023-03-20 19:10:00,311356,168506,185258,205252,177067,183609
2023-03-20 19:12:00,307496,185671,176540,202843,184898,165157
2023-03-20 19:14:00,274173,138419,213927,160199,126672,203913
2023-03-20 19:16:00,265371,132466,213739,160538,121408,211585
2023-03-20 19:18:00,238914,159948,182441,161791,138555,169919
2023-03-20 19:20:00,260795,162972,187126,173050,171937,183939
2023-03-20 19:22:00,312631,184988,179622,205087,183540,165452
2023-03-20 19:24:00,244738,137987,180598,156934,125487,168912
2023-03-20 19:26:00,244377,144546,190174,162347,127193,184571
2023-03-20 19:28:00,236603,135789,180476,157766,123566,167369
2023-03-20 19:30:00,261284,139833,205356,153552,134844,204484
2023-03-20 19:32:00,333510,181506,201510,203712,181122,188206
2023-03-20 19:34:00,241550,138078,181406,158033,125558,170437
2023-03-20 19:36:00,248761,155972,185961,163869,135384,173719
2023-03-20 19:38:00,244869,137049,187365,161910,124039,172878
2023-03-20 19:40:00,238895,132118,183255,156375,122659,179029
2023-03-20 19:42:00,307442,180551,175150,204151,181380,160701
2023-03-20 19:44:00,274195,137741,190253,182872,125350,188728
2023-03-20 19:46:00,246673,153809,183211,167623,132635,165735
2023-03-20 19:48:00,241062,136305,185888,164995,123325,169600
2023-03-20 19:50:00,241057,135992,186557,158571,124721,183290
2023-03-20 19:52:00,310942,184153,181500,203876,182438,168477
2023-03-20 19:54:00,311095,152360,188777,206451,149610,186293
2023-03-20 19:56:00,279613,157821,216395,164141,134958,202591
2023-03-20 19:58:00,238308,134651,182865,160722,123097,168271
2023-03-20 20:00:00,241279,135389,186933,160681,125733,184648
2023-03-20 20:02:00,298282,173496,179453,195733,177395,167587
2023-03-20 20:04:00,305998,166578,185964,206588,177746,182170
2023-03-20 20:06:00,268184,191946,290364,170395,171958,275784
2023-03-20 20:08:00,361244,172138,347617,194384,160105,328519
2023-03-20 20:10:00,289693,172316,223455,165963,153323,212851
2023-03-20 20:12:00,299039,158632,211058,170544,161870,197702
2023-03-20 20:14:00,307556,160735,185708,207045,172100,180002
2023-03-20 20:16:00,242482,152278,177182,157097,132266,162099
2023-03-20 20:18:00,260477,134146,213489,156818,121112,211019
2023-03-20 20:20:00,241506,157794,178603,160451,135363,165641
2023-03-20 20:22:00,249755,138599,187284,161669,126627,174285
2023-03-20 20:24:00,305164,163573,185966,207605,172960,182766
2023-03-20 20:26:00,244769,158829,183649,162857,135947,170535
2023-03-20 20:28:00,240094,134172,191491,160312,122093,185973
2023-03-20 20:30:00,242052,156159,178979,161603,134499,164593
2023-03-20 20:32:00,244200,138256,183020,160005,125291,169982
2023-03-20 20:34:00,306656,162368,185185,208057,172411,181219
2023-03-20 20:36:00,291183,140544,186444,193542,128347,173302
2023-03-20 20:38:00,240506,130291,192031,160851,123908,190731
2023-03-20 20:40:00,236509,153994,174144,163554,140057,166704
2023-03-20 20:42:00,246004,139680,189489,168251,133784,189499
2023-03-20 20:44:00,316983,181504,186766,215025,188280,178577
2023-03-20 20:46:00,323088,159454,192112,224129,165322,182997
2023-03-20 20:48:00,270898,133954,221748,167298,122696,219707
2023-03-20 20:50:00,234241,158661,175814,156743,136086,163743
2023-03-20 20:52:00,245808,135746,192860,159721,124448,189373
2023-03-20 20:54:00,281079,183431,175454,187257,182589,161703
2023-03-20 20:56:00,320932,169385,186247,213409,177313,172155
2023-03-20 20:58:00,247684,131324,193044,163195,120072,188104
2023-03-20 21:00:00,231635,144655,175161,155185,127533,162095
2023-03-20 21:02:00,243347,134308,189993,158638,123767,186588
2023-03-20 21:04:00,257507,170683,198627,157294,163279,184674
2023-03-20 21:06:00,343911,169531,209251,211235,177373,196748
2023-03-20 21:08:00,251540,152172,192403,164580,131823,179613
2023-03-20 21:10:00,230221,135668,172871,151645,122277,161018
2023-03-20 21:12:00,242594,131746,187245,156646,122020,182268
2023-03-20 21:14:00,232610,148873,173369,156477,128483,157089
2023-03-20 21:16:00,318022,168853,196341,216261,177439,191709
2023-03-20 21:18:00,248277,153903,184187,167452,133238,168132
2023-03-20 21:20:00,232081,135946,175226,154617,122583,162251
2023-03-20 21:22:00,246482,139300,191758,156091,126947,190171
2023-03-20 21:24:00,231957,154944,174044,152619,131549,162297
2023-03-20 21:26:00,313699,167580,192003,210653,176331,187870
2023-03-20 21:28:00,298983,160965,184504,201655,141137,171247
2023-03-20 21:30:00,246264,134829,186919,156950,121444,175378
2023-03-20 21:32:00,256599,135556,201917,159299,124332,198372
2023-03-20 21:34:00,261578,144691,202211,157945,128040,190482
2023-03-20 21:36:00,343084,167249,218107,214043,177468,211930
2023-03-20 21:38:00,325755,179626,188470,215192,175242,172223
2023-03-20 21:40:00,232866,134744,173396,152792,121518,161381
2023-03-20 21:42:00,244139,154417,183890,159025,133715,172685
2023-03-20 21:44:00,237704,134587,178740,158785,121679,166062
2023-03-20 21:46:00,279622,163620,189767,186030,175213,184727
2023-03-20 21:48:00,317640,185639,183577,217996,190145,171418
2023-03-20 21:50:00,232004,133749,185070,159358,124356,185841
2023-03-20 21:52:00,246379,155522,179839,156124,134468,168365
2023-03-20 21:54:00,239595,135689,177098,155939,123126,165682
2023-03-20 21:56:00,261423,149925,215656,161067,148505,211619
2023-03-20 21:58:00,318365,189598,187018,216016,187457,172404
2023-03-20 22:00:00,233845,132004,186993,160189,120167,181659
2023-03-20 22:02:00,243491,156181,180074,157898,134350,167016
2023-03-20 22:04:00,245041,138102,181105,159996,124995,168120
2023-03-20 22:06:00,239260,150594,189435,157316,129727,183761
2023-03-20 22:08:00,332379,169451,200358,215549,178058,187209
2023-03-20 22:10:00,246429,129163,184687,167205,118464,178506
2023-03-20 22:12:00,242999,153189,176683,156269,132852,162600
2023-03-20 22:14:00,240173,137828,183793,156829,125232,178367
2023-03-20 22:16:00,235210,148384,175833,155438,128839,160020
2023-03-20 22:18:00,317215,169671,183853,212106,178394,171347
2023-03-20 22:20:00,299206,137897,183992,201752,131507,179805
2023-03-20 22:22:00,269496,155811,205651,161347,135570,191596
2023-03-20 22:24:00,266734,138871,214125,161991,126701,211907
2023-03-20 22:26:00,235656,154164,178671,156277,130715,165223
2023-03-20 22:28:00,318602,169465,186711,213541,177666,173329
2023-03-20 22:30:00,313862,162909,187883,208444,169588,183924
2023-03-20 22:32:00,241534,153098,177431,154507,133002,165538
2023-03-20 22:34:00,242051,135519,187227,158490,124192,183470
2023-03-20 22:36:00,241637,151853,182216,160685,129908,165970
2023-03-20 22:38:00,281010,169550,188628,185501,178350,175657
2023-03-20 22:40:00,313754,183237,181538,207757,183257,171629
2023-03-20 22:42:00,237103,137310,179314,156258,124790,166613
2023-03-20 22:44:00,265209,131977,210977,161148,122907,206559
2023-03-20 22:46:00,261807,149025,201294,160050,128488,184673
2023-03-20 22:48:00,244991,149315,193605,161899,145376,190848
2023-03-20 22:50:00,311765,188015,178135,208638,186040,165489
2023-03-20 22:52:00,240108,135954,183570,156882,122829,170800
2023-03-20 22:54:00,241890,136227,190124,162183,124448,185795
2023-03-20 22:56:00,239826,155202,183840,163273,131547,168602
2023-03-20 22:58:00,246173,135377,195552,166191,123947,189817
2023-03-20 23:00:00,311288,186760,175933,207155,185800,162615
2023-03-20 23:02:00,256902,134785,178608,170752,123318,167560
2023-03-20 23:04:00,239437,146565,185334,159796,133107,184889
2023-03-20 23:06:00,250232,135212,195043,162512,125230,184589
2023-03-20 23:08:00,273714,133675,224132,173899,128831,221774
2023-03-20 23:10:00,313493,184541,178557,218101,190055,168175
2023-03-20 23:12:00,306905,145035,184669,210056,144420,184418
2023-03-20 23:14:00,238866,154078,173991,158409,135537,163593
2023-03-20 23:16:00,243722,134639,186681,166429,121415,170976
2023-03-20 23:18:00,243385,135207,195238,165027,125579,188267
2023-03-20 23:20:00,316230,189186,174714,206433,189564,160621
2023-03-20 23:22:00,312200,166529,190570,205819,175211,187827
2023-03-20 23:24:00,240348,157148,178101,158980,134733,165214
2023-03-20 23:26:00,242659,134457,184910,162354,121101,170504
2023-03-20 23:28:00,261398,134117,211715,155641,122518,208886
2023-03-20 23:30:00,286639,185861,202231,171805,182698,190767
2023-03-20 23:32:00,311670,163083,190885,210327,172319,185539
2023-03-20 23:34:00,240353,155646,177938,160106,134095,163615
2023-03-20 23:36:00,256796,136968,196934,164657,124184,182777
2023-03-20 23:38:00,252280,144690,199420,160484,127575,189066
2023-03-20 23:40:00,239920,144731,176862,156975,136643,165267
2023-03-20 23:42:00,308011,159731,186996,206401,170431,181395
2023-03-20 23:44:00,241451,152654,178665,163492,132954,162128
2023-03-20 23:46:00,246500,136927,198007,168261,124169,192259
2023-03-20 23:48:00,264957,150437,209111,165683,129562,192025
2023-03-20 23:50:00,240973,138229,179753,159651,125350,167113
2023-03-20 23:52:00,314885,169322,192180,207802,177331,189048
2023-03-20 23:54:00,272040,158391,180142,182106,136235,167564
2023-03-20 23:56:00,246829,135822,195810,167388,124477,189541
2023-03-20 23:58:00,240905,152547,186207,169700,132261,168852
2023-03-21 00:00:00,240787,138155,180029,163769,127569,168668
2023-03-21 00:02:00,313575,174985,192294,212235,178670,186928
2023-03-21 00:04:00,311976,153315,181212,212585,149788,166967
2023-03-21 00:06:00,250868,135300,197666,168466,124432,189925
2023-03-21 00:08:00,258329,152210,200973,167488,131974,183145
2023-03-21 00:10:00,251022,138013,195702,162624,126666,189692
2023-03-21 00:12:00,303776,180349,182956,202437,181656,171426
2023-03-21 00:14:00,333598,168295,204255,213993,178012,192431
2023-03-21 00:16:00,247621,135737,198967,172981,126016,193136
2023-03-21 00:18:00,241576,152748,185846,168554,133141,170489
2023-03-21 00:20:00,240987,136843,189913,161566,125951,188206
2023-03-21 00:22:00,259106,180364,186557,170066,176638,172990
2023-03-21 00:24:00,305857,166936,178200,209855,175846,165396
2023-03-21 00:26:00,245555,135815,195410,166681,124178,189909
2023-03-21 00:28:00,240784,154936,185909,165004,131897,170096
2023-03-21 00:30:00,241124,135146,188984,162099,124254,184447
2023-03-21 00:32:00,245743,159172,184135,164756,141254,169011
2023-03-21 00:34:00,331061,167062,202280,208630,176818,191341
2023-03-21 00:36:00,271250,148758,214660,165447,131698,206741
2023-03-21 00:38:00,243403,135297,189357,164646,122368,174086
2023-03-21 00:40:00,240295,133122,183859,157147,123822,178956
2023-03-21 00:42:00,243351,152695,178289,158522,133445,163639
2023-03-21 00:44:00,307830,168055,187001,208604,177035,184728
2023-03-21 00:46:00,290318,157661,183712,192759,137310,166991
2023-03-21 00:48:00,252695,134641,193507,162211,121595,179558
2023-03-21 00:50:00,247853,137178,196124,159587,125500,193785
2023-03-21 00:52:00,246978,158478,185915,160273,135549,173405
2023-03-21 00:54:00,309589,162603,190441,209146,172767,186919
2023-03-21 00:56:00,321189,175077,183265,212726,166153,169191
2023-03-21 00:58:00,266651,134568,207932,162155,121693,194678
2023-03-21 01:00:00,259880,135166,211581,161829,124887,207780
2023-03-21 01:02:00,244155,146246,182866,159911,129365,170092
2023-03-21 01:04:00,287188,162286,182457,192091,172560,179366
2023-03-21 01:06:00,319549,186817,183708,212707,186953,169263
2023-03-21 01:08:00,249749,136467,193276,168604,124372,178450
2023-03-21 01:10:00,232985,148942,183021,158598,129795,175100
2023-03-21 01:12:00,245794,138424,184137,159530,125816,171976
2023-03-21 01:14:00,236767,149348,183725,160016,155101,178663
2023-03-21 01:16:00,318208,183930,184097,218043,186605,167760
2023-03-21 01:18:00,246870,138385,191633,168371,129816,187730
2023-03-21 01:20:00,234388,153231,172198,155700,132804,158630
2023-03-21 01:22:00,246130,138393,184169,159784,125608,171979
2023-03-21 01:24:00,243108,133934,193285,153273,121873,192026
2023-03-21 01:26:00,326993,189793,190771,208967,188380,180171
2023-03-21 01:28:00,271281,137120,217142,158420,127303,215586
2023-03-21 01:30:00,255030,152876,195213,153550,132351,184765
2023-03-21 01:32:00,243476,138440,180953,157608,125867,169079
2023-03-21 01:34:00,231811,131215,184279,156188,122129,182353
2023-03-21 01:36:00,316296,177477,185151,214295,182121,173762
2023-03-21 01:38:00,303632,135771,201674,205662,125409,194937
2023-03-21 01:40:00,233812,151596,175818,158272,131249,162237
2023-03-21 01:42:00,246334,141162,181889,157824,128213,169549
2023-03-21 01:44:00,237093,143277,183566,153886,125827,180057
2023-03-21 01:46:00,314213,169221,184241,213225,177583,169463
2023-03-21 01:48:00,319722,156602,194243,215533,161037,188859
2023-03-21 01:50:00,231100,150924,171519,153368,129875,157767
2023-03-21 01:52:00,272282,139813,209125,160192,126951,197045
2023-03-21 01:54:00,264047,151281,203868,158762,130634,193528
2023-03-21 01:56:00,284141,174687,181232,191547,189688,167974
2023-03-21 01:58:00,536352,273714,192366,364228,364007,186115
2023-03-21 02:00:00,419601,209255,173584,287131,230214,158304
2023-03-21 02:02:00,243542,137663,187253,157706,125041,181046
2023-03-21 02:04:00,240902,152735,175285,157898,132810,161980
2023-03-21 02:06:00,241656,136262,182575,160491,124288,169730
2023-03-21 02:08:00,250068,137071,199022,165227,126823,193830
2023-03-21 02:10:00,339595,183971,208664,207150,183094,196554
2023-03-21 02:12:00,244570,136648,192592,158954,125304,190448
2023-03-21 02:14:00,243236,155814,181957,161548,133472,168031
2023-03-21 02:16:00,235485,135795,178678,154954,121880,164987
2023-03-21 02:18:00,245988,137140,192567,160656,124479,187567
2023-03-21 02:20:00,304913,187558,173969,202702,184490,161086
2023-03-21 02:22:00,294729,135299,192159,191679,123517,187261
2023-03-21 02:24:00,243326,155541,178207,159206,133040,162374
2023-03-21 02:26:00,237736,134667,183461,161837,120762,167474
2023-03-21 02:28:00,246157,147066,193785,163394,128842,187342
2023-03-21 02:30:00,307893,166225,176713,206011,173458,163142
2023-03-21 02:32:00,313836,153773,188383,207900,155478,182999
2023-03-21 02:34:00,245282,154537,178326,300818,132912,161914
2023-03-21 02:36:00,239828,137020,190687,161730,123130,181268
2023-03-21 02:38:00,278185,160936,212995,164287,137760,197974
2023-03-21 02:40:00,287741,166266,176399,190832,173592,163546
2023-03-21 02:42:00,324624,166422,202656,212215,174916,197789
2023-03-21 02:44:00,242263,158672,179910,160069,134817,166323
2023-03-21 02:46:00,238434,132251,192487,162468,119902,185946
2023-03-21 02:48:00,246076,156031,185116,164597,133674,168773
2023-03-21 02:50:00,239942,154669,178709,157760,154732,165267
2023-03-21 02:52:00,314071,164187,194624,209830,172915,188963
2023-03-21 02:54:00,267945,146268,206782,162090,128421,192756
2023-03-21 02:56:00,265591,130968,219879,165256,119046,212516
2023-03-21 02:58:00,249704,154997,189059,167783,133173,171187
2023-03-21 03:00:00,241217,136996,178937,157148,123363,165921
2023-03-21 03:02:00,309031,182818,183839,204693,182137,174418
2023-03-21 03:04:00,242901,138381,182142,162015,124610,167202
2023-03-21 03:06:00,241075,129072,192626,162535,118107,184122
2023-03-21 03:08:00,248756,153100,185088,160499,132027,168488
2023-03-21 03:10:00,238128,137957,185462,153621,124153,183269
2023-03-21 03:12:00,310571,182759,178792,207677,181840,162001
2023-03-21 03:14:00,291771,140890,180727,194971,127669,166630
2023-03-21 03:16:00,263113,133526,215758,162782,120478,211132
2023-03-21 03:18:00,277669,158841,218485,162136,135196,204963
2023-03-21 03:20:00,251826,135165,196723,158533,123186,192240
2023-03-21 03:22:00,315685,183653,181538,208486,182260,166262
2023-03-21 03:24:00,315211,163702,179976,209638,165659,166289
2023-03-21 03:26:00,244429,145044,190239,156515,126993,185627
2023-03-21 03:28:00,241204,138498,182909,156240,125001,169435
2023-03-21 03:30:00,240402,133367,185569,159307,122188,180386
2023-03-21 03:32:00,275042,181432,173833,180872,180904,159299
2023-03-21 03:34:00,314440,171723,183930,207071,179167,177361
2023-03-21 03:36:00,244134,149982,181943,161481,129387,164076
2023-03-21 03:38:00,242496,137140,187988,162249,123553,172534
2023-03-21 03:40:00,265716,135465,213566,160347,123241,209266
2023-03-21 03:42:00,237810,168174,180775,156890,156108,165680
2023-03-21 03:44:00,315061,168348,192798,214654,176126,187287
2023-03-21 03:46:00,245470,156319,185503,164809,133145,169507
