"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-21 20:30:00,48705536,81080320,2109120512,741416960,106278912,261599232,16699392,426151936,562335744,1695973376,227840000
2023-03-21 20:32:00,48738304,81088512,1909637120,771948544,105123840,260669440,16699392,432820224,562515968,1699622912,232841216
2023-03-21 20:34:00,48799744,81088512,2036686848,738664448,105136128,254242816,16699392,435904512,562585600,1699672064,233480192
2023-03-21 20:36:00,64397312,81776640,2201247744,744804352,105136128,265768960,16699392,422645760,562356224,1700028416,227524608
2023-03-21 20:38:00,56471552,81154048,1907593216,756711424,105136128,269082624,16699392,418824192,562331648,1700429824,229961728
2023-03-21 20:40:00,50270208,81158144,2248986624,739225600,105168896,267169792,16699392,419454976,562225152,1700474880,237236224
2023-03-21 20:42:00,50270208,81158144,1924161536,772833280,105050112,271491072,16699392,434159616,562241536,1702760448,238718976
2023-03-21 20:44:00,50139136,81158144,1929265152,753537024,105050112,267460608,16699392,433553408,562282496,1703616512,234622976
2023-03-21 20:46:00,50139136,81162240,2163277824,756547584,105050112,268103680,16699392,422043648,562302976,1704263680,228245504
2023-03-21 20:48:00,50139136,81166336,2002653184,746102784,105050112,271060992,16699392,422965248,562364416,1704296448,235204608
2023-03-21 20:50:00,85975040,80908288,2235670528,737550336,105050112,273203200,16699392,423706624,562274304,1704611840,237817856
2023-03-21 20:52:00,50405376,81768448,1895358464,755150848,105050112,266645504,16699392,426348544,562282496,1696370688,232591360
2023-03-21 20:54:00,50405376,81055744,2197639168,755417088,105590784,264380416,16699392,426614784,562253824,1699143680,236269568
2023-03-21 20:56:00,50216960,81063936,1982865408,772939776,105615360,270430208,16699392,423440384,562401280,1699405824,235692032
2023-03-21 20:58:00,50098176,81068032,1882652672,747593728,105652224,269221888,16699392,423849984,562343936,1699336192,234598400
2023-03-21 21:00:00,50102272,81068032,1981083648,737366016,105652224,271597568,16699392,422354944,562401280,1699962880,233852928
2023-03-21 21:02:00,50102272,81068032,1876287488,754872320,105127936,273858560,16699392,423563264,562692096,1699778560,236797952
2023-03-21 21:04:00,50106368,81076224,2190618624,755142656,105046016,269611008,16699392,427208704,562663424,1702387712,234041344
2023-03-21 21:06:00,64593920,81846272,2154745856,756625408,105082880,260173824,16699392,425668608,562282496,1702436864,235798528
2023-03-21 21:08:00,47362048,81260544,2078085120,747450368,105619456,256045056,16699392,426860544,562241536,1702907904,226381824
2023-03-21 21:10:00,47681536,81264640,2077769728,740036608,105590784,264794112,16699392,425836544,562245632,1702895616,235278336
2023-03-21 21:12:00,90669056,81268736,2022559744,773074944,105590784,261771264,16699392,422039552,562278400,1704038400,233066496
2023-03-21 21:14:00,54837248,81272832,2177343488,746160128,105590784,261459968,16699392,424042496,562311168,1706385408,222867456
2023-03-21 21:16:00,50233344,81276928,2084446208,763863040,106254336,268963840,16699392,430747648,562335744,1705033728,230191104
2023-03-21 21:18:00,50167808,81281024,2022363136,749899776,105074688,279248896,16699392,427732992,562384896,1705574400,233021440
2023-03-21 21:20:00,50171904,81096704,1939988480,740220928,105074688,277696512,16699392,427888640,562421760,1706516480,227614720
2023-03-21 21:22:00,50171904,81612800,1959014400,757370880,105074688,253014016,16699392,423952384,562176000,1696935936,236580864
2023-03-21 21:24:00,50176000,81879040,2248392704,770818048,106262528,265515008,16699392,429907968,564199424,1696722944,227573760
2023-03-21 21:26:00,50176000,81883136,1897160704,790941696,105082880,265830400,16699392,431759360,563412992,1696518144,230273024
2023-03-21 21:28:00,50176000,81231872,2049994752,747802624,105082880,258523136,16699392,429461504,563470336,1696538624,235790336
2023-03-21 21:30:00,50049024,81235968,2042777600,747880448,105598976,265121792,16699392,419942400,562319360,1696608256,231387136
2023-03-21 21:32:00,50049024,81235968,2051325952,762855424,105205760,271691776,16699392,421138432,562737152,1697726464,233201664
2023-03-21 21:34:00,50049024,81240064,2192179200,747171840,105213952,271437824,16699392,424239104,562728960,1698009088,233213952
