"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-22 07:52:00,4568,3510,5180,7210,172,33979,0,4457,400,144,0
2023-03-22 07:56:00,4799,3445,5208,10493,172,33232,0,4580,419,142,0
2023-03-22 08:00:00,4302,4043,7167,6342,178,34946,0,6531,379,607,0
2023-03-22 08:04:00,4357,3539,4401,6360,172,33171,0,3566,367,144,0
2023-03-22 08:08:00,4355,3555,4230,6457,171,31819,0.240,4162,366,140,0.385
2023-03-22 08:12:00,4649,3450,5168,7323,175,32740,0,4393,398,145,0
2023-03-22 08:16:00,4817,3512,5202,10579,166,33810,0,4859,433,145,0
2023-03-22 08:20:00,4340,4071,7400,6287,184,32994,0,7321,369,721,0.382
2023-03-22 08:24:00,4481,3552,4755,6368,179,32150,0,4142,367,143,0
2023-03-22 08:28:00,4699,3516,4176,7191,188,33624,0,3940,401,142,0
2023-03-22 08:32:00,4325,3492,4647,6515,173,34861,0,3497,371,144,0
2023-03-22 08:36:00,11574,3636,5380,11882,177,33981,0,4733,410,146,0
2023-03-22 08:40:00,62274,4040,8616,6322,161,33743,0,8535,367,667,0
2023-03-22 08:44:00,4312,3523,5137,6337,165,35561,0,4293,366,145,0
2023-03-22 08:48:00,4580,3482,5222,7290,171,34004,0,4547,392,143,0
2023-03-22 08:52:00,4604,3475,4262,7824,177,33942,0.200,3899,410,144,0
2023-03-22 08:56:00,4431,3429,4895,8875,170,33118,0,4396,361,144,0
2023-03-22 09:00:00,4409,4026,7862,6321,172,34191,0,8328,367,744,0
2023-03-22 09:04:00,4373,3559,5082,6489,167,32902,0,4464,385,145,0
2023-03-22 09:08:00,4421,3536,5137,7137,179,34139,0,4421,380,146,0
2023-03-22 09:12:00,4755,3480,4592,7812,178,34785,0,4106,437,141,0
2023-03-22 09:16:00,4336,3521,4427,9409,167,35897,0.438,3653,364,142,0
2023-03-22 09:20:00,4343,4093,8141,6370,192,31259,0,8054,365,713,0
2023-03-22 09:24:00,4517,3516,5121,7111,176,33666,0,4623,390,145,0
