"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-21 20:28:00,8.85,15.7,1228,48.2,2.88,23.8,0,872,25.8,19.2,0
2023-03-21 20:32:00,8.98,15.7,1148,49.1,3.02,23.9,0,849,26.6,19.3,0
2023-03-21 20:36:00,11.1,15.5,1288,48.8,3.18,25.0,0,919,25.5,19.5,0
2023-03-21 20:40:00,9.09,16.8,1223,46.4,2.76,23.8,0,877,25.4,19.0,0
2023-03-21 20:44:00,9.12,16.0,1256,45.7,3.10,23.4,0,865,25.6,19.0,0
2023-03-21 20:48:00,31.4,15.6,1377,47.6,2.65,24.5,0,938,25.7,19.0,0
2023-03-21 20:52:00,9.00,15.3,2634,48.3,2.97,25.2,0,2091,26.6,51.9,0
2023-03-21 20:56:00,9.04,15.7,1179,49.4,2.88,24.2,0,853,25.4,18.9,0
2023-03-21 21:00:00,8.61,16.4,1224,43.8,3.06,23.0,0,853,23.1,19.2,0
2023-03-21 21:04:00,8.10,15.3,1836,44.5,2.89,24.0,0,1464,22.1,58.9,0.0204
2023-03-21 21:08:00,8.34,15.1,1218,45.6,2.85,24.6,0.0166,890,23.3,19.0,0
2023-03-21 21:12:00,27.5,15.3,1373,44.2,2.89,22.3,0,998,24.0,19.3,0
2023-03-21 21:16:00,8.31,15.3,1188,46.1,3.17,25.1,0,851,23.4,19.1,0
2023-03-21 21:20:00,8.34,16.4,1188,44.2,2.90,23.0,0,854,24.5,19.0,0
2023-03-21 21:24:00,8.76,15.4,2223,64.5,2.92,22.3,0,1735,25.3,59.3,0
2023-03-21 21:28:00,9.01,15.7,1266,48.3,3.00,22.7,0,869,26.9,18.6,0
2023-03-21 21:32:00,8.74,15.5,1211,46.1,3.00,23.0,0,877,25.5,18.8,0
2023-03-21 21:36:00,11.7,16.3,1242,50.9,3.14,24.3,0,905,26.6,19.3,0
2023-03-21 21:40:00,8.98,17.0,1168,47.0,3.00,25.1,0,839,25.9,19.5,0
2023-03-21 21:44:00,8.77,16.1,2348,46.2,3.05,22.8,0,1790,25.8,41.6,0
2023-03-21 21:48:00,8.90,15.8,1251,48.2,2.91,22.9,0,909,26.1,19.2,0
2023-03-21 21:52:00,8.71,15.5,1246,45.2,2.99,24.1,0,861,25.5,19.2,0
2023-03-21 21:56:00,8.93,15.7,1879,50.8,2.89,24.3,0,1405,25.8,36.1,0
2023-03-21 22:00:00,8.78,16.7,1218,45.3,2.97,22.7,0,844,25.1,19.2,0.0126
2023-03-21 22:04:00,8.69,15.7,1144,47.2,2.95,21.6,0,819,26.0,19.0,0
2023-03-21 22:08:00,8.72,15.6,1240,46.9,3.14,25.2,0,866,25.2,19.1,0
2023-03-21 22:12:00,8.72,15.7,1241,46.3,2.77,23.9,0,896,26.0,19.1,0
2023-03-21 22:16:00,8.97,15.9,1649,47.4,2.95,24.1,0,1166,25.7,27.1,0
2023-03-21 22:20:00,9.09,17.6,1243,47.4,3.11,24.3,0,888,27.3,18.9,0
2023-03-21 22:24:00,9.07,15.7,1236,47.5,3.06,22.6,0,889,26.6,19.5,0
2023-03-21 22:28:00,8.07,15.4,1108,44.0,2.77,25.3,0,802,22.7,18.6,0
2023-03-21 22:32:00,8.30,14.8,1221,43.8,2.81,23.5,0,854,22.6,19.2,0
2023-03-21 22:36:00,10.4,15.3,1400,50.1,2.88,25.0,0,1019,23.7,23.8,0
2023-03-21 22:40:00,8.18,15.1,1202,44.0,3.05,23.7,0.0177,869,22.3,19.1,0
2023-03-21 22:44:00,8.38,14.9,1195,44.6,3.11,24.0,0,866,21.7,19.0,0
2023-03-21 22:48:00,8.41,15.4,1144,45.7,2.90,23.5,0,822,24.4,18.9,0
2023-03-21 22:52:00,8.37,15.3,1214,43.4,2.83,23.2,0,849,22.0,19.1,0
