"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-21 20:28:00,0,0,0.485,0,0,0,0,0.288,0,0,0
2023-03-21 20:32:00,0,0,0.482,0,0,0,0,0.306,0,0,0
2023-03-21 20:36:00,0,0,0.462,0,0,0,0,0.300,0,0,0
2023-03-21 20:40:00,0,0,0.449,0,0,0,0,0.348,0,0,0
2023-03-21 20:44:00,0,0,0.485,0,0,0,0,0.302,0,0,0
2023-03-21 20:48:00,0,0,0.483,0,0,0,0,0.328,0,0,0
2023-03-21 20:52:00,0,0,0.491,0,0,0,0,0.290,0,0,0
2023-03-21 20:56:00,0,0,0.484,0,0,0,0,0.302,0,0,0
2023-03-21 21:00:00,0,0,0.461,0,0,0,0,0.331,0,0,0
2023-03-21 21:04:00,0,0,0.483,0,0,0,0,0.327,0,0,0
2023-03-21 21:08:00,0,0,0.428,0,0,0,0,0.301,0,0,0
2023-03-21 21:12:00,0,0,0.453,0,0,0,0,0.329,0,0,0
2023-03-21 21:16:00,0,0,0.472,0,0,0,0,0.305,0,0,0
2023-03-21 21:20:00,0,0,0.481,0,0,0,0,0.323,0,0,0
2023-03-21 21:24:00,0,0,0.467,0,0,0,0,0.317,0,0,0
2023-03-21 21:28:00,0,0,0.492,0,0,0,0,0.320,0,0,0
2023-03-21 21:32:00,0,0,0.469,0,0,0,0,0.301,0,0,0
2023-03-21 21:36:00,0,0,0.448,0,0,0,0,0.329,0,0,0
2023-03-21 21:40:00,0,0,0.467,0,0,0,0,0.325,0,0,0
2023-03-21 21:44:00,0,0,0.451,0,0,0,0,0.290,0,0,0
2023-03-21 21:48:00,0,0,0.429,0,0,0,0,0.300,0,0,0
2023-03-21 21:52:00,0,0,0.462,0,0,0,0,0.310,0,0,0
2023-03-21 21:56:00,0,0,0.394,0,0,0,0,0.255,0,0,0
2023-03-21 22:00:00,0,0,0.320,0,0,0,0,0.191,0,0,0
2023-03-21 22:04:00,0,0,0.429,0,0,0,0,0.325,0,0,0
2023-03-21 22:08:00,0,0,0.449,0,0,0,0,0.325,0,0,0
2023-03-21 22:12:00,0,0,0.474,0,0,0,0,0.304,0,0,0
2023-03-21 22:16:00,0,0,0.452,0,0,0,0,0.319,0,0,0
2023-03-21 22:20:00,0,0,0.467,0,0,0,0,0.306,0,0,0
2023-03-21 22:24:00,0,0,0.473,0,0,0,0,0.319,0,0,0
2023-03-21 22:28:00,0,0,0.452,0,0,0,0,0.319,0,0,0
2023-03-21 22:32:00,0,0,0.470,0,0,0,0,0.297,0,0,0
2023-03-21 22:36:00,0,0,0.464,0,0,0,0,0.342,0,0,0
2023-03-21 22:40:00,0,0,0.473,0,0,0,0,0.321,0,0,0
2023-03-21 22:44:00,0,0,0.471,0,0,0,0,0.321,0,0,0
2023-03-21 22:48:00,0,0,0.512,0,0,0,0,0.328,0,0,0
2023-03-21 22:52:00,0,0,0.478,0,0,0,0,0.318,0,0,0
2023-03-21 22:56:00,0,0,0.469,0,0,0,0,0.299,0,0,0
2023-03-21 23:00:00,0,0,0.473,0,0,0,0,0.318,0,0,0
2023-03-21 23:04:00,0,0,0.452,0,0,0,0,0.310,0,0,0
2023-03-21 23:08:00,0,0,0.476,0,0,0,0,0.314,0,0,0
2023-03-21 23:12:00,0,0,0.434,0,0,0,0,0.303,0,0,0
2023-03-21 23:16:00,0,0,0.477,0,0,0,0,0.312,0,0,0
2023-03-21 23:20:00,0,0,0.475,0,0,0,0,0.284,0,0,0
2023-03-21 23:24:00,0,0,0.464,0,0,0,0,0.282,0,0,0
2023-03-21 23:28:00,0,0,0.484,0,0,0,0,0.287,0,0,0
2023-03-21 23:32:00,0,0,0.481,0,0,0,0,0.309,0,0,0
2023-03-21 23:36:00,0,0,0.449,0,0,0,0,0.304,0,0,0
2023-03-21 23:40:00,0,0,0.464,0,0,0,0,0.273,0,0,0
2023-03-21 23:44:00,0,0,0.484,0,0,0,0,0.331,0,0,0
2023-03-21 23:48:00,0,0,0.467,0,0,0,0,0.318,0,0,0
2023-03-21 23:52:00,0,0,0.473,0,0,0,0,0.345,0,0,0
2023-03-21 23:56:00,0,0,0.445,0,0,0,0,0.300,0,0,0
2023-03-22 00:00:00,0,0,0.479,0,0,0,0,0.301,0,0,0
2023-03-22 00:04:00,0,0,0.442,0,0,0,0,0.310,0,0,0
2023-03-22 00:08:00,0,0,0.467,0,0,0,0,0.322,0,0,0
2023-03-22 00:12:00,0,0,0.474,0,0,0,0,0.333,0,0,0
2023-03-22 00:16:00,0,0,0.506,0,0,0,0,0.318,0,0,0
2023-03-22 00:20:00,0,0,0.480,0,0,0,0,0.336,0,0,0
2023-03-22 00:24:00,0,0,0.470,0,0,0,0,0.321,0,0,0
2023-03-22 00:28:00,0,0,0.432,0,0,0,0,0.288,0,0,0
2023-03-22 00:32:00,0,0,0.458,0,0,0,0,0.298,0,0,0
2023-03-22 00:36:00,0,0,0.470,0,0,0,0,0.293,0,0,0
2023-03-22 00:40:00,0,0,0.444,0,0,0,0,0.309,0,0,0
2023-03-22 00:44:00,0,0,0.455,0,0,0,0,0.302,0,0,0
2023-03-22 00:48:00,0,0,0.466,0,0,0,0,0.324,0,0,0
2023-03-22 00:52:00,0,0,0.451,0,0,0,0,0.301,0,0,0
2023-03-22 00:56:00,0,0,0.444,0,0,0,0,0.291,0,0,0
2023-03-22 01:00:00,0,0,0.493,0,0,0,0,0.322,0,0,0
2023-03-22 01:04:00,0,0,0.492,0,0,0,0,0.300,0,0,0
2023-03-22 01:08:00,0,0,0.461,0,0,0,0,0.304,0,0,0
2023-03-22 01:12:00,0,0,0.477,0,0,0,0,0.302,0,0,0
2023-03-22 01:16:00,0,0,0.490,0,0,0,0,0.285,0,0,0
2023-03-22 01:20:00,0,0,0.466,0,0,0,0,0.314,0,0,0
2023-03-22 01:24:00,0,0,0.460,0,0,0,0,0.301,0,0,0
2023-03-22 01:28:00,0,0,0.442,0,0,0,0,0.308,0,0,0
2023-03-22 01:32:00,0,0,0.468,0,0,0,0,0.330,0,0,0
2023-03-22 01:36:00,0,0,0.459,0,0,0,0,0.322,0,0,0
2023-03-22 01:40:00,0,0,0.458,0,0,0,0,0.297,0,0,0
2023-03-22 01:44:00,0,0,0.439,0,0,0,0,0.291,0,0,0
2023-03-22 01:48:00,0,0,0.481,0,0,0,0,0.320,0,0,0
2023-03-22 01:52:00,0,0,0.487,0,0,0,0,0.299,0,0,0
2023-03-22 01:56:00,0,0,0.434,0,0,0,0,0.321,0,0,0
2023-03-22 02:00:00,0,0,0.463,0,0,0,0,0.326,0,0,0
2023-03-22 02:04:00,0,0,0.506,0,0,0,0,0.316,0,0,0
2023-03-22 02:08:00,0,0,0.467,0,0,0,0,0.299,0,0,0
2023-03-22 02:12:00,0,0,0.467,0,0,0,0,0.304,0,0,0
2023-03-22 02:16:00,0,0,0.453,0,0,0,0,0.330,0,0,0
2023-03-22 02:20:00,0,0,0.482,0,0,0,0,0.313,0,0,0
2023-03-22 02:24:00,0,0,0.483,0,0,0,0,0.314,0,0,0
2023-03-22 02:28:00,0,0,0.465,0,0,0,0,0.312,0,0,0
2023-03-22 02:32:00,0,0,0.455,0,0,0,0,0.317,0,0,0
2023-03-22 02:36:00,0,0,0.442,0,0,0,0,0.325,0,0,0
2023-03-22 02:40:00,0,0,0.480,0,0,0,0,0.324,0,0,0
2023-03-22 02:44:00,0,0,0.463,0,0,0,0,0.331,0,0,0
2023-03-22 02:48:00,0,0,0.426,0,0,0,0,0.298,0,0,0
2023-03-22 02:52:00,0,0,0.454,0,0,0,0,0.321,0,0,0
2023-03-22 02:56:00,0,0,0.492,0,0,0,0,0.329,0,0,0
2023-03-22 03:00:00,0,0,0.464,0,0,0,0,0.319,0,0,0
2023-03-22 03:04:00,0,0,0.463,0,0,0,0,0.305,0,0,0
2023-03-22 03:08:00,0,0,0.464,0,0,0,0,0.341,0,0,0
2023-03-22 03:12:00,0,0,0.467,0,0,0,0,0.302,0,0,0
2023-03-22 03:16:00,0,0,0.489,0,0,0,0,0.317,0,0,0
2023-03-22 03:20:00,0,0,0.416,0,0,0,0,0.315,0,0,0
2023-03-22 03:24:00,0,0,0.475,0,0,0,0,0.297,0,0,0
2023-03-22 03:28:00,0,0,0.455,0,0,0,0,0.299,0,0,0
2023-03-22 03:32:00,0,0,0.487,0,0,0,0,0.313,0,0,0
2023-03-22 03:36:00,0,0,0.458,0,0,0,0,0.286,0,0,0
2023-03-22 03:40:00,0,0,0.506,0,0,0,0,0.312,0,0,0
2023-03-22 03:44:00,0,0,0.475,0,0,0,0,0.311,0,0,0
2023-03-22 03:48:00,0,0,0.478,0,0,0,0,0.308,0,0,0
2023-03-22 03:52:00,0,0,0.477,0,0,0,0,0.325,0,0,0
2023-03-22 03:56:00,0,0,0.493,0,0,0,0,0.334,0,0,0
2023-03-22 04:00:00,0,0,0.477,0,0,0,0,0.317,0,0,0
2023-03-22 04:04:00,0,0,0.450,0,0,0,0,0.305,0,0,0
2023-03-22 04:08:00,0,0,0.476,0,0,0,0,0.299,0,0,0
2023-03-22 04:12:00,0,0,0.475,0,0,0,0,0.306,0,0,0
