,Time,Type,Response,Code
0,2023-03-12 12:18:53.298165,Public,0.018652,200
0,2023-03-12 12:18:53.417788,Public,0.016981,200
0,2023-03-12 12:18:53.534657,Public,0.014523,200
0,2023-03-12 12:18:53.654221,Public,0.017177,200
0,2023-03-12 12:18:53.773271,Public,0.01659,200
0,2023-03-12 12:18:53.892582,Public,0.016948,200
0,2023-03-12 12:18:54.010170,Public,0.015233,200
0,2023-03-12 12:18:54.131108,Public,0.018311,200
0,2023-03-12 12:18:54.249551,Public,0.016055,200
0,2023-03-12 12:18:54.369615,Public,0.017597,200
0,2023-03-12 12:18:54.489243,Public,0.017122,200
0,2023-03-12 12:18:54.606684,Public,0.015082,200
0,2023-03-12 12:18:54.726395,Public,0.017011,200
0,2023-03-12 12:18:54.846143,Public,0.017417,200
0,2023-03-12 12:18:54.965336,Public,0.016741,200
0,2023-03-12 12:18:55.085323,Public,0.017674,200
0,2023-03-12 12:18:55.203864,Public,0.016168,200
0,2023-03-12 12:18:55.321820,Public,0.015426,200
0,2023-03-12 12:18:55.441386,Public,0.017233,200
0,2023-03-12 12:18:55.560651,Public,0.016706,200
0,2023-03-12 12:18:55.681046,Public,0.018049,200
0,2023-03-12 12:18:55.798070,Public,0.014729,200
0,2023-03-12 12:18:55.917405,Public,0.017039,200
0,2023-03-12 12:18:56.037011,Public,0.017265,200
0,2023-03-12 12:18:56.157039,Public,0.017556,200
0,2023-03-12 12:18:56.276391,Public,0.017087,200
0,2023-03-12 12:18:56.393689,Public,0.014985,200
0,2023-03-12 12:18:56.513508,Public,0.016829,200
0,2023-03-12 12:18:56.632486,Public,0.016603,200
0,2023-03-12 12:18:56.751363,Public,0.016572,200
0,2023-03-12 12:18:56.869504,Public,0.015838,200
0,2023-03-12 12:18:56.987053,Public,0.015171,200
0,2023-03-12 12:18:57.106296,Public,0.016923,200
0,2023-03-12 12:18:57.225288,Public,0.016675,200
0,2023-03-12 12:18:57.343083,Public,0.015485,200
0,2023-03-12 12:18:57.461798,Public,0.01642,200
0,2023-03-12 12:18:57.580338,Public,0.016199,200
0,2023-03-12 12:18:57.701197,Public,0.017837,200
0,2023-03-12 12:18:57.819009,Public,0.015399,200
0,2023-03-12 12:18:57.937194,Public,0.015837,200
0,2023-03-12 12:18:58.057395,Public,0.017845,200
0,2023-03-12 12:18:58.176462,Public,0.016532,200
0,2023-03-12 12:18:58.295813,Public,0.017057,200
0,2023-03-12 12:18:58.414558,Public,0.016404,200
0,2023-03-12 12:18:58.533727,Public,0.016727,200
0,2023-03-12 12:18:58.653212,Public,0.017149,200
0,2023-03-12 12:18:58.772614,Public,0.016958,200
0,2023-03-12 12:18:58.892279,Public,0.01725,200
0,2023-03-12 12:18:59.009943,Public,0.015346,200
0,2023-03-12 12:18:59.129186,Public,0.016886,200
0,2023-03-12 12:18:59.249409,Public,0.017848,200
0,2023-03-12 12:18:59.368714,Public,0.016958,200
0,2023-03-12 12:18:59.487769,Public,0.016661,200
0,2023-03-12 12:18:59.606253,Public,0.016141,200
0,2023-03-12 12:18:59.723819,Public,0.015234,200
0,2023-03-12 12:18:59.843101,Public,0.016944,200
0,2023-03-12 12:18:59.964044,Public,0.018391,200
0,2023-03-12 12:19:00.083658,Public,0.017284,200
0,2023-03-12 12:19:00.203480,Public,0.017489,200
0,2023-03-12 12:19:00.319791,Public,0.013743,200
