,Time,Type,Response,Code
0,2023-03-11 16:05:43.045064,Public,0.01723,200
0,2023-03-11 16:05:43.163217,Public,0.015509,200
0,2023-03-11 16:05:43.282725,Public,0.017218,200
0,2023-03-11 16:05:43.401744,Public,0.016666,200
0,2023-03-11 16:05:43.521245,Public,0.01711,200
0,2023-03-11 16:05:43.640025,Public,0.016476,200
0,2023-03-11 16:05:43.758017,Public,0.015703,200
0,2023-03-11 16:05:43.876130,Public,0.015801,200
0,2023-03-11 16:05:43.995417,Public,0.016958,200
0,2023-03-11 16:05:44.113880,Public,0.016159,200
0,2023-03-11 16:05:44.232132,Public,0.015967,200
0,2023-03-11 16:05:44.351061,Public,0.016574,200
0,2023-03-11 16:05:44.470817,Public,0.017229,200
0,2023-03-11 16:05:44.590020,Public,0.016917,200
0,2023-03-11 16:05:44.707316,Public,0.014851,200
0,2023-03-11 16:05:44.826319,Public,0.016726,200
0,2023-03-11 16:05:44.945712,Public,0.016952,200
0,2023-03-11 16:05:45.063820,Public,0.01556,200
0,2023-03-11 16:05:45.182323,Public,0.016142,200
0,2023-03-11 16:05:45.300775,Public,0.016114,200
0,2023-03-11 16:05:45.419947,Public,0.016723,200
0,2023-03-11 16:05:45.537819,Public,0.015167,200
0,2023-03-11 16:05:45.656790,Public,0.016646,200
0,2023-03-11 16:05:45.775394,Public,0.016317,200
0,2023-03-11 16:05:45.894120,Public,0.016453,200
0,2023-03-11 16:05:46.013285,Public,0.016843,200
0,2023-03-11 16:05:46.132653,Public,0.016932,200
0,2023-03-11 16:05:46.251960,Public,0.01697,200
0,2023-03-11 16:05:46.371901,Public,0.017177,200
0,2023-03-11 16:05:46.490967,Public,0.016574,200
0,2023-03-11 16:05:46.608771,Public,0.015505,200
0,2023-03-11 16:05:46.728264,Public,0.017139,200
0,2023-03-11 16:05:46.848007,Public,0.01727,200
0,2023-03-11 16:05:46.967269,Public,0.016824,200
0,2023-03-11 16:05:47.084850,Public,0.015213,200
0,2023-03-11 16:05:47.203940,Public,0.016786,200
0,2023-03-11 16:05:47.323446,Public,0.01714,200
0,2023-03-11 16:05:47.442569,Public,0.016718,200
0,2023-03-11 16:05:47.561056,Public,0.016217,200
0,2023-03-11 16:05:47.678431,Public,0.015087,200
0,2023-03-11 16:05:47.797423,Public,0.016634,200
0,2023-03-11 16:05:47.916856,Public,0.016915,200
0,2023-03-11 16:05:48.036404,Public,0.016539,200
0,2023-03-11 16:05:48.154399,Public,0.015382,200
0,2023-03-11 16:05:48.270557,Public,0.013844,200
0,2023-03-11 16:05:48.390128,Public,0.017259,200
0,2023-03-11 16:05:48.507379,Public,0.014968,200
0,2023-03-11 16:05:48.626530,Public,0.016802,200
0,2023-03-11 16:05:48.745844,Public,0.016719,200
0,2023-03-11 16:05:48.865044,Public,0.016781,200
0,2023-03-11 16:05:48.982293,Public,0.014907,200
0,2023-03-11 16:05:49.101530,Public,0.016842,200
0,2023-03-11 16:05:49.220786,Public,0.016772,200
0,2023-03-11 16:05:49.340120,Public,0.017029,200
0,2023-03-11 16:05:49.457676,Public,0.015088,200
0,2023-03-11 16:05:49.577798,Public,0.01779,200
0,2023-03-11 16:05:49.697428,Public,0.017233,200
0,2023-03-11 16:05:49.817225,Public,0.017382,200
0,2023-03-11 16:05:49.936733,Public,0.01716,200
0,2023-03-11 16:05:50.054698,Public,0.015471,200
0,2023-03-11 16:05:50.175193,Public,0.018181,200
0,2023-03-11 16:05:50.294347,Public,0.016774,200
0,2023-03-11 16:05:50.413982,Public,0.017286,200
0,2023-03-11 16:05:50.533342,Public,0.016961,200
