,Time,Type,Response,Code
0,2023-03-11 09:00:00.274302,Public,0.019964,200
0,2023-03-11 09:00:00.393361,Public,0.01642,200
0,2023-03-11 09:00:00.510820,Public,0.015135,200
0,2023-03-11 09:00:00.630150,Public,0.016949,200
0,2023-03-11 09:00:00.749220,Public,0.016585,200
0,2023-03-11 09:00:00.865409,Public,0.013745,200
0,2023-03-11 09:00:00.984251,Public,0.016362,200
0,2023-03-11 09:00:01.103178,Public,0.016462,200
0,2023-03-11 09:00:01.222317,Public,0.01631,200
0,2023-03-11 09:00:01.340790,Public,0.01604,200
0,2023-03-11 09:00:01.460003,Public,0.016773,200
0,2023-03-11 09:00:01.579296,Public,0.016828,200
0,2023-03-11 09:00:01.699522,Public,0.017623,200
0,2023-03-11 09:00:01.819984,Public,0.018025,200
0,2023-03-11 09:00:01.938026,Public,0.015484,200
0,2023-03-11 09:00:02.058413,Public,0.01787,200
0,2023-03-11 09:00:02.177511,Public,0.016649,200
0,2023-03-11 09:00:02.296574,Public,0.01664,200
0,2023-03-11 09:00:02.415115,Public,0.015843,200
0,2023-03-11 09:00:02.533655,Public,0.016063,200
0,2023-03-11 09:00:02.650863,Public,0.014644,200
0,2023-03-11 09:00:02.770630,Public,0.017179,200
0,2023-03-11 09:00:02.890484,Public,0.017272,200
0,2023-03-11 09:00:03.009797,Public,0.016907,200
0,2023-03-11 09:00:03.126807,Public,0.01458,200
0,2023-03-11 09:00:03.246427,Public,0.017081,200
0,2023-03-11 09:00:03.366624,Public,0.017505,200
0,2023-03-11 09:00:03.486788,Public,0.01739,200
0,2023-03-11 09:00:03.606861,Public,0.017459,200
0,2023-03-11 09:00:03.723320,Public,0.013965,200
0,2023-03-11 09:00:03.842939,Public,0.01718,200
0,2023-03-11 09:00:03.962673,Public,0.017239,200
0,2023-03-11 09:00:04.082081,Public,0.01687,200
0,2023-03-11 09:00:04.201660,Public,0.017123,200
0,2023-03-11 09:00:04.318926,Public,0.01484,200
0,2023-03-11 09:00:04.439856,Public,0.018289,200
0,2023-03-11 09:00:04.559303,Public,0.016837,200
0,2023-03-11 09:00:04.678531,Public,0.016634,200
0,2023-03-11 09:00:04.798011,Public,0.017053,200
0,2023-03-11 09:00:04.915581,Public,0.015144,200
0,2023-03-11 09:00:05.034604,Public,0.016558,200
0,2023-03-11 09:00:05.154848,Public,0.017701,200
0,2023-03-11 09:00:05.273289,Public,0.01598,200
0,2023-03-11 09:00:05.391783,Public,0.01606,200
0,2023-03-11 09:00:05.509926,Public,0.015754,200
0,2023-03-11 09:00:05.629859,Public,0.017461,200
0,2023-03-11 09:00:05.749094,Public,0.016653,200
