"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-11 09:00:00,12.0,18.7,1128,47.8,3.28,19.8,0,755,38.2,18.3,0
2023-03-11 09:04:00,9.74,18.0,1038,47.0,3.39,21.6,0,736,37.1,18.7,0
2023-03-11 09:08:00,10.2,19.2,1732,85.9,6.33,20.2,0,1225,56.3,18.6,0
2023-03-11 09:12:00,9.67,17.8,1868,66.3,3.32,21.1,0,1654,38.7,50.3,0
2023-03-11 09:16:00,9.86,17.6,955,45.8,3.32,20.3,0.0144,698,37.8,18.3,0
2023-03-11 09:20:00,10.0,17.9,974,48.3,3.36,20.6,0,683,37.5,18.7,0
2023-03-11 09:24:00,9.66,17.8,1000,45.9,3.15,20.3,0.0154,704,36.9,18.6,0
2023-03-11 09:28:00,9.91,17.6,1063,51.5,3.30,21.0,0,765,39.5,18.4,0
2023-03-11 09:32:00,9.78,17.7,1586,45.5,3.30,20.2,0,1267,37.6,36.9,0
2023-03-11 09:36:00,9.77,17.4,1050,43.6,3.08,20.4,0,736,37.2,18.7,0
2023-03-11 09:40:00,9.74,17.8,1052,48.4,3.33,20.3,0,740,37.9,18.4,0
2023-03-11 09:44:00,9.80,19.0,1055,50.6,3.23,18.7,0,740,37.6,19.0,0
2023-03-11 09:48:00,9.83,17.7,1042,48.0,3.13,20.2,0,733,38.5,18.4,0
2023-03-11 09:52:00,9.75,17.7,948,45.8,3.35,20.3,0,1138,37.9,18.5,0
2023-03-11 09:56:00,9.81,17.7,977,45.1,3.36,19.4,0,705,37.3,18.4,0
2023-03-11 10:00:00,12.2,18.6,1032,44.9,3.24,19.8,0,699,36.6,18.1,0
2023-03-11 10:04:00,26.7,18.9,1168,50.5,3.18,20.3,0,927,39.1,18.9,0
2023-03-11 10:08:00,9.90,17.4,1015,47.1,3.17,21.1,0,714,36.9,18.3,0
2023-03-11 10:12:00,9.59,17.4,1227,45.0,3.30,20.5,0,705,37.3,18.4,0.0166
2023-03-11 10:16:00,9.60,17.7,1049,45.2,3.25,20.4,0,768,37.7,18.7,0
