"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-11 09:00:00,8328,3958,4298,8178,185,32248,0,3430,430,120,0
2023-03-11 09:04:00,4204,3463,3795,6354,180,35805,0,3373,428,122,0
2023-03-11 09:08:00,5095,11660,7083,45386,9030,31714,0,6698,4653,121,0
2023-03-11 09:12:00,4195,3438,6287,12179,178,34466,0,7762,457,564,0
2023-03-11 09:16:00,4334,3429,2626,6173,174,33474,0.202,2594,436,119,0
2023-03-11 09:20:00,4348,3480,3084,8865,179,34038,0,2678,433,122,0
2023-03-11 09:24:00,4229,3461,3353,6667,175,33155,0.215,2983,434,121,0
2023-03-11 09:28:00,4311,3411,3977,8720,175,33388,0,3612,529,120,0
2023-03-11 09:32:00,4257,3402,5964,6851,184,32918,0,6474,428,331,0
2023-03-11 09:36:00,4254,3391,3685,6023,169,33939,0,3237,426,122,0
2023-03-11 09:40:00,4273,3453,3592,8470,179,32827,0,3246,433,121,0
2023-03-11 09:44:00,4447,3968,3828,10295,179,30526,0,3344,455,124,0
2023-03-11 09:48:00,4300,3395,3653,7290,178,32126,0,3280,501,119,0
2023-03-11 09:52:00,4272,3426,2987,6163,176,33255,0,5519,434,121,0
2023-03-11 09:56:00,4318,3437,3095,6182,178,31700,0,2974,430,120,0
2023-03-11 10:00:00,8447,3895,3530,6299,179,32589,0,2849,426,119,0
2023-03-11 10:04:00,72725,3845,4088,8540,176,33116,0,4509,507,123,0
2023-03-11 10:08:00,4315,3379,3720,7069,165,33502,0,3333,431,120,0
2023-03-11 10:12:00,4251,3392,4495,6243,176,33793,0,3110,428,120,0.388
2023-03-11 10:16:00,4234,3426,3722,6195,178,33139,0,3596,430,122,0
2023-03-11 10:20:00,4349,3360,3783,8520,170,32414,0,3375,434,121,0
2023-03-11 10:24:00,4580,3428,4699,8460,175,31522,0,4692,521,278,0
2023-03-11 10:28:00,4249,3383,3078,6316,179,33252,0,2564,429,121,0.392
2023-03-11 10:32:00,4318,3411,3126,6137,171,30692,0,2658,432,120,0
2023-03-11 10:36:00,4311,3422,2749,6264,173,33789,0,2589,428,120,0
2023-03-11 10:40:00,4786,3849,4150,10899,172,31508,0,3037,479,122,0
2023-03-11 10:44:00,4311,3370,5571,8047,164,35263,0,4832,465,373,0
2023-03-11 10:48:00,68529,3371,4320,6177,181,33351,0,3833,429,119,0
2023-03-11 10:52:00,4221,3479,3769,6061,166,34066,0,3239,429,121,0
2023-03-11 10:56:00,4265,3462,3550,6214,181,32383,0,3035,428,121,0
2023-03-11 11:00:00,8671,3917,4267,10334,175,34212,0,3749,516,120,0
2023-03-11 11:04:00,4596,3436,5211,7458,181,32478,0,7662,432,700,0
2023-03-11 11:08:00,4261,3397,2855,6185,185,35740,0,2872,429,120,0
2023-03-11 11:12:00,4218,3395,3343,6138,177,32770,0,2611,428,120,0
2023-03-11 11:16:00,4699,3410,3063,6883,187,31095,0,2793,452,119,0
2023-03-11 11:20:00,4273,3827,3451,8825,180,35240,0,2835,517,119,0
2023-03-11 11:24:00,4227,3448,7859,6218,180,35126,0.201,8506,429,733,0.595
2023-03-11 11:28:00,4235,3431,3710,6152,179,33889,0,3446,431,119,0
2023-03-11 11:32:00,4229,3414,3539,6189,195,34781,0.177,3648,432,121,0
2023-03-11 11:36:00,4274,3476,4083,8546,195,34628,0,3599,486,121,0
2023-03-11 11:40:00,4176,3379,3853,8483,181,35123,0,3655,456,122,0
2023-03-11 11:44:00,77252,3379,7585,9011,193,34415,0,8248,431,642,0
2023-03-11 11:48:00,4334,3408,3768,6181,179,33004,0,2697,431,121,0
2023-03-11 11:52:00,4114,3452,3049,6261,167,34230,0,2361,428,118,0
2023-03-11 11:56:00,4417,3401,3814,8034,176,33455,0,3188,528,120,0
2023-03-11 12:00:00,4547,3537,3929,9680,187,33448,0,3390,435,121,0
2023-03-11 12:04:00,4163,3442,4599,6341,177,34862,0,4894,438,263,0
2023-03-11 12:08:00,4353,3428,3773,6216,173,34148,0,3445,426,118,0
2023-03-11 12:12:00,4582,3468,4120,6917,174,34656,0,3746,476,119,0
2023-03-11 12:16:00,4815,3421,3823,7244,193,34006,0,3377,481,122,0
2023-03-11 12:20:00,4343,3471,3636,6186,185,32916,0,3044,435,120,0
2023-03-11 12:24:00,4127,3441,4097,8000,183,33278,0.239,4507,425,458,0
2023-03-11 12:28:00,4317,3469,3345,6253,172,31784,0,2446,435,121,0
2023-03-11 12:32:00,68715,3442,4690,8852,178,35281,0,3750,510,122,0
2023-03-11 12:36:00,4226,3445,3738,6202,176,31955,0.253,3228,433,127,0
2023-03-11 12:40:00,4136,3427,3717,8507,173,34759,0,3035,426,122,0
2023-03-11 12:44:00,4361,3369,4707,9475,175,33424,0,3246,434,121,0
