"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-11 09:00:00,8328,7915,924072,32712,554,64497,0,511082,15478,1677,0
2023-03-11 09:04:00,4204,6926,815858,25414,540,71611,0,502637,15408,1709,0
2023-03-11 09:08:00,5095,23321,1522925,181542,27091,63428,0,997993,167497,1701,0
2023-03-11 09:12:00,4195,6876,1351717,48714,535,68933,0,1156551,16467,7893,0
2023-03-11 09:16:00,4334,6858,564601,24691,523,66947,1.01,386448,15694,1665,0
2023-03-11 09:20:00,4348,6959,663105,35460,537,68076,0,398973,15573,1711,0
2023-03-11 09:24:00,4229,6922,720976,26669,525,66311,1.07,444463,15618,1698,0
2023-03-11 09:28:00,4311,6823,855043,34881,525,66775,0,538215,19046,1686,0
2023-03-11 09:32:00,4257,6805,1282364,27405,551,65835,0,964684,15419,4628,0
2023-03-11 09:36:00,4254,6783,792191,24090,507,67879,0,482315,15337,1709,0
2023-03-11 09:40:00,4273,6906,772173,33882,537,65653,0,483670,15575,1687,0
2023-03-11 09:44:00,4447,7936,823070,41178,537,61052,0,498234,16393,1730,0
2023-03-11 09:48:00,4300,6791,785489,29160,535,64252,0,488658,18032,1673,0
2023-03-11 09:52:00,4272,6853,642297,24651,529,66510,0,822349,15626,1698,0
2023-03-11 09:56:00,4318,6874,665509,24729,534,63400,0,443108,15495,1676,0
2023-03-11 10:00:00,8447,7790,759014,25194,536,65177,0,424462,15353,1668,0
2023-03-11 10:04:00,72725,7690,878979,34162,528,66233,0,671840,18262,1716,0
2023-03-11 10:08:00,4315,6759,799762,28278,495,67004,0,496616,15502,1675,0
2023-03-11 10:12:00,4251,6784,966387,24974,529,67586,0,463384,15399,1682,1.17
2023-03-11 10:16:00,4234,6851,800239,24780,535,66279,0,535786,15464,1709,0
2023-03-11 10:20:00,4349,6720,813263,34082,510,64828,0,502877,15617,1695,0
2023-03-11 10:24:00,4580,6857,1010190,33840,525,63044,0,699103,18757,3895,0
2023-03-11 10:28:00,4249,6765,661867,25262,536,66504,0,382069,15443,1694,1.17
2023-03-11 10:32:00,4318,6822,671993,24547,512,61384,0,396070,15549,1686,0
2023-03-11 10:36:00,4311,6844,591088,25055,520,67578,0,385734,15407,1673,0
2023-03-11 10:40:00,4786,7698,892181,43595,517,63016,0,452466,17253,1707,0
2023-03-11 10:44:00,4311,6741,1197693,32189,493,70525,0,719897,16748,5218,0
2023-03-11 10:48:00,68529,6742,928765,24708,543,66701,0,571058,15428,1667,0
2023-03-11 10:52:00,4221,6959,810407,24243,497,68132,0,482606,15430,1689,0
2023-03-11 10:56:00,4265,6925,763170,24857,543,64766,0,452216,15393,1693,0
2023-03-11 11:00:00,8671,7833,917497,41337,524,68424,0,558553,18575,1684,0
2023-03-11 11:04:00,4596,6872,1120274,29833,544,64956,0,1141648,15543,9797,0
2023-03-11 11:08:00,4261,6793,613809,24739,556,71479,0,427855,15451,1684,0
2023-03-11 11:12:00,4218,6791,718685,24551,531,65541,0,389027,15396,1678,0
2023-03-11 11:16:00,4699,6820,658607,27534,561,62190,0,416132,16260,1669,0
2023-03-11 11:20:00,4273,7654,742068,35299,541,70481,0,422419,18599,1662,0
2023-03-11 11:24:00,4227,6897,1689780,24873,541,70253,1.01,1267426,15450,10267,1.78
2023-03-11 11:28:00,4235,6861,797648,24607,538,67779,0,513391,15504,1672,0
2023-03-11 11:32:00,4229,6827,760963,24756,585,69562,0.885,543498,15551,1698,0
2023-03-11 11:36:00,4274,6951,877797,34183,584,69255,0,536224,17482,1693,0
2023-03-11 11:40:00,4176,6757,828437,33934,542,70246,0,544651,16421,1710,0
2023-03-11 11:44:00,77252,6759,1630750,36044,578,68831,0,1228920,15516,8984,0
2023-03-11 11:48:00,4334,6816,810186,24725,538,66009,0,401879,15514,1691,0
2023-03-11 11:52:00,4114,6904,655622,25044,502,68461,0,351770,15393,1655,0
2023-03-11 11:56:00,4417,6802,820025,32137,528,66910,0,475036,19005,1681,0
2023-03-11 12:00:00,4547,7074,844655,38719,561,66895,0,505097,15654,1695,0
2023-03-11 12:04:00,4163,6884,988681,25363,532,69724,0,729237,15767,3676,0
2023-03-11 12:08:00,4353,6856,811117,24866,520,68295,0,513273,15340,1655,0
2023-03-11 12:12:00,4582,6936,885741,27667,522,69311,0,558187,17128,1670,0
2023-03-11 12:16:00,4815,6842,822011,28974,578,68012,0,503118,17311,1707,0
2023-03-11 12:20:00,4343,6942,781842,24744,556,65831,0,453596,15646,1682,0
2023-03-11 12:24:00,4127,6882,880901,32000,550,66556,1.19,671560,15313,6412,0
2023-03-11 12:28:00,4317,6938,719119,25011,517,63568,0,364462,15643,1694,0
2023-03-11 12:32:00,68715,6885,1008287,35406,533,70562,0,558803,18350,1702,0
2023-03-11 12:36:00,4226,6891,803703,24808,529,63910,1.26,481028,15594,1775,0
2023-03-11 12:40:00,4136,6855,799163,34029,518,69518,0,452197,15331,1705,0
2023-03-11 12:44:00,4361,6738,1012035,37898,524,66847,0,483584,15617,1696,0
2023-03-11 12:48:00,4459,6762,848694,27371,538,69478,0,500119,15936,1661,0
2023-03-11 12:52:00,4554,6819,816148,30089,573,69424,0,530660,18595,1677,0
2023-03-11 12:56:00,4318,6861,840015,25047,521,62922,0,459253,15521,3159,0
2023-03-11 13:00:00,8836,8199,711574,25230,527,64567,0,412012,15495,1666,0
2023-03-11 13:04:00,4144,6831,761719,25018,567,71285,0,394960,15482,1665,0
2023-03-11 13:08:00,4315,6741,703528,32711,542,66219,0,490166,18390,1701,0
2023-03-11 13:12:00,4710,6778,835324,26663,552,70247,1.10,498135,16426,1669,1.30
2023-03-11 13:16:00,4223,6862,1001402,24819,474,65598,0,785020,15617,4650,0
2023-03-11 13:20:00,4232,6918,717890,34095,551,68235,0,508561,15516,1706,0
