"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-11 09:00:00,56860672,83853312,1755906048,825331712,113594368,252760064,18419712,488226816,716558336,1975554048,250654720
2023-03-11 09:02:00,41410560,82358272,1796210688,826363904,113696768,265756672,18456576,505233408,717389824,1997922304,257167360
2023-03-11 09:04:00,43044864,82423808,1861001216,826384384,113758208,272637952,18522112,503246848,718315520,1998819328,260243456
2023-03-11 09:06:00,43708416,82485248,1770237952,821424128,113483776,274964480,18563072,496046080,718741504,1999851520,260190208
2023-03-11 09:08:00,44007424,89096192,1741193216,886034432,133607424,252964864,18599936,500273152,775794688,2001391616,252710912
2023-03-11 09:10:00,50540544,95711232,1809141760,872038400,126377984,261054464,18599936,504172544,787816448,2001252352,259919872
2023-03-11 09:12:00,50716672,85266432,1842286592,833290240,115195904,256831488,18604032,510472192,755470336,1994502144,259264512
2023-03-11 09:14:00,45715456,77529088,1856708608,822476800,114876416,257859584,18673664,510533632,741117952,1995329536,258990080
2023-03-11 09:16:00,41697280,81367040,1902428160,829636608,113086464,263254016,18739200,501837824,732012544,1995374592,257228800
2023-03-11 09:18:00,71434240,79953920,1749925888,804069376,110415872,255721472,18776064,501907456,719081472,1994825728,258912256
2023-03-11 09:20:00,46477312,80113664,1774825472,807890944,111300608,256483328,18776064,484671488,717438976,1996673024,258600960
2023-03-11 09:22:00,43843584,80207872,1802952704,808275968,112115712,261398528,18780160,500875264,719261696,1996906496,258809856
2023-03-11 09:24:00,43872256,80220160,1813336064,802918400,110514176,261787648,18784256,510529536,720568320,1998069760,260517888
2023-03-11 09:26:00,43925504,80281600,1812967424,805171200,110772224,239407104,18718720,511328256,721408000,1998843904,253972480
2023-03-11 09:28:00,43941888,80330752,1710071808,802803712,111964160,248807424,18624512,501501952,723226624,1998614528,262270976
2023-03-11 09:30:00,59670528,82026496,1818402816,815788032,111312896,258318336,18624512,501121024,723734528,1998745600,260046848
2023-03-11 09:32:00,41914368,80789504,1852628992,816541696,110563328,254185472,18726912,495493120,723304448,2003013632,261324800
2023-03-11 09:34:00,43413504,80654336,1842331648,794472448,109363200,266489856,18759680,494026752,724631552,2002796544,258490368
2023-03-11 09:36:00,43692032,80674816,1896591360,807514112,109277184,266293248,18759680,498176000,725839872,2002182144,261390336
2023-03-11 09:38:00,73502720,80977920,1832484864,804753408,109404160,255184896,18857984,490782720,722804736,2002485248,260460544
2023-03-11 09:40:00,48152576,81035264,1817456640,805699584,110227456,254472192,18759680,489263104,724127744,2002518016,258973696
2023-03-11 09:42:00,44847104,81100800,1728913408,805449728,111472640,246947840,18796544,491024384,724942848,2005348352,259469312
2023-03-11 09:44:00,44740608,82505728,1826353152,809222144,112304128,252145664,18763776,492376064,722755584,2006499328,260747264
2023-03-11 09:46:00,44761088,82440192,1793011712,846045184,111480832,259313664,18763776,499662848,725692416,1997279232,257175552
2023-03-11 09:48:00,44761088,80781312,1644240896,796459008,112156672,253620224,18763776,502276096,724070400,1997529088,257994752
2023-03-11 09:50:00,45146112,80855040,1801904128,805347328,112128000,244064256,18731008,502759424,724828160,1996918784,260227072
2023-03-11 09:52:00,44453888,80920576,1748455424,804311040,112050176,252428288,18763776,488955904,727453696,1997168640,261144576
2023-03-11 09:54:00,44486656,81059840,1911779328,796573696,112168960,259158016,18800640,495226880,726818816,1997561856,256503808
2023-03-11 09:56:00,44490752,81068032,1842774016,768774144,111640576,261230592,18800640,487305216,727461888,1997627392,258383872
2023-03-11 09:58:00,44494848,81141760,1813893120,779718656,111644672,253194240,18800640,484933632,727863296,1996951552,261197824
2023-03-11 10:00:00,56438784,82702336,1606045696,819707904,110755840,255819776,18808832,486490112,726425600,1998249984,258318336
2023-03-11 10:02:00,49676288,80748544,1847558144,768110592,110800896,254939136,18874368,473210880,727568384,1997955072,260136960
2023-03-11 10:04:00,75321344,80494592,1828360192,797147136,110837760,265293824,18808832,494481408,727920640,1999867904,260907008
2023-03-11 10:06:00,48123904,80613376,1914245120,797052928,111357952,272375808,18808832,486547456,729706496,2000400384,260497408
2023-03-11 10:08:00,44744704,80621568,1829064704,768651264,112132096,272736256,18776064,490151936,729128960,2000859136,262176768
2023-03-11 10:10:00,44974080,80736256,1756766208,832962560,110936064,279040000,18743296,492732416,729735168,2001149952,261525504
2023-03-11 10:12:00,44584960,80777216,1920049152,768249856,112058368,272031744,18776064,480980992,729313280,2001256448,260829184
2023-03-11 10:14:00,44699648,82112512,1821761536,783421440,112140288,273252352,18788352,485851136,730259456,2006441984,257785856
2023-03-11 10:16:00,44752896,82374656,1770590208,820330496,112050176,257630208,18788352,495198208,730681344,2006503424,257183744
2023-03-11 10:18:00,44752896,80936960,1817870336,766152704,111833088,251158528,18886656,487178240,730615808,2006016000,260599808
2023-03-11 10:20:00,44761088,81199104,1755922432,832913408,111992832,249958400,18886656,486707200,730497024,2006597632,261701632
2023-03-11 10:22:00,44511232,81231872,1709305856,767324160,111923200,263778304,18690048,487698432,729796608,2007048192,261189632
2023-03-11 10:24:00,44544000,81108992,2105040896,798220288,112001024,259092480,18886656,490983424,731893760,1998352384,259923968
2023-03-11 10:26:00,66523136,80912384,1748627456,831848448,111390720,262180864,18886656,495198208,730918912,1998028800,250806272
