"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-11 13:40:00,1353,2832,980581,5845,456,5993,0,608226,2920,7869,0
2023-03-11 13:44:00,1395,2813,1085431,6482,434,6010,0,686909,3176,7931,0
2023-03-11 13:48:00,1376,2664,1069411,13813,457,5408,0,724504,3122,7857,0
2023-03-11 13:52:00,1374,2608,908150,6098,469,5846,0,677724,3056,7985,0
2023-03-11 13:56:00,1375,2670,1911493,6033,430,5816,0,1440793,3077,73999,0
2023-03-11 14:00:00,1682,2631,1017883,6355,508,5720,0,631399,3060,7731,0
2023-03-11 14:04:00,1377,2623,957874,12949,443,5890,0,686616,3024,8101,0
2023-03-11 14:08:00,1376,2619,833581,9299,460,5591,0,575920,3033,7711,0
2023-03-11 14:12:00,1359,2675,918716,5906,479,5868,0,563584,2938,7932,0
2023-03-11 14:16:00,1385,2641,1833180,5939,482,5977,0,1125933,2953,67233,0
2023-03-11 14:20:00,1373,2610,1045264,7795,446,6276,0,672789,2859,7787,0
2023-03-11 14:24:00,1396,2638,1188752,11172,468,6178,0,771512,2974,7703,0
2023-03-11 14:28:00,1362,2648,938039,6040,419,6724,2.24,588100,3264,7984,0
2023-03-11 14:32:00,1394,2661,930294,5930,482,5784,0,587817,3120,8037,0
2023-03-11 14:36:00,1360,2634,1518093,5866,449,6024,0,1199653,2964,41867,0
2023-03-11 14:40:00,1377,2765,956853,12147,433,5791,0,655270,3321,7585,0
2023-03-11 14:44:00,1404,2855,891544,8308,460,5333,0,569368,3012,8003,1.03
2023-03-11 14:48:00,1373,2698,987054,5969,438,5974,0,651079,3081,7717,0
2023-03-11 14:52:00,1383,2648,1031469,6143,460,6328,0,651561,3023,8061,0
2023-03-11 14:56:00,1399,2694,1283103,5986,476,6277,0,962922,2992,12799,0
2023-03-11 15:00:00,1713,2885,1178194,13767,456,5817,0,711808,3123,8044,0
2023-03-11 15:04:00,1386,2647,1023482,6106,466,5782,0,664509,3073,7842,0
2023-03-11 15:08:00,1350,2677,1011423,6044,482,5877,0,610234,2943,8052,0
2023-03-11 15:12:00,1369,2634,930654,5888,469,6240,0,653098,3145,8112,0
2023-03-11 15:16:00,1362,2671,996042,6009,461,5704,0,605248,3023,68258,0
2023-03-11 15:20:00,1372,2814,1107399,11890,438,5828,0,648489,3124,7952,0
2023-03-11 15:24:00,1361,2627,1033233,6313,461,6271,0,615145,3218,8122,0
2023-03-11 15:28:00,1342,2651,999330,6104,452,6669,0,642227,2997,7838,0
2023-03-11 15:32:00,1356,2678,951163,5839,465,5718,0,606943,2980,7882,0
2023-03-11 15:36:00,1392,2729,1277060,12368,479,5607,0,729812,3078,76534,0
2023-03-11 15:40:00,1373,2806,956226,6639,444,6424,0,680357,3085,7904,0
2023-03-11 15:44:00,1370,2915,924359,6163,468,5709,0,685022,3098,7950,1.24
2023-03-11 15:48:00,1356,2640,900161,5714,482,5624,0,577713,3116,16782,0
2023-03-11 15:52:00,1429,2675,860549,6110,452,5913,0,582162,2953,7877,0
2023-03-11 15:56:00,1368,2662,1117771,10368,491,5961,0,758580,2979,7799,0
2023-03-11 16:00:00,1629,2900,1035396,6356,431,6011,0,664020,3126,8172,0
2023-03-11 16:04:00,1373,2870,1008744,6457,501,6143,0,647407,3058,7607,0
2023-03-11 16:08:00,1382,2654,989753,5945,443,6299,0,827312,3051,22195,0
2023-03-11 16:12:00,1366,2712,1002709,6968,472,5806,0,689379,3146,7922,0
2023-03-11 16:16:00,1396,2645,1069074,7891,474,6081,0,701192,3041,8104,0
2023-03-11 16:20:00,1364,2658,943312,6162,451,5990,0,651040,3104,7918,1.15
2023-03-11 16:24:00,1350,2778,928986,6282,478,6179,0,595869,3014,7967,1.16
2023-03-11 16:28:00,1370,2663,1380059,6110,467,6064,0,970649,3020,49553,0
2023-03-11 16:32:00,1395,2646,1044658,8788,430,6294,0,664443,3170,7820,0
2023-03-11 16:36:00,1344,2625,953272,5859,478,5979,0,635776,3075,8046,0
2023-03-11 16:40:00,1351,2587,1036745,6393,455,5073,0,672398,2946,8014,0
2023-03-11 16:44:00,1403,2822,1039392,6240,446,5827,0,659791,3067,7767,0
2023-03-11 16:48:00,1387,2597,1967111,8179,484,6258,0,1392116,2961,12571,1.69
2023-03-11 16:52:00,1387,2693,1092950,11919,454,6103,0,697699,3000,7681,0
2023-03-11 16:56:00,1380,2661,950737,6056,472,6017,0,653178,3083,7864,0
2023-03-11 17:00:00,1612,2948,1051508,6461,482,6023,0,696048,2903,8087,0
2023-03-11 17:04:00,1345,2753,931888,6278,456,5917,0,537081,3086,7735,0
2023-03-11 17:08:00,1400,2622,1776405,10231,471,5942,0,1331209,3079,64028,0
2023-03-11 17:12:00,1412,2670,919463,7742,460,5541,0,621654,3148,7893,0
2023-03-11 17:16:00,1348,2691,959153,6001,480,5854,1.21,624539,3005,7835,0
2023-03-11 17:20:00,1390,2826,1044980,6368,442,5949,2.01,666713,2983,8105,0
2023-03-11 17:24:00,1375,2796,999365,6567,458,6010,0,656474,2964,7934,0
2023-03-11 17:28:00,1337,2681,2133270,13138,468,6037,0,1394051,3169,54335,0
2023-03-11 17:32:00,1338,4783,979976,6197,466,5944,0,655550,3198,7881,0
2023-03-11 17:36:00,1392,2685,959150,6094,480,6047,0,613910,3188,7773,0
2023-03-11 17:40:00,1387,2804,935081,6031,408,6047,0,610624,3119,8087,0
2023-03-11 17:44:00,1375,3025,950525,8905,427,6277,0,670256,3115,8018,0
2023-03-11 17:48:00,1373,2701,1302236,12747,463,6098,0,1004101,2996,24426,0
2023-03-11 17:52:00,1368,2653,1017759,6199,458,5690,0,596604,3145,7720,0
