"Time","99%","90%","50%"
2023-03-11 09:00:00,0.0470,0.0103,0.000385
2023-03-11 09:04:00,0.0194,0.000476,0.000250
2023-03-11 09:08:00,0.0154,0.00960,0.000399
2023-03-11 09:12:00,0.0238,0.000927,0.000228
2023-03-11 09:16:00,0.0283,0.00200,0.000345
2023-03-11 09:20:00,0.0240,0.0107,0.000386
2023-03-11 09:24:00,0.0142,0.000446,0.000182
2023-03-11 09:28:00,0.0227,0.00960,0.000388
2023-03-11 09:32:00,0.0621,0.0116,0.000362
2023-03-11 09:36:00,0.0194,0.000487,0.000215
2023-03-11 09:40:00,0.0314,0.0108,0.000375
2023-03-11 09:44:00,0.0246,0.000446,0.000175
2023-03-11 09:48:00,0.0909,0.00840,0.000390
2023-03-11 09:52:00,0.0490,0.00942,0.000380
2023-03-11 09:56:00,0.0154,0.000481,0.000194
2023-03-11 10:00:00,0.0235,0.0114,0.000400
2023-03-11 10:04:00,0.0148,0.000454,0.000196
2023-03-11 10:08:00,0.0151,0.00140,0.000362
2023-03-11 10:12:00,0.0304,0.0100,0.000315
2023-03-11 10:16:00,0.0194,0.000478,0.000192
2023-03-11 10:20:00,0.0310,0.0114,0.000390
2023-03-11 10:24:00,0.0203,0.000459,0.000186
2023-03-11 10:28:00,0.0909,0.00832,0.000391
2023-03-11 10:32:00,0.0235,0.00912,0.000363
2023-03-11 10:36:00,0.0794,0.000479,0.000188
2023-03-11 10:40:00,0.0237,0.0115,0.000385
2023-03-11 10:44:00,0.0203,0.000439,0.000174
2023-03-11 10:48:00,0.0152,0.00827,0.000382
2023-03-11 10:52:00,0.136,0.0112,0.000369
2023-03-11 10:56:00,0.0194,0.000479,0.000196
2023-03-11 11:00:00,0.0235,0.0126,0.000392
2023-03-11 11:04:00,0.0131,0.000460,0.000188
2023-03-11 11:08:00,0.0547,0.0117,0.000379
2023-03-11 11:12:00,0.0550,0.0116,0.000340
2023-03-11 11:16:00,0.0155,0.000478,0.000184
2023-03-11 11:20:00,0.0160,0.0109,0.000405
