,Time,Type,Response,Code
0,2023-03-11 09:30:13.646100,Public,0.0191,200
0,2023-03-11 09:30:13.763888,Public,0.015264,200
0,2023-03-11 09:30:13.883831,Public,0.017426,200
0,2023-03-11 09:30:14.003056,Public,0.016623,200
0,2023-03-11 09:30:14.122575,Public,0.017192,200
0,2023-03-11 09:30:14.239886,Public,0.015051,200
0,2023-03-11 09:30:14.360103,Public,0.017822,200
0,2023-03-11 09:30:14.479420,Public,0.016862,200
0,2023-03-11 09:30:14.599921,Public,0.017918,200
0,2023-03-11 09:30:14.719705,Public,0.017216,200
0,2023-03-11 09:30:14.840019,Public,0.017904,200
0,2023-03-11 09:30:14.959160,Public,0.016414,200
0,2023-03-11 09:30:15.077510,Public,0.015536,200
0,2023-03-11 09:30:15.196907,Public,0.016998,200
0,2023-03-11 09:30:15.316225,Public,0.016818,200
0,2023-03-11 09:30:15.433731,Public,0.015116,200
0,2023-03-11 09:30:15.552595,Public,0.016512,200
0,2023-03-11 09:30:15.672105,Public,0.017059,200
0,2023-03-11 09:30:15.792270,Public,0.017427,200
0,2023-03-11 09:30:15.910073,Public,0.015373,200
0,2023-03-11 09:30:16.028941,Public,0.016444,200
0,2023-03-11 09:30:16.148208,Public,0.016834,200
0,2023-03-11 09:30:16.267496,Public,0.016806,200
0,2023-03-11 09:30:16.384473,Public,0.01466,200
0,2023-03-11 09:30:16.504297,Public,0.017426,200
0,2023-03-11 09:30:16.623739,Public,0.017005,200
0,2023-03-11 09:30:16.744589,Public,0.017917,200
0,2023-03-11 09:30:16.863739,Public,0.016706,200
0,2023-03-11 09:30:16.985134,Public,0.018816,200
0,2023-03-11 09:30:17.103566,Public,0.016006,200
0,2023-03-11 09:30:17.221966,Public,0.016055,200
0,2023-03-11 09:30:17.341623,Public,0.016736,200
0,2023-03-11 09:30:17.461411,Public,0.017053,200
0,2023-03-11 09:30:17.581489,Public,0.017513,200
0,2023-03-11 09:30:17.700896,Public,0.01686,200
0,2023-03-11 09:30:17.817500,Public,0.013987,200
0,2023-03-11 09:30:17.936555,Public,0.016202,200
