,Time,Type,Response,Code
0,2023-03-12 12:48:48.616284,Public,0.016446,200
0,2023-03-12 12:48:48.735837,Public,0.017001,200
0,2023-03-12 12:48:48.856121,Public,0.017277,200
0,2023-03-12 12:48:48.974504,Public,0.015492,200
0,2023-03-12 12:48:49.092493,Public,0.015453,200
0,2023-03-12 12:48:49.210719,Public,0.015844,200
0,2023-03-12 12:48:49.330209,Public,0.017103,200
0,2023-03-12 12:48:49.449332,Public,0.016373,200
0,2023-03-12 12:48:49.568656,Public,0.016963,200
0,2023-03-12 12:48:49.687885,Public,0.016649,200
0,2023-03-12 12:48:49.803100,Public,0.012564,200
0,2023-03-12 12:48:49.922302,Public,0.016857,200
0,2023-03-12 12:48:50.039723,Public,0.015079,200
0,2023-03-12 12:48:50.159328,Public,0.017226,200
0,2023-03-12 12:48:50.275590,Public,0.013799,200
0,2023-03-12 12:48:50.393736,Public,0.015748,200
0,2023-03-12 12:48:50.515803,Public,0.019689,200
0,2023-03-12 12:48:50.635074,Public,0.01688,200
0,2023-03-12 12:48:50.754606,Public,0.01695,200
0,2023-03-12 12:48:50.872953,Public,0.015987,200
0,2023-03-12 12:48:50.992131,Public,0.016767,200
0,2023-03-12 12:48:51.112168,Public,0.017192,200
0,2023-03-12 12:48:51.232543,Public,0.017867,200
0,2023-03-12 12:48:51.352039,Public,0.017126,200
0,2023-03-12 12:48:51.471202,Public,0.016761,200
0,2023-03-12 12:48:51.590623,Public,0.016757,200
0,2023-03-12 12:48:51.707980,Public,0.014988,200
0,2023-03-12 12:48:51.826166,Public,0.015834,200
0,2023-03-12 12:48:51.945187,Public,0.016665,200
0,2023-03-12 12:48:52.064451,Public,0.016783,200
0,2023-03-12 12:48:52.182133,Public,0.015337,200
0,2023-03-12 12:48:52.301364,Public,0.016816,200
0,2023-03-12 12:48:52.420509,Public,0.016584,200
0,2023-03-12 12:48:52.539589,Public,0.016729,200
0,2023-03-12 12:48:52.657116,Public,0.015228,200
0,2023-03-12 12:48:52.775947,Public,0.016433,200
0,2023-03-12 12:48:52.894579,Public,0.016053,200
0,2023-03-12 12:48:53.012870,Public,0.015958,200
0,2023-03-12 12:48:53.131050,Public,0.015723,200
0,2023-03-12 12:48:53.250222,Public,0.016722,200
0,2023-03-12 12:48:53.371690,Public,0.018954,200
0,2023-03-12 12:48:53.490840,Public,0.016784,200
0,2023-03-12 12:48:53.608157,Public,0.014989,200
0,2023-03-12 12:48:53.727441,Public,0.016885,200
0,2023-03-12 12:48:53.846578,Public,0.016785,200
0,2023-03-12 12:48:53.964053,Public,0.015127,200
0,2023-03-12 12:48:54.083520,Public,0.017104,200
0,2023-03-12 12:48:54.202956,Public,0.016994,200
0,2023-03-12 12:48:54.321916,Public,0.016277,200
0,2023-03-12 12:48:54.440465,Public,0.016176,200
0,2023-03-12 12:48:54.558728,Public,0.015937,200
0,2023-03-12 12:48:54.677760,Public,0.016564,200
0,2023-03-12 12:48:54.797142,Public,0.016879,200
0,2023-03-12 12:48:54.915109,Public,0.015459,200
0,2023-03-12 12:48:55.033569,Public,0.016101,200
0,2023-03-12 12:48:55.151782,Public,0.015841,200
0,2023-03-12 12:48:55.271094,Public,0.01702,200
0,2023-03-12 12:48:55.387597,Public,0.014055,200
0,2023-03-12 12:48:55.507580,Public,0.017646,200
0,2023-03-12 12:48:55.627206,Public,0.017176,200
0,2023-03-12 12:48:55.744416,Public,0.014717,200
0,2023-03-12 12:48:55.863586,Public,0.016797,200
0,2023-03-12 12:48:55.981924,Public,0.015858,200
0,2023-03-12 12:48:56.101386,Public,0.016975,200
0,2023-03-12 12:48:56.219429,Public,0.015676,200
0,2023-03-12 12:48:56.337725,Public,0.015921,200
0,2023-03-12 12:48:56.456988,Public,0.016855,200
0,2023-03-12 12:48:56.576316,Public,0.016869,200
0,2023-03-12 12:48:56.696498,Public,0.017796,200
0,2023-03-12 12:48:56.814771,Public,0.015845,200
