"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-04 11:00:00,8.10,15.6,1141,49.8,2.84,23.5,0,6.98,786,29.1,17.6
2023-03-04 11:04:00,7.64,15.1,1283,51.7,3.58,24.4,0,6.21,891,33.1,16.9
2023-03-04 11:08:00,7.91,14.7,1047,42.1,3.09,21.6,0,6.83,732,31.2,17.5
2023-03-04 11:12:00,8.35,15.3,1843,57.6,3.85,23.6,0,7.09,1348,35.7,51.0
2023-03-04 11:16:00,7.74,15.1,1062,43.4,3.05,23.9,0,6.58,796,29.8,17.4
2023-03-04 11:20:00,8.26,15.9,1092,50.3,3.28,21.8,0,6.84,784,30.2,17.2
2023-03-04 11:24:00,7.76,14.9,1046,42.2,3.04,24.6,0,7.60,723,29.8,17.4
2023-03-04 11:28:00,7.98,14.6,1066,39.1,3.15,23.3,0,7.87,736,30.8,17.6
2023-03-04 11:32:00,7.96,15.0,1947,40.9,3.10,22.8,0.0335,6.22,1515,29.8,60.9
2023-03-04 11:36:00,7.89,14.9,1017,43.7,3.00,23.8,0,6.64,704,30.7,17.5
2023-03-04 11:40:00,7.81,15.9,1087,45.9,2.75,23.4,0,7.34,749,31.8,17.3
2023-03-04 11:44:00,7.79,14.8,978,40.8,3.14,23.3,0,6.38,698,29.6,17.7
2023-03-04 11:48:00,8.19,14.9,1082,42.9,2.84,23.3,0,6.78,744,32.0,17.3
2023-03-04 11:52:00,7.97,15.0,1885,40.4,3.09,22.0,0,6.62,1441,30.6,60.1
2023-03-04 11:56:00,7.99,14.9,1065,46.0,2.92,23.4,0,7.16,725,29.9,17.3
2023-03-04 12:00:00,8.00,15.7,1063,43.8,3.01,23.4,0,6.63,728,28.4,17.4
2023-03-04 12:04:00,8.02,15.2,1033,40.9,3.04,24.1,0,7.95,714,29.3,17.4
2023-03-04 12:08:00,27.9,14.9,1252,43.5,3.06,21.2,0,6.52,878,33.2,17.6
2023-03-04 12:12:00,7.93,14.7,1538,39.4,2.97,22.1,0,7.05,1219,31.5,29.2
2023-03-04 12:16:00,7.96,14.7,1092,44.4,3.15,22.2,0,7.13,763,33.9,17.4
2023-03-04 12:20:00,7.96,16.2,1084,44.5,3.15,21.7,0,6.41,752,32.9,17.4
2023-03-04 12:24:00,7.79,14.5,1026,42.6,2.93,22.9,0,6.42,712,31.0,17.6
2023-03-04 12:28:00,7.79,14.6,1053,42.1,2.97,21.4,0,7.64,739,30.5,17.6
2023-03-04 12:32:00,7.98,14.5,1141,43.8,3.05,21.4,0,6.69,812,30.3,19.7
2023-03-04 12:36:00,7.78,14.7,1017,41.8,3.12,23.1,0.0155,6.82,736,28.1,17.5
2023-03-04 12:40:00,7.87,16.1,1015,44.0,2.83,24.4,0,6.67,725,29.8,17.5
2023-03-04 12:44:00,7.87,15.2,1077,43.3,3.01,22.2,0,6.94,739,28.8,17.6
2023-03-04 12:48:00,7.88,15.0,1029,39.9,2.84,21.9,0,6.56,719,29.8,17.3
2023-03-04 12:52:00,8.01,14.8,1146,45.1,2.85,22.1,0,6.94,858,30.0,17.3
2023-03-04 12:56:00,7.94,14.9,1004,40.6,2.95,23.6,0,6.37,691,30.8,17.4
2023-03-04 13:00:00,7.88,15.8,1056,44.0,2.77,22.0,0,7.62,737,28.5,17.3
2023-03-04 13:04:00,8.02,15.0,1021,41.7,3.01,23.4,0,6.85,720,29.7,18.3
2023-03-04 13:08:00,8.04,14.6,1038,40.8,2.88,23.6,0,7.20,724,28.7,17.4
2023-03-04 13:12:00,7.95,14.8,1061,44.0,2.91,23.0,0,6.99,742,31.7,17.3
2023-03-04 13:16:00,7.72,14.6,985,39.7,3.10,22.6,0,6.94,684,31.3,17.3
2023-03-04 13:20:00,8.16,16.0,1132,48.0,3.02,22.3,0,6.48,773,29.4,17.6
2023-03-04 13:24:00,7.86,15.1,1382,42.4,2.87,20.9,0,6.78,974,28.7,38.3
2023-03-04 13:28:00,7.85,14.7,1082,43.4,3.20,22.0,0,8.05,763,31.4,17.6
2023-03-04 13:32:00,7.91,14.8,1038,40.6,3.01,23.2,0,6.94,722,31.6,17.3
2023-03-04 13:36:00,7.67,15.1,1015,40.9,3.02,21.5,0,6.71,694,31.6,17.4
2023-03-04 13:40:00,8.05,15.7,1046,45.9,2.97,22.5,0,7.28,740,33.0,17.3
2023-03-04 13:44:00,7.61,14.5,1743,41.9,3.11,23.9,0,6.99,1311,30.4,55.0
2023-03-04 13:48:00,7.99,15.0,1131,45.3,3.01,23.3,0.0203,7.35,778,32.9,17.4
2023-03-04 13:52:00,7.73,14.7,1016,41.3,3.05,20.9,0,6.44,702,29.2,17.6
2023-03-04 13:56:00,7.74,14.9,996,40.2,2.91,22.5,0,6.67,683,29.4,17.4
2023-03-04 14:00:00,7.82,15.9,1049,43.7,3.16,22.9,0,6.27,745,31.4,17.5
2023-03-04 14:04:00,7.99,14.6,2030,43.5,3.01,22.7,0,7.42,1544,29.1,62.4
2023-03-04 14:08:00,7.85,15.2,1047,42.1,3.19,23.1,0,6.94,723,31.0,17.5
2023-03-04 14:12:00,7.82,14.7,1014,41.8,3.04,22.6,0,6.69,704,31.4,17.3
2023-03-04 14:16:00,8.24,14.8,1044,41.4,2.93,21.9,0,7.04,703,31.3,17.6
2023-03-04 14:20:00,7.89,15.9,1065,44.0,2.85,24.0,0,7.26,744,31.2,17.5
2023-03-04 14:24:00,7.97,14.9,1925,46.2,2.88,22.6,0,7.22,1492,31.8,56.5
2023-03-04 14:28:00,31.0,15.2,1238,39.0,3.06,23.1,0,6.49,862,31.9,17.5
2023-03-04 14:32:00,7.84,14.5,985,40.6,3.08,22.9,0,6.55,692,29.8,17.2
2023-03-04 14:36:00,7.76,14.9,1024,41.8,3.00,22.7,0,7.01,715,31.7,17.6
2023-03-04 14:40:00,7.87,15.9,1066,43.6,3.12,22.0,0,6.73,728,29.6,17.5
2023-03-04 14:44:00,8.00,14.7,1579,44.8,3.04,23.7,0,6.81,1215,29.0,34.2
2023-03-04 14:48:00,7.86,15.1,1017,40.6,2.93,21.9,0,6.29,704,30.0,17.6
2023-03-04 14:52:00,7.87,14.8,1022,41.5,2.92,23.3,0,7.13,699,29.1,17.4
2023-03-04 14:56:00,7.94,14.8,993,39.8,3.04,22.8,0,7.17,695,33.1,17.4
2023-03-04 15:00:00,8.04,15.8,1078,45.5,3.03,24.2,0,6.91,751,29.7,17.3
2023-03-04 15:04:00,8.17,14.9,1182,44.6,3.18,24.0,0,6.94,860,33.8,20.2
2023-03-04 15:08:00,7.77,14.8,1019,39.7,2.67,22.8,0,6.99,719,29.9,17.4
2023-03-04 15:12:00,30.7,14.7,1220,42.1,3.17,22.8,0,6.26,897,29.4,17.5
2023-03-04 15:16:00,7.60,14.8,996,40.3,3.05,22.0,0,6.44,682,30.3,17.6
2023-03-04 15:20:00,7.96,16.3,1109,46.9,2.99,23.2,0,6.90,781,32.6,17.8
2023-03-04 15:24:00,7.74,14.7,1027,41.0,2.91,23.9,0,8.38,721,28.9,17.7
2023-03-04 15:28:00,7.94,14.8,1038,40.3,3.01,23.0,0,6.42,715,31.3,17.0
2023-03-04 15:32:00,7.87,15.0,1010,42.0,3.06,22.7,0,6.75,716,29.0,17.4
2023-03-04 15:36:00,7.71,14.8,1003,39.6,3.07,22.6,0,6.32,686,28.7,18.2
2023-03-04 15:40:00,7.89,15.8,1103,45.9,2.86,24.2,0,7.56,764,31.3,17.2
2023-03-04 15:44:00,7.68,14.8,1018,41.1,3.16,23.0,0,7.16,714,31.7,17.5
2023-03-04 15:48:00,7.93,14.6,1072,43.4,3.29,22.6,0.0170,6.81,738,28.9,17.5
2023-03-04 15:52:00,7.89,15.0,1009,39.9,3.19,21.2,0,6.42,703,29.5,17.4
2023-03-04 15:56:00,7.74,14.7,1190,45.0,3.01,23.2,0,7.54,845,30.2,44.3
2023-03-04 16:00:00,32.1,15.5,1210,41.7,2.92,20.9,0,6.92,862,32.7,17.5
2023-03-04 16:04:00,8.06,14.7,1027,41.3,2.95,22.4,0,6.57,715,29.9,17.9
2023-03-04 16:08:00,7.97,14.4,1047,42.1,3.05,23.7,0,6.60,750,29.7,17.5
2023-03-04 16:12:00,8.00,15.1,1005,41.0,2.95,23.1,0,6.92,706,30.3,17.3
2023-03-04 16:16:00,7.78,14.8,1615,43.5,3.09,24.0,0,8.17,1263,32.1,50.7
2023-03-04 16:20:00,8.01,16.2,1073,44.2,3.19,22.6,0,6.32,721,31.4,17.7
2023-03-04 16:24:00,7.99,14.6,1092,42.6,3.03,22.0,0,7.25,730,28.7,17.6
