"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-04 11:00:00,1390,2733,1086697,9267,436,6564,0,628,707779,2916,7878
2023-03-04 11:04:00,1322,2650,1261755,6680,498,5900,0,568,856168,3292,7670
2023-03-04 11:08:00,1371,2631,919459,6114,435,6189,0,632,606303,3150,8138
2023-03-04 11:12:00,1423,2685,1630049,9794,531,6324,0,642,1224931,3500,41342
2023-03-04 11:16:00,1328,2691,982235,6479,464,6674,0,601,727298,3024,7851
2023-03-04 11:20:00,1425,2879,986198,11956,503,5961,0,629,694240,3059,7626
2023-03-04 11:24:00,1351,2673,938430,6207,460,6597,0,702,602592,3043,7849
2023-03-04 11:28:00,1374,2634,1007002,5721,468,6019,0,733,638276,3062,7975
2023-03-04 11:32:00,1375,2691,1464154,8248,479,6056,2.35,567,1209952,2990,63366
2023-03-04 11:36:00,1361,2665,938865,8449,455,6493,0,613,616625,3112,8071
2023-03-04 11:40:00,1362,2805,1015195,8775,419,5809,0,675,658773,3215,7733
2023-03-04 11:44:00,1370,2651,835705,5888,481,6106,0,582,586601,2964,7822
2023-03-04 11:48:00,1397,2666,967869,8559,442,5812,0,617,633085,3174,7772
2023-03-04 11:52:00,1430,2679,1519838,5726,466,5509,0,602,1146987,3042,71228
2023-03-04 11:56:00,1368,2660,948840,11796,447,5719,0,653,594198,3062,7668
2023-03-04 12:00:00,1376,2759,934672,6322,450,6005,0,605,605446,2952,7771
2023-03-04 12:04:00,1391,2711,956466,5960,454,6595,0,734,620900,2937,8096
2023-03-04 12:08:00,2935,2660,1292609,9020,487,6028,0,593,858138,3242,7970
2023-03-04 12:12:00,1388,2635,1237939,5904,442,5625,0,667,979096,3140,48297
2023-03-04 12:16:00,1369,2641,1036429,10939,485,5910,0,645,690238,3288,7998
2023-03-04 12:20:00,1408,2902,1009493,6336,499,5520,0,607,663287,3211,7834
2023-03-04 12:24:00,1374,2610,866731,7379,449,5789,0,585,581157,3094,7830
2023-03-04 12:28:00,1342,2625,968172,7470,440,5889,0,709,652409,3137,8020
2023-03-04 12:32:00,1399,2645,1034276,9942,492,5636,0,605,715674,3085,16839
2023-03-04 12:36:00,1358,2620,878560,7063,471,6042,1.08,619,637009,2902,7957
2023-03-04 12:40:00,1368,2837,908247,6520,428,6305,0,607,625458,3034,7881
2023-03-04 12:44:00,1363,2724,959754,8794,456,5752,0,637,616792,2904,8000
2023-03-04 12:48:00,1390,2682,887483,5953,429,5563,0,600,611392,3041,7754
2023-03-04 12:52:00,1384,2655,1061263,11748,428,5809,0,622,802364,3029,7949
2023-03-04 12:56:00,1390,2652,920684,5962,436,6599,0,599,580870,3124,7969
2023-03-04 13:00:00,1387,2766,1003371,6423,435,6169,0,731,652396,2928,7808
2023-03-04 13:04:00,1392,2689,871334,7593,450,5847,0,619,608897,2988,8060
2023-03-04 13:08:00,1380,2604,974693,6233,421,5535,0,657,633768,2962,7968
2023-03-04 13:12:00,1362,2644,1006263,9476,452,5985,0,629,660073,3269,7690
2023-03-04 13:16:00,1345,2640,842670,5779,472,5785,0,648,561464,3079,8107
2023-03-04 13:20:00,1437,2928,1052568,9141,458,6095,0,587,678712,2997,7992
2023-03-04 13:24:00,1364,2705,1117894,6416,429,5976,0,617,735845,2926,20349
2023-03-04 13:28:00,1359,2624,926683,9498,491,5779,0,743,654507,3207,8012
2023-03-04 13:32:00,1368,2656,937758,6025,460,6285,0,641,622309,3124,7880
2023-03-04 13:36:00,1341,2693,922454,6077,454,5860,0,624,588678,3159,7998
2023-03-04 13:40:00,1418,2763,915233,9095,460,5964,0,684,645975,3225,7864
2023-03-04 13:44:00,1358,2615,1347601,5904,463,6135,0,647,1012224,3087,54089
2023-03-04 13:48:00,1409,2679,1026409,11339,468,6280,1.42,673,674772,3235,7665
2023-03-04 13:52:00,1358,2629,872234,5982,451,5358,0,588,582315,2938,8016
2023-03-04 13:56:00,1334,2666,884690,6184,441,6464,0,607,578063,2976,7928
2023-03-04 14:00:00,1359,2794,968471,7216,466,6016,0,573,664267,3141,7889
2023-03-04 14:04:00,1391,2628,1618965,8772,454,6108,0,681,1208781,2956,77982
2023-03-04 14:08:00,1352,2720,944392,8778,470,6240,0,644,614774,3127,8130
2023-03-04 14:12:00,1357,2628,939821,6192,467,6284,0,611,607046,3197,7956
2023-03-04 14:16:00,1427,2648,973635,8657,444,5851,0,654,591832,3268,7787
2023-03-04 14:20:00,1393,2876,944208,6414,427,5939,0,679,638790,3102,8037
2023-03-04 14:24:00,1390,2661,1590198,11554,432,6468,0,672,1251930,3152,64910
2023-03-04 14:28:00,3174,2720,1241236,6038,475,5905,0,608,835787,3175,7889
2023-03-04 14:32:00,1362,2607,841095,5827,473,6491,0,598,583709,3011,7804
2023-03-04 14:36:00,1345,2669,938934,8918,451,6399,0,642,630219,3187,7806
2023-03-04 14:40:00,1386,2792,972133,6169,476,5780,0,614,615672,2974,7944
2023-03-04 14:44:00,1371,2627,1320374,11323,476,5990,0,613,1049947,2919,57429
2023-03-04 14:48:00,1393,2684,925350,6011,433,6274,0,574,604428,3071,7944
2023-03-04 14:52:00,1371,2647,966432,6948,453,5997,0,660,601992,2950,7971
2023-03-04 14:56:00,1378,2662,857523,5818,461,5860,0,670,588297,3258,7769
