"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-04 11:00:00,4504,7639,813132,46331,517,72740,0,1193,462386,17062,1689
2023-03-04 11:04:00,4105,8799,977061,44618,2901,74958,0,579,543977,22680,1652
2023-03-04 11:08:00,4290,6792,718991,24974,543,66633,0,673,422850,15740,1708
2023-03-04 11:12:00,5318,9008,1320019,57751,3609,73609,0,1144,815330,28560,7765
2023-03-04 11:16:00,4110,6881,775376,28499,547,73388,0,605,414227,15520,1686
2023-03-04 11:20:00,4801,8112,741212,49080,544,67145,0,2190,452857,18241,1665
2023-03-04 11:24:00,4207,6880,735261,25142,551,75245,0,6312,406484,15733,1687
2023-03-04 11:28:00,4242,6752,792800,24292,562,72316,0,8249,452843,15551,1707
2023-03-04 11:32:00,4434,6870,1273623,28421,561,70457,1.08,974,921553,16625,8933
2023-03-04 11:36:00,4210,6865,722203,27851,516,73244,0,2067,437744,16127,1687
2023-03-04 11:40:00,4420,7878,791101,37791,511,72214,0,1297,452574,17277,1677
2023-03-04 11:44:00,4211,6839,627295,25126,564,72683,0,602,395309,15356,1709
2023-03-04 11:48:00,4500,6865,730602,28157,511,72429,0,1102,458637,16608,1691
2023-03-04 11:52:00,4325,6878,1316636,24336,556,68170,0,608,902282,15349,9386
2023-03-04 11:56:00,4556,6881,730250,33097,510,73186,0,1829,412654,18119,1672
2023-03-04 12:00:00,4256,7637,703368,34210,537,72801,0,617,423542,15336,1666
2023-03-04 12:04:00,4310,6978,734026,25165,540,75020,0,9999,443982,15401,1673
2023-03-04 12:08:00,61624,6827,929703,29371,559,65417,0,1145,532086,16455,1703
2023-03-04 12:12:00,4337,6773,1001809,24657,514,67414,0,1403,744495,15642,3635
2023-03-04 12:16:00,4599,6799,803019,32754,591,68578,1.00,5065,463911,18219,1685
2023-03-04 12:20:00,4304,8037,760414,41904,577,66150,0,596,466255,15540,1688
2023-03-04 12:24:00,4328,6789,663045,26713,545,71905,0,772,406033,16055,1707
2023-03-04 12:28:00,4147,6717,716341,26788,508,65923,0,4476,471860,16503,1700
2023-03-04 12:32:00,4512,6745,824221,29965,590,65451,0,1204,517452,16965,2109
2023-03-04 12:36:00,4232,6780,657881,27147,562,70415,0,982,443914,16484,1685
2023-03-04 12:40:00,4251,7885,691956,35577,503,76624,0,608,428413,15497,1684
2023-03-04 12:44:00,4396,6939,739778,29334,535,67949,0,1203,423188,16725,1694
2023-03-04 12:48:00,4343,6878,703419,24498,507,67454,0,612,436821,15468,1665
2023-03-04 12:52:00,4751,6829,687257,33611,499,68343,0,1939,422842,18456,1674
2023-03-04 12:56:00,4334,6797,709689,24900,512,72922,0,1207,401040,15503,1694
2023-03-04 13:00:00,4351,7765,772261,34703,488,67317,0,6358,446109,15543,1685
2023-03-04 13:04:00,4489,6924,653169,27698,517,72235,0,1228,407566,16542,1801
2023-03-04 13:08:00,4252,6677,757564,24755,493,73813,0,5089,453176,15784,1691
2023-03-04 13:12:00,4566,6806,754946,30567,529,72148,0,1769,459214,19097,1694
2023-03-04 13:16:00,4192,6786,627403,24439,573,69725,0,716,380820,15278,1692
2023-03-04 13:20:00,4546,8174,786818,44639,539,68369,0,1069,439881,16632,1710
2023-03-04 13:24:00,4231,6968,903979,25489,510,63827,1.17,633,591581,15435,5159
2023-03-04 13:28:00,4447,6778,699085,30102,603,68116,0,9202,440463,17162,1698
2023-03-04 13:32:00,4412,6823,738664,25563,538,71321,1.14,880,442067,16123,1674
2023-03-04 13:36:00,4183,6909,725431,24670,545,66533,0,639,408499,15597,1700
2023-03-04 13:40:00,4537,7762,679357,38389,561,70453,0,6616,434729,16781,1686
2023-03-04 13:44:00,4275,6769,1166438,25160,545,73987,0,4604,785761,15787,8902
2023-03-04 13:48:00,4760,6896,802432,33619,532,71551,0,1849,479224,18849,1679
2023-03-04 13:52:00,4260,6767,670516,24652,545,64860,0,592,406303,15497,1706
2023-03-04 13:56:00,4123,6820,693588,24926,515,69470,0,620,404340,15377,1678
2023-03-04 14:00:00,4212,7698,752409,35440,555,70596,0,722,462960,16619,1680
2023-03-04 14:04:00,4498,6768,1381167,29477,528,69132,0,1129,945460,16014,10109
2023-03-04 14:08:00,4377,6968,724903,29296,543,70732,0,1168,438493,16902,1707
2023-03-04 14:12:00,4208,6792,718171,25074,550,69166,0,622,434007,15784,1679
2023-03-04 14:16:00,4498,6839,782903,28880,551,67895,0,2107,419132,16794,1701
2023-03-04 14:20:00,4296,7995,691542,40322,498,74506,0.909,2288,425025,15436,1690
2023-03-04 14:24:00,4570,6817,1357232,33195,519,69381,0,5581,985565,18284,9132
2023-03-04 14:28:00,70640,6960,894459,24600,566,71208,0,1140,520972,15458,1687
2023-03-04 14:32:00,4245,6759,613949,24742,553,70008,0,605,397029,15554,1672
2023-03-04 14:36:00,4344,6858,730908,29207,521,69733,0.946,1160,448108,17026,1692
2023-03-04 14:40:00,4340,7768,727109,34397,551,67626,0,630,427499,15619,1683
2023-03-04 14:44:00,4570,6755,1063491,34180,523,72409,0,1795,791072,18439,4483
2023-03-04 14:48:00,4234,6883,756526,24488,497,67148,0,589,434629,15524,1701
2023-03-04 14:52:00,4415,6850,757182,26624,556,72637,0,1021,423072,15948,1686
2023-03-04 14:56:00,4300,6812,647489,24908,560,69668,0,3765,411869,15867,1686
2023-03-04 15:00:00,4461,7751,788614,38278,540,75470,0,1023,464670,16881,1679
2023-03-04 15:04:00,4297,6894,825948,29728,559,74405,0,1142,547773,16789,2187
2023-03-04 15:08:00,4220,6819,649026,24742,476,70545,0,724,408310,15444,1675
2023-03-04 15:12:00,71171,6704,887342,29014,578,70593,0,1169,530110,17088,1692
2023-03-04 15:16:00,4133,6867,704298,24797,540,68266,0,594,408966,15352,1707
2023-03-04 15:20:00,4736,8207,769871,45405,533,72097,0,1717,466303,18177,1718
2023-03-04 15:24:00,4248,6781,744619,25239,501,73681,0,8188,446778,15412,1701
2023-03-04 15:28:00,4310,6833,751455,24458,534,71044,0,608,450162,15406,1654
2023-03-04 15:32:00,4375,6944,664545,27010,555,70503,0,1184,419520,16575,1699
2023-03-04 15:36:00,4375,6834,706656,24019,544,70330,0,590,404998,15724,1809
2023-03-04 15:40:00,4443,7774,816441,40893,512,74929,0,2651,462677,17311,1676
2023-03-04 15:44:00,4242,6845,654498,25022,559,70664,0,3310,408196,15603,1698
2023-03-04 15:48:00,4356,6813,784132,28690,592,69270,0,1732,461540,16818,1688
2023-03-04 15:52:00,4254,6803,711541,24585,582,65660,0,608,435061,15496,1676
2023-03-04 15:56:00,4467,6781,815212,33042,516,71300,0,1668,463087,17849,6945
2023-03-04 16:00:00,74726,7893,847675,35599,511,63663,0,4363,497641,15651,1697
2023-03-04 16:04:00,4303,6793,727562,25594,504,69374,0,3414,432257,15617,1713
2023-03-04 16:08:00,4527,6771,741165,29191,535,73801,0,1120,486317,16653,1713
2023-03-04 16:12:00,4380,6906,612980,24764,523,72101,0,685,397997,15894,1682
2023-03-04 16:16:00,4481,6826,1107971,32738,546,74102,1.06,7426,775493,18273,8206
2023-03-04 16:20:00,4361,8115,743883,41966,574,69758,0,577,400145,15746,1708
2023-03-04 16:24:00,4386,6788,817587,26807,540,68413,0,731,412500,15573,1699
2023-03-04 16:28:00,83791,6825,901534,26709,515,70484,0,1024,514100,16171,1674
2023-03-04 16:32:00,4420,6794,758439,29091,575,71713,0,800,427489,16571,1694
2023-03-04 16:36:00,4410,6953,1256664,25517,539,69495,0,1142,841429,17020,9658
2023-03-04 16:40:00,4159,7988,746694,35665,524,74504,0,580,426554,15389,1663
2023-03-04 16:44:00,4543,6881,783730,29267,545,76653,0,1854,450932,16808,1687
2023-03-04 16:48:00,76507,6877,829421,24583,543,72973,0,613,484354,15391,1682
2023-03-04 16:52:00,4617,6824,784057,31942,538,72862,0,2533,465344,18361,1654
2023-03-04 16:56:00,4221,6772,1266562,24759,569,64730,0,607,952762,15496,9069
2023-03-04 17:00:00,4235,8190,665553,32335,507,73760,0,667,415395,15340,1679
2023-03-04 17:04:00,4393,6690,741276,29896,502,71153,0,5776,458152,16711,1665
2023-03-04 17:08:00,4253,6837,757206,26240,512,72144,0,758,452630,15944,1717
2023-03-04 17:12:00,4319,6697,666629,29063,568,67600,0,1510,426381,17978,1694
2023-03-04 17:16:00,4234,6814,1269453,24558,533,70151,0,648,919894,15876,8061
2023-03-04 17:20:00,70238,8028,868981,44525,523,73930,0,751,513952,15899,1696
2023-03-04 17:24:00,4196,6867,645052,26265,495,67427,1.15,2337,389124,16277,1659
2023-03-04 17:28:00,4714,6771,807345,31831,559,71708,0,3561,487136,17423,1712
2023-03-04 17:32:00,4349,6893,734894,25227,552,68840,0,5078,439015,16084,1683
2023-03-04 17:36:00,4226,6875,910265,24667,558,69074,0,5421,727155,15599,3590
2023-03-04 17:40:00,101991,7837,927573,39590,522,72961,0,5966,536851,16813,1702
2023-03-04 17:44:00,4233,6826,732040,25795,525,75027,0,1176,432204,15599,1682
2023-03-04 17:48:00,4682,6763,750972,33058,518,71356,0,1931,448336,18320,1677
2023-03-04 17:52:00,4326,6867,713985,24588,502,71460,0,4439,431230,15531,1711
2023-03-04 17:56:00,4252,6770,895937,25787,576,69603,0,2865,524765,15535,2303
2023-03-04 18:00:00,4534,7880,677546,36689,534,69729,0,4795,425106,16594,1678
2023-03-04 18:04:00,4354,6869,739790,29065,514,67768,0,1952,437599,16205,1670
