"Time","Read (172.16.66.116:9796)","Read (172.16.66.117:9796)","Read (172.16.66.118:9796)","Write (172.16.66.116:9796)","Write (172.16.66.117:9796)","Write (172.16.66.118:9796)"
2023-03-11 09:30:00,0,0,0,462939,90045,80942
2023-03-11 09:32:00,0,0,0,460846,95300,45828
2023-03-11 09:34:00,0,0,0,422457,51883,68767
2023-03-11 09:36:00,0,0,0,490519,88838,79371
2023-03-11 09:38:00,0,0,0,469797,43349,36136
2023-03-11 09:40:00,0,0,0,561061,90250,110069
2023-03-11 09:42:00,0,0,0,498734,93161,72747
2023-03-11 09:44:00,0,0,0,552869,51223,83993
2023-03-11 09:46:00,0,0,0,633151,93138,80418
2023-03-11 09:48:00,0,0,0,459799,48287,36318
2023-03-11 09:50:00,0,0,0,462507,92888,81374
2023-03-11 09:52:00,0,0,0,513547,92137,47423
2023-03-11 09:54:00,0,0,0,442960,49357,67994
2023-03-11 09:56:00,0,0,0,597584,91273,81556
2023-03-11 09:58:00,0,0,0,516551,46285,34247
2023-03-11 10:00:00,0,0,0,606572,91226,80304
2023-03-11 10:02:00,0,0,0,565908,91524,47263
2023-03-11 10:04:00,0,0,0,438704,48720,66970
2023-03-11 10:06:00,0,0,0,546156,92023,80373
2023-03-11 10:08:00,0,0,0,445212,46194,34588
2023-03-11 10:10:00,0,0,0,480461,92069,80282
2023-03-11 10:12:00,0,0,0,486452,90340,47559
2023-03-11 10:14:00,0,0,0,423708,46820,67995
2023-03-11 10:16:00,4301,0,0,494592,91819,81645
2023-03-11 10:18:00,4301,0,0,437294,47718,35749
2023-03-11 10:20:00,0,0,0,486013,92956,81055
2023-03-11 10:22:00,0,0,0,447807,90681,46286
2023-03-11 10:24:00,0,0,0,421820,47013,67630
2023-03-11 10:26:00,0,0,0,484602,91728,81533
2023-03-11 10:28:00,0,0,0,414788,45943,34611
2023-03-11 10:30:00,0,0,0,471086,92774,80714
2023-03-11 10:32:00,0,0,0,433412,91932,46694
2023-03-11 10:34:00,0,0,0,419658,45044,67514
2023-03-11 10:36:00,2571,0,0,480347,89429,80259
2023-03-11 10:38:00,2571,0,0,438409,43713,35977
2023-03-11 10:40:00,0,0,0,480302,89042,80919
2023-03-11 10:42:00,0,0,0,450276,91978,47445
2023-03-11 10:44:00,0,0,0,413537,48242,67766
2023-03-11 10:46:00,0,0,0,479915,92911,80238
2023-03-11 10:48:00,0,0,0,400752,45488,33655
2023-03-11 10:50:00,0,0,0,460709,91022,81192
2023-03-11 10:52:00,0,0,0,443506,91204,47696
2023-03-11 10:54:00,0,0,0,422002,47013,68085
2023-03-11 10:56:00,0,0,0,476987,92365,80737
2023-03-11 10:58:00,0,0,0,396015,43281,34565
2023-03-11 11:00:00,0,0,0,459753,87677,81488
2023-03-11 11:02:00,0,0,0,489040,87745,208782
2023-03-11 11:04:00,0,0,0,418133,43076,90931
2023-03-11 11:06:00,0,0,0,478800,89225,80486
2023-03-11 11:08:00,0,0,0,399906,41314,34976
2023-03-11 11:10:00,0,0,0,466580,87927,80441
2023-03-11 11:12:00,0,0,0,426803,87427,46467
2023-03-11 11:14:00,0,0,0,426166,45193,67994
2023-03-11 11:16:00,0,0,0,466407,90908,81146
2023-03-11 11:18:00,0,0,0,392852,43680,36045
2023-03-11 11:20:00,0,0,0,466557,89293,81053
2023-03-11 11:22:00,0,0,0,490268,87450,46672
2023-03-11 11:24:00,0,0,0,423049,43736,68608
2023-03-11 11:26:00,0,0,0,483465,89134,80668
2023-03-11 11:28:00,0,0,0,404230,41837,35703
2023-03-11 11:30:00,0,0,0,462052,87199,83784
2023-03-11 11:32:00,0,0,0,469493,88724,50517
2023-03-11 11:34:00,0,0,0,423185,44669,71316
2023-03-11 11:36:00,0,0,0,476319,90294,81966
2023-03-11 11:38:00,0,0,0,403274,43713,34906
2023-03-11 11:40:00,0,0,0,464873,87927,81374
2023-03-11 11:42:00,0,0,0,460982,87950,47332
2023-03-11 11:44:00,0,0,0,422320,43281,301275
2023-03-11 11:46:00,0,0,0,481524,88223,80167
2023-03-11 11:48:00,0,0,0,415698,42540,34634
2023-03-11 11:50:00,0,0,0,458069,87723,80919
2023-03-11 11:52:00,0,0,0,446464,88405,47491
2023-03-11 11:54:00,0,0,0,418679,43031,67288
2023-03-11 11:56:00,0,0,0,489444,89338,80623
2023-03-11 11:58:00,0,0,0,403115,41506,35703
2023-03-11 12:00:00,0,0,0,465624,88110,80441
2023-03-11 12:02:00,0,0,0,463735,88337,362496
2023-03-11 12:04:00,0,0,0,419954,43850,68780
2023-03-11 12:06:00,0,0,0,655497,90158,82079
2023-03-11 12:08:00,0,0,0,406847,43873,35703
2023-03-11 12:10:00,0,0,0,456828,88542,81192
2023-03-11 12:12:00,0,0,0,442960,89158,46922
2023-03-11 12:14:00,0,0,0,419681,44078,68995
2023-03-11 12:16:00,0,0,0,486696,90726,80691
2023-03-11 12:18:00,0,0,0,399952,43713,36250
2023-03-11 12:20:00,0,0,0,462814,90499,84537
2023-03-11 12:22:00,0,0,0,470471,89270,48903
2023-03-11 12:24:00,0,0,0,424869,41188,68517
2023-03-11 12:26:00,0,0,0,477958,90544,80942
2023-03-11 12:28:00,0,0,0,392966,43122,36318
2023-03-11 12:30:00,0,0,0,462165,88155,81829
2023-03-11 12:32:00,0,0,0,442186,88041,47241
2023-03-11 12:34:00,0,0,0,420835,41961,67379
2023-03-11 12:36:00,0,0,0,483465,90431,79210
2023-03-11 12:38:00,0,0,0,396470,43395,34793
2023-03-11 12:40:00,0,0,0,453632,89907,79553
2023-03-11 12:42:00,0,0,0,442664,89065,46717
2023-03-11 12:44:00,0,0,0,408530,43076,68041
2023-03-11 12:46:00,0,0,0,486059,91182,81715
2023-03-11 12:48:00,0,0,0,389120,41916,35453
2023-03-11 12:50:00,0,0,0,463658,88519,80850
2023-03-11 12:52:00,0,0,0,438727,90180,47741
2023-03-11 12:54:00,0,0,0,412308,41392,68289
2023-03-11 12:56:00,0,0,0,482190,89702,80441
2023-03-11 12:58:00,0,0,0,389006,42803,35431
