"Time","172.16.66.116:9796","172.16.66.117:9796","172.16.66.118:9796"
2023-03-11 09:30:00,0.0480,0.0201,0.0360
2023-03-11 09:32:00,0.0390,0.0231,0.0190
2023-03-11 09:34:00,0.0456,0.0202,0.0361
2023-03-11 09:36:00,0.0486,0.0206,0.0292
2023-03-11 09:38:00,0.0454,0.0198,0.0409
2023-03-11 09:40:00,0.0461,0.0221,0.0357
2023-03-11 09:42:00,0.0507,0.0233,0.0233
2023-03-11 09:44:00,0.0535,0.0221,0.0351
2023-03-11 09:46:00,0.0492,0.0222,0.0263
2023-03-11 09:48:00,0.0464,0.0237,0.0353
2023-03-11 09:50:00,0.0484,0.0282,0.0370
2023-03-11 09:52:00,0.0474,0.0233,0.0271
2023-03-11 09:54:00,0.0464,0.0215,0.0357
2023-03-11 09:56:00,0.0474,0.0226,0.0255
2023-03-11 09:58:00,0.0456,0.0245,0.0370
2023-03-11 10:00:00,0.0508,0.0190,0.0349
2023-03-11 10:02:00,0.0500,0.0218,0.0310
2023-03-11 10:04:00,0.0479,0.0238,0.0369
2023-03-11 10:06:00,0.0480,0.0252,0.0242
2023-03-11 10:08:00,0.0474,0.0253,0.0368
2023-03-11 10:10:00,0.0460,0.0246,0.0336
2023-03-11 10:12:00,0.0516,0.0245,0.0342
2023-03-11 10:14:00,0.0473,0.0219,0.0378
2023-03-11 10:16:00,0.0499,0.0245,0.0237
2023-03-11 10:18:00,0.0512,0.0252,0.0386
2023-03-11 10:20:00,0.0495,0.0255,0.0315
2023-03-11 10:22:00,0.0520,0.0256,0.0342
2023-03-11 10:24:00,0.0503,0.0252,0.0388
2023-03-11 10:26:00,0.0515,0.0259,0.0283
2023-03-11 10:28:00,0.0508,0.0256,0.0388
2023-03-11 10:30:00,0.0528,0.0270,0.0292
2023-03-11 10:32:00,0.0518,0.0262,0.0390
2023-03-11 10:34:00,0.0511,0.0249,0.0385
2023-03-11 10:36:00,0.0545,0.0262,0.0354
2023-03-11 10:38:00,0.0502,0.0253,0.0403
2023-03-11 10:40:00,0.0523,0.0264,0.0295
