"Time","Transmit Total (172.16.66.116:9796)","Transmit Total (172.16.66.117:9796)","Transmit Total (172.16.66.118:9796)","Receive Total (172.16.66.116:9796)","Receive Total (172.16.66.117:9796)","Receive Total (172.16.66.118:9796)"
2023-03-11 13:50:00,317366,111609,131226,131037,73472,112819
2023-03-11 13:52:00,317934,112653,132240,129843,74995,115031
2023-03-11 13:54:00,311440,110473,137765,127951,73863,119663
2023-03-11 13:56:00,394793,187256,134932,205604,149354,116493
2023-03-11 13:58:00,309991,156814,132372,129426,120277,114301
2023-03-11 14:00:00,321290,111197,132035,131254,73381,113025
2023-03-11 14:02:00,320567,112198,131731,130487,74811,114267
2023-03-11 14:04:00,310594,111061,138295,127707,74644,120055
2023-03-11 14:06:00,401120,187254,137202,208351,148997,125153
2023-03-11 14:08:00,321274,171770,130901,131736,135377,122373
2023-03-11 14:10:00,314495,111980,129658,127647,73831,112207
2023-03-11 14:12:00,339404,112371,131293,128752,74446,114530
2023-03-11 14:14:00,312227,110818,139069,128619,74287,120712
2023-03-11 14:16:00,397734,186820,136724,207482,148644,117466
2023-03-11 14:18:00,317216,184378,132490,135870,148335,115685
2023-03-11 14:20:00,325500,112064,140081,129453,73971,121706
2023-03-11 14:22:00,316732,112451,131470,128627,74569,114379
2023-03-11 14:24:00,310936,110885,134852,128145,74601,117029
2023-03-11 14:26:00,393378,186839,137626,207313,153306,117638
2023-03-11 14:28:00,330549,185811,133070,149006,149549,115825
2023-03-11 14:30:00,318569,111983,131711,130989,73766,111833
2023-03-11 14:32:00,315956,112070,131448,128069,74341,114620
2023-03-11 14:34:00,313147,110775,139168,128437,74634,120924
2023-03-11 14:36:00,424058,187013,136839,208562,157066,117355
2023-03-11 14:38:00,369594,186383,131493,162068,158282,115118
2023-03-11 14:40:00,317416,112094,130250,130591,74390,111465
2023-03-11 14:42:00,315500,112409,130552,128522,74771,113057
2023-03-11 14:44:00,314633,110976,136993,130148,74723,118882
2023-03-11 14:46:00,396768,186862,138539,210690,148709,117627
2023-03-11 14:48:00,357984,185954,136031,178344,149745,117802
2023-03-11 14:50:00,317060,112205,130612,130991,74621,112085
2023-03-11 14:52:00,316014,112129,129770,129015,73953,112445
2023-03-11 14:54:00,316454,111056,137673,131329,74702,119088
2023-03-11 14:56:00,389974,179710,135319,204756,142371,116138
2023-03-11 14:58:00,392673,185789,133816,187756,149397,116849
2023-03-11 15:00:00,321747,112175,132562,133382,74532,112897
2023-03-11 15:02:00,324434,112052,129810,126424,74099,120953
2023-03-11 15:04:00,316304,111205,132643,131285,74915,113901
2023-03-11 15:06:00,389917,166575,133984,204318,129128,114798
2023-03-11 15:08:00,395891,185446,143786,202415,149252,127116
2023-03-11 15:10:00,327430,112044,131879,131295,74796,112619
2023-03-11 15:12:00,323654,112163,131227,129691,82560,113558
2023-03-11 15:14:00,316908,111312,133722,132445,76688,115747
2023-03-11 15:16:00,392337,153847,135136,205740,116466,115485
2023-03-11 15:18:00,386170,185801,134264,204410,149487,117489
2023-03-11 15:20:00,319897,112653,132630,132601,75120,113314
2023-03-11 15:22:00,334731,111801,131777,129694,73674,113951
2023-03-11 15:24:00,338784,111245,132688,132186,74966,115013
2023-03-11 15:26:00,391926,140533,133504,204973,102803,114673
2023-03-11 15:28:00,385216,185538,135240,201660,149058,118988
2023-03-11 15:30:00,323063,112568,132495,132440,75329,113928
2023-03-11 15:32:00,312862,111639,128555,125829,73845,112081
2023-03-11 15:34:00,316221,110859,133178,130329,74558,115309
2023-03-11 15:36:00,400719,126576,135505,205690,88883,124519
2023-03-11 15:38:00,386330,184965,132056,203730,148353,115434
2023-03-11 15:40:00,319072,112713,132269,130787,75094,113700
2023-03-11 15:42:00,319171,111978,129662,127240,74037,112458
2023-03-11 15:44:00,326052,111406,134289,133177,83167,115651
2023-03-11 15:46:00,391024,114538,136401,203677,76942,116545
2023-03-11 15:48:00,385905,185427,135656,203850,148750,119161
2023-03-11 15:50:00,344101,112614,130418,131531,74915,112392
2023-03-11 15:52:00,331515,112179,128916,125720,73835,111931
2023-03-11 15:54:00,315369,110793,131903,128931,74377,114656
2023-03-11 15:56:00,376207,112204,138008,191831,74652,117574
2023-03-11 15:58:00,386102,185058,133326,204540,148313,116421
2023-03-11 16:00:00,326602,112641,133135,133585,75075,115060
2023-03-11 16:02:00,311651,111878,127854,125467,74044,110415
2023-03-11 16:04:00,317077,110892,133331,131196,74785,115533
2023-03-11 16:06:00,364787,112604,136784,178568,75163,116968
2023-03-11 16:08:00,392941,184533,142515,202974,147883,125914
2023-03-11 16:10:00,322340,112516,133774,133588,74938,115255
2023-03-11 16:12:00,311873,112008,127950,127479,74126,110573
2023-03-11 16:14:00,314931,110864,133232,129422,74505,115308
2023-03-11 16:16:00,355053,112891,134701,166201,75201,114896
2023-03-11 16:18:00,407167,185641,132475,204137,148945,115412
2023-03-11 16:20:00,321205,112818,133529,132627,75367,115168
2023-03-11 16:22:00,320825,112057,130064,129172,74062,120598
2023-03-11 16:24:00,322758,110904,131921,131238,82278,114049
2023-03-11 16:26:00,338577,112618,135432,152371,75329,115888
2023-03-11 16:28:00,383180,185295,133090,203342,148547,115611
2023-03-11 16:30:00,326254,118902,133439,133757,80483,114965
2023-03-11 16:32:00,313376,112145,129038,126868,74466,111585
2023-03-11 16:34:00,313858,110283,131990,130299,73797,114102
2023-03-11 16:36:00,328124,112757,135328,140227,75167,115789
2023-03-11 16:38:00,381956,185845,131902,202272,149393,114833
2023-03-11 16:40:00,323264,132094,134469,135016,93628,115761
2023-03-11 16:42:00,311515,112559,129076,126055,74901,111678
2023-03-11 16:44:00,336906,110702,132879,130558,74089,114654
2023-03-11 16:46:00,325977,112990,136834,136767,75345,117132
2023-03-11 16:48:00,381355,185546,134263,202812,148818,117434
2023-03-11 16:50:00,322160,145410,134139,133043,106991,115613
2023-03-11 16:52:00,311881,112278,129882,127326,74679,112506
2023-03-11 16:54:00,311467,110349,131779,128805,73526,114126
2023-03-11 16:56:00,333270,113073,145922,135906,75200,127166
2023-03-11 16:58:00,383419,185701,130455,202248,148854,113687
2023-03-11 17:00:00,324444,158611,134520,133703,120473,115623
2023-03-11 17:02:00,316891,112539,129851,129897,74881,112097
2023-03-11 17:04:00,333998,110223,131175,129727,73243,112870
2023-03-11 17:06:00,322557,112988,135271,134664,75326,116639
2023-03-11 17:08:00,390504,185484,132728,204080,148803,122775
2023-03-11 17:10:00,328498,170970,134450,134219,132946,123358
2023-03-11 17:12:00,315072,112311,131248,128950,74966,113600
2023-03-11 17:14:00,319636,109981,131774,130425,73480,113619
2023-03-11 17:16:00,333218,112965,135784,136607,83262,116906
2023-03-11 17:18:00,383383,186355,131674,203099,149871,114423
2023-03-11 17:20:00,343500,183869,132815,133918,145799,114100
2023-03-11 17:22:00,317433,112605,130470,129876,74819,113168
2023-03-11 17:24:00,308848,110611,130597,127209,73876,113023
2023-03-11 17:26:00,323380,112134,136887,136981,74566,117643
2023-03-11 17:28:00,383519,185324,136439,203609,149063,119050
2023-03-11 17:30:00,338163,186741,132388,146218,148969,113795
2023-03-11 17:32:00,318242,112317,130246,128052,75054,113281
2023-03-11 17:34:00,309830,110351,130771,130529,74528,112738
2023-03-11 17:36:00,322919,112305,136749,137133,74996,117366
2023-03-11 17:38:00,384427,185798,131086,203850,149410,114282
2023-03-11 17:40:00,348148,186694,132417,159558,148585,113953
2023-03-11 17:42:00,317057,112722,130526,129645,75129,113943
2023-03-11 17:44:00,319412,110452,139218,127298,73825,121428
2023-03-11 17:46:00,355646,112548,145772,135842,74929,126967
2023-03-11 17:48:00,386279,186249,130493,202946,149832,113933
2023-03-11 17:50:00,358086,186643,134097,170077,148350,115526
2023-03-11 17:52:00,316699,112322,131997,129776,74779,114303
2023-03-11 17:54:00,311048,110539,129355,128864,73946,111390
2023-03-11 17:56:00,328538,112251,134509,134812,80010,115631
2023-03-11 17:58:00,395701,181869,134079,204386,154627,116609
2023-03-11 18:00:00,377673,186851,133007,186396,148465,114751
2023-03-11 18:02:00,320773,112557,133682,130586,74865,115204
2023-03-11 18:04:00,342217,110904,131434,129670,74140,121431
2023-03-11 18:06:00,346179,111862,135916,136554,74026,116967
2023-03-11 18:08:00,384995,167928,133034,203760,132628,116048
2023-03-11 18:10:00,383202,186596,132549,195616,148415,114528
2023-03-11 18:12:00,317149,112278,131669,129343,74781,114532
2023-03-11 18:14:00,311887,111026,131413,129719,74609,113004
2023-03-11 18:16:00,321734,111786,135321,134716,73953,115702
2023-03-11 18:18:00,387577,154871,132477,204385,119387,115759
2023-03-11 18:20:00,390262,186882,131136,202001,148768,112993
2023-03-11 18:22:00,338845,112584,130621,128722,74596,113928
2023-03-11 18:24:00,333728,110758,130204,128972,74448,112059
2023-03-11 18:26:00,320873,112228,135125,135196,74183,115529
2023-03-11 18:28:00,388532,139655,135710,205366,104042,118044
2023-03-11 18:30:00,394030,186958,133495,204376,148750,114017
2023-03-11 18:32:00,316412,113081,131155,128622,75153,114342
2023-03-11 18:34:00,321659,111467,140057,128752,75193,122571
2023-03-11 18:36:00,327661,111825,144661,133514,73727,125839
2023-03-11 18:38:00,389097,127087,133080,205591,90835,117020
2023-03-11 18:40:00,400575,186981,132523,203756,148954,121873
2023-03-11 18:42:00,314424,112109,130504,127583,74705,113292
2023-03-11 18:44:00,313966,111190,131533,130496,75006,113003
2023-03-11 18:46:00,320492,111812,135005,135659,73824,114793
2023-03-11 18:48:00,408177,113089,133969,203820,77061,116983
2023-03-11 18:50:00,413297,186814,132098,202714,148739,113942
2023-03-11 18:52:00,314389,112382,131201,128409,74623,113265
2023-03-11 18:54:00,322674,111670,132430,130889,83395,114050
2023-03-11 18:56:00,319908,112631,134541,134392,82724,114934
2023-03-11 18:58:00,374996,111237,139693,192231,74749,121042
2023-03-11 19:00:00,655516,241788,178232,341894,205949,153529
2023-03-11 19:02:00,327626,146837,131352,134870,110483,118334
2023-03-11 19:04:00,322421,111721,132364,131783,75805,114000
2023-03-11 19:06:00,315974,112625,134487,133152,74962,115040
2023-03-11 19:08:00,359618,111106,137944,177155,75251,120930
2023-03-11 19:10:00,391856,187793,132018,202616,150368,114169
2023-03-11 19:12:00,308228,112062,128630,125562,74273,112610
2023-03-11 19:14:00,322936,111504,133835,131570,75440,115706
2023-03-11 19:16:00,317523,112170,133094,132863,74708,113615
2023-03-11 19:18:00,374566,111191,132939,163834,75109,124091
2023-03-11 19:20:00,392325,188378,133319,203054,150826,114929
2023-03-11 19:22:00,307752,112150,131412,127239,74217,113861
2023-03-11 19:24:00,332183,111823,143587,133337,75638,125706
2023-03-11 19:26:00,318656,112294,133738,135346,74319,113786
2023-03-11 19:28:00,339135,111508,133643,150839,83201,115987
2023-03-11 19:30:00,407992,188233,133883,206281,158693,115128
2023-03-11 19:32:00,306866,117660,129343,126013,79012,112644
2023-03-11 19:34:00,320665,111271,132279,130112,75243,114783
2023-03-11 19:36:00,317013,112184,133704,132547,74426,114547
2023-03-11 19:38:00,317264,111022,130674,137209,74857,113896
2023-03-11 19:40:00,417204,188110,133904,204461,150686,115629
2023-03-11 19:42:00,329208,130337,129042,126832,91553,111930
2023-03-11 19:44:00,323341,111141,134855,133167,74656,116219
2023-03-11 19:46:00,321091,113300,133938,135410,75350,114487
2023-03-11 19:48:00,311457,111255,130701,131091,74449,113894
2023-03-11 19:50:00,397517,187818,133991,205223,150205,115709
2023-03-11 19:52:00,304839,143315,128152,125434,104931,111734
2023-03-11 19:54:00,320600,111240,132547,129933,74910,114814
2023-03-11 19:56:00,326500,112711,134451,134480,75200,123247
2023-03-11 19:58:00,312122,110987,132246,132121,74509,114797
2023-03-11 20:00:00,401672,187757,136660,207292,150194,117958
2023-03-11 20:02:00,306826,157934,128454,126952,119355,110957
2023-03-11 20:04:00,326401,111051,132998,131657,74838,115372
2023-03-11 20:06:00,350564,113057,134503,135615,83591,114848
2023-03-11 20:08:00,312013,110461,130920,131708,73859,113978
2023-03-11 20:10:00,397105,187802,136055,206382,150382,117413
2023-03-11 20:12:00,316967,171820,138114,127070,133755,121216
2023-03-11 20:14:00,321062,110970,133735,131445,74671,115652
2023-03-11 20:16:00,322336,112856,134778,135195,75505,114805
2023-03-11 20:18:00,309169,110388,130743,131215,74044,114031
2023-03-11 20:20:00,397782,187756,136098,206185,150509,117229
2023-03-11 20:22:00,309507,184403,127472,128711,146288,110536
2023-03-11 20:24:00,319656,111375,132163,131058,75059,114011
2023-03-11 20:26:00,320325,112758,134613,134160,75620,115139
2023-03-11 20:28:00,331089,110650,130907,130160,74119,113202
2023-03-11 20:30:00,423339,187159,135572,207231,149524,117050
2023-03-11 20:32:00,327329,186883,128792,144635,149514,111722
2023-03-11 20:34:00,319227,110874,131639,129141,74301,113686
2023-03-11 20:36:00,322426,112977,135111,135199,75606,115364
2023-03-11 20:38:00,306278,110813,129856,129420,74295,112776
2023-03-11 20:40:00,415698,203245,137217,207934,166050,118003
2023-03-11 20:42:00,342664,203035,130269,160889,166204,112967
2023-03-11 20:44:00,320949,110851,132325,130791,74564,114140
2023-03-11 20:46:00,345161,113598,145737,138591,84160,126190
2023-03-11 20:48:00,306858,111363,129037,130373,82969,111538
2023-03-11 20:50:00,406059,187904,135454,206342,150137,125557
2023-03-11 20:52:00,364297,188114,130735,173838,150223,122180
2023-03-11 20:54:00,319993,110991,132297,131002,74320,114392
2023-03-11 20:56:00,345844,112736,137095,137137,75336,117334
2023-03-11 20:58:00,329152,110817,133613,130351,74272,115965
2023-03-11 21:00:00,399315,177056,136068,205641,140068,117339
2023-03-11 21:02:00,371437,187527,131575,187408,149699,114186
2023-03-11 21:04:00,315887,110188,132235,129298,73631,113971
2023-03-11 21:06:00,322557,112472,135747,134611,75286,116898
2023-03-11 21:08:00,308953,110941,128476,129386,74498,111323
2023-03-11 21:10:00,394392,163518,134934,203449,126773,117212
2023-03-11 21:12:00,384554,187404,131178,199870,149884,114111
2023-03-11 21:14:00,318753,110677,131079,130320,73992,113079
2023-03-11 21:16:00,324224,112796,136205,135410,75613,117152
2023-03-11 21:18:00,318637,111071,139533,130303,74779,122825
2023-03-11 21:20:00,394710,150846,134967,204584,113154,116305
2023-03-11 21:22:00,393792,188138,132220,201257,150357,115390
2023-03-11 21:24:00,345171,111339,130824,128654,82861,112867
2023-03-11 21:26:00,346595,112970,137251,137259,75355,117893
2023-03-11 21:28:00,309551,111739,131655,131698,75419,113363
2023-03-11 21:30:00,399961,138122,134602,205612,100335,115958
2023-03-11 21:32:00,387204,187964,130386,200435,150368,114195
2023-03-11 21:34:00,314282,110644,131522,127678,74191,119719
2023-03-11 21:36:00,332433,112627,137006,137624,75154,125681
2023-03-11 21:38:00,308978,110908,130087,130392,74848,112550
2023-03-11 21:40:00,394199,124907,134241,204046,87462,115950
2023-03-11 21:42:00,388014,187510,133367,201776,150080,116340
2023-03-11 21:44:00,338862,110960,129840,129008,74311,111467
2023-03-11 21:46:00,325246,112806,135778,135815,75195,116668
2023-03-11 21:48:00,308412,111346,129886,130545,75264,112559
2023-03-11 21:50:00,387381,112028,134269,198975,73947,115772
2023-03-11 21:52:00,387665,188175,131989,200498,150579,115564
2023-03-11 21:54:00,326481,111158,141087,128456,74680,123137
2023-03-11 21:56:00,331008,112919,146369,135524,75151,127225
2023-03-11 21:58:00,311496,111463,130119,131399,75370,112656
2023-03-11 22:00:00,377638,112241,133234,186863,74112,114479
2023-03-11 22:02:00,410559,187890,132336,202283,150015,115500
2023-03-11 22:04:00,316128,110719,135431,128809,74260,117431
2023-03-11 22:06:00,319671,112766,137212,132870,75155,116814
2023-03-11 22:08:00,313211,111575,135210,136147,75483,116171
2023-03-11 22:10:00,360051,112087,133842,172823,74023,115271
2023-03-11 22:12:00,395772,187388,133460,202195,149690,125038
2023-03-11 22:14:00,317254,110985,135721,128622,74767,117672
2023-03-11 22:16:00,322341,111856,135591,135782,74191,115979
2023-03-11 22:18:00,322317,111908,131473,133287,83956,114440
2023-03-11 22:20:00,346226,112695,131294,158616,83044,112921
2023-03-11 22:22:00,388274,188071,133519,201398,150451,116852
2023-03-11 22:24:00,316622,111287,139165,129252,74800,120852
2023-03-11 22:26:00,320183,112349,134950,134904,74304,115116
2023-03-11 22:28:00,313566,111511,132731,132356,75213,115639
2023-03-11 22:30:00,359211,113023,131161,147496,74564,111898
2023-03-11 22:32:00,410043,188073,133817,202201,149850,117041
2023-03-11 22:34:00,316932,118242,139581,129631,81006,121130
2023-03-11 22:36:00,328205,112047,143845,132992,74106,125192
2023-03-11 22:38:00,313028,111263,132421,131804,75288,115754
2023-03-11 22:40:00,317428,112435,129853,132600,74457,111456
2023-03-11 22:42:00,385123,188215,133621,201474,150387,117015
2023-03-11 22:44:00,321174,131993,139592,131863,95066,121125
2023-03-11 22:46:00,320131,112265,135720,134208,74339,115980
2023-03-11 22:48:00,314291,111409,132335,132592,75322,115605
2023-03-11 22:50:00,317320,112624,131167,131076,74378,111776
2023-03-11 22:52:00,385203,187588,132222,200225,149681,115757
2023-03-11 22:54:00,318952,145885,140796,130211,109216,122526
2023-03-11 22:56:00,341151,112259,134074,135126,74470,114585
2023-03-11 22:58:00,344629,111531,133464,133872,75504,124512
2023-03-11 23:00:00,322046,112962,132647,131991,75319,113403
2023-03-11 23:02:00,386164,187255,132782,201604,149250,115942
2023-03-11 23:04:00,322738,158492,140648,132433,121749,122065
2023-03-11 23:06:00,314755,112476,133327,131250,74520,113995
2023-03-11 23:08:00,313900,110854,132597,133631,74885,115569
2023-03-11 23:10:00,317898,112706,132848,131444,75103,113532
2023-03-11 23:12:00,393582,187360,134098,201607,157397,116692
2023-03-11 23:14:00,323660,170958,142538,134231,135240,123165
2023-03-11 23:16:00,340240,112377,132360,134274,74551,112775
2023-03-11 23:18:00,313925,111005,132263,132187,75094,115573
2023-03-11 23:20:00,317752,112974,132123,130986,75591,113080
2023-03-11 23:22:00,382161,186951,133014,199534,148959,116101
2023-03-11 23:24:00,334319,182958,151641,134748,146868,133518
2023-03-11 23:26:00,325664,112054,142896,132866,74319,123087
2023-03-11 23:28:00,311180,111130,133513,131739,74767,115992
2023-03-11 23:30:00,324423,113144,132286,133614,75553,113252
2023-03-11 23:32:00,383159,187033,132757,200618,149103,115612
2023-03-11 23:34:00,338967,186686,140045,148054,150444,123011
2023-03-11 23:36:00,319317,112444,132889,134975,74665,112919
2023-03-11 23:38:00,312265,111402,133176,132615,75207,115564
2023-03-11 23:40:00,328843,113183,132454,131585,75469,122182
2023-03-11 23:42:00,404598,186873,131359,199516,148721,114425
2023-03-11 23:44:00,352839,186339,142228,161025,149965,123760
2023-03-11 23:46:00,320247,113002,133889,134381,75315,114154
2023-03-11 23:48:00,311281,110909,130486,131522,74242,114122
2023-03-11 23:50:00,319306,113088,131421,129974,75430,113177
2023-03-11 23:52:00,380504,187242,130565,197423,149180,114107
2023-03-11 23:54:00,363756,185871,143228,172112,149443,125292
2023-03-11 23:56:00,318950,112515,134523,135016,75033,114265
2023-03-11 23:58:00,319015,110693,131506,131321,74000,114479
2023-03-12 00:00:00,336444,113434,133396,134821,83961,114058
2023-03-12 00:02:00,382199,182809,130148,199020,145624,112824
2023-03-12 00:04:00,376001,185757,135751,183635,149460,118497
2023-03-12 00:06:00,318181,112508,132679,133465,74980,113062
2023-03-12 00:08:00,330511,110863,130543,130035,74300,113521
2023-03-12 00:10:00,344363,112897,133713,133413,75357,115754
2023-03-12 00:12:00,380460,170257,130882,198523,132753,113803
2023-03-12 00:14:00,392482,186320,134886,199015,149833,116767
2023-03-12 00:16:00,322495,112851,134208,135296,75441,113835
