"Time","Receive Errors (172.16.66.116:9796)","Receive Errors (172.16.66.117:9796)","Receive Errors (172.16.66.118:9796)","Receive Total (172.16.66.116:9796)","Receive Total (172.16.66.117:9796)","Receive Total (172.16.66.118:9796)","Transmit Errors (172.16.66.116:9796)","Transmit Errors (172.16.66.117:9796)","Transmit Errors (172.16.66.118:9796)","Receive Dropped (172.16.66.116:9796)","Receive Dropped (172.16.66.117:9796)","Receive Dropped (172.16.66.118:9796)","Transmit Dropped (172.16.66.116:9796)","Transmit Dropped (172.16.66.117:9796)","Transmit Dropped (172.16.66.118:9796)","Transmit Total (172.16.66.116:9796)","Transmit Total (172.16.66.117:9796)","Transmit Total (172.16.66.118:9796)"
2023-03-11 10:58:00,0,0,0,347,135,139,0,0,0,0,0,0,0,0,0,334,152,140
2023-03-11 11:00:00,0,0,0,351,134,143,0,0,0,0,0,0,0,0,0,338,153,146
2023-03-11 11:02:00,0,0,0,341,134,139,0,0,0,0,0,0,0,0,0,330,153,141
2023-03-11 11:04:00,0,0,0,443,238,148,0,0,0,0,0,0,0,0,0,434,264,151
2023-03-11 11:06:00,0,0,0,351,190,152,0,0,0,0,0,0,0,0,0,340,213,148
2023-03-11 11:08:00,0,0,0,342,134,149,0,0,0,0,0,0,0,0,0,336,150,145
2023-03-11 11:10:00,0,0,0,349,136,143,0,0,0,0,0,0,0,0,0,337,153,144
2023-03-11 11:12:00,0,0,0,345,135,139,0,0,0,0,0,0,0,0,0,338,153,139
2023-03-11 11:14:00,0,0,0,443,243,146,0,0,0,0,0,0,0,0,0,441,265,148
2023-03-11 11:16:00,0,0,0,347,205,139,0,0,0,0,0,0,0,0,0,336,230,142
2023-03-11 11:18:00,0,0,0,337,134,142,0,0,0,0,0,0,0,0,0,323,150,140
2023-03-11 11:20:00,0,0,0,347,134,144,0,0,0,0,0,0,0,0,0,336,153,144
2023-03-11 11:22:00,0,0,0,334,132,138,0,0,0,0,0,0,0,0,0,324,152,140
2023-03-11 11:24:00,0,0,0,440,233,146,0,0,0,0,0,0,0,0,0,428,261,150
2023-03-11 11:26:00,0,0,0,362,225,140,0,0,0,0,0,0,0,0,0,343,251,142
2023-03-11 11:28:00,0,0,0,342,137,150,0,0,0,0,0,0,0,0,0,333,153,143
2023-03-11 11:30:00,0,0,0,354,136,150,0,0,0,0,0,0,0,0,0,346,154,147
2023-03-11 11:32:00,0,0,0,340,133,139,0,0,0,0,0,0,0,0,0,326,153,142
2023-03-11 11:34:00,0,0,0,440,235,149,0,0,0,0,0,0,0,0,0,431,262,152
2023-03-11 11:36:00,0,0,0,366,238,142,0,0,0,0,0,0,0,0,0,353,264,145
2023-03-11 11:38:00,0,0,0,339,134,139,0,0,0,0,0,0,0,0,0,324,150,141
2023-03-11 11:40:00,0,0,0,350,136,145,0,0,0,0,0,0,0,0,0,339,154,146
2023-03-11 11:42:00,0,0,0,343,135,139,0,0,0,0,0,0,0,0,0,329,152,139
2023-03-11 11:44:00,0,0,0,439,233,148,0,0,0,0,0,0,0,0,0,430,260,151
2023-03-11 11:46:00,0,0,0,387,237,142,0,0,0,0,0,0,0,0,0,372,264,145
2023-03-11 11:48:00,0,0,0,339,134,140,0,0,0,0,0,0,0,0,0,325,151,141
2023-03-11 11:50:00,0,0,0,350,134,142,0,0,0,0,0,0,0,0,0,340,153,146
2023-03-11 11:52:00,0,0,0,342,135,148,0,0,0,0,0,0,0,0,0,335,153,145
2023-03-11 11:54:00,0,0,0,438,236,148,0,0,0,0,0,0,0,0,0,430,262,152
2023-03-11 11:56:00,0,0,0,400,237,149,0,0,0,0,0,0,0,0,0,388,264,152
2023-03-11 11:58:00,0,0,0,336,133,140,0,0,0,0,0,0,0,0,0,325,151,141
2023-03-11 12:00:00,0,0,0,350,135,139,0,0,0,0,0,0,0,0,0,341,154,143
2023-03-11 12:02:00,0,0,0,339,133,135,0,0,0,0,0,0,0,0,0,326,153,138
2023-03-11 12:04:00,0,0,0,441,234,148,0,0,0,0,0,0,0,0,0,429,261,151
2023-03-11 12:06:00,0,0,0,431,239,150,0,0,0,0,0,0,0,0,0,414,265,152
2023-03-11 12:08:00,0,0,0,339,136,140,0,0,0,0,0,0,0,0,0,323,152,140
2023-03-11 12:10:00,0,0,0,356,136,150,0,0,0,0,0,0,0,0,0,357,153,144
2023-03-11 12:12:00,0,0,0,346,146,140,0,0,0,0,0,0,0,0,0,337,157,139
2023-03-11 12:14:00,0,0,0,440,206,151,0,0,0,0,0,0,0,0,0,429,230,154
2023-03-11 12:16:00,0,0,0,443,241,150,0,0,0,0,0,0,0,0,0,427,266,153
2023-03-11 12:18:00,0,0,0,344,138,138,0,0,0,0,0,0,0,0,0,324,152,138
2023-03-11 12:20:00,0,0,0,350,135,140,0,0,0,0,0,0,0,0,0,336,152,141
2023-03-11 12:22:00,0,0,0,336,134,137,0,0,0,0,0,0,0,0,0,325,153,139
2023-03-11 12:24:00,0,0,0,441,186,150,0,0,0,0,0,0,0,0,0,432,209,153
2023-03-11 12:26:00,0,0,0,447,237,152,0,0,0,0,0,0,0,0,0,436,264,154
2023-03-11 12:28:00,0,0,0,341,134,149,0,0,0,0,0,0,0,0,0,333,151,144
2023-03-11 12:30:00,0,0,0,359,135,142,0,0,0,0,0,0,0,0,0,346,153,144
2023-03-11 12:32:00,0,0,0,346,134,137,0,0,0,0,0,0,0,0,0,331,153,140
2023-03-11 12:34:00,0,0,0,442,161,150,0,0,0,0,0,0,0,0,0,429,183,154
2023-03-11 12:36:00,0,0,0,449,237,150,0,0,0,0,0,0,0,0,0,437,263,152
2023-03-11 12:38:00,0,0,0,339,134,140,0,0,0,0,0,0,0,0,0,323,151,142
2023-03-11 12:40:00,0,0,0,349,135,142,0,0,0,0,0,0,0,0,0,337,153,144
2023-03-11 12:42:00,0,0,0,337,134,139,0,0,0,0,0,0,0,0,0,325,153,141
2023-03-11 12:44:00,0,0,0,443,141,151,0,0,0,0,0,0,0,0,0,434,161,154
2023-03-11 12:46:00,0,0,0,456,246,158,0,0,0,0,0,0,0,0,0,457,268,154
2023-03-11 12:48:00,0,0,0,337,134,146,0,0,0,0,0,0,0,0,0,332,151,140
2023-03-11 12:50:00,0,0,0,348,135,141,0,0,0,0,0,0,0,0,0,338,154,145
2023-03-11 12:52:00,0,0,0,350,134,138,0,0,0,0,0,0,0,0,0,335,154,141
2023-03-11 12:54:00,0,0,0,434,134,152,0,0,0,0,0,0,0,0,0,416,153,156
2023-03-11 12:56:00,0,0,0,457,240,151,0,0,0,0,0,0,0,0,0,439,267,154
2023-03-11 12:58:00,0,0,0,344,136,140,0,0,0,0,0,0,0,0,0,324,154,142
2023-03-11 13:00:00,0,0,0,357,135,143,0,0,0,0,0,0,0,0,0,340,156,147
2023-03-11 13:02:00,0,0,0,349,136,140,0,0,0,0,0,0,0,0,0,333,156,144
2023-03-11 13:04:00,0,0,0,409,134,152,0,0,0,0,0,0,0,0,0,392,154,155
2023-03-11 13:06:00,0,0,0,454,239,154,0,0,0,0,0,0,0,0,0,437,266,155
2023-03-11 13:08:00,0,0,0,335,135,137,0,0,0,0,0,0,0,0,0,321,150,138
2023-03-11 13:10:00,0,0,0,357,135,142,0,0,0,0,0,0,0,0,0,342,151,144
2023-03-11 13:12:00,0,0,0,355,137,150,0,0,0,0,0,0,0,0,0,345,154,145
2023-03-11 13:14:00,0,0,0,383,133,139,0,0,0,0,0,0,0,0,0,372,151,142
2023-03-11 13:16:00,0,0,0,450,238,152,0,0,0,0,0,0,0,0,0,438,264,154
2023-03-11 13:18:00,0,0,0,339,138,140,0,0,0,0,0,0,0,0,0,323,151,139
2023-03-11 13:20:00,0,0,0,350,136,143,0,0,0,0,0,0,0,0,0,336,153,145
2023-03-11 13:22:00,0,0,0,339,134,140,0,0,0,0,0,0,0,0,0,329,153,142
2023-03-11 13:24:00,0,0,0,364,132,141,0,0,0,0,0,0,0,0,0,351,150,143
2023-03-11 13:26:00,0,0,0,452,237,150,0,0,0,0,0,0,0,0,0,436,264,153
2023-03-11 13:28:00,0,0,0,343,150,138,0,0,0,0,0,0,0,0,0,327,168,139
2023-03-11 13:30:00,0,0,0,354,132,141,0,0,0,0,0,0,0,0,0,344,152,145
2023-03-11 13:32:00,0,0,0,341,133,139,0,0,0,0,0,0,0,0,0,328,153,141
2023-03-11 13:34:00,0,0,0,349,133,139,0,0,0,0,0,0,0,0,0,334,151,141
2023-03-11 13:36:00,0,0,0,452,239,159,0,0,0,0,0,0,0,0,0,439,266,154
2023-03-11 13:38:00,0,0,0,337,169,146,0,0,0,0,0,0,0,0,0,330,188,140
2023-03-11 13:40:00,0,0,0,351,135,143,0,0,0,0,0,0,0,0,0,336,153,145
2023-03-11 13:42:00,0,0,0,344,136,143,0,0,0,0,0,0,0,0,0,331,153,143
2023-03-11 13:44:00,0,0,0,348,136,138,0,0,0,0,0,0,0,0,0,343,151,142
2023-03-11 13:46:00,0,0,0,455,247,151,0,0,0,0,0,0,0,0,0,448,269,154
2023-03-11 13:48:00,0,0,0,347,185,137,0,0,0,0,0,0,0,0,0,329,206,139
2023-03-11 13:50:00,0,0,0,347,133,140,0,0,0,0,0,0,0,0,0,335,152,143
2023-03-11 13:52:00,0,0,0,341,134,139,0,0,0,0,0,0,0,0,0,331,154,142
2023-03-11 13:54:00,0,0,0,338,131,140,0,0,0,0,0,0,0,0,0,328,151,143
2023-03-11 13:56:00,0,0,0,450,238,149,0,0,0,0,0,0,0,0,0,435,265,152
2023-03-11 13:58:00,0,0,0,337,202,137,0,0,0,0,0,0,0,0,0,323,224,139
2023-03-11 14:00:00,0,0,0,347,132,138,0,0,0,0,0,0,0,0,0,337,151,142
2023-03-11 14:02:00,0,0,0,342,134,137,0,0,0,0,0,0,0,0,0,333,154,140
2023-03-11 14:04:00,0,0,0,339,133,139,0,0,0,0,0,0,0,0,0,329,152,143
2023-03-11 14:06:00,0,0,0,451,237,159,0,0,0,0,0,0,0,0,0,441,265,158
2023-03-11 14:08:00,0,0,0,345,218,149,0,0,0,0,0,0,0,0,0,335,243,145
2023-03-11 14:10:00,0,0,0,348,134,141,0,0,0,0,0,0,0,0,0,332,153,142
2023-03-11 14:12:00,0,0,0,351,135,141,0,0,0,0,0,0,0,0,0,335,154,141
2023-03-11 14:14:00,0,0,0,341,132,141,0,0,0,0,0,0,0,0,0,331,151,144
2023-03-11 14:16:00,0,0,0,448,237,149,0,0,0,0,0,0,0,0,0,437,264,151
2023-03-11 14:18:00,0,0,0,354,236,142,0,0,0,0,0,0,0,0,0,339,260,141
2023-03-11 14:20:00,0,0,0,351,136,149,0,0,0,0,0,0,0,0,0,344,154,145
2023-03-11 14:22:00,0,0,0,341,135,140,0,0,0,0,0,0,0,0,0,331,154,143
2023-03-11 14:24:00,0,0,0,343,134,137,0,0,0,0,0,0,0,0,0,328,153,141
2023-03-11 14:26:00,0,0,0,447,240,149,0,0,0,0,0,0,0,0,0,434,264,151
2023-03-11 14:28:00,0,0,0,369,236,139,0,0,0,0,0,0,0,0,0,355,262,141
2023-03-11 14:30:00,0,0,0,347,133,138,0,0,0,0,0,0,0,0,0,334,153,142
2023-03-11 14:32:00,0,0,0,339,134,139,0,0,0,0,0,0,0,0,0,327,152,142
2023-03-11 14:34:00,0,0,0,341,133,139,0,0,0,0,0,0,0,0,0,329,151,142
2023-03-11 14:36:00,0,0,0,459,246,149,0,0,0,0,0,0,0,0,0,449,267,150
2023-03-11 14:38:00,0,0,0,394,246,138,0,0,0,0,0,0,0,0,0,381,266,138
2023-03-11 14:40:00,0,0,0,350,136,141,0,0,0,0,0,0,0,0,0,333,155,143
2023-03-11 14:42:00,0,0,0,343,137,142,0,0,0,0,0,0,0,0,0,328,154,142
2023-03-11 14:44:00,0,0,0,344,133,141,0,0,0,0,0,0,0,0,0,331,152,144
2023-03-11 14:46:00,0,0,0,450,237,150,0,0,0,0,0,0,0,0,0,435,263,153
2023-03-11 14:48:00,0,0,0,402,237,148,0,0,0,0,0,0,0,0,0,386,262,151
2023-03-11 14:50:00,0,0,0,352,135,139,0,0,0,0,0,0,0,0,0,336,156,144
2023-03-11 14:52:00,0,0,0,344,134,139,0,0,0,0,0,0,0,0,0,332,155,143
2023-03-11 14:54:00,0,0,0,344,132,140,0,0,0,0,0,0,0,0,0,333,152,144
2023-03-11 14:56:00,0,0,0,447,218,148,0,0,0,0,0,0,0,0,0,432,244,150
2023-03-11 14:58:00,0,0,0,427,239,149,0,0,0,0,0,0,0,0,0,409,265,150
2023-03-11 15:00:00,0,0,0,353,134,139,0,0,0,0,0,0,0,0,0,337,154,144
2023-03-11 15:02:00,0,0,0,347,134,147,0,0,0,0,0,0,0,0,0,338,154,146
2023-03-11 15:04:00,0,0,0,348,134,136,0,0,0,0,0,0,0,0,0,333,153,141
2023-03-11 15:06:00,0,0,0,447,201,148,0,0,0,0,0,0,0,0,0,432,227,151
2023-03-11 15:08:00,0,0,0,437,236,157,0,0,0,0,0,0,0,0,0,430,262,152
2023-03-11 15:10:00,0,0,0,351,137,141,0,0,0,0,0,0,0,0,0,344,153,143
2023-03-11 15:12:00,0,0,0,351,146,143,0,0,0,0,0,0,0,0,0,338,157,144
2023-03-11 15:14:00,0,0,0,355,139,142,0,0,0,0,0,0,0,0,0,338,156,146
2023-03-11 15:16:00,0,0,0,455,189,151,0,0,0,0,0,0,0,0,0,438,212,155
2023-03-11 15:18:00,0,0,0,446,239,153,0,0,0,0,0,0,0,0,0,427,265,154
2023-03-11 15:20:00,0,0,0,357,138,142,0,0,0,0,0,0,0,0,0,340,157,145
2023-03-11 15:22:00,0,0,0,354,136,140,0,0,0,0,0,0,0,0,0,334,156,144
2023-03-11 15:24:00,0,0,0,359,137,138,0,0,0,0,0,0,0,0,0,340,155,141
2023-03-11 15:26:00,0,0,0,451,171,149,0,0,0,0,0,0,0,0,0,434,193,152
2023-03-11 15:28:00,0,0,0,437,236,151,0,0,0,0,0,0,0,0,0,423,262,151
2023-03-11 15:30:00,0,0,0,349,135,140,0,0,0,0,0,0,0,0,0,335,154,143
2023-03-11 15:32:00,0,0,0,338,133,138,0,0,0,0,0,0,0,0,0,325,154,140
2023-03-11 15:34:00,0,0,0,345,132,139,0,0,0,0,0,0,0,0,0,332,151,141
2023-03-11 15:36:00,0,0,0,451,152,157,0,0,0,0,0,0,0,0,0,443,172,154
2023-03-11 15:38:00,0,0,0,441,235,146,0,0,0,0,0,0,0,0,0,424,262,148
2023-03-11 15:40:00,0,0,0,351,138,142,0,0,0,0,0,0,0,0,0,337,155,143
2023-03-11 15:42:00,0,0,0,346,136,140,0,0,0,0,0,0,0,0,0,334,153,140
2023-03-11 15:44:00,0,0,0,352,144,139,0,0,0,0,0,0,0,0,0,343,156,142
2023-03-11 15:46:00,0,0,0,439,140,150,0,0,0,0,0,0,0,0,0,424,157,153
2023-03-11 15:48:00,0,0,0,440,236,151,0,0,0,0,0,0,0,0,0,424,262,152
2023-03-11 15:50:00,0,0,0,362,136,139,0,0,0,0,0,0,0,0,0,346,155,142
2023-03-11 15:52:00,0,0,0,347,134,137,0,0,0,0,0,0,0,0,0,331,153,140
2023-03-11 15:54:00,0,0,0,344,133,138,0,0,0,0,0,0,0,0,0,333,151,141
2023-03-11 15:56:00,0,0,0,420,136,150,0,0,0,0,0,0,0,0,0,406,154,153
2023-03-11 15:58:00,0,0,0,441,236,149,0,0,0,0,0,0,0,0,0,424,261,150
2023-03-11 16:00:00,0,0,0,358,136,141,0,0,0,0,0,0,0,0,0,344,155,146
2023-03-11 16:02:00,0,0,0,344,134,137,0,0,0,0,0,0,0,0,0,328,154,141
2023-03-11 16:04:00,0,0,0,349,135,140,0,0,0,0,0,0,0,0,0,337,153,144
2023-03-11 16:06:00,0,0,0,404,137,150,0,0,0,0,0,0,0,0,0,393,154,153
2023-03-11 16:08:00,0,0,0,435,234,156,0,0,0,0,0,0,0,0,0,427,260,150
2023-03-11 16:10:00,0,0,0,353,137,144,0,0,0,0,0,0,0,0,0,339,154,145
2023-03-11 16:12:00,0,0,0,343,137,139,0,0,0,0,0,0,0,0,0,326,154,140
2023-03-11 16:14:00,0,0,0,348,134,139,0,0,0,0,0,0,0,0,0,332,152,142
2023-03-11 16:16:00,0,0,0,400,138,143,0,0,0,0,0,0,0,0,0,382,157,147
2023-03-11 16:18:00,0,0,0,457,241,152,0,0,0,0,0,0,0,0,0,434,266,152
2023-03-11 16:20:00,0,0,0,361,140,146,0,0,0,0,0,0,0,0,0,341,157,148
2023-03-11 16:22:00,0,0,0,351,137,147,0,0,0,0,0,0,0,0,0,339,156,145
2023-03-11 16:24:00,0,0,0,356,142,138,0,0,0,0,0,0,0,0,0,343,157,141
2023-03-11 16:26:00,0,0,0,382,139,145,0,0,0,0,0,0,0,0,0,363,157,148
2023-03-11 16:28:00,0,0,0,443,238,151,0,0,0,0,0,0,0,0,0,423,264,152
2023-03-11 16:30:00,0,0,0,357,156,142,0,0,0,0,0,0,0,0,0,341,175,145
2023-03-11 16:32:00,0,0,0,338,134,136,0,0,0,0,0,0,0,0,0,325,153,140
2023-03-11 16:34:00,0,0,0,347,133,138,0,0,0,0,0,0,0,0,0,332,152,142
2023-03-11 16:36:00,0,0,0,366,139,144,0,0,0,0,0,0,0,0,0,348,157,147
2023-03-11 16:38:00,0,0,0,444,238,151,0,0,0,0,0,0,0,0,0,425,265,153
2023-03-11 16:40:00,0,0,0,364,173,146,0,0,0,0,0,0,0,0,0,344,194,148
2023-03-11 16:42:00,0,0,0,349,139,141,0,0,0,0,0,0,0,0,0,329,158,143
2023-03-11 16:44:00,0,0,0,360,136,144,0,0,0,0,0,0,0,0,0,341,154,147
2023-03-11 16:46:00,0,0,0,363,140,146,0,0,0,0,0,0,0,0,0,344,157,150
2023-03-11 16:48:00,0,0,0,441,237,149,0,0,0,0,0,0,0,0,0,422,264,151
2023-03-11 16:50:00,0,0,0,356,187,143,0,0,0,0,0,0,0,0,0,340,212,147
2023-03-11 16:52:00,0,0,0,339,135,139,0,0,0,0,0,0,0,0,0,326,155,142
2023-03-11 16:54:00,0,0,0,339,131,138,0,0,0,0,0,0,0,0,0,328,151,140
2023-03-11 16:56:00,0,0,0,353,137,152,0,0,0,0,0,0,0,0,0,346,154,147
2023-03-11 16:58:00,0,0,0,436,237,148,0,0,0,0,0,0,0,0,0,422,263,148
2023-03-11 17:00:00,0,0,0,353,202,142,0,0,0,0,0,0,0,0,0,340,227,145
2023-03-11 17:02:00,0,0,0,340,134,135,0,0,0,0,0,0,0,0,0,327,154,139
2023-03-11 17:04:00,0,0,0,348,131,136,0,0,0,0,0,0,0,0,0,334,150,139
2023-03-11 17:06:00,0,0,0,351,137,143,0,0,0,0,0,0,0,0,0,340,155,144
2023-03-11 17:08:00,0,0,0,440,236,157,0,0,0,0,0,0,0,0,0,430,262,154
2023-03-11 17:10:00,0,0,0,358,218,152,0,0,0,0,0,0,0,0,0,348,243,148
2023-03-11 17:12:00,0,0,0,342,137,142,0,0,0,0,0,0,0,0,0,329,153,142
2023-03-11 17:14:00,0,0,0,348,132,139,0,0,0,0,0,0,0,0,0,337,151,142
2023-03-11 17:16:00,0,0,0,362,146,144,0,0,0,0,0,0,0,0,0,350,158,146
2023-03-11 17:18:00,0,0,0,440,239,147,0,0,0,0,0,0,0,0,0,421,264,147
2023-03-11 17:20:00,0,0,0,367,233,141,0,0,0,0,0,0,0,0,0,349,260,143
2023-03-11 17:22:00,0,0,0,345,135,139,0,0,0,0,0,0,0,0,0,331,154,142
2023-03-11 17:24:00,0,0,0,344,133,139,0,0,0,0,0,0,0,0,0,328,152,142
2023-03-11 17:26:00,0,0,0,353,136,143,0,0,0,0,0,0,0,0,0,340,153,145
2023-03-11 17:28:00,0,0,0,437,236,149,0,0,0,0,0,0,0,0,0,422,261,150
2023-03-11 17:30:00,0,0,0,377,237,141,0,0,0,0,0,0,0,0,0,365,264,144
2023-03-11 17:32:00,0,0,0,345,138,143,0,0,0,0,0,0,0,0,0,331,153,141
2023-03-11 17:34:00,0,0,0,353,142,144,0,0,0,0,0,0,0,0,0,332,152,141
2023-03-11 17:36:00,0,0,0,357,141,144,0,0,0,0,0,0,0,0,0,341,155,146
2023-03-11 17:38:00,0,0,0,438,237,147,0,0,0,0,0,0,0,0,0,423,263,149
2023-03-11 17:40:00,0,0,0,395,237,142,0,0,0,0,0,0,0,0,0,379,264,145
2023-03-11 17:42:00,0,0,0,345,137,140,0,0,0,0,0,0,0,0,0,329,155,141
2023-03-11 17:44:00,0,0,0,342,133,143,0,0,0,0,0,0,0,0,0,336,150,140
2023-03-11 17:46:00,0,0,0,364,139,152,0,0,0,0,0,0,0,0,0,356,155,147
2023-03-11 17:48:00,0,0,0,436,239,147,0,0,0,0,0,0,0,0,0,424,263,148
2023-03-11 17:50:00,0,0,0,403,235,147,0,0,0,0,0,0,0,0,0,393,262,152
2023-03-11 17:52:00,0,0,0,340,134,138,0,0,0,0,0,0,0,0,0,330,153,141
2023-03-11 17:54:00,0,0,0,343,134,135,0,0,0,0,0,0,0,0,0,330,152,139
2023-03-11 17:56:00,0,0,0,354,140,141,0,0,0,0,0,0,0,0,0,345,154,143
2023-03-11 17:58:00,0,0,0,444,229,149,0,0,0,0,0,0,0,0,0,436,248,151
2023-03-11 18:00:00,0,0,0,426,235,148,0,0,0,0,0,0,0,0,0,414,264,152
2023-03-11 18:02:00,0,0,0,350,136,143,0,0,0,0,0,0,0,0,0,335,155,146
2023-03-11 18:04:00,0,0,0,360,135,148,0,0,0,0,0,0,0,0,0,346,154,147
2023-03-11 18:06:00,0,0,0,365,136,145,0,0,0,0,0,0,0,0,0,348,154,147
2023-03-11 18:08:00,0,0,0,438,205,148,0,0,0,0,0,0,0,0,0,422,228,150
2023-03-11 18:10:00,0,0,0,440,239,149,0,0,0,0,0,0,0,0,0,426,265,152
2023-03-11 18:12:00,0,0,0,343,137,140,0,0,0,0,0,0,0,0,0,330,154,142
2023-03-11 18:14:00,0,0,0,342,133,137,0,0,0,0,0,0,0,0,0,330,152,141
2023-03-11 18:16:00,0,0,0,350,135,142,0,0,0,0,0,0,0,0,0,337,153,144
2023-03-11 18:18:00,0,0,0,439,190,149,0,0,0,0,0,0,0,0,0,421,210,148
2023-03-11 18:20:00,0,0,0,446,237,147,0,0,0,0,0,0,0,0,0,430,264,150
2023-03-11 18:22:00,0,0,0,346,134,139,0,0,0,0,0,0,0,0,0,334,154,141
2023-03-11 18:24:00,0,0,0,349,133,133,0,0,0,0,0,0,0,0,0,335,151,137
2023-03-11 18:26:00,0,0,0,350,136,139,0,0,0,0,0,0,0,0,0,337,154,142
2023-03-11 18:28:00,0,0,0,437,170,149,0,0,0,0,0,0,0,0,0,424,189,150
2023-03-11 18:30:00,0,0,0,449,237,149,0,0,0,0,0,0,0,0,0,435,265,153
