"Time","Load[5m] (172.16.66.116:9796)","Load[5m] (172.16.66.117:9796)","Load[5m] (172.16.66.118:9796)","Load[1m] (172.16.66.116:9796)","Load[1m] (172.16.66.117:9796)","Load[1m] (172.16.66.118:9796)","Load[15m] (172.16.66.116:9796)","Load[15m] (172.16.66.117:9796)","Load[15m] (172.16.66.118:9796)"
2023-03-11 11:34:00,2.40,1.34,1.03,1.28,1.27,0.450,2.33,1.18,1.21
2023-03-11 11:36:00,1.87,1.48,0.830,0.690,1.75,0.480,2.15,1.25,1.11
2023-03-11 11:38:00,1.98,1.03,0.880,1.32,0.350,0.950,2.18,1.11,1.09
2023-03-11 11:40:00,1.51,1.61,1.27,0.660,2.12,1.43,1.97,1.31,1.22
2023-03-11 11:42:00,1.26,1.26,1.10,0.780,0.730,0.980,1.82,1.22,1.16
2023-03-11 11:44:00,1.14,1.06,1.42,0.870,0.720,2.56,1.71,1.15,1.25
2023-03-11 11:46:00,0.960,1.63,1.82,0.590,4.11,2.49,1.57,1.31,1.42
2023-03-11 11:48:00,1.25,1.37,2.19,1.11,1.20,2.98,1.62,1.25,1.59
2023-03-11 11:50:00,0.980,1.76,2.98,0.550,2.49,4.29,1.47,1.40,1.96
2023-03-11 11:52:00,1.06,1.27,2.57,1.04,0.490,2.17,1.44,1.26,1.93
2023-03-11 11:54:00,1.52,1.06,1.86,2.49,0.830,0.650,1.55,1.18,1.74
2023-03-11 11:56:00,1.90,0.760,2.44,4,0.260,3.02,1.66,1.06,1.97
2023-03-11 11:58:00,1.56,0.590,1.78,1.24,0.210,0.820,1.56,0.950,1.78
2023-03-11 12:00:00,2.01,0.560,1.56,4.20,0.520,1.18,1.69,0.900,1.70
2023-03-11 12:02:00,2.15,0.910,1.36,2.79,1.28,0.940,1.78,0.990,1.61
2023-03-11 12:04:00,2.10,0.780,1.09,2.27,0.600,0.550,1.81,0.930,1.48
2023-03-11 12:06:00,1.86,1.93,0.920,1.66,3.47,0.550,1.75,1.34,1.36
2023-03-11 12:08:00,1.72,1.76,0.780,1.26,1.69,0.540,1.71,1.35,1.25
2023-03-11 12:10:00,2.23,1.48,0.660,3.48,0.810,0.520,1.89,1.30,1.15
2023-03-11 12:12:00,1.94,1.13,1.03,1.52,0.340,1.81,1.82,1.20,1.21
2023-03-11 12:14:00,2.12,0.850,0.870,2.49,0.240,0.750,1.89,1.08,1.13
2023-03-11 12:16:00,1.85,0.680,0.840,1.54,0.340,0.780,1.82,0.980,1.08
2023-03-11 12:18:00,1.67,0.740,0.750,1.70,0.730,0.540,1.75,0.970,1.02
2023-03-11 12:20:00,1.83,0.790,0.690,2.37,1.12,0.680,1.79,0.950,0.960
2023-03-11 12:22:00,1.63,0.650,1.13,1.38,0.310,1.35,1.72,0.880,1.10
2023-03-11 12:24:00,1.89,0.550,1.42,1.66,0.460,1.35,1.82,0.810,1.22
2023-03-11 12:26:00,2.10,0.520,1.17,2.98,0.500,0.710,1.89,0.770,1.15
2023-03-11 12:28:00,2.73,1.20,1.31,4.08,3.29,1.35,2.14,0.960,1.20
2023-03-11 12:30:00,3.44,1.13,1.43,3.68,1.40,1.51,2.50,0.970,1.26
