"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-20 13:00:00,65511424,65511424,65511424
2023-03-20 13:02:00,65511424,65511424,65511424
2023-03-20 13:04:00,65511424,65511424,65511424
2023-03-20 13:06:00,65781760,65781760,65781760
2023-03-20 13:08:00,65544192,65544192,65544192
2023-03-20 13:10:00,66244608,66244608,66244608
2023-03-20 13:12:00,66244608,66244608,66244608
2023-03-20 13:14:00,65458176,65458176,65458176
2023-03-20 13:16:00,65458176,65458176,65458176
2023-03-20 13:18:00,65458176,65458176,65458176
2023-03-20 13:20:00,65458176,65458176,65458176
2023-03-20 13:22:00,65458176,65458176,65458176
2023-03-20 13:24:00,65458176,65458176,65458176
2023-03-20 13:26:00,65458176,65458176,65458176
2023-03-20 13:28:00,65458176,65458176,65458176
2023-03-20 13:30:00,65458176,65458176,65458176
2023-03-20 13:32:00,65458176,65458176,65458176
2023-03-20 13:34:00,65458176,65458176,65458176
2023-03-20 13:36:00,65458176,65458176,65458176
2023-03-20 13:38:00,65458176,65458176,65458176
2023-03-20 13:40:00,65458176,65458176,65458176
2023-03-20 13:42:00,65458176,65458176,65458176
2023-03-20 13:44:00,65458176,65458176,65458176
2023-03-20 13:46:00,65458176,65458176,65458176
2023-03-20 13:48:00,65458176,65458176,65458176
2023-03-20 13:50:00,65458176,65458176,65458176
2023-03-20 13:52:00,65458176,65458176,65458176
2023-03-20 13:54:00,65458176,65458176,65458176
2023-03-20 13:56:00,65458176,65458176,65458176
2023-03-20 13:58:00,65458176,65458176,65458176
2023-03-20 14:00:00,65458176,65458176,65458176
2023-03-20 14:02:00,65458176,65458176,65458176
2023-03-20 14:04:00,65458176,65458176,65458176
2023-03-20 14:06:00,65458176,65458176,65458176
2023-03-20 14:08:00,65458176,65458176,65458176
2023-03-20 14:10:00,65458176,65458176,65458176
2023-03-20 14:12:00,65458176,65458176,65458176
2023-03-20 14:14:00,65458176,65458176,65458176
2023-03-20 14:16:00,65458176,65458176,65458176
2023-03-20 14:18:00,65458176,65458176,65458176
2023-03-20 14:20:00,65458176,65458176,65458176
2023-03-20 14:22:00,64970752,64970752,64970752
2023-03-20 14:24:00,66306048,66306048,66306048
2023-03-20 14:26:00,65519616,65519616,65519616
2023-03-20 14:28:00,64614400,64614400,64614400
2023-03-20 14:30:00,64614400,64614400,64614400
2023-03-20 14:32:00,65155072,65155072,65155072
2023-03-20 14:34:00,65155072,65155072,65155072
2023-03-20 14:36:00,65155072,65155072,65155072
2023-03-20 14:38:00,65155072,65155072,65155072
2023-03-20 14:40:00,65384448,65384448,65384448
2023-03-20 14:42:00,66121728,66121728,66121728
2023-03-20 14:44:00,65994752,65994752,65994752
2023-03-20 14:46:00,65732608,65732608,65732608
2023-03-20 14:48:00,65699840,65699840,65699840
2023-03-20 14:50:00,65699840,65699840,65699840
2023-03-20 14:52:00,65699840,65699840,65699840
2023-03-20 14:54:00,65699840,65699840,65699840
2023-03-20 14:56:00,65699840,65699840,65699840
2023-03-20 14:58:00,65699840,65699840,65699840
2023-03-20 15:00:00,65699840,65699840,65699840
2023-03-20 15:02:00,65699840,65699840,65699840
2023-03-20 15:04:00,65699840,65699840,65699840
2023-03-20 15:06:00,65699840,65699840,65699840
2023-03-20 15:08:00,65699840,65699840,65699840
2023-03-20 15:10:00,65699840,65699840,65699840
2023-03-20 15:12:00,65650688,65650688,65650688
2023-03-20 15:14:00,65650688,65650688,65650688
2023-03-20 15:16:00,64286720,64286720,64286720
2023-03-20 15:18:00,65093632,65093632,65093632
2023-03-20 15:20:00,65093632,65093632,65093632
2023-03-20 15:22:00,65093632,65093632,65093632
2023-03-20 15:24:00,65093632,65093632,65093632
2023-03-20 15:26:00,65093632,65093632,65093632
2023-03-20 15:28:00,64139264,64139264,64139264
2023-03-20 15:30:00,64532480,64532480,64532480
2023-03-20 15:32:00,64532480,64532480,64532480
2023-03-20 15:34:00,64557056,64557056,64557056
2023-03-20 15:36:00,64741376,64741376,64741376
2023-03-20 15:38:00,64741376,64741376,64741376
2023-03-20 15:40:00,64741376,64741376,64741376
2023-03-20 15:42:00,64741376,64741376,64741376
2023-03-20 15:44:00,64741376,64741376,64741376
2023-03-20 15:46:00,64741376,64741376,64741376
2023-03-20 15:48:00,64741376,64741376,64741376
2023-03-20 15:50:00,64552960,64552960,64552960
2023-03-20 15:52:00,65355776,65355776,65355776
2023-03-20 15:54:00,66166784,66166784,66166784
2023-03-20 15:56:00,66166784,66166784,66166784
2023-03-20 15:58:00,65437696,65437696,65437696
2023-03-20 16:00:00,64655360,64655360,64655360
2023-03-20 16:02:00,66207744,66207744,66207744
2023-03-20 16:04:00,65683456,65683456,65683456
2023-03-20 16:06:00,65552384,65552384,65552384
2023-03-20 16:08:00,65552384,65552384,65552384
2023-03-20 16:10:00,64438272,64438272,64438272
2023-03-20 16:12:00,65974272,65974272,65974272
2023-03-20 16:14:00,65646592,65646592,65646592
2023-03-20 16:16:00,64466944,64466944,64466944
2023-03-20 16:18:00,65273856,65273856,65273856
2023-03-20 16:20:00,64548864,64548864,64548864
2023-03-20 16:22:00,64098304,64098304,64098304
2023-03-20 16:24:00,65400832,65400832,65400832
2023-03-20 16:26:00,65400832,65400832,65400832
2023-03-20 16:28:00,65400832,65400832,65400832
2023-03-20 16:30:00,65400832,65400832,65400832
2023-03-20 16:32:00,65400832,65400832,65400832
2023-03-20 16:34:00,65400832,65400832,65400832
2023-03-20 16:36:00,65400832,65400832,65400832
2023-03-20 16:38:00,65400832,65400832,65400832
2023-03-20 16:40:00,65400832,65400832,65400832
2023-03-20 16:42:00,65400832,65400832,65400832
2023-03-20 16:44:00,65400832,65400832,65400832
2023-03-20 16:46:00,65400832,65400832,65400832
2023-03-20 16:48:00,65400832,65400832,65400832
2023-03-20 16:50:00,65400832,65400832,65400832
2023-03-20 16:52:00,65400832,65400832,65400832
2023-03-20 16:54:00,65400832,65400832,65400832
2023-03-20 16:56:00,65400832,65400832,65400832
2023-03-20 16:58:00,65400832,65400832,65400832
2023-03-20 17:00:00,65400832,65400832,65400832
2023-03-20 17:02:00,65400832,65400832,65400832
2023-03-20 17:04:00,65400832,65400832,65400832
2023-03-20 17:06:00,65400832,65400832,65400832
2023-03-20 17:08:00,65400832,65400832,65400832
2023-03-20 17:10:00,65400832,65400832,65400832
2023-03-20 17:12:00,65400832,65400832,65400832
2023-03-20 17:14:00,65400832,65400832,65400832
2023-03-20 17:16:00,65400832,65400832,65400832
2023-03-20 17:18:00,64335872,64335872,64335872
2023-03-20 17:20:00,65835008,65835008,65835008
2023-03-20 17:22:00,65835008,65835008,65835008
2023-03-20 17:24:00,65515520,65515520,65515520
2023-03-20 17:26:00,65515520,65515520,65515520
2023-03-20 17:28:00,65515520,65515520,65515520
2023-03-20 17:30:00,64012288,64012288,64012288
2023-03-20 17:32:00,66170880,66170880,66170880
2023-03-20 17:34:00,65413120,65413120,65413120
2023-03-20 17:36:00,65413120,65413120,65413120
2023-03-20 17:38:00,65413120,65413120,65413120
2023-03-20 17:40:00,65413120,65413120,65413120
2023-03-20 17:42:00,65413120,65413120,65413120
2023-03-20 17:44:00,64208896,64208896,64208896
2023-03-20 17:46:00,64208896,64208896,64208896
2023-03-20 17:48:00,64745472,64745472,64745472
2023-03-20 17:50:00,66904064,66904064,66904064
2023-03-20 17:52:00,65609728,65609728,65609728
2023-03-20 17:54:00,64036864,64036864,64036864
2023-03-20 17:56:00,65425408,65425408,65425408
2023-03-20 17:58:00,65425408,65425408,65425408
2023-03-20 18:00:00,65425408,65425408,65425408
2023-03-20 18:02:00,65695744,65695744,65695744
2023-03-20 18:04:00,65695744,65695744,65695744
2023-03-20 18:06:00,65695744,65695744,65695744
2023-03-20 18:08:00,65695744,65695744,65695744
2023-03-20 18:10:00,65695744,65695744,65695744
2023-03-20 18:12:00,65695744,65695744,65695744
2023-03-20 18:14:00,65695744,65695744,65695744
2023-03-20 18:16:00,65695744,65695744,65695744
2023-03-20 18:18:00,65695744,65695744,65695744
2023-03-20 18:20:00,65695744,65695744,65695744
2023-03-20 18:22:00,65695744,65695744,65695744
2023-03-20 18:24:00,65695744,65695744,65695744
2023-03-20 18:26:00,65695744,65695744,65695744
2023-03-20 18:28:00,65695744,65695744,65695744
2023-03-20 18:30:00,65695744,65695744,65695744
2023-03-20 18:32:00,64983040,64983040,64983040
2023-03-20 18:34:00,66928640,66928640,66928640
2023-03-20 18:36:00,66088960,66088960,66088960
2023-03-20 18:38:00,65183744,65183744,65183744
2023-03-20 18:40:00,67420160,67420160,67420160
2023-03-20 18:42:00,66183168,66183168,66183168
2023-03-20 18:44:00,66183168,66183168,66183168
2023-03-20 18:46:00,65949696,65949696,65949696
2023-03-20 18:48:00,65949696,65949696,65949696
2023-03-20 18:50:00,65949696,65949696,65949696
