"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-20 13:00:00,152778069,152993792,152592384
2023-03-20 13:02:00,152996523,154476544,151224320
2023-03-20 13:04:00,154204843,158261248,149725184
2023-03-20 13:06:00,154421931,158261248,150376448
2023-03-20 13:08:00,155029504,158261248,151928832
2023-03-20 13:10:00,153640960,154898432,152469504
2023-03-20 13:12:00,154360491,155443200,152469504
2023-03-20 13:14:00,154273109,156520448,150585344
2023-03-20 13:16:00,154352299,156520448,152350720
2023-03-20 13:18:00,153120768,154095616,152379392
2023-03-20 13:20:00,153161728,154906624,152125440
2023-03-20 13:22:00,154456064,156258304,152289280
2023-03-20 13:24:00,153339221,154005504,152154112
2023-03-20 13:26:00,152753493,154148864,151732224
2023-03-20 13:28:00,153503061,154693632,151396352
2023-03-20 13:30:00,154178901,154693632,153419776
2023-03-20 13:32:00,153131691,154419200,150978560
2023-03-20 13:34:00,155018581,158318592,150978560
2023-03-20 13:36:00,155649365,158318592,152870912
2023-03-20 13:38:00,153767936,155758592,152403968
2023-03-20 13:40:00,153038848,155758592,150163456
2023-03-20 13:42:00,154012331,155758592,152043520
2023-03-20 13:44:00,153479851,154480640,152043520
2023-03-20 13:46:00,153123499,157155328,150794240
2023-03-20 13:48:00,151902891,152571904,150892544
2023-03-20 13:50:00,152165035,153108480,150306816
2023-03-20 13:52:00,153419776,154451968,151379968
2023-03-20 13:54:00,152485888,153329664,151670784
2023-03-20 13:56:00,152591019,152739840,152457216
2023-03-20 13:58:00,154836992,156344320,152457216
2023-03-20 14:00:00,155017216,156614656,152727552
2023-03-20 14:02:00,155107328,156614656,152997888
2023-03-20 14:04:00,154858837,156614656,151711744
2023-03-20 14:06:00,153339221,156790784,150704128
2023-03-20 14:08:00,154955776,157061120,152522752
2023-03-20 14:10:00,153706496,155824128,151728128
2023-03-20 14:12:00,153942699,155824128,152854528
2023-03-20 14:14:00,154393259,155824128,153124864
2023-03-20 14:16:00,154634923,157175808,152256512
2023-03-20 14:18:00,155445931,157446144,152526848
2023-03-20 14:20:00,155445931,157446144,152526848
2023-03-20 14:22:00,154413739,156364800,153067520
2023-03-20 14:24:00,151861931,153468928,150446080
2023-03-20 14:26:00,152087211,153452544,150986752
2023-03-20 14:28:00,152682496,153722880,151961600
2023-03-20 14:30:00,154798763,156962816,152899584
2023-03-20 14:32:00,154798763,156962816,152899584
2023-03-20 14:34:00,154798763,156962816,152899584
2023-03-20 14:36:00,155607040,158310400,153976832
2023-03-20 14:38:00,154139307,155340800,152465408
2023-03-20 14:40:00,153949525,155607040,151629824
2023-03-20 14:42:00,152499541,154083328,151629824
2023-03-20 14:44:00,153115307,154558464,151957504
2023-03-20 14:46:00,152991061,154447872,151670784
2023-03-20 14:48:00,152317952,155525120,149757952
2023-03-20 14:50:00,153437525,156606464,150446080
2023-03-20 14:52:00,154509312,156606464,151769088
2023-03-20 14:54:00,154959872,156606464,153120768
2023-03-20 14:56:00,153160363,153931776,151801856
2023-03-20 14:58:00,151340373,153931776,148119552
2023-03-20 15:00:00,152507733,153931776,150810624
2023-03-20 15:02:00,154129749,154669056,153518080
2023-03-20 15:04:00,153458005,154669056,151379968
2023-03-20 15:06:00,153014272,154939392,151379968
2023-03-20 15:08:00,152775339,154939392,150392832
2023-03-20 15:10:00,153008811,154939392,151539712
2023-03-20 15:12:00,153264128,154939392,151224320
2023-03-20 15:14:00,153575424,154259456,152567808
2023-03-20 15:16:00,153112576,154169344,152567808
2023-03-20 15:18:00,152576000,153378816,152039424
2023-03-20 15:20:00,152525483,153378816,151887872
2023-03-20 15:22:00,152261973,153378816,151040000
2023-03-20 15:24:00,153071616,153378816,152657920
2023-03-20 15:26:00,155231573,156147712,154726400
2023-03-20 15:28:00,155501909,156688384,154726400
2023-03-20 15:30:00,155443200,157769728,153833472
2023-03-20 15:32:00,154583040,157769728,151977984
2023-03-20 15:34:00,153695573,154374144,152424448
2023-03-20 15:36:00,152719360,154644480,150372352
2023-03-20 15:38:00,154117461,155029504,152678400
2023-03-20 15:40:00,154386432,155566080,152948736
2023-03-20 15:42:00,152835413,154914816,150642688
2023-03-20 15:44:00,152849067,154918912,151384064
2023-03-20 15:46:00,152070827,154914816,149348352
2023-03-20 15:48:00,152683861,154447872,150233088
2023-03-20 15:50:00,154061483,155787264,152936448
2023-03-20 15:52:00,155213824,157143040,151515136
2023-03-20 15:54:00,155172864,158875648,149504000
2023-03-20 15:56:00,156450816,158875648,153337856
2023-03-20 15:58:00,156450816,158875648,153337856
2023-03-20 16:00:00,155490987,159416320,149917696
2023-03-20 16:02:00,155110059,159416320,152756224
2023-03-20 16:04:00,152970581,153698304,152453120
2023-03-20 16:06:00,153631403,154914816,152281088
2023-03-20 16:08:00,154711381,155250688,153698304
2023-03-20 16:10:00,154824704,156057600,153907200
2023-03-20 16:12:00,155490987,157257728,152076288
2023-03-20 16:14:00,156437163,158760960,152760320
2023-03-20 16:16:00,156616021,158760960,153296896
2023-03-20 16:18:00,152779435,154103808,151613440
2023-03-20 16:20:00,153322837,154374144,152162304
2023-03-20 16:22:00,152767147,154001408,151330816
2023-03-20 16:24:00,153755648,156700672,151326720
2023-03-20 16:26:00,152915968,156700672,150978560
2023-03-20 16:28:00,152701611,153526272,151531520
2023-03-20 16:30:00,152819029,154066944,150695936
2023-03-20 16:32:00,151754069,153264128,150253568
2023-03-20 16:34:00,153112576,155697152,150347776
2023-03-20 16:36:00,152477696,155697152,150769664
2023-03-20 16:38:00,153153536,155697152,151302144
2023-03-20 16:40:00,153210880,156233728,150659072
2023-03-20 16:42:00,150858411,152301568,149073920
2023-03-20 16:44:00,151168341,152129536,149610496
2023-03-20 16:46:00,151971157,153653248,149950464
2023-03-20 16:48:00,152780800,153927680,150757376
2023-03-20 16:50:00,153567232,154464256,151973888
2023-03-20 16:52:00,152126805,154464256,150687744
2023-03-20 16:54:00,152145920,153100288,151498752
2023-03-20 16:56:00,152872277,156069888,149766144
2023-03-20 16:58:00,152065365,153296896,151109632
2023-03-20 17:00:00,151979349,152895488,150581248
2023-03-20 17:02:00,152192341,152895488,151220224
2023-03-20 17:04:00,152169131,152461312,151744512
2023-03-20 17:06:00,153874432,154710016,152461312
2023-03-20 17:08:00,154957141,157143040,152731648
2023-03-20 17:10:00,155136000,157143040,153272320
2023-03-20 17:12:00,154815147,159305728,151691264
2023-03-20 17:14:00,155081387,159305728,151691264
2023-03-20 17:16:00,152225109,154234880,150167552
2023-03-20 17:18:00,151369045,152850432,150278144
2023-03-20 17:20:00,151251627,152436736,150339584
2023-03-20 17:22:00,152914603,153300992,152592384
2023-03-20 17:24:00,153993216,154918912,152592384
2023-03-20 17:26:00,153534464,155193344,152592384
2023-03-20 17:28:00,153987755,155459584,152592384
2023-03-20 17:30:00,151786837,153366528,150822912
2023-03-20 17:32:00,151546539,152793088,150888448
2023-03-20 17:34:00,151759531,153063424,150097920
2023-03-20 17:36:00,151569749,154406912,149393408
2023-03-20 17:38:00,153197227,155217920,151982080
2023-03-20 17:40:00,154188459,155217920,153202688
2023-03-20 17:42:00,152341163,155217920,149962752
2023-03-20 17:44:00,151243435,151990272,149962752
2023-03-20 17:46:00,151883776,152514560,150982656
2023-03-20 17:48:00,154944853,157372416,150720512
2023-03-20 17:50:00,153273685,155004928,151801856
2023-03-20 17:52:00,152338432,153653248,150487040
2023-03-20 17:54:00,152909141,153034752,152817664
2023-03-20 17:56:00,152966485,154173440,151420928
2023-03-20 17:58:00,153838933,157147136,151601152
2023-03-20 18:00:00,154445141,157143040,150900736
2023-03-20 18:02:00,154569387,157143040,151273472
2023-03-20 18:04:00,153468928,155291648,152227840
2023-03-20 18:06:00,154957141,157184000,153448448
2023-03-20 18:08:00,155317589,157454336,154238976
2023-03-20 18:10:00,155336704,158535680,151330816
2023-03-20 18:12:00,154218496,156143616,152412160
2023-03-20 18:14:00,153961813,156143616,152412160
2023-03-20 18:16:00,152739840,153493504,151658496
2023-03-20 18:18:00,152458581,153493504,150814720
