"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-16 18:00:00,1468,1357,6038,1874,139,3043,0.290,6192,80.6,594
2023-03-16 18:04:00,1424,1349,5924,1667,138,3002,0,5490,76.8,581
2023-03-16 18:08:00,1453,1358,5234,2373,150,3132,0,5228,80.5,575
2023-03-16 18:12:00,1463,1358,6806,1600,160,2863,0,6517,76.5,879
2023-03-16 18:16:00,1422,1470,6142,1659,139,2892,0,6046,78.6,590
2023-03-16 18:20:00,1436,1384,6028,2012,146,3039,0,5822,79.0,582
2023-03-16 18:24:00,1459,1381,5988,1578,157,2829,0,5717,78.5,577
2023-03-16 18:28:00,1503,1357,5736,2091,147,2995,0,5671,80.5,587
2023-03-16 18:32:00,1451,1354,8268,1573,153,3090,0,9395,80.3,5415
2023-03-16 18:36:00,1846,1489,6778,2141,153,3007,0,6461,76.9,584
2023-03-16 18:40:00,1466,1353,5997,1487,156,2863,0,5525,79.6,571
2023-03-16 18:44:00,1453,1384,6372,2171,134,3157,0,5802,81.0,566
2023-03-16 18:48:00,1416,1374,5909,1517,143,2761,0,5396,76.6,581
2023-03-16 18:52:00,1413,1375,5096,1602,151,2635,0,5187,79.2,580
2023-03-16 18:56:00,1449,1451,5780,1932,152,2903,0,5894,80.4,581
2023-03-16 19:00:00,1399,1348,6241,1520,167,2973,0,5777,70.5,587
2023-03-16 19:04:00,1379,1342,7360,2241,143,3245,0,7351,73.9,1548
2023-03-16 19:08:00,1382,1366,7124,1513,143,2862,0,6842,70.8,576
2023-03-16 19:12:00,1359,1354,5635,1873,151,2904,0,5668,70.3,587
2023-03-16 19:16:00,1393,1422,5373,1667,149,2910,0,5280,74.6,585
2023-03-16 19:20:00,1389,1331,5869,1893,159,3230,0,5244,71.0,585
2023-03-16 19:24:00,1428,1340,8839,1822,150,2842,0,9377,72.1,4049
2023-03-16 19:28:00,1467,1367,5815,1640,156,3102,0,5561,74.6,583
2023-03-16 19:32:00,1369,1385,6237,1997,152,3100,0,5702,72.2,578
2023-03-16 19:36:00,1687,1467,6294,1559,149,3028,0,5852,71.9,592
2023-03-16 19:40:00,1386,1350,5062,2194,158,2874,0,5425,71.5,563
2023-03-16 19:44:00,1441,1307,5861,1544,150,2899,0,5839,75.2,585
2023-03-16 19:48:00,1413,1359,5930,1527,141,3018,0.222,5665,72.8,580
2023-03-16 19:52:00,1415,1377,6260,2124,147,2953,0,6084,79.5,572
2023-03-16 19:56:00,1369,1455,7961,1609,155,3284,0.529,8476,71.1,3023
2023-03-16 20:00:00,1429,1365,5471,2245,150,2831,0,5844,79.7,592
2023-03-16 20:04:00,1388,1359,5125,1607,154,3260,0,4954,73.1,601
2023-03-16 20:08:00,3042,1354,7687,1945,152,3131,0,7062,73.3,598
2023-03-16 20:12:00,1385,1382,6002,1598,151,3049,0,6014,70.3,588
2023-03-16 20:16:00,1460,1437,9046,2062,145,2948,0,9761,83.0,4225
2023-03-16 20:20:00,1383,1348,5876,1580,149,3074,0,5566,75.1,599
2023-03-16 20:24:00,1434,1328,5208,1545,151,2995,0,5112,74.0,595
2023-03-16 20:28:00,1430,1354,5410,1860,139,3100,0,5280,78.8,570
2023-03-16 20:32:00,1389,1385,6002,1556,143,3119,0,6000,77.8,586
2023-03-16 20:36:00,1889,1518,6713,2421,154,3101,0,6428,79.7,579
2023-03-16 20:40:00,1403,1361,5932,1569,143,3152,0,5513,77.0,582
