"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-16 18:00:00,1468,2714,1189579,7497,418,6086,1.45,848315,2659,8311
2023-03-16 18:04:00,1424,2698,1167031,6667,414,6004,0,752092,2534,8134
2023-03-16 18:08:00,1453,2717,1031053,9494,451,6265,0,716299,2656,8049
2023-03-16 18:12:00,1463,2716,1340854,6399,479,5726,0,892838,2525,12307
2023-03-16 18:16:00,1422,2941,1209997,6636,418,5784,0,828293,2595,8257
2023-03-16 18:20:00,1436,2768,1187448,8049,437,6078,0,797634,2607,8143
2023-03-16 18:24:00,1459,2762,1179617,6313,472,5658,0,783168,2591,8084
2023-03-16 18:28:00,1503,2715,1130021,8363,442,5991,0,776985,2658,8224
2023-03-16 18:32:00,1451,2708,1628799,6294,459,6181,0,1287090,2652,75811
2023-03-16 18:36:00,1846,2977,1335276,8564,459,6014,0,885103,2536,8179
2023-03-16 18:40:00,1466,2707,1181390,5949,468,5725,0,756870,2627,7999
2023-03-16 18:44:00,1453,2769,1255303,8684,403,6315,0,794871,2672,7923
2023-03-16 18:48:00,1416,2749,1164055,6066,430,5522,0,739232,2528,8141
2023-03-16 18:52:00,1413,2750,1003917,6410,452,5271,0,710558,2614,8123
2023-03-16 18:56:00,1449,2903,1138649,7730,455,5806,0,807414,2652,8135
2023-03-16 19:00:00,1399,2696,1229447,6080,502,5947,0,791478,2328,8219
2023-03-16 19:04:00,1379,2685,1449918,8963,428,6490,0,1007059,2439,21675
2023-03-16 19:08:00,1382,2732,1403493,6051,429,5723,0,937352,2336,8067
2023-03-16 19:12:00,1359,2708,1110105,7492,453,5808,0,776569,2319,8217
2023-03-16 19:16:00,1393,2844,1058391,6666,448,5819,0,723418,2461,8193
2023-03-16 19:20:00,1389,2661,1156142,7573,478,6460,0,718467,2342,8196
2023-03-16 19:24:00,1428,2681,1741215,7289,451,5684,0,1284660,2378,56679
2023-03-16 19:28:00,1467,2734,1145592,6562,467,6204,0,761863,2461,8156
2023-03-16 19:32:00,1369,2770,1228691,7988,455,6199,0,781139,2384,8093
2023-03-16 19:36:00,1687,2933,1239826,6235,447,6055,0,801659,2374,8284
2023-03-16 19:40:00,1386,2701,997233,8776,475,5747,0,743202,2360,7881
2023-03-16 19:44:00,1441,2614,1154714,6174,450,5798,0,799886,2480,8195
2023-03-16 19:48:00,1413,2718,1168149,6107,423,6037,1.11,776092,2401,8126
2023-03-16 19:52:00,1415,2754,1233293,8494,441,5906,0,833479,2623,8006
2023-03-16 19:56:00,1369,2910,1568286,6435,466,6569,2.65,1161171,2345,42317
2023-03-16 20:00:00,1429,2730,1077689,8979,449,5662,0,800607,2629,8286
2023-03-16 20:04:00,1388,2718,1009658,6428,462,6520,0,678755,2411,8420
2023-03-16 20:08:00,3042,2708,1514389,7779,455,6261,0,967480,2419,8375
2023-03-16 20:12:00,1385,2765,1182359,6391,452,6099,0,823976,2318,8239
2023-03-16 20:16:00,1460,2873,1782021,8246,436,5896,0,1337282,2740,59157
2023-03-16 20:20:00,1383,2697,1157641,6321,447,6147,0,762580,2477,8381
2023-03-16 20:24:00,1434,2655,1025997,6180,452,5989,0,700343,2443,8326
2023-03-16 20:28:00,1430,2708,1065792,7438,416,6200,0,723311,2599,7974
2023-03-16 20:32:00,1389,2769,1182439,6223,429,6238,0,821992,2566,8204
2023-03-16 20:36:00,1889,3036,1322472,9685,461,6203,0,880672,2629,8100
