"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-16 18:00:00,4583,6928,1017551,28176,486,64882,0,623656,13072,2040
2023-03-16 18:04:00,4264,6866,955264,25610,490,63056,0,543726,11992,1999
2023-03-16 18:08:00,4764,6885,828660,31773,546,64997,0,528904,14093,1990
2023-03-16 18:12:00,4357,6870,1174157,25549,564,64537,0,700782,11859,5707
2023-03-16 18:16:00,4277,8174,996024,35359,493,70349,0,625373,12066,2035
2023-03-16 18:20:00,4522,7005,986614,28428,535,64609,0,602672,13022,2031
2023-03-16 18:24:00,4372,6918,987387,25805,563,65005,0,598116,12427,1978
2023-03-16 18:28:00,4556,6835,932968,29682,543,66234,0,588657,13271,1978
2023-03-16 18:32:00,4349,6819,1506899,25618,555,62012,0,1034280,12066,8706
2023-03-16 18:36:00,11170,8453,1095792,46736,514,69270,0,640192,13067,2002
2023-03-16 18:40:00,4389,6927,977641,24747,524,65908,0,599496,12046,1991
2023-03-16 18:44:00,4634,7033,1049081,30233,487,62914,0,623551,14172,2010
2023-03-16 18:48:00,4273,6933,974522,25169,500,65144,0,567981,11817,2016
2023-03-16 18:52:00,4258,6962,849685,25452,523,59411,0,504746,11975,2037
2023-03-16 18:56:00,4570,8255,967246,36848,538,65058,0,606765,13140,1986
2023-03-16 19:00:00,4287,6899,1037450,24993,571,63095,0,603152,11898,1991
2023-03-16 19:04:00,4790,6893,1238099,30846,505,68667,0,782446,13899,6783
2023-03-16 19:08:00,4343,6980,1090124,24880,513,60568,0,662555,11983,2041
2023-03-16 19:12:00,4440,6957,893613,27676,535,61382,0,596169,12014,2029
2023-03-16 19:16:00,4307,8238,849964,35202,539,63182,0,519771,12120,2016
2023-03-16 19:20:00,4488,6855,958691,28079,574,64149,1.10,533894,12923,2008
2023-03-16 19:24:00,4587,6902,1572455,27304,509,59442,0,1031032,12574,6614
2023-03-16 19:28:00,4429,6991,965586,25595,539,63074,1.18,591926,12031,2017
2023-03-16 19:32:00,4453,7067,1021508,28761,517,66463,0,601139,13027,1997
2023-03-16 19:36:00,9692,8246,987730,37876,526,61608,0,571840,11897,1994
2023-03-16 19:40:00,4641,6880,816532,30534,577,61422,0,551147,13993,2014
2023-03-16 19:44:00,4396,6785,987551,25216,542,68044,0,626888,11998,2012
2023-03-16 19:48:00,4353,6955,1008235,25185,496,65284,0,598386,12025,1979
2023-03-16 19:52:00,4471,6978,1051978,29342,515,65571,0,667425,13148,2018
2023-03-16 19:56:00,4272,8187,1343534,36245,563,62002,0,934086,11975,8967
2023-03-16 20:00:00,4733,6895,860273,30739,543,58436,0,565351,14123,2020
2023-03-16 20:04:00,4325,6919,832347,25209,554,64156,0,502410,11949,2037
2023-03-16 20:08:00,71435,6982,1178860,28505,545,66322,0,638986,13112,2023
2023-03-16 20:12:00,4329,7051,991080,25764,510,69495,0,630330,12064,2018
2023-03-16 20:16:00,4556,7995,1550536,40020,529,66796,0,1040473,13442,5118
2023-03-16 20:20:00,4273,6928,961135,25243,531,66448,0,594904,12079,2047
2023-03-16 20:24:00,4359,6836,778183,25093,524,66134,0,513079,11937,2050
2023-03-16 20:28:00,4538,6829,932761,27827,502,67546,0,561243,13052,1990
2023-03-16 20:32:00,4290,6974,1001301,25220,514,66178,0,615233,11934,2010
2023-03-16 20:36:00,12711,8410,1100051,47196,527,64162,0,643482,14104,1964
2023-03-16 20:40:00,4294,6881,999651,25117,512,59373,0,588070,11944,2003
2023-03-16 20:44:00,4353,6819,924457,24769,555,65234,0,591022,11902,2004
2023-03-16 20:48:00,4439,6909,1213495,27387,527,63954,0,944965,12785,9405
2023-03-16 20:52:00,4328,7001,1013860,25922,539,66150,0,610930,12076,1987
2023-03-16 20:56:00,4566,8100,1035558,41658,510,65399,0,628841,13262,2028
2023-03-16 21:00:00,4299,6965,964828,25024,530,64914,0,573190,11892,2006
2023-03-16 21:04:00,4549,6961,1043316,28048,538,61922,0,613009,13046,2020
2023-03-16 21:08:00,4293,7053,1249509,25307,536,62138,1.05,850541,11907,3501
2023-03-16 21:12:00,4460,7002,874639,29379,482,68623,0,539994,13316,2017
2023-03-16 21:16:00,4322,8059,1028106,35844,578,58510,0,615011,11859,2023
2023-03-16 21:20:00,4286,6966,986271,25024,520,67155,0,599867,11884,2012
2023-03-16 21:24:00,4585,6954,1041734,28603,527,66797,0,611691,13007,2026
2023-03-16 21:28:00,4431,6909,897461,25385,549,65442,1.44,571592,12046,2001
2023-03-16 21:32:00,4721,6860,851665,31876,530,68163,1.17,534773,14123,2009
2023-03-16 21:36:00,9867,8268,999024,41455,531,68342,0,631114,12129,1976
2023-03-16 21:40:00,4381,6898,1474873,25944,514,64091,0,1004888,12116,9134
2023-03-16 21:44:00,4380,6961,979925,25622,490,60401,0,601731,12498,2049
2023-03-16 21:48:00,4554,6912,1012472,27936,549,64512,0,631022,13099,2020
2023-03-16 21:52:00,4552,6972,843494,27929,556,63185,0,579140,12904,2051
2023-03-16 21:56:00,4304,7895,926712,35534,528,63893,0,540457,11908,2001
2023-03-16 22:00:00,4471,6912,1384921,27823,536,64007,0,857738,13110,3234
2023-03-16 22:04:00,4339,6932,974701,25148,531,62813,0,592748,11931,2003
2023-03-16 22:08:00,4721,7008,1033411,31824,534,62169,0,648992,13986,1997
2023-03-16 22:12:00,4352,6963,962337,25338,542,67030,0,576734,11996,2010
2023-03-16 22:16:00,4337,7845,812888,39673,553,65745,0,518437,11976,2003
2023-03-16 22:20:00,4503,6989,949923,28374,485,63900,0,562333,12923,2041
2023-03-16 22:24:00,4454,6969,978250,25360,562,64666,0,614684,11985,2043
2023-03-16 22:28:00,4631,6956,1015542,28628,568,64865,0,627731,13837,1984
2023-03-16 22:32:00,4285,6882,1571384,25238,529,62884,0,1037800,11898,10356
2023-03-16 22:36:00,10902,8379,1009300,42201,571,65667,0,640056,12928,2029
2023-03-16 22:40:00,4409,6878,759723,24917,514,66599,0,522251,11944,1997
2023-03-16 22:44:00,4540,6966,1027944,28564,529,63377,0,621963,13762,1988
2023-03-16 22:48:00,4353,6795,1005988,26167,498,58905,0,615425,12439,1983
2023-03-16 22:52:00,4310,6954,1186947,25035,508,68837,0,753289,11934,3567
2023-03-16 22:56:00,4531,7979,997077,40425,563,64422,0,619585,13037,1987
2023-03-16 23:00:00,4297,6998,845248,24885,530,65305,0,524158,11906,2005
2023-03-16 23:04:00,4734,6839,826800,31246,557,62057,0,563267,14277,2018
2023-03-16 23:08:00,4343,7024,990967,25013,551,63695,1.34,583427,12022,2021
2023-03-16 23:12:00,4329,6880,990845,25594,503,61839,0,614605,11848,2021
2023-03-16 23:16:00,4551,8217,1056304,38010,528,62202,0,619931,12354,2004
2023-03-16 23:20:00,4297,6900,907172,27263,568,69760,0,593665,12518,2039
2023-03-16 23:24:00,4642,6935,1447321,28048,515,59812,0,1056822,12868,9927
2023-03-16 23:28:00,4213,6892,971463,25181,492,56529,0,581619,11889,2007
2023-03-16 23:32:00,4461,6989,989317,27878,569,65790,0,607763,12931,2032
2023-03-16 23:36:00,10454,8608,1021522,41355,557,62419,0,639987,11909,2021
2023-03-16 23:40:00,4573,6995,1006217,31422,525,63866,0,656066,14205,2025
2023-03-16 23:44:00,4333,6856,1049379,24706,503,69457,0,612806,12042,2015
2023-03-16 23:48:00,4278,6928,915193,24834,521,66857,0,568773,11835,2005
2023-03-16 23:52:00,4660,6897,993535,28791,569,65290,0,601434,13125,2003
2023-03-16 23:56:00,4294,7964,1008183,37585,562,64766,0,632139,11772,2556
2023-03-17 00:00:00,4839,6931,1006878,30505,525,67057,0,599618,13935,2011
2023-03-17 00:04:00,4415,6999,923277,25320,571,67165,0,536169,11923,2022
2023-03-17 00:08:00,4283,6858,779419,27253,509,62971,0,505935,12479,2026
2023-03-17 00:12:00,4387,6902,933665,25447,530,67403,0,585610,12119,2039
2023-03-17 00:16:00,62397,8124,1928097,38777,537,60876,0,1323100,12959,9946
2023-03-17 00:20:00,4569,6986,986842,26436,515,62370,0,611734,12926,1990
2023-03-17 00:24:00,4294,6817,1006456,25020,527,69616,0,614034,12043,2011
2023-03-17 00:28:00,4481,6915,853782,28139,533,65713,0,558615,13055,2027
2023-03-17 00:32:00,4294,7051,797606,25405,552,65055,0,520890,11897,2015
2023-03-17 00:36:00,10085,8518,1136105,44573,523,66461,0,689443,14156,2108
2023-03-17 00:40:00,4333,6910,974836,24953,523,62021,0,585955,12051,2008
2023-03-17 00:44:00,4324,6920,987119,25240,555,67491,0,622422,12369,2040
2023-03-17 00:48:00,4518,6962,1053041,28542,540,65899,0,611970,13158,3624
2023-03-17 00:52:00,4453,6925,863381,25052,525,62028,0,527015,11999,2026
2023-03-17 00:56:00,4659,8078,882665,41482,530,68837,0,565954,13728,2037
2023-03-17 01:00:00,4342,6917,1009961,25216,512,63192,0,581808,11893,1992
2023-03-17 01:04:00,4468,6814,1016837,28023,514,64942,0,625366,12862,2007
2023-03-17 01:08:00,4297,6999,1648331,25137,565,68303,0,1070628,12117,9985
2023-03-17 01:12:00,4504,6966,996527,27648,560,62427,0,583300,12888,2004
2023-03-17 01:16:00,4521,8001,816302,35676,524,65775,0,537672,12359,1979
2023-03-17 01:20:00,4312,6926,898290,25248,548,64721,0,609875,11873,2013
2023-03-17 01:24:00,4592,6919,1039857,28318,497,59587,0,646436,13149,1975
2023-03-17 01:28:00,4318,6945,989063,24864,515,58273,0,613011,11978,2127
2023-03-17 01:32:00,4758,6847,1067351,31375,564,64870,1.31,643478,14018,1997
2023-03-17 01:36:00,10191,8337,930464,37996,533,61017,0,631796,11873,1974
2023-03-17 01:40:00,75860,6991,1035203,24988,532,67778,0,711839,11938,6118
2023-03-17 01:44:00,4485,6929,1014870,27289,525,66631,0,610604,13129,2016
2023-03-17 01:48:00,4307,6945,977793,26554,495,64792,0,602116,12455,2013
2023-03-17 01:52:00,4592,6927,1141187,28713,522,63822,1.16,683518,13249,2036
2023-03-17 01:56:00,4354,8036,970643,37587,569,63202,0,613306,11992,2034
2023-03-17 02:00:00,4535,6871,1409712,27895,502,63958,0,1072438,12909,7728
2023-03-17 02:04:00,4330,6919,913834,25251,551,67167,0,503295,11885,2010
2023-03-17 02:08:00,4611,7752,1119527,39532,1610,65271,0,596665,15840,2021
2023-03-17 02:12:00,4282,6904,984868,25723,562,65220,0,600957,11960,2046
