,Time,Type,Response,Code
0,2023-03-17 16:56:03.643774,Public,0.018148,200
0,2023-03-17 16:56:03.766813,Public,0.01873,200
0,2023-03-17 16:56:03.877665,Public,0.007192,200
0,2023-03-17 16:56:03.998811,Public,0.018211,200
0,2023-03-17 16:56:04.118832,Public,0.015928,200
0,2023-03-17 16:56:04.240891,Public,0.017824,200
0,2023-03-17 16:56:04.353869,Public,0.009786,200
0,2023-03-17 16:56:04.474798,Public,0.017493,200
0,2023-03-17 16:56:04.587339,Public,0.00911,200
0,2023-03-17 16:56:04.709192,Public,0.018984,200
0,2023-03-17 16:56:04.818552,Public,0.006399,200
0,2023-03-17 16:56:04.939352,Public,0.017646,200
0,2023-03-17 16:56:05.056349,Public,0.013377,200
0,2023-03-17 16:56:05.177781,Public,0.017463,200
0,2023-03-17 16:56:05.299660,Public,0.017596,200
0,2023-03-17 16:56:05.422121,Public,0.01809,200
0,2023-03-17 16:56:05.544709,Public,0.018246,200
0,2023-03-17 16:56:05.667181,Public,0.01841,200
0,2023-03-17 16:56:05.788280,Public,0.017474,200
0,2023-03-17 16:56:05.910947,Public,0.018559,200
0,2023-03-17 16:56:06.026022,Public,0.011135,200
0,2023-03-17 16:56:06.147034,Public,0.018026,200
0,2023-03-17 16:56:06.269263,Public,0.017965,200
0,2023-03-17 16:56:06.390992,Public,0.017256,200
0,2023-03-17 16:56:06.515907,Public,0.021149,200
0,2023-03-17 16:56:06.628960,Public,0.010722,200
0,2023-03-17 16:56:06.746859,Public,0.015579,200
0,2023-03-17 16:56:06.867129,Public,0.017391,200
0,2023-03-17 16:56:06.989507,Public,0.018135,200
0,2023-03-17 16:56:07.110234,Public,0.017056,200
0,2023-03-17 16:56:07.230403,Public,0.017189,200
0,2023-03-17 16:56:07.347381,Public,0.013189,200
0,2023-03-17 16:56:07.468974,Public,0.018556,200
0,2023-03-17 16:56:07.589956,Public,0.016961,200
0,2023-03-17 16:56:07.704374,Public,0.010838,200
0,2023-03-17 16:56:07.817573,Public,0.011334,200
0,2023-03-17 16:56:07.939094,Public,0.018007,200
0,2023-03-17 16:56:08.060933,Public,0.017772,200
0,2023-03-17 16:56:08.182754,Public,0.017834,200
0,2023-03-17 16:56:08.290928,Public,0.00536,200
0,2023-03-17 16:56:08.397522,Public,0.005211,200
0,2023-03-17 16:56:08.517945,Public,0.017928,200
0,2023-03-17 16:56:08.638305,Public,0.016631,200
0,2023-03-17 16:56:08.745817,Public,0.005658,200
0,2023-03-17 16:56:08.852849,Public,0.005463,200
0,2023-03-17 16:56:08.959059,Public,0.004891,200
0,2023-03-17 16:56:09.075237,Public,0.01391,200
0,2023-03-17 16:56:09.197289,Public,0.018199,200
0,2023-03-17 16:56:09.319025,Public,0.017716,200
0,2023-03-17 16:56:09.438133,Public,0.015088,200
0,2023-03-17 16:56:09.547008,Public,0.006988,200
0,2023-03-17 16:56:09.654616,Public,0.005742,200
0,2023-03-17 16:56:09.762469,Public,0.006149,200
0,2023-03-17 16:56:09.869109,Public,0.005286,200
0,2023-03-17 16:56:09.979329,Public,0.00837,200
0,2023-03-17 16:56:10.089283,Public,0.007972,200
0,2023-03-17 16:56:10.196163,Public,0.005336,200
0,2023-03-17 16:56:10.302896,Public,0.005361,200
0,2023-03-17 16:56:10.409127,Public,0.004912,200
0,2023-03-17 16:56:10.515460,Public,0.004983,200
0,2023-03-17 16:56:10.621582,Public,0.004807,200
0,2023-03-17 16:56:10.728054,Public,0.005125,200
0,2023-03-17 16:56:10.834414,Public,0.004989,200
0,2023-03-17 16:56:10.954624,Public,0.017643,200
0,2023-03-17 16:56:11.075748,Public,0.017206,200
0,2023-03-17 16:56:11.188216,Public,0.00958,200
0,2023-03-17 16:56:11.296031,Public,0.006313,200
0,2023-03-17 16:56:11.402180,Public,0.004772,200
