,Time,Type,Response,Code
0,2023-03-17 21:06:04.455460,Public,0.02225,200
0,2023-03-17 21:06:04.576292,Public,0.017905,200
0,2023-03-17 21:06:04.698079,Public,0.01768,200
0,2023-03-17 21:06:04.806522,Public,0.005597,200
0,2023-03-17 21:06:04.916428,Public,0.008233,200
0,2023-03-17 21:06:05.037669,Public,0.018775,200
0,2023-03-17 21:06:05.158248,Public,0.01736,200
0,2023-03-17 21:06:05.279471,Public,0.017005,200
0,2023-03-17 21:06:05.398315,Public,0.015078,200
0,2023-03-17 21:06:05.518516,Public,0.017255,200
0,2023-03-17 21:06:05.638536,Public,0.016134,200
0,2023-03-17 21:06:05.759811,Public,0.017517,200
0,2023-03-17 21:06:05.881757,Public,0.018015,200
0,2023-03-17 21:06:06.004053,Public,0.017965,200
0,2023-03-17 21:06:06.126025,Public,0.017396,200
0,2023-03-17 21:06:06.247770,Public,0.017687,200
0,2023-03-17 21:06:06.370876,Public,0.019285,200
0,2023-03-17 21:06:06.477491,Public,0.004936,200
0,2023-03-17 21:06:06.586337,Public,0.007118,200
0,2023-03-17 21:06:06.693031,Public,0.005145,200
0,2023-03-17 21:06:06.800226,Public,0.005728,200
0,2023-03-17 21:06:06.906825,Public,0.005077,200
0,2023-03-17 21:06:07.018665,Public,0.010379,200
0,2023-03-17 21:06:07.125240,Public,0.004999,200
0,2023-03-17 21:06:07.244932,Public,0.017126,200
0,2023-03-17 21:06:07.365925,Public,0.016872,200
0,2023-03-17 21:06:07.486734,Public,0.016984,200
0,2023-03-17 21:06:07.608761,Public,0.019117,200
0,2023-03-17 21:06:07.716826,Public,0.005553,200
0,2023-03-17 21:06:07.833749,Public,0.01437,200
0,2023-03-17 21:06:07.952599,Public,0.01575,200
0,2023-03-17 21:06:08.073687,Public,0.017551,200
0,2023-03-17 21:06:08.193607,Public,0.016616,200
0,2023-03-17 21:06:08.314769,Public,0.017743,200
0,2023-03-17 21:06:08.436796,Public,0.017728,200
0,2023-03-17 21:06:08.555919,Public,0.014755,200
0,2023-03-17 21:06:08.677657,Public,0.017539,200
0,2023-03-17 21:06:08.796939,Public,0.015263,200
0,2023-03-17 21:06:08.919011,Public,0.018164,200
0,2023-03-17 21:06:09.041464,Public,0.018174,200
0,2023-03-17 21:06:09.162852,Public,0.017554,200
0,2023-03-17 21:06:09.284975,Public,0.017996,200
0,2023-03-17 21:06:09.407738,Public,0.01854,200
0,2023-03-17 21:06:09.528928,Public,0.016957,200
0,2023-03-17 21:06:09.650550,Public,0.017666,200
0,2023-03-17 21:06:09.758962,Public,0.005532,200
0,2023-03-17 21:06:09.865370,Public,0.005049,200
0,2023-03-17 21:06:09.983929,Public,0.016188,200
0,2023-03-17 21:06:10.107205,Public,0.019071,200
0,2023-03-17 21:06:10.215528,Public,0.004951,200
0,2023-03-17 21:06:10.321928,Public,0.004996,200
0,2023-03-17 21:06:10.428306,Public,0.004951,200
0,2023-03-17 21:06:10.534680,Public,0.005013,200
0,2023-03-17 21:06:10.642501,Public,0.006411,200
0,2023-03-17 21:06:10.749805,Public,0.005778,200
0,2023-03-17 21:06:10.856903,Public,0.005436,200
0,2023-03-17 21:06:10.977969,Public,0.01837,200
0,2023-03-17 21:06:11.086147,Public,0.005421,200
0,2023-03-17 21:06:11.192345,Public,0.004708,200
0,2023-03-17 21:06:11.300843,Public,0.006888,200
0,2023-03-17 21:06:11.407390,Public,0.004953,200
0,2023-03-17 21:06:11.526678,Public,0.016706,200
0,2023-03-17 21:06:11.634546,Public,0.004925,200
0,2023-03-17 21:06:11.759135,Public,0.009821,200
0,2023-03-17 21:06:11.866851,Public,0.005676,200
0,2023-03-17 21:06:11.980581,Public,0.011769,200
0,2023-03-17 21:06:12.108170,Public,0.024487,200
0,2023-03-17 21:06:12.227037,Public,0.015868,200
0,2023-03-17 21:06:12.347369,Public,0.017289,200
0,2023-03-17 21:06:12.468636,Public,0.018068,200
0,2023-03-17 21:06:12.589460,Public,0.017211,200
0,2023-03-17 21:06:12.696632,Public,0.004724,200
0,2023-03-17 21:06:12.802957,Public,0.00493,200
0,2023-03-17 21:06:12.911539,Public,0.006873,200
0,2023-03-17 21:06:13.018664,Public,0.00545,200
0,2023-03-17 21:06:13.125859,Public,0.005546,200
0,2023-03-17 21:06:13.239455,Public,0.011544,200
0,2023-03-17 21:06:13.360031,Public,0.017057,200
0,2023-03-17 21:06:13.481601,Public,0.017526,200
0,2023-03-17 21:06:13.597735,Public,0.01289,200
0,2023-03-17 21:06:13.715884,Public,0.01527,200
0,2023-03-17 21:06:13.833091,Public,0.013572,200
0,2023-03-17 21:06:13.942656,Public,0.007033,200
0,2023-03-17 21:06:14.063986,Public,0.018736,200
